ADP_g	ADP_c	NADPH_c	DHAP_g	Glc_c	NADP_g	GA3P_g	Glc6P_g	_3PGA_c	Rib5P_g	Gly3P_g	Pyr_c	TSH2_c	_6PGL_c	Rul5P_c	_6PG_g	Gly3P_c	Fru6P_g	_13BPGA_g	_2PGA_c	Glc6P_c	_6PGL_g	NAD_g	Glc_g	PEP_c	_6PG_c	Rul5P_g	_3PGA_g	ATP_c	ATP_g	Fru16BP_g	AMP_c	AMP_g	NADH_g	DHAP_c	TS2_c	NADPH_g	NADP_c
1.519	1.3165	3.9	8.483130623	0.1	0.1	2.5	0.5	0.1	0.01	10.51686938	10.0	0.01	0.0795278	0.41282	0.0841958	2.76867088	0.5	0.5	0.1	0.5	0.0795278	2.0	0.1	1.0	0.0841958	0.41282	0.1	0.3417	0.2405	10.0	2.2418	4.2405	2.0	2.23132912	0.37	3.9	0.1
1.654185833787624	1.004410906113889	2.4770544853158922	2.516151870965176	0.009103556975994154	3.510222766945065	0.09971665063636044	0.31999636136993165	9.824864809463177	7.275844313348256	1.0560030512896914	3.0065978103802222	0.37514388328664755	9.152129150886373e-05	0.005779248751368733	0.013785432467156003	1.4006540026582526	0.11099691098075778	0.01143042261186824	0.5258806395110882	0.947499161567458	0.0069336289450902125	3.92984223041136	0.008745153662906189	1.3131666108390851	0.0002909009339335572	1.331502346850686	10.508761207688933	2.717259435484829	4.0190208760194865	11.57597751385419	0.17832965840128343	0.3267932901928942	0.07015776958863335	3.5993459973417545	0.004856116713348679	0.48977723305493404	1.5229455146841044
1.86778843726236	0.9358227879306966	1.6289164480728384	2.5637473616848236	0.009930751848714968	3.508075480620294	0.10175025285039166	0.33529384061207074	13.308123129973927	7.120707635655438	1.0607418206991646	3.9123695585093157	0.3744095329118711	0.00021892716835417522	0.003990632455980555	0.013643580110368427	1.3872601355909457	0.11651486456408774	0.01248794337801465	0.5892727896730222	1.302598919977231	0.006945584373286902	3.9295794553583514	0.009568075772941963	1.4020696266418433	0.0001598850710586216	1.30931240663684	13.996498522177014	2.814807454846879	3.6767788235865044	11.862026114000054	0.14936975722242418	0.4554327391511469	0.07042054464164935	3.6127398644090647	0.005590467088124751	0.4919245193797031	2.371083551927159
1.9392967875328346	0.9097376857300689	1.068876357074787	2.612568360663304	0.010302989340400831	3.50663413856846	0.10376439674278148	0.3464708117695324	15.374671282199982	6.4559840716179355	1.0807831581948417	4.554473868629677	0.3732903366049114	0.00041150557156245193	0.00598382265725862	0.012440800547493311	1.3884871891950867	0.12070510079158749	0.013423584740207804	0.6191317049704896	1.48520302358733	0.006835231885866165	3.9292371942894424	0.009938074520309072	1.4422933545259682	0.0001981475853883727	1.1877951395218527	16.066494672814027	2.8509044349553356	3.5525598631159663	12.300678216379888	0.13935787931459426	0.5081433493512187	0.07076280571055717	3.6115128108049195	0.0067096633950843275	0.4933658614315357	2.9311236429252108
1.973246577805536	0.8958995945579501	0.7205495922318109	2.642235861958391	0.010491572818818132	3.505869893293089	0.10499497463414267	0.35272311664855094	16.74557691035907	6.027912755534957	1.0920875321568007	4.986271433784664	0.371721798119537	0.0006769444197162382	0.008748617797820471	0.011650317493449382	1.3883966185152536	0.12308573039204472	0.014115666536405433	0.6366556529703346	1.570568018915428	0.0067600747201438756	3.929108905682705	0.010125726917058236	1.4655212198246	0.0002705145626760453	1.109007855580861	17.438993199195366	2.869847265201554	3.4914543850521116	12.572907184717247	0.1342531402404982	0.5352990371423928	0.07089109431729478	3.611603381484749	0.008278201880458098	0.4941301067069078	3.279450407768187
1.990422953830375	0.8876918184476185	0.5273042361922391	2.6582366237246435	0.010581696869405844	3.505513972341266	0.10566943707887111	0.35569160367569114	17.681458678878418	5.808445465421949	1.0963977361738404	5.28620049468647	0.3699574382708661	0.0009688294294554158	0.011853161870430402	0.01124218682162038	1.3866784773266392	0.12423960484746473	0.014629164407564598	0.6477679161424336	1.6009425005396052	0.006720615756236183	3.9291248962120724	0.01021563552388206	1.4801549500107796	0.00036611424847950315	1.0685619999755338	18.375306603872502	2.881017442929863	3.459959762381754	12.713183343261361	0.131290738622521	0.5496172837879135	0.07087510378792865	3.613321522673361	0.010042561729128976	0.4944860276587303	3.472695763807759
1.9985351525903134	0.8825845972224396	0.4363140164488529	2.6665442078448347	0.010617336501572015	3.5053735320937007	0.1060284048997674	0.3568554663175988	18.32136833287701	5.705051787850803	1.0971470754249981	5.496287120950743	0.3685793957284132	0.0011914564420552021	0.014304774725972058	0.011048758455945431	1.3844035156671246	0.12471392351921365	0.01501388620181739	0.6550241629085368	1.6036172749844293	0.006701481444980722	3.929203696872934	0.010251392583325919	1.4896937944027395	0.0004496404409626783	1.0494960073240296	19.015093291885094	2.8879438873306555	3.4449425360528685	12.779761189510014	0.12947151544690763	0.5565223113568734	0.0707963031270656	3.6155964843328765	0.011420604271581786	0.494626467906295	3.563685983551145
2.0025689379281393	0.8793211537618245	0.3996519254692087	2.670967560486449	0.010630325983462585	3.5053245512160194	0.10622491588204076	0.3572529600680243	18.756780403509925	5.6573154757228235	1.0966215477968608	5.642803471658382	0.3678429278729646	0.001308320697965026	0.015635052552737647	0.01095906337457913	1.3823330470566773	0.12489252014548412	0.015290414672246753	0.6598199998361284	1.5976441767130773	0.006692386625807707	3.929288017391988	0.010264575779245062	1.4960010161786172	0.0004973641980896206	1.0406988965556865	19.45023251192454	2.8923602008103537	3.4374402755276976	12.811089186343269	0.12831864542782503	0.559990786544215	0.0707119826080066	3.6176669529433205	0.012157072127030523	0.4946754487839773	3.6003480745307908
2.00513972349697	0.8771879704448348	0.3862388079200414	2.6736000718981363	0.010637462717096723	3.5053024908920967	0.10634382416308849	0.3574311597121875	19.05299683467795	5.632541425302273	1.095965691420314	5.744327168753949	0.36753755688169004	0.0013562754407631815	0.016191865585286156	0.010912605747108195	1.3807821069189372	0.1249793496266735	0.015479147075361592	0.6630215129355365	1.5922200550654073	0.006687638493167037	3.929352262990465	0.010271864688270717	1.500215457098601	0.0005177641187219977	1.036147237668226	19.74621856509113	2.895242944122177	3.4326467349948846	12.828011129203425	0.1275690854329905	0.5622135415082256	0.07064773700952921	3.6192178930810597	0.012462443118304939	0.49469750910789956	3.613761192079958
2.007140162144054	0.8757620970291188	0.3815383750958176	2.6753899178538947	0.010643891876960267	3.505284936820094	0.10642458970697538	0.35757708529575105	19.25588265541643	5.616462349547007	1.0955287926999833	5.8145104433295	0.3674253047934055	0.0013738126768084724	0.01639724185200199	0.010882673230980876	1.3797367936539333	0.12504666220863786	0.01560454194140674	0.6651860238347771	1.5893764694355978	0.00668462955379694	3.9293940423065385	0.010278385594437126	1.5030662841350395	0.0005253456505201322	1.0332032338392412	19.948957591321555	2.8971680688885666	3.4289100142553446	12.839389468233852	0.12706983408231812	0.5639498236006784	0.07060595769345947	3.620263206346063	0.012574695206589732	0.4947150631799012	3.6184616249041808
