Ops	RK	Arr	G_GTP	Gt	PDE_a_Ga_GTP	Ga_GDP	R2	R3	R4	R5	R0	R1	Ga_GTP	Ca2_free	RGS	R6	Ops_G	R0_G	R1_G	R2_G	R3_G	R4_G	R5_G	R6_G	cGMP	Ga_GTP_a_PDE_a_Ga_GTP	R1_RKpost	R2_RKpost	R3_RKpost	R4_RKpost	R5_RKpost	R6_RKpost	PDE_Ga_GTP	R5_Arr	R4_Arr	R2_Arr	Ops_Gt	R3_G_GTP	R1_G_GTP	R6_Gt	R1_Arr	R2_G_GTP	R0_Gt	R4_G_GTP	R5_Gt	R3_RKpre	R5_RKpre	R1_RKpre	Ops_G_GTP	R0_RKpre	R6_Arr	R	RGS_Ga_GTP_a_PDE_a_Ga_GTP	R4_RKpre	R2_Gt	R6_G_GTP	R3_Gt	Ca2_buff	R1_Gt	R5_G_GTP	R2_RKpre	R4_Gt	R6_RKpre	R0_G_GTP	R3_Arr	Rec_wCa2_RK	Gbg	RGS_PDE_a_Ga_GTP	Ga_GTP_PDE_a_Ga_GTP	PDE	Values[background]	Values[premag]	Values[mag]	Values[predur]	Values[dur]	Values[del]	Values[preflash]	Values[testflash]	Values[stimulus]	Values[numConcFactor]	Values[kRK1_1]	Values[kRK1_2]	Values[kRK1_3]	Values[kRK1_4]	Values[kRK1_5]	Values[kRK1_6]	Values[kA1_1]	Values[kA1_2]	Values[kA1_3]	Values[kA1_4]	Values[kA1_5]	Values[kA1_6]	Values[kG1_1]	Values[kG1_2]	Values[kG1_3]	Values[kG1_4]	Values[kG1_5]	Values[kG1_6]	Values[E]	Values[Rec_wCa2]	Values[alfamax]	Values[J]	Values[deltaJ]
0.0	14183.936555021275	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428412	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319166683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807505	117.13033650468559	29.777825836578838	-2.5836578839033564e-05
0.0	14183.936555021293	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59999991924284	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319166792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980748	117.13033650468559	29.77782583657636	-2.5836576359239416e-05
0.0	14183.936555021312	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428389	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00000129079651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.821963191669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980746	117.13033650468559	29.777825836573907	-2.5836573907866978e-05
0.0	14183.93655502133	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428377	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980743	117.13033650468559	29.777825836571427	-2.583657142807283e-05
0.0	14183.936555021346	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428365	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807406	117.13033650468559	29.777825836568972	-2.5836568973147678e-05
0.0	14183.936555021364	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428354	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980738	117.13033650468559	29.777825836566493	-2.583656649335353e-05
0.0	14183.936555021382	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428341	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.821963191673355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980736	117.13033650468559	29.777825836564034	-2.5836564034875664e-05
0.0	14183.936555021386	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428338	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807352	117.13033650468559	29.77782583656387	-2.5836563871450835e-05
0.0	14183.93655502139	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428336	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807345	117.13033650468559	29.777825836563782	-2.5836563782632993e-05
0.0	14183.936555021392	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428334	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980734	117.13033650468559	29.777825836563693	-2.583656369381515e-05
0.0	14183.936555021395	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428331	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290796003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807338	117.13033650468559	29.77782583656358	-2.5836563580128313e-05
0.0	14183.936555021399	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428329	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807335	117.13033650468559	29.77782583656349	-2.583656349131047e-05
0.0	14183.9365550214	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428328	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980733	117.13033650468559	29.7778258365634	-2.583656340249263e-05
0.0	14183.936555021404	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428326	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.821963191673575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807328	117.13033650468559	29.77782583656331	-2.5836563310122074e-05
0.0	14183.936555021406	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428324	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.821963191673596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807324	117.13033650468559	29.777825836563217	-2.5836563217751518e-05
0.0	14183.93655502141	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428321	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00000129079598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.821963191673625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980732	117.13033650468559	29.777825836563107	-2.5836563107617394e-05
0.0	14183.936555021413	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428319	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807313	117.13033650468559	29.777825836563018	-2.5836563018799552e-05
0.0	14183.936555021415	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428317	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0000012907959706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.65279195980731	117.13033650468559	29.777825836562926	-2.5836562926428996e-05
0.0	14183.936555021419	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428315	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807303	117.13033650468559	29.777825836562833	-2.583656283405844e-05
0.0	14183.93655502142	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428316	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807306	117.13033650468559	29.77782583656282	-2.5836562819847586e-05
0.0	14183.93655502142	31300000.000000004	0.0	360000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5999999192428316	3000000.0000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000001290795966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3600000000.0000005	0.0	0.0	0.0	0.0	0.0	42.82196319167371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4201214.06344498	0.0	0.0	0.0	13350000.000000002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	1.6605778811026237e-06	0.004194545357895101	0.0023020153005370147	0.001263372783401201	0.0006933536842550771	0.00038052056984784987	0.0	1.3738108376231658e-09	3.098191368020724e-09	6.986980659932064e-09	1.5756902316028312e-08	3.553465834257406e-08	8.013706743863011e-08	1.678601368058159e-05	9.212359631536694e-06	5.055850161670216e-06	2.774709399072479e-06	1.52279280499044e-06	8.357264107390154e-07	0.0	18.652791959807306	117.13033650468559	29.77782583656282	-2.5836562819847586e-05
