OCT4	SOX2	NANOG	GATA6	CDX2	GCNF
0.01	0.01	0.01	0.01	0.01	0.01
0.9129800360118335	0.01002343439161791	0.00986837293418032	0.3304111051604922	0.055408482122481964	0.025976508355727516
1.6788232239682543	0.010085737742232134	0.009203284491611265	0.8435173444387524	0.15058459960441217	0.08521928463121678
2.2774763682447587	0.010175879014848286	0.008453718457147682	1.3999800461759495	0.24813593326657057	0.18918544061530798
2.7237944654481514	0.01028370162615329	0.007729033800325524	1.9508553633208565	0.33027309320481607	0.3285911006363879
3.0494309174587153	0.010401253021517533	0.0070523410090166175	2.476798617987548	0.3979681288927082	0.49349335695911106
3.283334973339797	0.010522737018851957	0.006428499910196098	2.9699313808893093	0.454359635104438	0.6755360952715741
3.4479885297151824	0.01064403778464428	0.005856862628369051	3.42746998563809	0.5020770009873583	0.868101933652049
3.5601871716057376	0.01076227431880617	0.005334815401904405	3.849104428856054	0.5430921776511741	1.0660649781805733
3.6324448945071826	0.010875465228771738	0.0048590361256077765	4.235786648284743	0.5788738421249134	1.2655032335440384
3.6741642923781437	0.010982288345781476	0.004426012992614242	4.589118500253604	0.610530151012126	1.4634473792729585
3.6924889704067767	0.011081908614747877	0.004032277710189288	4.911021767749932	0.6389103351346729	1.6576769216923837
3.692905132319438	0.011173853230720916	0.0036745138933043965	5.203551886414095	0.66467418063009	1.8465587720648005
3.679666072009473	0.011257919506956985	0.003349605856652075	5.468789741231022	0.6883398933600777	2.0289203724162386
3.656095024876717	0.011334105774458621	0.003054657167794719	5.708778072223003	0.7103177461194776	2.203950049274287
3.62480445641649	0.011402558822945948	0.0027869932779782825	5.925484390777169	0.7309342869091525	2.371118594769542
3.587857326104997	0.01146353347785072	0.002544155655018519	6.1207801250401745	0.7504501568193306	2.5301173676721134
3.5468874620094577	0.011517361262413667	0.0023238914559724675	6.296429910077323	0.7690734839068198	2.6808092803318804
3.5031906598270495	0.011564425984614223	0.0021241410132156165	6.45408729985455	0.786970145324028	2.8231898781152607
3.457794491937207	0.01160514468421069	0.0019430244459492383	6.5952945582995515	0.804271765245264	2.957356361011529
3.4115124008238404	0.011639952781926612	0.0017788281613124997	6.721485024421074	0.8210820430015832	3.083482885690415
3.364986031255166	0.011669292555946367	0.0016299916896966762	6.833987067125902	0.8374818271756211	3.201800856992161
