PKA	Ca	PP2B	PP2A	CK1	PP2AP	PP2C	CDK5	cAMP	D75	D75:137	D34:75	D34:75:137	D	D137	D34	D34:137	PDE	PDEP	cAMP_R2C2	cAMP3_R2C2	cAMP4_R2C	PP2BinactiveCa2	CK1P	D75_PKA	D34:75_PP2A	cAMP2_R2C2	D34:75:137_PP2AP	D34:75:137_PP2B	D_CK1	D137_PKA	D75:137_PP2A	D34:137_PP2C	D75_PP2AP	D34_CDK5	D34:75_CK1	D34_PP2B	D75:137_PP2C	D137_CDK5	D_PKA	PDE_PKA	D75_PP2A	D34:75_PP2AP	D34:137_PP2B	D75_CK1	AMP	D34:75:137_PP2C	D34:137_CDK5	D34:75:137_PP2A	D75:137_PKA	cAMP_PDEP	D75:137_PP2AP	PP2Binactive	D34_CK1	D34:75_PP2B	D_CDK5	cAMP_PDE	PP2A_PKA	CK1P_PP2B	cAMP4_R2	D137_PP2C	cAMP4_R2C2	R2C2
0.0	1.3051102332143742e-08	2.197184463656779e-08	1.679326214764124e-07	1.599783367038494e-08	0.0	1.1494472289919777e-07	9.281702188273607e-08	0.0	1.5965839669476155e-06	1.1196505055189825e-07	0.0	0.0	2.8904430984605375e-06	2.0266868650503924e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.397198838201609e-08	1.261972392208001e-07	0.0	0.0	0.0	0.0	0.0	1.3549606056100325e-08	0.0	2.099809068200479e-09	0.0	0.0	0.0	0.0	0.0	6.424900428909116e-09	7.010493454049049e-09	0.0	0.0	2.996756945538682e-08	0.0	0.0	7.483957737160966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6328480366586384e-07	0.0	0.0	1.0017248466321403e-07	0.0	0.0	2.7713633155524043e-09	0.0	1.1630376671892909e-08	0.0	6.640000000000001e-06
0.0	1.3120101519234689e-08	2.241819440848136e-08	1.6792431339985952e-07	1.6280675176312304e-08	0.0	1.1453915607240754e-07	9.283718710822785e-08	0.0	1.594143201536047e-06	1.1492980757412823e-07	0.0	0.0	2.8839784637209916e-06	2.0788462509811739e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.4338395293745984e-08	1.2554170543129823e-07	0.0	0.0	0.0	0.0	0.0	1.3759314524227857e-08	0.0	2.155391123924282e-09	0.0	0.0	0.0	0.0	0.0	6.57232228473529e-09	7.19309445937356e-09	0.0	0.0	2.992029547621592e-08	0.0	0.0	7.605244126988628e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.62430349556601e-07	0.0	0.0	9.996971843239777e-08	0.0	0.0	2.8130607411717553e-09	0.0	1.1888521642856915e-08	0.0	6.640000000000001e-06
0.0	1.3185848331295145e-08	2.2847894400320695e-08	1.679178514413578e-07	1.6550010163070967e-08	0.0	1.1414679886551647e-07	9.285497803555817e-08	0.0	1.5916679260786126e-06	1.1781257712007045e-07	0.0	0.0	2.8777912554878126e-06	2.1297040705721679e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.4686280182409e-08	1.2491967170480156e-07	0.0	0.0	0.0	0.0	0.0	1.3957846575734353e-08	0.0	2.2094555863506557e-09	0.0	0.0	0.0	0.0	0.0	6.714647520617522e-09	7.371095414682805e-09	0.0	0.0	2.987269297229126e-08	0.0	0.0	7.719616022991775e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6161296988387035e-07	0.0	0.0	9.97739265497582e-08	0.0	0.0	2.852855533400131e-09	0.0	1.2138553613865782e-08	0.0	6.640000000000001e-06
0.0	1.3248532648936773e-08	2.326155964438527e-08	1.6791288098414137e-07	1.68066130706463e-08	0.0	1.1376798331542211e-07	9.287076845446154e-08	0.0	1.5891836833423967e-06	1.2061018156994741e-07	0.0	0.0	2.8718665845288377e-06	2.179176741076409e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.501679699142638e-08	1.243290281498765e-07	0.0	0.0	0.0	0.0	0.0	1.4145924317878097e-08	0.0	2.261939211916857e-09	0.0	0.0	0.0	0.0	0.0	6.8518161347891304e-09	7.544214080806346e-09	0.0	0.0	2.9825179803941474e-08	0.0	0.0	7.827584887330395e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6083079378992107e-07	0.0	0.0	9.95850174647313e-08	0.0	0.0	2.890849574267444e-09	0.0	1.238020054978856e-08	0.0	6.640000000000001e-06
0.0	1.3308329563240477e-08	2.3659784179975796e-08	1.6790911365608222e-07	1.7051203901673058e-08	0.0	1.1340284482113677e-07	9.288486687341023e-08	0.0	1.5867105811768121e-06	1.2332070616624675e-07	0.0	0.0	2.8661909802849598e-06	2.2272072763236194e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.533100770951683e-08	1.2376782809328857e-07	0.0	0.0	0.0	0.0	0.0	1.4324214900041144e-08	0.0	2.3128029951552518e-09	0.0	0.0	0.0	0.0	0.0	6.983829541307627e-09	7.71225949202808e-09	0.0	0.0	2.977808334876222e-08	0.0	0.0	7.92961519021381e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6008207019572536e-07	0.0	0.0	9.940287363456088e-08	0.0	0.0	2.927137914782214e-09	0.0	1.2613325637555373e-08	0.0	6.640000000000001e-06
0.0	1.3365400906619613e-08	2.4043141391498765e-08	1.679063150049083e-07	1.7284452438003192e-08	0.0	1.130513656450193e-07	9.28975282787448e-08	0.0	1.5842643147206715e-06	1.2594325088138163e-07	0.0	0.0	2.860752152186012e-06	2.2737602725985595e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.5629891636415274e-08	1.2323427430577327e-07	0.0	0.0	0.0	0.0	0.0	1.4493334895178844e-08	0.0	2.3620274366472212e-09	0.0	0.0	0.0	0.0	0.0	7.110736315178537e-09	7.875114698560596e-09	0.0	0.0	2.973165755844417e-08	0.0	0.0	8.026128985578124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.593651575966208e-07	0.0	0.0	9.922735702269376e-08	0.0	0.0	2.961809375465365e-09	0.0	1.2837898039801944e-08	0.0	6.640000000000001e-06
0.0	1.3419896584891916e-08	2.4412184429171e-08	1.6790429448441385e-07	1.7506982258740153e-08	0.0	1.1271340995377403e-07	9.290896374884483e-08	0.0	1.5818569999968003e-06	1.2847772648837083e-07	0.0	0.0	2.8555387997509013e-06	2.3188177733027027e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.591435350305365e-08	1.2272670604465436e-07	0.0	0.0	0.0	0.0	0.0	1.4653854447389568e-08	0.0	2.4096086512110932e-09	0.0	0.0	0.0	0.0	0.0	7.232620765089867e-09	8.032722533011045e-09	0.0	0.0	2.968609686437472e-08	0.0	0.0	8.11751017330715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.586785149918681e-07	0.0	0.0	9.90583137181433e-08	0.0	0.0	2.9949470759075406e-09	0.0	1.305396928113588e-08	0.0	6.640000000000001e-06
0.0	1.3471955741913851e-08	2.476744668542053e-08	1.6790289729119763e-07	1.7719374494297165e-08	0.0	1.1238875203971432e-07	9.2919348337671e-08	0.0	1.5794978554029931e-06	1.3092468686242922e-07	0.0	0.0	2.8505404607477195e-06	2.362375851039345e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.618523063224199e-08	1.2224358705012747e-07	0.0	0.0	0.0	0.0	0.0	1.4806301140618519e-08	0.0	2.4555551644683313e-09	0.0	0.0	0.0	0.0	0.0	7.349593786957665e-09	8.185073850500303e-09	0.0	0.0	2.9641547544333726e-08	0.0	0.0	8.204108410894716e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5802069377827685e-07	0.0	0.0	9.889557781182788e-08	0.0	0.0	3.026628904060935e-09	0.0	1.3261654173327798e-08	0.0	6.640000000000001e-06
0.0	1.3521707781497205e-08	2.5109442314900954e-08	1.6790199772705537e-07	1.7922171295351334e-08	0.0	1.1207709893606125e-07	9.292882751971833e-08	0.0	1.5771937570816307e-06	1.3328519170544863e-07	0.0	0.0	2.845747390046865e-06	2.404441791244803e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.644329925041987e-08	1.217834945440196e-07	0.0	0.0	0.0	0.0	0.0	1.4951163569289462e-08	0.0	2.4998852881660194e-09	0.0	0.0	0.0	0.0	0.0	7.461785590118976e-09	8.332197842228697e-09	0.0	0.0	2.9598116984778327e-08	0.0	0.0	8.286242655127386e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5739033049846844e-07	0.0	0.0	9.873897463805216e-08	0.0	0.0	3.0569279362109917e-09	0.0	1.3461115473819518e-08	0.0	6.640000000000001e-06
0.0	1.356927326714752e-08	2.54386667767166e-08	1.6790149379201255e-07	1.811587900742496e-08	0.0	1.117781085087275e-07	9.293752246756545e-08	0.0	1.5749496920223644e-06	1.355606942077338e-07	0.0	0.0	2.8411504625385945e-06	2.445031770332855e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.66892800930406e-08	1.2134510921557667e-07	0.0	0.0	0.0	0.0	0.0	1.508889461870313e-08	0.0	2.542624969498921e-09	0.0	0.0	0.0	0.0	0.0	7.569339929057967e-09	8.474154056244007e-09	0.0	0.0	2.955588123848823e-08	0.0	0.0	8.364204347631325e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.567861403195804e-07	0.0	0.0	9.858832347618974e-08	0.0	0.0	3.0859128106626813e-09	0.0	1.3652551562214285e-08	0.0	6.640000000000001e-06
0.0	1.3614764718213512e-08	2.5755597398790675e-08	1.6790130277723778e-07	1.830097107395224e-08	0.0	1.1149140390157533e-07	9.294553437582552e-08	0.0	1.57276912784082e-06	1.3775294919586653e-07	0.0	0.0	2.836741095119149e-06	2.484168941768648e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.692384336759384e-08	1.2092720613523518e-07	0.0	0.0	0.0	0.0	0.0	1.5219914460825167e-08	0.0	2.5838060312454187e-09	0.0	0.0	0.0	0.0	0.0	7.67240954297647e-09	8.611025822370365e-09	0.0	0.0	2.9514891191516527e-08	0.0	0.0	8.438260261119654e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5620691116474934e-07	0.0	0.0	9.844343980180333e-08	0.0	0.0	3.113648068866531e-09	0.0	1.3836186555447993e-08	0.0	6.640000000000001e-06
0.0	1.3658287314853434e-08	2.606069394541549e-08	1.6790135767843473e-07	1.8477890669557055e-08	0.0	1.1121658499942097e-07	9.29529479969982e-08	0.0	1.5706543137864932e-06	1.398639383262055e-07	0.0	0.0	2.832511183902953e-06	2.521881863330742e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.714761319231192e-08	1.2052864654610762e-07	0.0	0.0	0.0	0.0	0.0	1.5344613288955395e-08	0.0	2.6234647361291872e-09	0.0	0.0	0.0	0.0	0.0	7.771152577617323e-09	8.742914854717506e-09	0.0	0.0	2.9475177585435763e-08	0.0	0.0	8.50865503717982e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5565149840407413e-07	0.0	0.0	9.83041371482835e-08	0.0	0.0	3.140194458198834e-09	0.0	1.4012262422961483e-08	0.0	6.640000000000001e-06
0.0	1.369993952200857e-08	2.6354399191064577e-08	1.6790160427633059e-07	1.8647053091402857e-08	0.0	1.1095323740486086e-07	9.295983453985589e-08	0.0	1.568606525958184e-06	1.4189580916401362e-07	0.0	0.0	2.8284530533831125e-06	2.5582032046772214e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.736117154883833e-08	1.2014837045153888e-07	0.0	0.0	0.0	0.0	0.0	1.5463353796851236e-08	0.0	2.6616406154331782e-09	0.0	0.0	0.0	0.0	0.0	7.865729822397221e-09	8.869936824926248e-09	0.0	0.0	2.9436755108235963e-08	0.0	0.0	8.575613451171295e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.55118820051063e-07	0.0	0.0	9.817022863521706e-08	0.0	0.0	3.165609209034456e-09	0.0	1.4181032772741668e-08	0.0	6.640000000000001e-06
0.0	1.3739813654462942e-08	2.6637139482397847e-08	1.6790199875490502e-07	1.8808847942710772e-08	0.0	1.1070093963962814e-07	9.296625404188149e-08	0.0	1.5666262671295256e-06	1.4385082571665495e-07	0.0	0.0	2.8245594149946636e-06	2.593168687500804e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.7565061827828684e-08	1.1978538992063216e-07	0.0	0.0	0.0	0.0	0.0	1.5576473446604724e-08	0.0	2.698375518646851e-09	0.0	0.0	0.0	0.0	0.0	7.956302519729362e-09	8.992217725443899e-09	0.0	0.0	2.9399625726447856e-08	0.0	0.0	8.639342398892162e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5460785239861494e-07	0.0	0.0	9.804152823267382e-08	0.0	0.0	3.1899462911589366e-09	0.0	1.4342757840642276e-08	0.0	6.640000000000001e-06
0.0	1.377799636517623e-08	2.6909325314984128e-08	1.6790250576055842e-07	1.8963641082779542e-08	0.0	1.1045926864688735e-07	9.297225731501896e-08	0.0	1.5647134292260766e-06	1.457313283512608e-07	0.0	0.0	2.820823333114526e-06	2.626816218072745e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.7759792011543986e-08	1.194387830633044e-07	0.0	0.0	0.0	0.0	0.0	1.5684286546756345e-08	0.0	2.733712838618633e-09	0.0	0.0	0.0	0.0	0.0	8.04303072574362e-09	9.10989090471593e-09	0.0	0.0	2.9363781400822685e-08	0.0	0.0	8.700032676577166e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54117626042891e-07	0.0	0.0	9.791785178026431e-08	0.0	0.0	3.213256630581312e-09	0.0	1.4497700627368816e-08	0.0	6.640000000000001e-06
0.0	1.3814569106454373e-08	2.7171351877772522e-08	1.679030968213032e-07	1.911177643528178e-08	0.0	1.102278041618642e-07	9.297788753781861e-08	0.0	1.5628674254589125e-06	1.4753970146125164e-07	0.0	0.0	2.817238196943139e-06	2.659185179946573e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.794583753356931e-08	1.1910768857563035e-07	0.0	0.0	0.0	0.0	0.0	1.578708610590902e-08	0.0	2.7676968893843554e-09	0.0	0.0	0.0	0.0	0.0	8.12607202637695e-09	9.223094641243692e-09	0.0	0.0	2.9329206289312173e-08	0.0	0.0	8.757860557123715e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5364722226260476e-07	0.0	0.0	9.779901782093692e-08	0.0	0.0	3.2355883260538966e-09	0.0	1.46461238117586e-08	0.0	6.640000000000001e-06
0.0	1.3849608535416e-08	2.7423599584654214e-08	1.6790374906239825e-07	1.925357763504087e-08	0.0	1.1000613195062533e-07	9.298318156591865e-08	0.0	1.5610872976485326e-06	1.4927834743386468e-07	0.0	0.0	2.813797696985715e-06	2.690315858056039e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.8123643860716966e-08	1.1879130080948935e-07	0.0	0.0	0.0	0.0	0.0	1.5885145519279437e-08	0.0	2.800372403733673e-09	0.0	0.0	0.0	0.0	0.0	8.205580617004699e-09	9.33197017952534e-09	0.0	0.0	2.9295878533867827e-08	0.0	0.0	8.812989185954357e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.531957697043946e-07	0.0	0.0	9.768484825455521e-08	0.0	0.0	3.25698685023473e-09	0.0	1.4788287432369725e-08	0.0	6.640000000000001e-06
0.0	1.3883186862939724e-08	2.7666434618163444e-08	1.679044441571627e-07	1.9389349479844758e-08	0.0	1.097938462662069e-07	9.298817100709959e-08	0.0	1.5593718032517534e-06	1.5094966585251197e-07	0.0	0.0	2.8104958050938436e-06	2.7202489725832996e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.829362883177086e-08	1.1848886533505648e-07	0.0	0.0	0.0	0.0	0.0	1.5978720166143802e-08	0.0	2.8317841274445474e-09	0.0	0.0	0.0	0.0	0.0	8.281706626914824e-09	9.436660141767217e-09	0.0	0.0	2.9263771715392522e-08	0.0	0.0	8.865569807893776e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.527624413390062e-07	0.0	0.0	9.757516885113236e-08	0.0	0.0	3.277495211059939e-09	0.0	1.4924447106878044e-08	0.0	6.640000000000001e-06
0.0	1.3915372191672738e-08	2.7900209445580602e-08	1.6790516746983903e-07	1.9519379290151264e-08	0.0	1.0959055173587127e-07	9.299288310004169e-08	0.0	1.5577194858429833e-06	1.5255603698615785e-07	0.0	0.0	2.8073267574040027e-06	2.749025303888417e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.8456184762480537e-08	1.181996749119699e-07	0.0	0.0	0.0	0.0	0.0	1.606804880172492e-08	0.0	2.8619764997463308e-09	0.0	0.0	0.0	0.0	0.0	8.35459561357087e-09	9.53730724233093e-09	0.0	0.0	2.9232856030414394e-08	0.0	0.0	8.915742882049566e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5234645167783626e-07	0.0	0.0	9.746980965762655e-08	0.0	0.0	3.2971541141030816e-09	0.0	1.5054852650557634e-08	0.0	6.640000000000001e-06
0.0	1.394622881511499e-08	2.8125263317421676e-08	1.6790590735860456e-07	1.964393815483644e-08	0.0	1.0939586466701933e-07	9.299734144225196e-08	0.0	1.5561287322608824e-06	1.5409980873829102e-07	0.0	0.0	2.804285039440693e-06	2.7766853911990367e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.861168037247629e-08	1.1792306582257146e-07	0.0	0.0	0.0	0.0	0.0	1.6153354845274258e-08	0.0	2.8909933996222283e-09	0.0	0.0	0.0	0.0	0.0	8.424388239829613e-09	9.634053261427173e-09	0.0	0.0	2.9203099241772934e-08	0.0	0.0	8.963639062839756e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5194705419562574e-07	0.0	0.0	9.736860529632005e-08	0.0	0.0	3.316002114476816e-09	0.0	1.5179747093150876e-08	0.0	6.640000000000001e-06
0.0	1.3975817487388176e-08	2.8341922744307758e-08	1.6790665461466612e-07	1.976328205500308e-08	0.0	1.0920941391852471e-07	9.300156658235547e-08	0.0	1.554597818142942e-06	1.555832865997502e-07	0.0	0.0	2.8013653731480364e-06	2.803269296232581e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.8760462509303325e-08	1.1765841458575202e-07	0.0	0.0	0.0	0.0	0.0	1.6234847546217865e-08	0.0	2.918877950118764e-09	0.0	0.0	0.0	0.0	0.0	8.491220082748275e-09	9.727038242305043e-09	0.0	0.0	2.9174467435214853e-08	0.0	0.0	9.00938005535061e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5156353898871417e-07	0.0	0.0	9.727139517533865e-08	0.0	0.0	3.334075757675168e-09	0.0	1.5299365998726815e-08	0.0	6.640000000000001e-06
0.0	1.4004195664822843e-08	2.8550501969488575e-08	1.6790740200123058e-07	1.98776528772392e-08	0.0	1.090308414833701e-07	9.30055765093953e-08	0.0	1.553124944741446e-06	1.5700872589813594e-07	0.0	0.0	2.7985627052231173e-06	2.8288164166216523e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.890285774032753e-08	1.174051349567542e-07	0.0	0.0	0.0	0.0	0.0	1.631272306632968e-08	0.0	2.945672365004541e-09	0.0	0.0	0.0	0.0	0.0	8.555221525711137e-09	9.816399854397829e-09	0.0	0.0	2.9146925633764655e-08	0.0	0.0	9.053079402810315e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.511952305933191e-07	0.0	0.0	9.717802363620604e-08	0.0	0.0	3.351409696865297e-09	0.0	1.541393699091858e-08	0.0	6.640000000000001e-06
0.0	1.4031417734260148e-08	2.8751303426387854e-08	1.6790814387220326e-07	1.9987279382030863e-08	0.0	1.0885980281999164e-07	9.30093870639272e-08	0.0	1.5517082689674252e-06	1.583783258523756e-07	0.0	0.0	2.7958721964304475e-06	2.853365338596908e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.903917380860622e-08	1.1716267515843467e-07	0.0	0.0	0.0	0.0	0.0	1.6387165460146767e-08	0.0	2.971417832374295e-09	0.0	0.0	0.0	0.0	0.0	8.616517726071668e-09	9.902272893730265e-09	0.0	0.0	2.9120438295422218e-08	0.0	0.0	9.094843186044682e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.508414859516647e-07	0.0	0.0	9.708834004234167e-08	0.0	0.0	3.36803681334174e-09	0.0	1.5523679453936534e-08	0.0	6.640000000000001e-06
0.0	1.4057535225010927e-08	2.894461820112645e-08	1.6790887585601824e-07	2.0092378092885097e-08	0.0	1.0869596697057922e-07	9.301301228369142e-08	0.0	1.5503459277420414e-06	1.59694225190754e-07	0.0	0.0	2.7932892115656786e-06	2.876953723450071e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.916970098509309e-08	1.1693051531114655e-07	0.0	0.0	0.0	0.0	0.0	1.645834759965814e-08	0.0	2.996154427451168e-09	0.0	0.0	0.0	0.0	0.0	8.675228646352791e-09	9.984788897672165e-09	0.0	0.0	2.9094969716530343e-08	0.0	0.0	9.134770667158594e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5050169248463066e-07	0.0	0.0	9.700219881863559e-08	0.0	0.0	3.383988329150347e-09	0.0	1.5628804383067802e-08	0.0	6.640000000000001e-06
0.0	1.4082596984217811e-08	2.9130726429817396e-08	1.679095946284866e-07	2.0193154045413854e-08	0.0	1.0853901649328763e-07	9.301646465698686e-08	0.0	1.5490360549479244e-06	1.6095849954221095e-07	0.0	0.0	2.79080931104768e-06	2.8996182348576295e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9294713211039784e-08	1.167081652999284e-07	0.0	0.0	0.0	0.0	0.0	1.6526431941658687e-08	0.0	3.0199210599645042e-09	0.0	0.0	0.0	0.0	0.0	8.73146913253525e-09	1.006407589969444e-08	0.0	0.0	2.907048431154868e-08	0.0	0.0	9.172954813532512e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50175266459678e-07	0.0	0.0	9.691945944331787e-08	0.0	0.0	3.399293899465297e-09	0.0	1.572951437417691e-08	0.0	6.640000000000001e-06
0.0	1.4106649347745225e-08	2.930989769850789e-08	1.6791029770413176e-07	2.0289801531539725e-08	0.0	1.0838864731685354e-07	9.301975535894094e-08	0.0	1.5477767967805605e-06	1.6217315927989346e-07	0.0	0.0	2.7884282426309265e-06	2.921394476031204e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.941446921954926e-08	1.1649516268144251e-07	0.0	0.0	0.0	0.0	0.0	1.6591571281765758e-08	0.0	3.0427554301155406e-09	0.0	0.0	0.0	0.0	0.0	8.785349016876335e-09	1.01402582156812e-08	0.0	0.0	2.9046946865752516e-08	0.0	0.0	9.209482803668094e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.498616513803606e-07	0.0	0.0	9.683998642537705e-08	0.0	0.0	3.413981701582705e-09	0.0	1.5826003666269912e-08	0.0	6.640000000000001e-06
0.0	1.4129736318004599e-08	2.9482391479495304e-08	1.6791098326342173e-07	2.0382504821276616e-08	0.0	1.0824456843527343e-07	9.302289445100268e-08	0.0	1.546566323484166e-06	1.6334014867561763e-07	0.0	0.0	2.7861419325580613e-06	2.9423169541081523e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.9529213629275234e-08	1.1629107061923438e-07	0.0	0.0	0.0	0.0	0.0	1.6653909502599637e-08	0.0	3.0646940103492364e-09	0.0	0.0	0.0	0.0	0.0	8.8369732696897e-09	1.0213456326443146e-08	0.0	0.0	2.9024322726228806e-08	0.0	0.0	9.244436518447193e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49560316352789e-07	0.0	0.0	9.67636492225534e-08	0.0	0.0	3.4280785384409318e-09	0.0	1.5918458295036648e-08	0.0	6.640000000000001e-06
0.0	1.4151899696909724e-08	2.964845755496558e-08	1.6791165002308742e-07	2.0471438793433565e-08	0.0	1.0810650161801365e-07	9.302589103494052e-08	0.0	1.5454028377477426e-06	1.6446134571049252e-07	0.0	0.0	2.783946478036153e-06	2.962419060773536e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.96391778342292e-08	1.1609547619915214e-07	0.0	0.0	0.0	0.0	0.0	1.6713582171410946e-08	0.0	3.0857720390136464e-09	0.0	0.0	0.0	0.0	0.0	8.886442135943054e-09	1.0283786814221372e-08	0.0	0.0	2.900257793789872e-08	0.0	0.0	9.277892932897907e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4927075470770147e-07	0.0	0.0	9.669032215083732e-08	0.0	0.0	3.4416099031041996e-09	0.0	1.600705624604308e-08	0.0	6.640000000000001e-06
0.0	1.4173179207837486e-08	2.98083361653995e-08	1.6791229713513555e-07	2.0556769360048188e-08	0.0	1.0797418106775171e-07	9.302875337390047e-08	0.0	1.5442845820134358e-06	1.6553856113783448e-07	0.0	0.0	2.781838142645724e-06	2.981733042961082e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.974458076081049e-08	1.1590798909731544e-07	0.0	0.0	0.0	0.0	0.0	1.6770717044926827e-08	0.0	3.1060235012590995e-09	0.0	0.0	0.0	0.0	0.0	8.9338512838699e-09	1.0351362261948981e-08	0.0	0.0	2.898167936360516e-08	0.0	0.0	9.309924438767554e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4899248301484967e-07	0.0	0.0	9.661988436414976e-08	0.0	0.0	3.4546000589407587e-09	0.0	1.609196764837817e-08	0.0	6.640000000000001e-06
0.0	1.4193612640300359e-08	2.9962258641325156e-08	1.6791292408659733e-07	2.0638654229137923e-08	0.0	1.0784735297687586e-07	9.303148901911304e-08	0.0	1.5432098427248258e-06	1.6657354056510745e-07	0.0	0.0	2.7798133460571836e-06	3.000290027476631e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.984562984909789e-08	1.1572823968035114e-07	0.0	0.0	0.0	0.0	0.0	1.6825434727262776e-08	0.0	3.1254811661549414e-09	0.0	0.0	0.0	0.0	0.0	8.979291989540967e-09	1.0416291344077243e-08	0.0	0.0	2.8961594747247557e-08	0.0	0.0	9.340599260552793e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.487250394068833e-07	0.0	0.0	9.655221963680893e-08	0.0	0.0	3.4670721026940904e-09	0.0	1.617335503358296e-08	0.0	6.640000000000001e-06
0.0	1.421323595704987e-08	3.011044758077965e-08	1.679135306364204e-07	2.071724324501557e-08	0.0	1.0772577505377445e-07	9.303410489260522e-08	0.0	1.5421769541928718e-06	1.675679645823376e-07	0.0	0.0	2.7778686595234236e-06	3.018120014969646e-07	0.0	0.0	2e-06	0.0	0.0	0.0	0.0	4.994252165168393e-08	1.1555587792619451e-07	0.0	0.0	0.0	0.0	0.0	1.6877849078616263e-08	0.0	3.1441765878873804e-09	0.0	0.0	0.0	0.0	0.0	9.022851323848499e-09	1.0478678804843143e-08	0.0	0.0	2.894229277569204e-08	0.0	0.0	9.369981708595402e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.484679827259599e-07	0.0	0.0	9.648721630255085e-08	0.0	0.0	3.4790480415769655e-09	0.0	1.625137362237684e-08	0.0	6.640000000000001e-06
