Mdm2	p53	damDNA	Mdm2_mRNA	p21_mRNA	Mdm2_P	p53_P	p21	p53_mRNA	p21step1	ATMI	p38	GADD45	ROS	Mdm2_p53	p21step2	p38_P	ATMA
5.497121788303103	5.28856223105109	9.997000599909158e-08	9.99515065143549	0.9997631173519068	2.9487048300601465e-08	8.55414776536288e-11	1.0658823029741381e-10	10.0	0.00399872632788313	199.99999999800372	100.0	1.0660145452360719e-15	1.1189401510490932e-18	94.52962062700367	7.997235275920234e-07	1.4575060246817378e-15	1.996271393870318e-09
5.5439511496899545	5.314861512690842	1.0996370798467399e-07	9.99468133483373	0.9997394414261915	3.718185648852149e-08	1.0750144370385772e-10	1.4185856981470493e-10	10.0	0.004398458895777873	199.99999999758495	100.0	1.5606585546934205e-15	1.9550927144041306e-18	94.48534833046438	9.676320230950772e-07	2.312906150402016e-15	2.415037851288455e-09
5.590270895489698	5.34070787909488	1.1995681036612556e-07	9.994214672285338	0.9997157676330257	4.5857226319953955e-08	1.321379553196319e-10	1.8415753084314142e-10	10.0	0.00479816600493621	199.99999999712642	100.0	2.2102228702878977e-15	3.25194935856562e-18	94.44156525023575	1.1515222761524876e-06	3.5215216089377753e-15	2.873558594699211e-09
5.636084909154173	5.36610459090088	1.299493131794215e-07	9.993750618399192	0.999692095945282	5.5537945279190936e-08	1.59497225917781e-10	2.3412295450116263e-10	10.0	0.005197847657224045	199.9999999966282	100.0	3.0440959599507497e-15	5.189286417680971e-18	94.39826772396381	1.3513926292149591e-06	5.179058627287674e-15	3.3718113541821894e-09
5.681397141079048	5.391054980460496	1.399412164605348e-07	9.993289128116894	0.9996684263360301	6.627132348438792e-08	1.8969479483503925e-10	2.923924944312335e-10	10.0	0.0055975038544963905	199.99999999609022	100.0	4.094217064498924e-15	7.992870311456526e-18	94.35545202061594	1.56724142487397e-06	7.395279772827105e-15	3.909773871093666e-09
5.726211604358855	5.415562447651064	1.4993252024543632e-07	9.992830156721496	0.9996447587785429	7.807892627222672e-08	2.2276723448463244e-10	3.5960361684695736e-10	10.0	0.005997134598597453	199.99999999551258	100.0	5.395075312536018e-15	1.1941218308504529e-17	94.31311434473857	1.7990670058612639e-06	1.0294827432737107e-14	4.48742389806014e-09
5.770532371271687	5.4396304564319315	1.5992322457009477e-07	9.992373659843848	0.9996210932462997	9.095266461574072e-08	2.586601826162637e-10	4.363936005733823e-10	10.0	0.00639673989136072	199.99999999489526	100.0	6.983708962262844e-15	1.7372327382364146e-17	94.27125083995104	2.0468677150484225e-06	1.4017718845181523e-14	5.1047391989728125e-09
5.814363569697199	5.463262531377483	1.6991332947047672e-07	9.991919593468662	0.9995974297129903	1.0489830117337004e-07	2.973623055676019e-10	5.23399537088576e-10	10.0	0.006796319734609035	199.9999999942383	99.99999999999999	8.899704619013021e-15	2.4690599396264107e-17	94.22985759246002	2.3106418954464334e-06	1.8719859809695077e-14	5.7616975489819004e-09
5.857709379877304	5.486462254514212	1.7990283498254655e-07	9.991467913940037	0.999573768152518	1.199466556238449e-07	3.389392825120341e-10	6.212583305617427e-10	10.0	0.007195874130154689	199.9999999935417	99.99999999999999	1.1185196517826273e-14	3.4373670501668035e-17	94.18893063426576	2.590387890205288e-06	2.4573409406885422e-14	6.458276734491412e-09
5.90057403045158	5.509233261430789	1.8989174114226657e-07	9.991018577967996	0.9995501085390036	1.361513495156359e-07	3.835267863173851e-10	7.306066979007881e-10	10.0	0.007595403079799509	199.99999999280553	99.99999999999999	1.3884865627898592e-14	4.698086772763153e-17	94.14846594710313	2.8861040426134893e-06	3.176724942417106e-14	7.194454553152631e-09
5.942961795804831	5.53157923858272	1.9988004798559682e-07	9.990571542632496	0.9995264508467882	1.534992848432271e-07	4.3105585183295467e-10	8.520811687870642e-10	10.0	0.007994906585334938	199.99999999202976	99.99999999999997	1.7045938997695033e-14	6.315973361741994e-17	94.10845946516825	3.1977886960976982e-06	4.0507250018751456e-14	7.970208813859358e-09
5.9848769924543195	5.553503919834295	2.0986775554849523e-07	9.990126765388897	0.9995027950504358	1.7200181840082624e-07	4.815331348424127e-10	9.863180857189043e-10	10.0	0.008394384648542128	199.99999999121445	99.99999999999996	2.071818893481796e-14	8.365402792380467e-17	94.06890707861866	3.525440194222285e-06	5.101664113884535e-14	8.785517336741948e-09
6.026323975861708	5.575011083310992	2.198548638669176e-07	9.989684204072454	0.9994791411247367	1.9168359863794166e-07	5.350059293633278e-10	1.1339536040529893e-09	10.0	0.008793837271192033	199.9999999903596	99.99999999999994	2.4953932226063926e-14	1.0931168727412869e-16	94.0298046367556	3.869056880688913e-06	6.353628618604661e-14	9.640357953161646e-09
6.067307137359472	5.596104548346697	2.2984137297681758e-07	9.989243816902526	0.9994554890447097	2.1255518800134973e-07	5.914785777893265e-10	1.2956236920451007e-09	10.0	0.009193264455045497	199.99999998946527	99.99999999999993	2.980802936884504e-14	1.4109271193957694e-16	93.9911479511089	4.228637099336134e-06	7.832494147693975e-14	1.0534708505704993e-08
6.107830901084687	5.616788172481328	2.398272829141467e-07	9.988805562486498	0.9994318387856042	2.3463248595760195e-07	6.509720046283714e-10	1.4719641308910929e-09	10.0	0.00959266620185335	199.9999999885314	99.99999999999991	3.53378837982004e-14	1.8007722179946873e-16	93.95293279846926	4.604179194138972e-06	9.565948879528213e-14	1.1468546848178226e-08
6.147899721006502	5.6370658485236484	2.498125937148542e-07	9.988369399823414	0.9994081903229032	2.579312961209199e-07	7.135069443152679e-10	1.6636105147678804e-09	10.0	0.009992042513356492	199.9999999875581	99.9999999999999	4.1603441113220807e-14	2.274736130005744e-16	93.91515492385278	4.995681509208527e-06	1.1583514625064892e-13	1.244185084560165e-08
6.1875180780234045	5.656941501683096	2.597973054148875e-07	9.987935288307328	0.9993845436323245	2.824647947856275e-07	7.790962816121362e-10	1.8711982508744037e-09	10.0	0.010391393391286	199.9999999865454	99.99999999999986	4.8667188303645175e-14	2.8462680198506975e-16	93.87781004339413	5.403142388791569e-06	1.3916565840548858e-13	1.345459837420403e-08
6.226690477127125	5.676419086770832	2.6978141805019145e-07	9.987503187730352	0.999360898689823	3.08247214298466e-07	8.477562912600412e-10	2.0953625594725664e-09	10.0	0.010790718837363216	199.99999998549322	99.99999999999983	5.659415297662858e-14	3.530265476655853e-16	93.84089384716812	5.826560177270144e-06	1.6598346771220405e-13	1.4506767321416974e-08
6.265421444423456	5.695502585250702	2.797649316567091e-07	9.987073058285633	0.9993372554715926	3.352921217565954e-07	9.195013590696478e-10	2.3367384739316465e-09	10.0	0.01119001885329985	199.99999998440165	99.9999999999998	6.545190251768319e-14	4.343165734298984e-16	93.80440200216039	6.265933219161149e-06	1.966398791118603e-13	1.5598335585868853e-08
6.3037155249050185	5.714196003033952	2.8974784627038126e-07	9.986644860569438	0.9993136139540668	3.6361232157826597e-07	9.943436976377234e-10	2.595960840762158e-09	10.0	0.011589293440798058	199.9999999832707	99.99999999999976	7.531054345065588e-14	5.303015686144605e-16	93.76833015448773	6.721259859116007e-06	2.315051753767441e-13	1.6729281077380153e-08
6.341577280522252	5.7325033685675155	2.997301619271465e-07	9.98621855558284	0.9992899741139206	3.9321962832685355e-07	1.0722926435793325e-09	2.8736643196459683e-09	10.0	0.011988542601550523	199.9999999821004	99.99999999999973	8.624272086829224e-14	6.42953447285596e-16	93.73267393132178	7.192538441920384e-06	2.7096871258707956e-13	1.789958171695935e-08
6.3790112853707335	5.750428728063923	3.097118786629413e-07	9.985794104735742	0.9992663359280725	4.2412636340206114e-07	1.153359241671456e-09	3.170483383512415e-09	10.0	0.012387766337240619	199.99999998089078	99.99999999999967	9.832361699307302e-14	7.744272301604511e-16	93.69742894568734	7.679767312493477e-06	3.1543914643879887e-13	1.910921543679247e-08
6.416022123978028	5.767976143801835	3.196929965137002e-07	9.98537146984835	0.999242699373685	4.5634379587063464e-07	1.2375514578615675e-09	3.4870523185650226e-09	10.0	0.01278696464954249	199.9999999796418	99.99999999999963	1.1163095067196842e-13	9.270666052135556e-16	93.6625907981723	8.182944815887759e-06	3.6534451520186094e-13	2.0358160180239437e-08
6.452614391172074	5.785149693976694	3.2967351551535534e-07	9.984950613149513	0.9992190644281645	4.898869828368043e-07	1.3248889633760044e-09	3.824005224293238e-09	10.0	0.01318613754012108	199.99999997835357	99.99999999999957	1.2624497715218852e-13	1.1034069046050786e-15	93.62815507706243	8.702069297288903e-06	4.211321554781512e-13	2.1646393901832446e-08
6.488792687620941	5.801953468277585	3.396534357038368e-07	9.984531497280848	0.9991954310691634	5.247685648878683e-07	1.4153841808166435e-09	4.181976013541638e-09	10.0	0.013585285010632286	199.99999997702608	99.99999999999952	1.4224848677303866e-13	1.3061893886605544e-15	93.59411736279402	9.23713910201512e-06	4.832689429682101e-13	2.2973894567266485e-08
6.5245616176412975	5.818391565701615	3.4963275711507264e-07	9.984114085297753	0.9991717992745803	5.609968082353881e-07	1.5090363058984362e-09	4.561598412549677e-09	10.0	0.013984407062723058	199.99999997565934	99.99999999999945	1.5972680421308472e-13	1.5383697421492528e-15	93.56047323014543	9.788152575516816e-06	5.522413649471711e-13	2.4340640153393885e-08
6.559925787681615	5.834468093033893	3.596114797849887e-07	9.983698340669193	0.9991481690225604	5.985794636100851e-07	1.6058431247996917e-09	4.963505960984309e-09	10.0	0.014383503698031496	199.99999997425337	99.99999999999937	1.7876778787126633e-13	1.803125238800588e-15	93.527218249753	1.0355108063376307e-05	6.285555358223289e-13	2.574660864821985e-08
6.594889803933092	5.850187162468138	3.6958960374950876e-07	9.983284227278816	0.9991245402914963	6.375246806894546e-07	1.7058037836825886e-09	5.3883320119833845e-09	10.0	0.014782574918186929	199.99999997280818	99.99999999999929	1.994618290449534e-13	2.1038640091587133e-15	93.49434799049692	1.0938003911307431e-05	7.12737278003552e-13	2.7191778050896488e-08
6.629458270298019	5.86555288957977	3.795671290445544e-07	9.982871709425226	0.9991009130600276	6.778477410237863e-07	1.8089392892852497e-09	5.836709732197064e-09	10.0	0.01518162072481003	199.99999997132386	99.99999999999919	2.219018511448268e-13	2.4442340400603446e-15	93.46185802152755	1.1536838465155187e-05	8.053321632177759e-13	2.8676126371717152e-08
6.663635786424999	5.880569391350483	3.8954405570604513e-07	9.982460751822252	0.9990772873070415	7.195619285268232e-07	1.915264659733826e-09	6.309272101827872e-09	10.0	0.01558064111951292	199.99999996980034	99.99999999999909	2.4618330893526683e-13	2.8281318013018987e-15	93.42974391424056	1.2151610070895399e-05	9.069055702747909e-13	3.019963163211093e-08
6.69742694580443	5.895240784255202	3.9952038376989835e-07	9.982051319598954	0.9990536630116728	7.6267521864863e-07	2.0247788144732017e-09	6.806651914671453e-09	10.0	0.015979636103899252	199.9999999682377	99.99999999999898	2.724041877614594e-13	3.259711090058718e-15	93.39800124418727	1.278231707463436e-05	1.0180427277574988e-12	3.176227186463706e-08
6.730836333970206	5.909571182456434	4.094961132720294e-07	9.981643378299315	0.9990300401533039	8.07191803744436e-07	2.1374693359144656e-09	7.32948177815718e-09	10.0	0.01637860567956433	199.99999996663595	99.99999999999886	3.0066500277859763e-13	3.743391901671641e-15	93.36662559287515	1.34289578226085e-05	1.1393487439649204e-12	3.336402511297937e-08
6.763868526653005	5.92356469595318	4.194712442483514e-07	9.98123689388209	0.9990064187115639	8.531148899022095e-07	2.2533209533208093e-09	7.878394113388783e-09	10.0	0.016777549848095177	199.9999999649951	99.99999999999872	3.3106879818102184e-13	4.28386925776926e-15	93.33561254961492	1.4091530661184041e-05	1.2714486470761165e-12	3.5004869431940715e-08
6.796528088142193	5.937225428942758	4.294457767347753e-07	9.980831832720023	0.9989827986663294	9.004614599196067e-07	2.3723604594995593e-09	8.454021155184909e-09	10.0	0.017176468611070674	199.9999999633152	99.99999999999858	3.6372114643192017e-13	4.886122084132223e-15	93.30495771314973	1.4770033936856664e-05	1.414987409742592e-12	3.668478288743736e-08
6.828819569611531	5.950557478117479	4.394197107672102e-07	9.980428161599297	0.9989591799977231	9.492454313742134e-07	2.4946053482694415e-09	9.05699495211969e-09	10.0	0.017575361970061626	199.99999996159622	99.99999999999842	3.9873014749286554e-13	5.555422071819005e-15	93.27465669335112	1.546446599625118e-05	1.5706299787260604e-12	3.840374355649347e-08
6.86074750753611	5.9635649310623045	4.4939304638156295e-07	9.980025847718666	0.998935562686114	9.994741975001097e-07	2.6200532860781533e-09	9.687947366563305e-09	10.0	0.01797422992663088	199.99999995983822	99.99999999999825	4.362064280536226e-13	6.2973425565173505e-15	93.24470511281174	1.6174825186121204e-05	1.7390612983078147e-12	4.016172952723553e-08
6.892316422222144	5.976251864761668	4.593657836137383e-07	9.979624858688325	0.9989119467121164	1.0511450003643734e-06	2.748671317065069e-09	1.0347510074722473e-08	10.0	0.018373072482333414	199.99999995804126	99.99999999999808	4.76263140762259e-13	7.117767412071587e-15	93.21509860832658	1.6901109853348843e-05	1.9209863280857013e-12	4.1958718898886804e-08
6.9235308163036	5.988622344093998	4.6933792249963887e-07	9.979225162528817	0.998888332056589	1.104261685339655e-06	2.8804467150597413e-09	1.1036314566680961e-08	10.0	0.01877188963871644	199.99999995620527	99.99999999999788	5.190159634552336e-13	8.022899935509686e-15	93.18583283238671	1.7643318344944363e-05	2.1171300628452432e-12	4.379468978176171e-08
6.9543951733394405	6.00068042041576	4.793094630751654e-07	9.978826727669707	0.998864718700635	1.1588432483431354e-06	3.015412951188824e-09	1.1754992146440083e-08	10.0	0.019170681397319506	199.99999995433035	99.99999999999767	5.645830983877357e-13	9.019271743381728e-15	93.15690345458165	1.8401449008045885e-05	2.3282375478958637e-12	4.56696202972604e-08
6.984913956472377	6.012430130174404	4.892804053762162e-07	9.978429522947996	0.9988411066256004	1.2149031464805122e-06	3.1535865133665685e-09	1.2504173931960805e-08	10.0	0.019569447759674577	199.9999999524165	99.99999999999744	6.130852714323625e-13	1.0113752040657106e-14	93.12830616297073	1.9175500189919054e-05	2.555073892136037e-12	4.758348857786283e-08
7.015091607391044	6.023875493849965	4.992507494386877e-07	9.978033517606914	0.9988174958130734	1.2724477641462245e-06	3.294962495518398e-09	1.3284490855195818e-08	10.0	0.01996818872730614	199.9999999504637	99.9999999999972	6.646457314692052e-13	1.131355467420715e-14	93.10003666512954	1.99654702379568e-05	2.798424278319289e-12	4.953627276712447e-08
7.044932544590013	6.035020514165734	5.092204952984743e-07	9.977638681293543	0.9987938862448834	1.3314641647767581e-06	3.439477613630872e-09	1.4096573662146846e-08	10.0	0.020366904301731336	199.99999994847204	99.99999999999693	7.193902492957631e-13	1.262625074889209e-14	93.07209068991591	2.0771357499678923e-05	3.059093977615566e-12	5.15279510196684e-08
7.074441162710175	6.0458691754568585	5.191896429914682e-07	9.977244984057556	0.9987702779030997	1.3919670248508982e-06	3.5871526927980064e-09	1.494105291288838e-08	10.0	0.020765594484459988	199.99999994644148	99.99999999999666	7.774471171743775e-13	1.4059773870748452e-14	93.04446398808939	2.1593160322731895e-05	3.33790835249602e-12	5.355850150118206e-08
7.103621831194788	6.0564254422647625	5.291581925535597e-07	9.976852396349033	0.9987466707700305	1.453970367239109e-06	3.738006246037334e-09	1.5818558981615553e-08	10.0	0.021164259276994758	199.99999994437206	99.99999999999636	8.389471479212886e-13	1.5622430691944694e-14	93.01715233369583	2.2430877054888527e-05	3.6357128668177246e-12	5.5627902388410686e-08
7.132478893277233	6.066693258282117	5.391261440206368e-07	9.976460889016401	0.9987230648282219	1.5174752914764212e-06	3.892017852422183e-09	1.6729722056683642e-08	10.0	0.02156289868083121	199.99999994226386	99.99999999999605	9.040236741542111e-13	1.732290962639352e-14	92.99015152510296	2.3284506044047682e-05	3.9533730910397675e-12	5.7736131869151896e-08
7.161016664956561	6.0766765453154115	5.490934974285854e-07	9.976070433304264	0.9986994600604564	1.5824894157240486e-06	4.049187008095979e-09	1.7675172140648467e-08	10.0	0.021961512697457906	199.99999994011682	99.9999999999957	9.72812547522589e-13	1.9170289765526394e-14	92.96345738601737	2.415404563823397e-05	4.291774706844068e-12	5.988316814225011e-08
7.189239434057635	6.086379202303934	5.590602528132896e-07	9.97568100085112	0.9986758564497511	1.6490189964529148e-06	4.20950906365939e-09	1.865553905030651e-08	10.0	0.02236010132835653	199.999999937931	99.99999999999534	1.0454521379437735e-12	2.1174049725994096e-14	92.93706576644425	2.5039494185597495e-05	4.651823510704941e-12	6.206898941759115e-08
7.217151459326857	6.09580510438056	5.690264102106314e-07	9.975292563687	0.9986522539793573	1.7170686264760907e-06	4.372974474725234e-09	1.967145241673517e-08	10.0	0.02275866457500194	199.9999999357064	99.99999999999496	1.1220833328351033e-12	2.3344076544688336e-14	92.9109725436046	2.594085003441357e-05	5.03444541657536e-12	6.429357391609658e-08
7.244756969572102	6.1049581019788794	5.789919696564907e-07	9.974905094231	0.998628652632758	1.7866442282210946e-06	4.539577802015743e-09	2.0723541685333097e-08	10.0	0.023157202438862292	199.9999999334431	99.99999999999454	1.2028495363454524e-12	2.56906745795889e-14	92.8851736228053	2.6858111533082418e-05	5.440586457736552e-12	6.65568998697183e-08
7.2720601628555865	6.11384201998729	5.889569311867454e-07	9.974518565288722	0.9986050523936671	1.857751090185684e-06	4.709311754848561e-09	2.1812436115860446e-08	10.0	0.023555714921399122	199.99999993114105	99.99999999999412	1.287896668587482e-12	2.8224574401580996e-14	92.85966493826147	2.7791277030128935e-05	5.871212787882867e-12	6.885894552143293e-08
7.299065205692633	6.1224606569079985	5.989212948372712e-07	9.974132950049494	0.9985814532460274	1.9303942139755014e-06	4.882168268547253e-09	2.2938764782481425e-08	10.0	0.023954202024067447	199.99999992880032	99.99999999999366	1.3773731648262803e-12	3.095694219006498e-14	92.83444245391195	2.8740344874202376e-05	6.327310681455238e-12	7.119968912523607e-08
7.325776232314396	6.130817784079457	6.088850606439417e-07	9.973748222083517	0.9985578551740093	2.0045785972438168e-06	5.058139343726285e-09	2.4103156573806116e-08	10.0	0.024352663748315847	199.99999992642088	99.99999999999318	1.4714299746811991e-12	3.3899388974023595e-14	92.80950216417084	2.9705313414076095e-05	6.8098865332269875e-12	7.357910894613645e-08
7.352197344428361	6.138917145425205	6.188482286426287e-07	9.973364355341024	0.9985342581620096	2.0803096506693274e-06	5.23721831673448e-09	2.5306240192903302e-08	10.0	0.024751100095586516	199.99999992400282	99.99999999999267	1.5702205618814968e-12	3.7063973461549086e-14	92.784840094171	3.068618099864746e-05	7.319966858424992e-12	7.599718326015425e-08
7.378332610026509	6.146762456182161	6.288107988692019e-07	9.972981324146732	0.9985106621946487	2.157592105795169e-06	5.419396531281323e-09	2.6548644157378266e-08	10.0	0.025149511067315417	199.9999999215461	99.99999999999213	1.6739009027816007e-12	4.0463219222815126e-14	92.76045230098534	3.168294597693737e-05	7.858598290016157e-12	7.845389035431043e-08
7.404186062529684	6.154357402004209	6.387727713595291e-07	9.972599103196908	0.998487067256769	2.236431239496223e-06	5.6046670537131444e-09	2.7830996799417514e-08	10.0	0.025547896664932394	199.9999999190508	99.99999999999157	1.7826294855074422e-12	4.411012457601172e-14	92.73633487449632	3.269560669808991e-05	8.42684757916198e-12	8.094920852662061e-08
7.429761701004089	6.161705639161932	6.487341461494759e-07	9.972217667558219	0.9984634733334338	2.316831250383255e-06	5.793019766399024e-09	2.9153926265796722e-08	10.0	0.02594625688986119	199.99999991651688	99.99999999999098	1.8965673098042555e-12	4.8018164333003586e-14	92.71248393718646	3.372416151137242e-05	9.02580159053653e-12	8.348311608609392e-08
7.455063489452698	6.168810793786258	6.586949232749058e-07	9.97183699266437	0.9984398804099256	2.3987950460430634e-06	5.984440722241335e-09	3.051806051792739e-08	10.0	0.026344591743519538	199.9999999139444	99.99999999999034	2.015877886144993e-12	5.220130011668832e-14	92.68889564486426	3.476860876617509e-05	9.656567300525794e-12	8.605559135272663e-08
7.480095356064904	6.175676461064601	6.686551027716805e-07	9.971457054312209	0.9984162884717437	2.482325799098236e-06	6.178916859727333e-09	3.1924027331910456e-08	10.0	0.026742901227319284	199.9999999113334	99.99999999998967	2.140727234707595e-12	5.66739921901987e-14	92.6655661874327	3.582894681201071e-05	1.0320271795054082e-11	8.866661265749488e-08
7.504861193035293	6.182306205022781	6.786146846756595e-07	9.971077828659027	0.9983926975046022	2.5674272974846303e-06	6.376437071053358e-09	3.337245429856754e-08	10.0	0.027141185342666463	199.99999990868386	99.99999999998897	2.271283884777016e-12	6.145120636034735e-14	92.6424917890835	3.6905173998514436e-05	1.1018062265260932e-11	9.131615834235023e-08
7.529364855936595	6.18870355785262	6.885736690227006e-07	9.970699292219358	0.9983691074944291	2.65410381226194e-06	6.576991779741151e-09	3.486396882348466e-08	10.0	0.02753944409096137	199.9999999059958	99.99999999998823	2.4077188739104896e-12	6.654842363196324e-14	92.6196687089404	3.799728867544358e-05	1.1751106005669751e-11	9.400420676021385e-08
7.553610163587002	6.1948720197334435	6.985320558486593e-07	9.97032142186152	0.998345518427363	2.742361701602622e-06	6.78057775032619e-09	3.639919812705104e-08	10.0	0.02793767747359868	199.99999990326927	99.99999999998747	2.5502057471948305e-12	7.1981648767734e-14	92.59709324120726	3.9105289192677346e-05	1.2520590408909873e-11	9.673073627497108e-08
7.577600897472101	6.20081505821126	7.084898451893892e-07	9.969944194804688	0.9983219302897524	2.832208051474319e-06	6.987194006247434e-09	3.797876924449928e-08	10.0	0.02833588549196749	199.99999990050426	99.99999999998666	2.698920556479501e-12	7.776741916387628e-14	92.57476171576228	4.022917390021661e-05	1.3327722963494304e-11	9.949572526146596e-08
7.601340801696498	6.206536108096096	7.184470370807421e-07	9.969567588615257	0.9982983430681528	2.9236460032986405e-06	7.196827695753103e-09	3.960330902594529e-08	10.0	0.028734068147451428	199.99999989770083	99.9999999999858	2.854041859612192e-12	8.392281365372284e-14	92.55267049822871	4.136894114818373e-05	1.4173731247204575e-11	1.022991521054958e-07
7.624833582484078	6.212038570921912	7.284036315585675e-07	9.969191581203793	0.9982747567493255	3.016677325423947e-06	7.4094618635133895e-09	4.127344413642841e-08	10.0	0.02913222544142873	199.999999894859	99.99999999998491	3.0157507196722617e-12	9.046546137017189e-14	92.5308159904874	4.252458928682225e-05	1.5059862924735488e-11	1.0514099520380563e-07
7.648082908171557	6.217325814891323	7.383596286587133e-07	9.9688161508214	0.9982511713202348	3.111303047586252e-06	7.625077465343575e-09	4.298980105595129e-08	10.0	0.029530357375272334	199.99999989197877	99.99999999998398	3.184230704206692e-12	9.741355053196716e-14	92.50919463070018	4.369611666649676e-05	1.5987385741885703e-11	1.0802123296408273e-07
7.67109240873744	6.222401174359073	7.48315028417025e-07	9.968441276056605	0.9982275867680466	3.207521650113435e-06	7.843647843135139e-09	4.475300607952002e-08	10.0	0.02992846395034993	199.99999988906018	99.99999999998302	3.3596678844635774e-12	1.047858373088684e-13	92.48780289379839	4.488352163769264e-05	1.6957587522221938e-11	1.109398438049512e-07
7.693865675659869	6.227267949644943	7.582698308693465e-07	9.96806693583189	0.9982040030801262	3.305331707965839e-06	8.06514671177018e-09	4.656368531718409e-08	10.0	0.030326545168024074	199.99999988610318	99.99999999998201	3.542250834627429e-12	1.1260165462828071e-13	92.46663729163926	4.6086802551015816e-05	1.797177616201889e-11	1.138968061559664e-07
7.716406262120574	6.231929407195005	7.682240360515197e-07	9.967693109399878	0.9981804202440362	3.4047407709865927e-06	8.289574988278158e-09	4.842246469407614e-08	10.0	0.030724601029652243	199.9999998831079	99.99999999998094	3.7321706310564264e-12	1.2088092091921702e-13	92.44569437281143	4.730595775719264e-05	1.9031279623284242e-11	1.168920984576096e-07
7.738717682352923	6.236388778880432	7.781776439993842e-07	9.967319776340382	0.9981568382475343	3.505757862997042e-06	8.516938152383232e-09	5.032996995045218e-08	10.0	0.031122631536586936	199.99999988007428	99.99999999997983	3.9296208515148234e-12	1.2964414901198856e-13	92.42497072330929	4.854098560706961e-05	2.013744593154771e-11	1.1992569916128238e-07
7.7608034118578475	6.240649262162635	7.881306547487782e-07	9.966946916556665	0.9981332570785716	3.6083933263974285e-06	8.74724559439074e-09	5.2286826641731366e-08	10.0	0.03152063669017573	199.9999998770024	99.99999999997868	4.134797574410426e-12	1.389124548732264e-13	92.40446296633525	4.979188445161317e-05	2.1291643169082677e-11	1.2299758672930123e-07
