Z	A	EC	Y
0.0	0.45	1000.0000000000001	0.36000000000000004
0.11030861474832679	1.4818062485281798	998.3756163343271	1.874075050924867
0.3115265594863322	0.17381574462788793	998.6121082012727	1.436365239242392
0.10219531597289015	0.4031072653986498	999.2661683761321	0.9916363078965039
0.13586844387980912	1.3253888347015323	997.8451205983546	2.3790109577677465
0.33296356122155346	0.2133012168440238	998.9861867447768	1.0408496940057603
0.09229991671971059	0.6885004189013438	998.9816198368372	1.2860802464472163
0.15840634458804181	1.4182004057400415	997.6580777201799	2.5435159352360497
0.35956714099231124	0.19121291613238664	999.2179047841289	0.7825280748834046
0.09966796342442202	0.878237244855772	998.7113280076601	1.549004028919927
0.7158735384406854	0.4452752397289576	997.6914324960112	1.9526939655517372
0.32573595794917093	0.22985476603844188	999.3443879993133	0.6898760427406155
0.10759782394964658	1.0500493972017113	998.4545843313397	1.797817844714046
0.41410702787635606	0.15040287409345235	998.4996122469801	1.4462807251467382
0.32178131686434785	0.20909010304842218	999.5292679804605	0.5089507026781177
0.11643888190741138	1.2013562082501281	998.2124815066933	2.031079611402639
0.33087208179513	0.23371814745761343	998.6060445726293	1.423083345577351
0.09314697611691654	0.34489779237266877	999.4673110032988	0.7995420205871678
0.1269005794614342	1.3250743371783038	997.9871497667128	2.2459496538293
0.36234306156779245	0.17897685718598796	998.8984700994464	1.0991868389898456
0.08734807936146247	0.5512660957211112	999.1789593421703	1.0936925784728895
0.1410635324920359	1.4073142338216975	997.7828656945219	2.436070772991141
0.3772294742025599	0.2099739790627042	999.0491628747722	0.9336076510301191
0.09444512538733067	0.7478095891150425	998.8999428898123	1.3656119848043393
0.17337174559337984	1.3989487648380146	997.6137877206836	2.572840533727136
0.3257653685415182	0.20188663687776476	999.2658957245834	0.768338906880543
0.1019498278448498	0.9310874415188136	998.6337050739569	1.6243450982034673
0.8958187081638902	0.2001020157737514	998.0066645405975	1.4575167512442377
0.36430894531829505	0.22122499352009975	999.3938270925627	0.6018639621255688
0.11010450259572181	1.097333687030314	998.3811490487608	1.8687464486504277
0.3143138977450336	0.17417843602521849	998.5557104475636	1.4899756546995095
0.2723281254891261	0.2288964010366197	999.5540509055821	0.5336209689369276
0.11932364885035182	1.2413738702601795	998.1437413037236	2.0969350474341084
0.4468523830364734	0.2051451601641106	998.6800234860609	1.2331241309114607
0.08377950741437447	0.4068519498410899	999.3822522513228	0.8939682412719858
0.13053967450595863	1.3547753958814015	997.9240402691486	2.3054200563548126
0.3235318465986577	0.19512022232480766	998.9454033805451	1.091064772866325
0.08942110196465039	0.6107717296864205	999.0948784586042	1.1757004394441168
0.14696343845519033	1.4192425614395812	997.727669690527	2.4853668710315704
0.3991238394490763	0.19515546148052523	999.1234335019502	0.8374426586145539
0.09662022681097976	0.8037280893865201	998.8195804914074	1.4437992817952063
0.21449326795798462	1.3251068448878558	997.5822057785822	2.5633009534749007
0.30840114377027256	0.21713349849626512	999.2999147328763	0.7516841233694614
0.10428775024968989	0.9823879513238595	998.5572886138308	1.6984236359359532
0.6872624065729259	0.15257531327390636	998.2941240502272	1.3786135432166802
0.3725719047400596	0.20706584384430646	999.4576916063655	0.5297364889125371
0.1127020690123741	1.1426805114148244	998.3090411267113	1.9382568042959931
0.27729238614849905	0.20646857947548564	998.5772873425218	1.5054202713498235
