ATP	hexose monophosphate	fructose 1,6-bisphosphate	trehalose 6-phosphate	ADP	Values[lambda1]	Values[lambda2]	Values[lambda3]	Values[R]	Values[T]	Values[L]
2.90834125139397	11.055010689940937	7.118250352076245	122.21326135470841	2.09165874860603	11.055010689940937	48.472354189899505	0.290834125139397	5419.151302239265	49.74581289211245	9167.355577736947
2.908341270291834	11.05501070797377	7.11825041259633	122.21326175341471	2.091658729708166	11.05501070797377	48.4723545048639	0.2908341270291834	5419.1513461325485	49.74581320926387	9167.355639548032
2.908341281073444	11.055010718256241	7.1182504471186	122.21326198076038	2.091658718926556	11.055010718256241	48.4723546845574	0.29083412810734444	5419.151371171815	49.74581339020498	9167.355674812496
2.9083412871996233	11.05501072410609	7.1182504667416415	122.21326211010066	2.0916587128003767	11.05501072410609	48.47235478666039	0.29083412871996234	5419.151385402824	49.745813493017046	9167.35569484999
2.90834129065262	11.055010727401541	7.118250477800304	122.21326218296315	2.09165870934738	11.055010727401541	48.47235484421033	0.29083412906526196	5419.151393423204	49.74581355096661	9167.355706144042
2.9083412926177763	11.055010729272754	7.11825048408969	122.21326222433566	2.091658707382224	11.055010729272752	48.47235487696293	0.2908341292617776	5419.151397985652	49.74581358394654	9167.355712571669
2.9083412937626254	11.055010730365296	7.118250487756142	122.2132622484918	2.0916587062373746	11.055010730365295	48.47235489604376	0.2908341293762625	5419.151400644794	49.74581360315986	9167.35571631624
2.9083412944318328	11.055010731005448	7.118250489900825	122.2132622626456	2.0916587055681672	11.055010731005448	48.472354907197214	0.29083412944318326	5419.1514021999	49.7458136143908	9167.355718505081
2.9083412948114513	11.055010731366773	7.118250491115645	122.2132622706345	2.0916587051885487	11.055010731366773	48.47235491352419	0.2908341294811451	5419.1514030811795	49.745813620761695	9167.355719746736
2.9083412950124887	11.05501073155654	7.118250491757431	122.21326227483024	2.0916587049875113	11.05501073155654	48.472354916874814	0.2908341295012489	5419.1514035471155	49.74581362413552	9167.35572040429
2.9083412951152523	11.055010731654814	7.118250492086761	122.21326227700311	2.0916587048847477	11.055010731654814	48.47235491858754	0.2908341295115252	5419.151403785905	49.74581362586015	9167.355720740406
2.9083412951617333	11.055010731700087	7.118250492236528	122.21326227800408	2.091658704838267	11.055010731700087	48.47235491936222	0.29083412951617327	5419.1514038943105	49.74581362664023	9167.355720892438
2.90834129521003	11.055010731747634	7.118250492392622	122.21326227905537	2.09165870478997	11.055010731747634	48.47235492016716	0.29083412952100296	5419.151404007197	49.7458136274508	9167.355721050406
2.908341295251326	11.055010731786913	7.118250492524733	122.21326227992382	2.091658704748674	11.055010731786913	48.47235492085544	0.2908341295251326	5419.151404103053	49.74581362814385	9167.35572118548
2.908341295287844	11.055010731821119	7.118250492641041	122.2132622806801	2.091658704712156	11.055010731821119	48.47235492146407	0.2908341295287844	5419.151404187561	49.74581362875669	9167.355721304923
2.908341295306993	11.055010731839158	7.118250492702143	122.21326228107894	2.091658704693007	11.055010731839158	48.47235492178322	0.2908341295306993	5419.151404231923	49.74581362907806	9167.355721367554
2.908341295313841	11.055010731845927	7.118250492724317	122.21326228122862	2.091658704686159	11.055010731845927	48.47235492189735	0.2908341295313841	5419.151404247942	49.74581362919299	9167.355721389953
2.908341295310782	11.055010731843403	7.118250492714912	122.21326228117282	2.0916587046892183	11.055010731843403	48.47235492184637	0.29083412953107823	5419.15140424103	49.74581362914165	9167.355721379949
2.908341295302117	11.05501073183567	7.118250492687675	122.21326228100185	2.091658704697883	11.05501073183567	48.47235492170195	0.2908341295302117	5419.151404221164	49.74581362899625	9167.355721351607
2.9083412952877343	11.055010731822664	7.11825049264232	122.21326228071428	2.0916587047122657	11.055010731822664	48.47235492146224	0.2908341295287734	5419.151404188106	49.745813628754895	9167.355721304562
2.9083412952894365	11.055010731823293	7.1182504926467844	122.21326228072817	2.091658704710564	11.055010731823293	48.472354921490606	0.2908341295289436	5419.151404191576	49.74581362878343	9167.355721310129
2.9083412952891656	11.055010731822781	7.118250492645664	122.21326228071683	2.0916587047108344	11.05501073182278	48.472354921486094	0.2908341295289166	5419.151404190824	49.74581362877888	9167.355721309244
2.9083412952972987	11.055010731830308	7.118250492671486	122.21326228088327	2.0916587047027018	11.055010731830308	48.472354921621644	0.29083412952972987	5419.1514042096005	49.74581362891537	9167.355721335845
2.9083412953105503	11.055010731842671	7.118250492713655	122.21326228115663	2.0916587046894497	11.055010731842671	48.47235492184251	0.29083412953105503	5419.151404240244	49.74581362913776	9167.35572137919
2.9083412953219727	11.055010731853539	7.118250492750208	122.21326228139694	2.0916587046780273	11.055010731853539	48.47235492203288	0.2908341295321973	5419.151404266759	49.74581362932945	9167.35572141655
2.9083412953277796	11.055010731859365	7.118250492769086	122.21326228152574	2.0916587046722204	11.055010731859365	48.47235492212966	0.290834129532778	5419.151404280385	49.74581362942691	9167.355721435542
2.9083412953317165	11.055010731863284	7.118250492781856	122.21326228161239	2.0916587046682835	11.055010731863284	48.47235492219528	0.29083412953317167	5419.151404289608	49.74581362949299	9167.35572144842
2.908341295329499	11.055010731861096	7.118250492774683	122.213262281564	2.091658704670501	11.055010731861096	48.472354922158324	0.2908341295329499	5419.151404284422	49.745813629455775	9167.355721441165
2.908341295324113	11.05501073185597	7.118250492757449	122.21326228145068	2.091658704675887	11.05501073185597	48.47235492206855	0.2908341295324113	5419.151404271919	49.74581362936537	9167.35572142355
2.908341295320154	11.055010731852141	7.118250492744721	122.21326228136601	2.091658704679846	11.055010731852141	48.47235492200257	0.29083412953201543	5419.151404262699	49.745813629298944	9167.355721410602
2.9083412953163306	11.055010731848405	7.118250492732393	122.2132622812834	2.0916587046836694	11.055010731848405	48.472354921938845	0.29083412953163307	5419.151404253776	49.74581362923477	9167.355721398095
2.908341295314669	11.055010731846789	7.118250492727042	122.21326228124768	2.091658704685331	11.055010731846789	48.47235492191115	0.29083412953146687	5419.151404249901	49.74581362920688	9167.35572139266
2.908341295314595	11.055010731846576	7.118250492726671	122.21326228124296	2.091658704685405	11.055010731846576	48.47235492190992	0.2908341295314595	5419.15140424966	49.74581362920564	9167.355721392418
2.9083412953138414	11.055010731845451	7.1182504927238694	122.2132622812181	2.0916587046861586	11.055010731845451	48.472354921897356	0.29083412953138416	5419.151404247712	49.74581362919298	9167.355721389955
2.908341295314717	11.055010731845996	7.118250492726395	122.21326228123016	2.091658704685283	11.055010731845996	48.47235492191196	0.2908341295314717	5419.1514042496065	49.745813629207674	9167.355721392818
2.9083412953166574	11.05501073184791	7.118250492732671	122.21326228127245	2.0916587046833426	11.05501073184791	48.472354921944294	0.29083412953166576	5419.151404254142	49.74581362924024	9167.355721399164
2.9083412953187917	11.055010731850587	7.118250492740127	122.21326228133164	2.0916587046812083	11.055010731850587	48.472354921979864	0.29083412953187915	5419.15140425941	49.74581362927607	9167.355721406144
2.9083412953237735	11.055010731855209	7.118250492755957	122.21326228143384	2.0916587046762265	11.055010731855209	48.47235492206289	0.29083412953237736	5419.151404270917	49.74581362935967	9167.35572142244
2.908341295328636	11.055010731859754	7.118250492771441	122.21326228153434	2.091658704671364	11.055010731859754	48.472354922143936	0.2908341295328636	5419.1514042821655	49.74581362944128	9167.355721438344
2.908341295331904	11.055010731862888	7.1182504927819235	122.21326228160362	2.091658704668096	11.055010731862888	48.4723549221984	0.2908341295331904	5419.1514042897625	49.74581362949612	9167.35572144903
2.90834129533173	11.055010731862923	7.118250492781562	122.21326228160441	2.09165870466827	11.055010731862923	48.4723549221955	0.290834129533173	5419.151404289457	49.745813629493206	9167.355721448464
2.9083412953316663	11.055010731863037	7.118250492781524	122.21326228160692	2.0916587046683337	11.055010731863037	48.47235492219444	0.2908341295331666	5419.151404289394	49.74581362949214	9167.355721448255
2.9083412953331362	11.055010731864483	7.11825049278627	122.21326228163885	2.0916587046668638	11.055010731864481	48.47235492221894	0.2908341295333136	5419.151404292828	49.74581362951681	9167.355721453061
2.9083412953334142	11.055010731864776	7.118250492787186	122.21326228164538	2.0916587046665858	11.055010731864776	48.47235492222357	0.2908341295333414	5419.151404293489	49.74581362952148	9167.35572145397
2.908341295332066	11.055010731863497	7.1182504927828685	122.21326228161709	2.091658704667934	11.055010731863497	48.4723549222011	0.2908341295332066	5419.15140429036	49.74581362949885	9167.35572144956
2.9083412953291017	11.055010731860651	7.118250492773351	122.21326228155418	2.0916587046708983	11.055010731860651	48.472354922151695	0.29083412953291016	5419.151404283466	49.7458136294491	9167.355721439866
2.908341295327198	11.055010731858838	7.118250492767252	122.21326228151408	2.091658704672802	11.055010731858838	48.47235492211997	0.2908341295327198	5419.151404279047	49.74581362941715	9167.35572143364
2.908341295325195	11.055010731856923	7.118250492760833	122.21326228147174	2.091658704674805	11.055010731856923	48.47235492208659	0.2908341295325195	5419.151404274394	49.745813629383534	9167.35572142709
2.9083412953234506	11.055010731855255	7.118250492755244	122.21326228143485	2.09165870467655	11.055010731855255	48.47235492205751	0.29083412953234505	5419.15140427034	49.74581362935426	9167.355721421383
2.908341295322396	11.055010731854248	7.118250492751868	122.21326228141258	2.091658704677604	11.055010731854248	48.47235492203993	0.2908341295322396	5419.151404267889	49.74581362933656	9167.355721417935
2.9083412953211294	11.05501073185303	7.11825049274781	122.21326228138568	2.0916587046788706	11.05501073185303	48.47235492201882	0.29083412953211296	5419.151404264944	49.7458136293153	9167.35572141379
2.9083412953200383	11.055010731851986	7.1182504927443135	122.21326228136259	2.0916587046799617	11.055010731851986	48.47235492200064	0.2908341295320038	5419.1514042624085	49.745813629297	9167.355721410222
2.9083412953194085	11.05501073185138	7.118250492742294	122.2132622813492	2.0916587046805915	11.05501073185138	48.472354921990146	0.2908341295319409	5419.151404260942	49.745813629286424	9167.355721408165
2.9083412953194414	11.055010731851416	7.118250492742399	122.21326228134998	2.0916587046805586	11.055010731851416	48.47235492199069	0.29083412953194415	5419.1514042610215	49.74581362928698	9167.35572140827
2.9083412953188983	11.055010731850892	7.1182504927406525	122.2132622813384	2.091658704681102	11.055010731850892	48.47235492198164	0.2908341295318898	5419.151404259757	49.74581362927786	9167.355721406495
2.9083412953152012	11.055010731847311	7.118250492728786	122.21326228125922	2.0916587046847988	11.055010731847311	48.47235492192002	0.2908341295315201	5419.151404251144	49.74581362921582	9167.3557213944
2.9083412953115864	11.05501073184381	7.118250492717182	122.21326228118177	2.091658704688414	11.055010731843808	48.47235492185977	0.2908341295311586	5419.151404242722	49.74581362915514	9167.355721382579
2.908341295308173	11.0550107318405	7.118250492706227	122.21326228110864	2.091658704691827	11.0550107318405	48.47235492180289	0.29083412953081733	5419.15140423477	49.74581362909787	9167.355721371412
2.9083412953050813	11.055010731837505	7.118250492696304	122.21326228104242	2.0916587046949187	11.055010731837505	48.47235492175136	0.29083412953050813	5419.151404227568	49.745813629045976	9167.355721361302
2.9083412953024323	11.055010731834939	7.1182504926878005	122.21326228098566	2.0916587046975677	11.055010731834939	48.47235492170721	0.29083412953024323	5419.151404221395	49.74581362900152	9167.355721352636
2.908341295300345	11.055010731832917	7.118250492681101	122.21326228094097	2.091658704699655	11.055010731832917	48.47235492167242	0.2908341295300345	5419.151404216533	49.74581362896649	9167.355721345808
2.9083412952989396	11.05501073183156	7.118250492676593	122.21326228091097	2.091658704701061	11.05501073183156	48.472354921648986	0.2908341295298939	5419.151404213259	49.74581362894289	9167.355721341211
2.908341295298336	11.055010731830981	7.11825049267466	122.21326228089816	2.091658704701664	11.055010731830981	48.47235492163894	0.2908341295298336	5419.151404211858	49.74581362893278	9167.35572133924
2.908341295298655	11.055010731831299	7.118250492675688	122.21326228090518	2.091658704701345	11.055010731831299	48.47235492164425	0.2908341295298655	5419.151404212605	49.74581362893813	9167.35572134028
2.908341295300016	11.055010731832631	7.1182504926800645	122.21326228093464	2.0916587046999844	11.055010731832631	48.47235492166693	0.29083412953000154	5419.1514042157805	49.74581362896096	9167.355721344731
2.908341295302539	11.055010731835093	7.118250492688173	122.21326228098908	2.091658704697461	11.055010731835093	48.472354921708984	0.2908341295302539	5419.151404221669	49.74581362900331	9167.355721352988
2.9083412953063443	11.055010731838802	7.1182504927004	122.2132622810711	2.0916587046936557	11.055010731838802	48.47235492177241	0.2908341295306344	5419.151404230544	49.74581362906717	9167.355721365431
2.908341295311387	11.055010731843716	7.1182504927166015	122.21326228117972	2.091658704688613	11.055010731843716	48.47235492185645	0.2908341295311387	5419.151404242306	49.7458136291518	9167.355721381926
2.9083412953110246	11.055010731843362	7.118250492715438	122.21326228117191	2.0916587046889754	11.055010731843362	48.47235492185041	0.29083412953110244	5419.151404241461	49.745813629145715	9167.355721380738
2.908341295310765	11.055010731843106	7.118250492714602	122.21326228116625	2.091658704689235	11.055010731843106	48.47235492184608	0.29083412953107646	5419.1514042408535	49.74581362914136	9167.35572137989
2.908341295310619	11.05501073184296	7.118250492714133	122.21326228116304	2.091658704689381	11.05501073184296	48.47235492184365	0.2908341295310619	5419.151404240512	49.745813629138915	9167.355721379414
