pEGFR	pAkt	EGFR	S6	EGF_EGFR	Akt	pS6	pEGFR_Akt	pAkt_S6	EGF	Values[pEGFR_total]	Values[pAkt_total]	Values[pS6_total]
263.14690238009024	0.0005195885938919762	65638.415178468	3.5431673677791435	1889.29485480939	0.04094113522362466	3.5169230413786396e-10	0.0018482554620698863	3.729134443427923e-08	0.38333333333333336	0.04782328920688391	0.031208081536828094	1.7544603656741757e-05
273.29004116553693	0.0005599463810281447	65545.56119333682	3.543167363760854	1945.5360017703285	0.04079828275258885	3.989589049316055e-10	0.0019507461749466131	4.126236734809201e-08	0.39166666666666666	0.049666669271860156	0.03363215831088122	1.990255624020959e-05
283.50090345892863	0.0006021164595040994	65451.57625553975	3.5431673594353175	2001.8354232398617	0.04065148109633342	4.511763065780775e-10	0.0020553734794069756	4.5535686462439633e-08	0.4	0.0515223574442379	0.036165097194371554	2.2507485620504248e-05
293.7739735831715	0.0006461031352165565	65356.476069009856	3.543167354789025	2058.176574124809	0.040500822943582544	5.087139664542546e-10	0.0021620403676906206	5.0124441238082755e-08	0.4083333333333333	0.05338935131583768	0.038807157583216415	2.5377822633816384e-05
304.10396410871516	0.0006919076303647155	65260.27582499304	3.5431673498084475	2114.543730711796	0.04034640583277042	5.719568845777596e-10	0.0022706480660201044	5.504177572186491e-08	0.4166666666666667	0.05526668995868385	0.04155841367058797	2.85327734801042e-05
314.48580880043176	0.0007395281345864068	65162.99023256956	3.5431673444800587	2170.921944841185	0.04018833179012258	6.413055777359602e-10	0.0023810963454061963	6.030081577521361e-08	0.425	0.057153452643263526	0.044418757516718706	3.1992318432491565e-05
324.9146554194894	0.0007889598636080269	65064.6335474127	3.543167338790357	2227.29700069684	0.040026706972369125	7.171760262524093e-10	0.002493283820307065	6.591464673922192e-08	0.43333333333333335	0.059048757530430644	0.04738790257000186	3.577720918164634e-05
335.38585843952745	0.0008401951247961555	64965.21959888335	3.5431673327258886	2283.655374064544	0.03986164131484111	7.999995939876267e-10	0.0026071082350021054	7.18962915894141e-08	0.44166666666666665	0.06095176034773349	0.050465387602627705	3.990896484492088e-05
345.8949717305355	0.0008932233890194933	64864.76181555406	3.543167326273267	2339.9841939192665	0.03969324818564216	8.902229222242551e-10	0.002722466737579675	7.825868962878037e-08	0.45	0.06286165305987056	0.05365058102524206	4.440986667268238e-05
356.4377412547651	0.000948031368243746	64763.2732492508	3.543167319419196	2396.271206209739	0.03952164404651499	9.88307798146277e-10	0.0028392561414964544	8.501467576329225e-08	0.4583333333333333	0.06477766254133102	0.05694268554595337	4.9302951487236605e-05
