S	R	R1	R2	V	I1	Iv2	I2	J1	J2	Values[mu]	Values[beta]	Values[gamma]	Values[sigma]	Values[sigmaV]	Values[strain1_frac]	Values[strain2_frac]	Values[S_frac]	Values[V_frac]	Values[R_1_frac]	Values[R_2_frac]	Values[R_frac]
0.037802734770509244	1.3232739994718785	0.05188517897259301	0.08396895427256176	0.053422291659347323	0.001831154053493394	0.0005049547111936709	0.0023817046771974046	0.0010171882136931544	0.0008176157996251808	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0028483422671865483	0.003704275188016256	0.037802734770509244	0.053422291659347323	1.3751591784444714	1.4072429537444402	1.3232739994718785
0.037792032798166654	1.3120949245371	0.0517549442188424	0.08398424086564382	0.05374712604631112	0.0018212958254211647	0.0005034953579502197	0.002359794306537458	0.0010122162484228067	0.0008082331778445209	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0028335120738439716	0.0036715228423321988	0.037792032798166654	0.05374712604631112	1.3638498687559424	1.3960791654027438	1.3120949245371
0.037782324297482746	1.3011415227520828	0.05161818904355467	0.084002138350579	0.05406766515861005	0.0018013945708496202	0.000504132167480437	0.002347955690638696	0.0010014921147777714	0.0008023746161589171	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0028028866856273918	0.0036544624742780502	0.037782324297482746	0.05406766515861005	1.3527597117956376	1.3851436611026617	1.3011415227520828
0.03777387241043124	1.2903957872309164	0.051436160368099386	0.08408314450353882	0.05437406544185852	0.001787761805764479	0.0005033652912721417	0.002330892421015333	0.0009952545260129638	0.0007938049531355547	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0027830163317774425	0.0036280626654230297	0.03777387241043124	0.05437406544185852	1.3418319475990157	1.3744789317344552	1.2903957872309164
0.037763343731530244	1.279864989669841	0.05131978439375282	0.08408094214140806	0.05469406297269845	0.0017731235553430536	0.0005031139743405229	0.00231524215893772	0.0009872410629109046	0.0007869821177734839	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002760364618253958	0.0036053382510517267	0.037763343731530244	0.05469406297269845	1.3311847740635938	1.3639459318112492	1.279864989669841
0.03775482014252299	1.26953873796996	0.05115128086832109	0.08414528663849755	0.054998127858903886	0.0017567967576700896	0.0005030811324578984	0.002301859588337556	0.0009791743973521705	0.0007800196359255741	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.00273597115502226	0.0035849603567210285	0.03775482014252299	0.054998127858903886	1.320690018838281	1.3536840246084576	1.26953873796996
0.03774518796919847	1.2594138022200305	0.0510120265533651	0.08417597950428125	0.055306699612721784	0.0017440739439087928	0.0005024615673712892	0.002285602291291041	0.0009726950657845303	0.0007725858662833207	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002716769009693323	0.003560649724945651	0.03774518796919847	0.055306699612721784	1.3104258287733956	1.3435897817243119	1.2594138022200305
0.03773588186764179	1.2494890666495881	0.05087182971782135	0.08420719653931916	0.05561219060079082	0.0017286902490261955	0.0005024578613981748	0.0022724009272396804	0.0009646739430954118	0.0007662348742772169	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002693364192121607	0.003541093662915072	0.03773588186764179	0.05561219060079082	1.3003608963674096	1.3336962631889073	1.2494890666495881
0.037727044349686045	1.2397565542587905	0.05071839397573259	0.08425797604217604	0.055911353493800255	0.0017152241146387384	0.0005020557707451071	0.0022579671984199047	0.0009580090664450008	0.0007592203004449051	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0026732331810837393	0.003519243269609917	0.037727044349686045	0.055911353493800255	1.290474948234523	1.3240145303009665	1.2397565542587905
0.037717585668599014	1.230215843754018	0.05058576748569397	0.08428331619322613	0.05621296190876386	0.0017018135496710083	0.0005017766240612846	0.002243975543506887	0.0009510140266177678	0.0007527510044331982	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002652827576288776	0.00349850317200137	0.037717585668599014	0.05621296190876386	1.280801611239712	1.3144991599472442	1.230215843754018
0.03770877799273822	1.2208615522832504	0.050439337959681	0.08432729076988259	0.05650803818442781	0.0016879239735290478	0.0005016045063232266	0.0022309831025892892	0.0009439785627887859	0.0007463985357025983	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0026319025363178337	0.003478986144615114	0.03770877799273822	0.05650803818442781	1.2713008902429315	1.305188843053133	1.2208615522832504
0.037699733340972534	1.2116899497667264	0.050300680099838915	0.08436348063342111	0.05680215129972095	0.001675351369005232	0.0005012332762982665	0.002217253693625959	0.000937583043005002	0.0007399378944609417	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002612934412010234	0.0034584248643851675	0.037699733340972534	0.05680215129972095	1.2619906298665653	1.2960534304001474	1.2116899497667264
0.03769074919932717	1.2026985917942212	0.050164911415528236	0.08439679096801699	0.057094034679767564	0.0016622120585581615	0.0005010496053901369	0.002204552546496457	0.0009308072351406676	0.0007339003616690877	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0025930192936988294	0.0034395025135556816	0.03769074919932717	0.057094034679767564	1.2528635032097495	1.2870953827622382	1.2026985917942212
0.037682026022188946	1.1938826194521945	0.0500245289850083	0.08443777066597877	0.05738166653333222	0.0016496687412319863	0.0005007725936637442	0.0021917946215310206	0.0009244619230004792	0.0007277726540839301	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0025741306642324655	0.0034203398692786947	0.037682026022188946	0.05738166653333222	1.2439071484372028	1.2783203901181732	1.1938826194521945
0.037673130935017014	1.1852395193870329	0.049891717273881614	0.08447050977732537	0.05766826720030786	0.001637473431461984	0.0005005005042544153	0.0021791794402035423	0.0009181954830968747	0.000721838046058289	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002555668914558859	0.0034015179905162465	0.037673130935017014	0.05766826720030786	1.2351312366609144	1.2697100291643582	1.1852395193870329
0.037664464838285984	1.1767656460622273	0.0497565014054357	0.08450757783122519	0.057951164521868624	0.0016251839863388508	0.000500291768756975	0.0021671307281124316	0.0009119168890735328	0.0007160684784115588	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0025371008754123837	0.0033834909752809656	0.037664464838285984	0.057951164521868624	1.226522147467663	1.2612732238934525	1.1767656460622273
0.03765582285944573	1.1684574285906135	0.04962319742472511	0.08454390527421599	0.058231488106831174	0.001613471741977587	0.0005000138832259187	0.0021550026070208225	0.0009059487650656118	0.0007103141672679792	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0025194205070431987	0.0033653306575147203	0.03765582285944573	0.058231488106831174	1.2180806260153387	1.2530013338648296	1.1684574285906135
0.03764719691239002	1.1603121145090995	0.049492964070410574	0.08457758621157352	0.05850954695331785	0.0016018014651476547	0.0004997882146946627	0.002143284520352346	0.0008999577448480717	0.0007047637586026502	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0025017592099957266	0.0033478364936496588	0.03764719691239002	0.05850954695331785	1.20980507857951	1.2448897007206732	1.1603121145090995
0.037638730387107314	1.1523261085255725	0.049361710210913054	0.08461408864175941	0.058784212056362	0.0015903711310925163	0.0004995545940857835	0.002131790423939852	0.0008941283963502675	0.0006992818203028977	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0024844995274427837	0.003330626838328533	0.037638730387107314	0.058784212056362	1.2016878187364854	1.236940197167332	1.1523261085255725
0.037630260321965946	1.1444964749952227	0.04923353858783473	0.08464815752351436	0.059056590175568885	0.001579272645900541	0.0004993068036354337	0.0021204177932990028	0.0008884477667709981	0.0006939025718986954	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002467720412671539	0.003313627168833132	0.037630260321965946	0.059056590175568885	1.1937300135830573	1.229144632518737	1.1444964749952227
0.037621888898334586	1.1368202129824394	0.0491062461684969	0.08468247150537778	0.05932607055761985	0.0015682606013344706	0.0004990905020171083	0.002109391675951098	0.0008828078918956039	0.000688665025963504	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0024510684932300747	0.0032971472039317103	0.037621888898334586	0.05932607055761985	1.1859264591509362	1.2215026844878172	1.1368202129824394
0.037613603483982336	1.129294147327933	0.04897979807440676	0.08471724920266925	0.05959262943942059	0.0015575501305626126	0.0004988562359048713	0.0020985028937319104	0.0008773364242352807	0.0006834962401949168	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002434886554797893	0.0032808553698316987	0.037613603483982336	0.05959262943942059	1.1782739454023397	1.2140113965306023	1.129294147327933
0.03760535459021179	1.1219155167084176	0.04885564694073475	0.08475051566853303	0.059856664350703595	0.0015470361498272705	0.0004986321347281998	0.002087838533664665	0.0008719483986186387	0.0006784497679012207	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0024189845484459092	0.003264920436294085	0.03760535459021179	0.059856664350703595	1.1707711636491525	1.2066660323769507	1.1219155167084176
0.037597209629642324	1.114681355379151	0.048732145625698206	0.08478440215500498	0.06011770925595693	0.0015366908290259476	0.0004984173968786766	0.0020774197785113357	0.0008666542797513149	0.000673504527615748	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0024033451087772627	0.0032493417030057606	0.037597209629642324	0.06011770925595693	1.1634135010048492	1.199465757534156	1.114681355379151
0.037589124700693345	1.1075888277008088	0.048610254781308926	0.08481772476344629	0.06037602620785825	0.0015266015768924173	0.0004981947668714438	0.0020671553638043367	0.0008614906199312021	0.0006686448806620852	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023880921968236195	0.003233995011337866	0.037589124700693345	0.06037602620785825	1.1561990824821178	1.192406552464255	1.1075888277008088
0.03758110788295603	1.10063523803438	0.0484899392189932	0.08485045572335331	0.06063160312585532	0.0015166754830437028	0.0004979843926388727	0.002057124278622324	0.0008564035442505505	0.0006638963961520306	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023730790272942534	0.0032190050674132274	0.03758110788295603	0.06063160312585532	1.1491251772533733	1.1854856937577334	1.10063523803438
0.03757318008704696	1.0938178005010901	0.04837062143311586	0.08488338361002291	0.0608842723756424	0.0015069506172460355	0.0004977744714811576	0.0020472846374836144	0.000851424991603129	0.0006592347485121425	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023583756088491645	0.0032042938574769145	0.03757318008704696	0.0608842723756424	1.142188421934206	1.178701184111113	1.0938178005010901
0.03756531372369836	1.0871338914310447	0.04825297380737281	0.08491563133249361	0.06113422359026416	0.0014974330431865735	0.0004975652060457124	0.0020376220638885353	0.000846548300412286	0.0006546655534434208	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023439813435988596	0.0031898528233776685	0.03756531372369836	0.06113422359026416	1.1353868652384174	1.1720495227635384	1.0871338914310447
0.0375575274930893	1.0805809099440147	0.04813661398037748	0.08494766633472052	0.06138134769618085	0.0014880809361925112	0.0004973639436958129	0.0020281690059602737	0.0008417550719168822	0.0006501928987312688	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023298360081093934	0.003175725848387356	0.0375575274930893	0.06138134769618085	1.128717523924392	1.1655285762787353	1.0805809099440147
0.03754981972052386	1.0741562680384096	0.04802152913950643	0.08497953132004041	0.06162564082331661	0.0014789265729187868	0.0004971622730321589	0.0020188883356235146	0.0008370648785816266	0.0006458035483967001	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023159914515004133	0.003161854157052374	0.03754981972052386	0.06162564082331661	1.122177797177916	1.15913579935845	1.0741562680384096
0.03754218108410243	1.0678574894238817	0.04790797641136974	0.08501087067770668	0.06186717951951323	0.0014699511807406147	0.0004969646609564919	0.0020097900350835645	0.0008324629360332215	0.0006415044778222322	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0023024141167738363	0.0031482591738622888	0.03754218108410243	0.06186717951951323	1.1157654658352514	1.1528683601015883	1.0678574894238817
0.03753462400004758	1.0616821033251624	0.04779567486984464	0.08504204426139611	0.06210588533111977	0.0014611446282933184	0.0004967715802516769	0.0020008772521344434	0.000827947860295285	0.0006372916788936744	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002289092488588603	0.0031349405112797947	0.03753462400004758	0.06210588533111977	1.1094777781950071	1.1467241475865586	1.0616821033251624
0.037527141833255354	1.0556276946627576	0.04768475735763619	0.08507288580685284	0.0623418006895169	0.0014525204873834074	0.0004965795099573261	0.0019921304028402602	0.0008235259090517035	0.000633160248843346	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0022760463964351108	0.003121870161640932	0.037527141833255354	0.0623418006895169	1.1033124520203939	1.1407005804696104	1.0556276946627576
0.037519734457168656	1.0496919156144504	0.04757525368863431	0.08510333806042282	0.06257493987322674	0.0014440611218597698	0.0004963918939211323	0.0019835592467477648	0.0008191864451652663	0.0006291134213312538	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002263247567025036	0.003109064562000151	0.037519734457168656	0.06257493987322674	1.0972671693030847	1.1347952536748733	1.0496919156144504
0.037512407097680354	1.0438724375483774	0.04746703512290945	0.08513356872503139	0.06280527110196892	0.0014357675032092047	0.000496207217427863	0.001975156698956579	0.0008149322400941348	0.0006251463175197874	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0022506997433033396	0.003096510233904229	0.037512407097680354	0.06280527110196892	1.0913394726712868	1.1290060062734089	1.0438724375483774
0.037505154797583054	1.0381669931061477	0.04736020977086773	0.08516343203973166	0.06303283350662497	0.0014276410138214554	0.0004960247656731851	0.001966914943197577	0.00081076270959369	0.0006212576038998426	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0022384037234151454	0.003084197312770605	0.037505154797583054	0.06303283350662497	1.0855272028770153	1.1233304251458793	1.0381669931061477
0.03749797995137386	1.0325733597999667	0.04725473420794296	0.08519297181191479	0.06325762267277903	0.0014196706760893432	0.0004958462095089003	0.0019588380654166813	0.0008066722219262821	0.00061744750129048	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0022263428980156255	0.0030721317762160616	0.03749797995137386	0.06325762267277903	1.0798280940079097	1.1177663316118815	1.0325733597999667
0.037490883718667156	1.0270893475382836	0.04715057070108861	0.08522223520790373	0.06347963646917398	0.0014118585717045474	0.0004956701563673687	0.0019509181401577438	0.0008026627841832039	0.0006137123633777214	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0022145213558877512	0.003060300659902834	0.037490883718667156	0.06347963646917398	1.0742399182393723	1.1123115827461874	1.0270893475382836
0.03748386362418649	1.021712820347802	0.04704777354484969	0.08525114195546757	0.06369890139440765	0.001404201193252725	0.0004954968816940795	0.0019431523591866616	0.000798731705206433	0.000610051718626706	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002202932898459158	0.003048700959507447	0.03748386362418649	0.06369890139440765	1.0687605938926519	1.1069639623032697	1.021712820347802
0.03747692177449318	1.0164416792070858	0.046946295375315354	0.08527974425654306	0.06391541442515358	0.0013966925529597053	0.0004953269191425141	0.0019355405353833363	0.0007948763233256769	0.0006064643556018499	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0021915688762853824	0.0030373318101277005	0.03747692177449318	0.06391541442515358	1.063387974582401	1.101721423463629	1.0164416792070858
0.03747005778019282	1.011273863553759	0.04684613396849458	0.08530803954495521	0.06412918684536276	0.0013893330753213667	0.0004951594409737288	0.0019280765587889159	0.0007910971008985552	0.0006029478427690862	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002180430176219922	0.0030261838425317306	0.03747005778019282	0.06412918684536276	1.0581199975222537	1.0965819030987143	1.011273863553759
0.037463270741307356	1.0062073588128526	0.04674730590734516	0.08533599550419638	0.0643402366496257	0.0013821182959549848	0.00049499487038938	0.0019207589226661991	0.0007873913116227052	0.0005995015768489225	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.00216950960757769	0.0030152553699045017	0.037463270741307356	0.0643402366496257	1.0529546647201977	1.091543354317049	1.0062073588128526
0.03745656186928637	1.0012401853624495	0.04664977769988043	0.08536364708190526	0.06454856742249818	0.0013750447620257086	0.0004948332222247406	0.0019135853937371984	0.0007837575539311223	0.000596123949630642	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0021588023159568306	0.0030045425655925813	0.03745656186928637	0.06454856742249818	1.04788996306233	1.0866038324443548	1.0012401853624495
0.03744993045138566	0.9963704028731328	0.04655355419680031	0.08539097980729714	0.06475419518712075	0.0013681113397350363	0.0004946740955619262	0.0019065516195055777	0.0007801952329016882	0.0005928132782851613	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0021483065726367245	0.002994038993352665	0.03744993045138566	0.06475419518712075	1.0429239570699331	1.08176138268043	0.9963704028731328
0.037443376274215914	0.9915961110529549	0.04645863311653923	0.08541798579686176	0.06495713465746807	0.0013613140079124938	0.0004945178173542745	0.0018996560393605849	0.000776702132774913	0.0005895686558680878	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0021380161406874066	0.002983742512582947	0.037443376274215914	0.06495713465746807	1.038054744169494	1.0770140968498165	0.9915961110529549
0.037436899820861506	0.986915443971026	0.04636499336679243	0.0854446833917586	0.06515739547097012	0.0013546503039361575	0.0004943642253628421	0.0018928957912577062	0.0007732772264619186	0.0005863885322619336	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002127927530398076	0.0029736485488824817	0.037436899820861506	0.06515739547097012	1.0332804373378184	1.0723601273627847	0.986915443971026
0.03743050046062378	0.9823265733604066	0.04627263684187927	0.0854710602973248	0.06535499507439343	0.0013481182312538452	0.0004942131728067048	0.001886267635180888	0.0007699194232703263	0.0005832715687558445	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0021180376545241715	0.0029637523767434377	0.03743050046062378	0.06535499507439343	1.0285992102022858	1.0677976336577315	0.9823265733604066
0.03742417815557596	0.9778277070877498	0.04618155395747301	0.08549711805364617	0.06554994810434533	0.0013417144370456865	0.0004940648133477409	0.001879769707292019	0.0007666269819581107	0.000580216714301492	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.002108341419003797	0.002954051234941252	0.03742417815557596	0.06554994810434533	1.0240092610452227	1.063324825141396	0.9778277070877498
0.037417932945143534	0.9734170865982062	0.04609173075353582	0.08552286487048252	0.06574226847336466	0.0013354367563204587	0.0004939190024160755	0.0018733991510878957	0.0007633989218506799	0.0005772225469827768	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020988356781711385	0.002944540700486748	0.037417932945143534	0.06574226847336466	1.0195088173517421	1.0589399514686888	0.9734170865982062
0.03741176433000805	0.9690929886332315	0.046003164529718116	0.08554829343952197	0.06593197426070432	0.0013292828678815873	0.0004937756944201571	0.0018671533257207035	0.0007602340004243825	0.0005742878915973184	0.02	295.81619047619046	17.38095238095238	0.05	0.02	0.0020895168683059697	0.002935216911738179	0.03741176433000805	0.06593197426070432	1.0150961531629497	1.0546412820727533	0.9690929886332315
