BMAL1_nucleus	PER2_CRY_complex_cytoplasm	BMAL1_cytoplasm	Per2 or Cry mRNA	Bmal1 mRNA	Active BMAL1	PER2_CRY_complex_nucleus	Values[trans_per2_cry]	Values[trans_Bmal1]	Values[y5_y6_y7]
1.0	0.0	1.0	0.2	0.8	1.05	1.1	0.04264745962528374	0.4199954140245301	3.05
1.1133286852301776	0.030471343666084408	0.7827440452567336	0.250524595410809	0.6192751340971004	1.0485542181746392	0.9598787754907642	0.1244208518049688	0.2904410721318409	2.9446269486615506
1.126926426261823	0.06682668598126208	0.6227139364165657	0.42492666553276	0.46034948586183966	1.0522497127851893	0.8450695212761098	0.33017599480019416	0.20340420620892663	2.801890075463578
1.0821972178491936	0.1699858454459285	0.4993460394255329	0.861231925186877	0.33744054205538265	1.0540107480369043	0.7589707994331689	0.7120807779214519	0.14968315436399074	2.635554005311631
1.0052100870875538	0.542530196669707	0.4032571057015561	1.5741414409746404	0.2560072915911982	1.05021418545795	0.7327422310094066	0.8957506233739841	0.13525810587376538	2.45868137824706
0.9135756963359649	1.316208305785386	0.3318487019268756	2.0002399233533406	0.2353976824449812	1.0393921368521086	0.8426257275552268	0.3334196286573426	0.20174327951600804	2.284816535114949
0.8214208536728062	2.016079053639823	0.29153486841723064	1.9057423667257734	0.33287710582314045	1.0215328111098474	1.1135154070469353	0.03767598004075982	0.4337791228120709	2.1344885331998844
0.7445120458399861	2.3760859691989387	0.30033763769285393	1.7038406084655198	0.6214722720422966	0.9978760746039133	1.4667173975328385	0.004092500227378661	0.8583886493994803	2.0427257581367533
0.7027794391792853	2.4758894962120332	0.37688847255408825	1.5128829493508076	1.0933647135848565	0.9710941133431447	1.8225119369510414	0.0007014972683672255	1.3509689011591501	2.0507620250765184
0.7153001933391797	2.4141987016994784	0.5204648104876802	1.3421607644318998	1.638400670495014	0.9453594779042209	2.1341065670956874	0.0001932705290540934	1.7674411942773611	2.181124481731081
0.7915176209220056	2.260546028427709	0.7083428757693114	1.1905058000681175	2.139948636514499	0.9257463312258742	2.3795921984879547	7.922762884087177e-05	2.05959387701144	2.425606827917191
0.9276360160627204	2.060737324349383	0.910468655341272	1.0559391539162903	2.537359427650865	0.917109577917633	2.55262860159286	4.476847018362282e-05	2.2417386559280947	2.755214249321625
1.1097851472196991	1.8439963513572926	1.1023165757710987	0.9365694638520735	2.818931969256522	0.9230692463379482	2.655945835708002	3.280224816805265e-05	2.340850514541083	3.1351709693287457
1.3196683056719387	1.628280322697702	1.2689122934316015	0.8306915318140139	2.99629942103571	0.9454991625402407	2.697088317948057	2.9703851099696094e-05	2.37834123506869	3.534079761643781
1.5391710802893672	1.4240176793226595	1.403364000933623	0.7367859931174082	3.0869668978336233	0.9845166243488516	2.6857161405711305	3.197973084976719e-05	2.3680897217293206	3.927051705571842
1.7528992471436131	1.2366956716264423	1.5039171985787694	0.653503892293002	3.106654186374488	1.0387792720183542	2.6319570281241464	3.964575833467974e-05	2.318474610331119	4.295595717740737
1.9490151356893304	1.0686334149293697	1.571456937900672	0.5796499737700145	3.06726772804646	1.1058946334396667	2.5454544406840705	5.511150174448112e-05	2.2345899214773515	4.6263667070296695
2.1190786260568952	0.9201841176026734	1.6079227919411805	0.5141678453908871	2.977316578058166	1.1828168563139396	2.4348678950188405	8.404459931153605e-05	2.1199815591704985	4.909818274312015
2.2574725103391344	0.7905402038170319	1.6155156685504308	0.4561284855105958	2.8431547387950316	1.2661730570199659	2.3076595996739386	0.00013812440922660068	1.9779559829387294	5.1391612359095316
2.360771339481063	0.6782643093868149	1.596445196910713	0.4047240778687447	2.670349214351852	1.352506996575937	2.1700559524749634	0.00024115586798399065	1.8125405682938232	5.3097235329677135
2.427232039044147	0.5816329179317041	1.5529925721317173	0.35927125372907903	2.4648598532433397	1.4384514162581405	2.0271101702571235	0.00044217661226063966	1.629074637596518	5.418676027434005
2.4564642741263647	0.49885389283015136	1.4877144187115208	0.31923264617605346	2.2338374414885007	1.5208490343394327	1.88281829119836	0.0008436154292790005	1.4343442477404544	5.465027727177318
2.4492645135725284	0.42820162427047326	1.4036520091022715	0.2842762864874649	1.9858929947118436	1.5968419148778241	1.7402586089584164	0.0016621851780955351	1.2362039402734317	5.4497584375526245
2.4075546621806305	0.3681023389875873	1.3044423223976886	0.2544156637139296	1.7307757472609255	1.6639437238823978	1.6017369094334586	0.0033612355193438385	1.0427590142874448	5.375940708460718
2.3343472620539214	0.3171972581808647	1.1942682634848263	0.2303240857237886	1.4785483818656653	1.720102026768063	1.4689287834971922	0.006938791348304259	0.8613467470081815	5.248717552306811
2.233664019484522	0.27441657941073594	1.0776406646433432	0.21402623895307762	1.2385121169389177	1.7637504801073594	1.3430179606350992	0.014550747241133782	0.6976453294918844	5.075055164235224
2.1103610622850404	0.2391309747365587	0.9590628453545561	0.21039555427030987	1.0182194013738148	1.7938455153101034	1.2248400881753037	0.03083132672905753	0.5551851183156906	4.8632694229497
1.9698544255549106	0.21158855392342482	0.8426678626023818	0.23030296902463532	0.8228662913607907	1.8098802872657864	1.1150676454188508	0.0655318065154045	0.435376020030722	4.622402575423079
1.8177787798307319	0.19442693275922887	0.7319251567619458	0.29675642823059484	0.6552234816608998	1.8118705245233824	1.014565404661219	0.13790882209308036	0.33803254725651344	4.36157446111606
1.6596395176684715	0.19828881035492826	0.6294961256281922	0.4542065017316303	0.5161822418480656	1.800311523557108	0.9254102836238448	0.27887869502172563	0.26246283798009756	4.0894471668537715
1.5005336673491818	0.2606128363382106	0.5373170127395485	0.7677483323672546	0.40618432311054936	1.77611146975251	0.8543056756788056	0.5004329181030667	0.20975380996933166	3.8139621498412404
1.3450421338415355	0.47957408565465454	0.45707673938631405	1.24335196336659	0.3285431825761683	1.7405132395966803	0.8219573248074663	0.6485328555007632	0.18801548035996518	3.5426321128245295
1.1974804896274163	0.9405191810936443	0.3914762381714835	1.6323517812194717	0.29634120249703927	1.6950277048845983	0.8708831430057737	0.41567180060716014	0.2214371110779454	3.283984432683498
1.062811356735177	1.4563721261357991	0.3465406995608479	1.6762545110023146	0.34025463662916494	1.6414211720155008	1.028889945904189	0.11216948045677595	0.35113723390813106	3.0507732283115256
0.948225157605284	1.7846423730499374	0.3332084243852227	1.5376393835003364	0.4994543295508608	1.5818149705508922	1.2624867668130488	0.02138656547062687	0.5991821705657803	2.863248552541399
0.864001508981946	1.908809497200676	0.3634893267421987	1.373836620336284	0.783491076429334	1.518897092635416	1.5147094024939047	0.004798519214927624	0.9231159744253192	2.7463879283595607
0.8213758577659861	1.8922725509498552	0.4413828347895474	1.221046001071393	1.1480687532955856	1.4560700166991416	1.7444575214438565	0.0014876387456725702	1.242078950374739	2.718828709254675
0.8278521427298968	1.7914884211032094	0.5579813455895282	1.083884271631664	1.522093943426401	1.3972716989396357	1.9299462313564857	0.0006363711313459104	1.4987961390347608	2.7831051872590606
0.8836171959697224	1.6458579803735345	0.6956643000580716	0.9617641217946081	1.8480511372629698	1.3464299232217136	2.0628997426158557	0.00035998875514686295	1.6760085902592092	2.9257114192495077
0.9814227168428393	1.4811480431042061	0.8357265844419913	0.8532904232122906	2.096755697379816	1.306804112579502	2.1433042947348153	0.000257380342160981	1.7790502405702109	3.1239534138643323
1.1090805144692868	1.313508404891716	0.9634103249316219	0.7570233614823482	2.2613322878229054	1.280503261846607	2.1757497444422795	0.0002236738149809743	1.8196149760661013	3.352994101247516
1.252568151682062	1.1525553607541246	1.0692817712148475	0.6716300882408132	2.346714918269224	1.2683008065759782	2.1670460084513667	0.0002287784202798219	1.8087931065512375	3.590150729472888
1.3984451216249936	1.0035682253915406	1.1484805561159466	0.5959140656403413	2.3622057373164402	1.2697082109774602	2.124736042368279	0.000268160464768098	1.7555652949559586	3.8166338887184006
1.5352378674759894	0.8690147815712939	1.1993579918010149	0.5288171683342979	2.3178247546911948	1.2832045805474932	2.0562141621779886	0.0003522386838213389	1.6672886252272134	4.017800439824498
1.6539824055013737	0.7495951338848972	1.2222917603665195	0.46941851487242847	2.223146266325921	1.3065259215647966	1.968242908098197	0.0005087487775119476	1.5506036273424624	4.18280008743269
1.7482539124185779	0.6449471164882076	1.2189062859826016	0.4169402800160573	2.087343666726975	1.3369506490792953	1.8667257524186422	0.0007950371209274429	1.4121836255026843	4.304110847480475
1.8139607716713317	0.5541173794547598	1.1916546541895052	0.37077118863797887	1.9195994375198966	1.3715503853064261	1.756638992845031	0.0013259983672231918	1.2591168545724551	4.377165811167263
1.8490744341503462	0.4758733912211255	1.1436262460047573	0.33052687514921686	1.7293986643841235	1.4073971384248865	1.6420586278626945	0.002333119304954918	1.098860634207643	4.40009781857999
1.853369756344363	0.4089118279247977	1.078440781046489	0.2961864955996553	1.5264804249439092	1.4417290711333528	1.5262408231904094	0.004288428261464196	0.938819778701292	4.373539608524204
1.8281844580275108	0.35200774501091003	1.0001254148515675	0.26838834111723187	1.3204216798824662	1.4720801630450573	1.4117309677233711	0.008164743800747562	0.7857116094283304	4.300390035924136
1.7761741583848465	0.3041497603655616	0.9129244605122222	0.2490573328351709	1.1199866703512429	1.4963777049827638	1.3004893226832963	0.015978700992191265	0.6449474471060496	4.185476323879832
1.7010365554891071	0.26473539812293717	0.8210457017835056	0.2427152084850188	0.9324650019992221	1.5130088828275539	1.1940354267948874	0.03189731385670601	0.5202436040325124	4.035091140100167
1.6071952107409746	0.23402384911130752	0.7283880970382908	0.2591293399100021	0.7632208329963511	1.5208559634327206	1.0936407860498247	0.06434571272898391	0.4135853373383563	3.856439271211986
1.4994577670232463	0.21451584946971947	0.6383134064354418	0.31823534580204155	0.615608077694025	1.5192998726357645	1.0006824585087772	0.1292496504998336	0.32558291341650525	3.657071046094453
1.3826847636368174	0.21558664599620975	0.5535235881478487	0.45705443869071916	0.4913601018007208	1.5081942243058946	0.917559651265679	0.25086580402971204	0.2563111649784243	3.4444025760905603
1.2615215074310984	0.2676485502575413	0.4761125660340192	0.7279347408700954	0.39169273852763536	1.4878155074311936	0.8504628120295046	0.43774888712597665	0.20709806368752756	3.225449580896311
1.140270439249434	0.44633743014989175	0.40792469984480645	1.1392042290354285	0.3198401698753057	1.4588000739563658	0.8164319657145136	0.5777773991797633	0.18444223736384263	3.0069952130506064
1.0230434547854603	0.8252760180906034	0.3514940576664333	1.5070353341618015	0.2861311982110383	1.4220866369338916	0.849640601326809	0.4224327847810654	0.20653241555202181	2.796624149385785
0.9144111595945609	1.2798676584104542	0.3117501080450559	1.590739516874048	0.3138424864362859	1.3788970785484647	0.9765888347287404	0.14215460449287812	0.3045693441591364	2.6050583461880814
0.8205707381225169	1.5946618026045207	0.2973353153191656	1.4800683421821212	0.434093232934478	1.3307995295463009	1.1752997057635053	0.03185879134489881	0.4994810528344698	2.4487055829879836
0.7501157597835263	1.7272160340676452	0.3182679646815393	1.3282512256328893	0.6595474023147988	1.2798600305313494	1.3971050172836765	0.0077231554557720275	0.7666902766435003	2.348243754996415
0.7127200107427707	1.7263934040237856	0.3793283100715255	1.1822402638331033	0.9621453347106028	1.2287659990894315	1.6032766195618753	0.0024686128696759886	1.0448953848554177	2.320814319903728
0.7156442429609519	1.6434879415080847	0.47525115979374094	1.0500768784164565	1.2862814771987785	1.1807203722406148	1.7720936413355084	0.0010655370670385723	1.2807157055067715	2.3716157749953073
0.7605114982887153	1.5157486573756234	0.5925472164678648	0.9320799531842698	1.5797519826088608	1.1390353312049168	1.8945854840831096	0.0006024376285080612	1.450502152513214	2.4920940459614966
0.8425354730267205	1.367920927368795	0.7151981058275381	0.8271520241749362	1.8108095113429494	1.106584300721361	1.969799126789827	0.00042876911634340736	1.5526969537392308	2.6643178795756195
0.9520940116055012	1.2156785905091791	0.8293803010391592	0.733987863123452	1.967597391844928	1.0853465587941258	2.0013480520942997	0.0003704103362964781	1.5949188056977277	2.866820871438786
1.0772305599915661	1.068461912689189	0.9254456917810677	0.6513365053504137	2.0508524826362065	1.0761787606496767	1.9951242820096573	0.0003765767423989755	1.586622932519738	3.0788550124223106
1.2058844479379778	0.9315451831777543	0.9978655685926845	0.5780637740668317	2.0673691024870355	1.0788159157490453	1.957854752314703	0.00043895175732391927	1.5366055822694416	3.2825659322797076
1.3273630965693073	0.8074867967647322	1.0443281641259958	0.5131680701570844	2.026172357039151	1.0920320815059679	1.8962352740379886	0.0005737865690776642	1.4527642402094254	3.4637233422012708
1.4330790036546628	0.6971275564374448	1.0647645542406174	0.4557889499300426	1.9368716530846253	1.1138800013887096	1.816447818173549	0.0008252926802659185	1.3425406880623416	3.61172355928399
1.5167732952939712	0.6002690479101364	1.060611144132128	0.4052254040999751	1.8092113263663845	1.1419486250685418	1.7239256591827166	0.0012850372318371002	1.2133444217831428	3.7193330644946414
1.5744526707754556	0.5161301830624734	1.0343379356834337	0.3609810728080055	1.6530501261624746	1.1736030523385859	1.6232741492238738	0.002136129669999821	1.072687655518874	3.782393658797475
1.6041963843571687	0.4436542118541747	0.9891564922686578	0.32286672051557425	1.4783105347824013	1.2061912512997632	1.5182857946735953	0.0037461989241794375	0.9279806674941732	3.7995441279255897
1.60591279507068	0.3817215746986078	0.9288028238049768	0.2912213865135252	1.2947032683927358	1.2372132956471873	1.4120104003335237	0.0068609989385519194	0.7860763678574412	3.771928914522844
1.5810699068638014	0.32931761084332806	0.8573196862466576	0.267379061434491	1.1112362519640993	1.2644534712146691	1.306857605282017	0.013005381810878531	0.6527421879242726	3.702843064325128
1.5323982635602478	0.2857175634508811	0.7788098336847613	0.2546382308057307	0.9356497337096729	1.2860763297665376	1.2047240544181335	0.025299299591827498	0.532256043556955	3.5972844270115467
1.4635631489366743	0.25082253147750544	0.697175623714126	0.26022533932063535	0.7739649580511075	1.3006873256675275	1.1071587805615075	0.05003672318730262	0.42726929506296507	3.461426098318328
1.378816079795585	0.2260551526454384	0.6158873888699674	0.29903032710346017	0.6303033272590447	1.307358859941364	1.0156334567290088	0.0993209945804913	0.3390005965602373	3.302062328606916
1.2826520936300323	0.2172043836998076	0.5378309931098224	0.39951371034965144	0.5070838187948666	1.3056240691403158	0.9321575769440105	0.19329830170624412	0.2678155457055633	3.1261071558801703
1.1795133916336444	0.24336421569524874	0.46528862696739315	0.6070384358891431	0.40575121302818334	1.2954433970759214	0.861033069713036	0.3502835293267028	0.21445066093896528	2.9402454156769586
1.0735969620350112	0.3572146022696247	0.40014149748940125	0.9561228896738433	0.3284841926912681	1.277152693724243	0.8136773414667303	0.5229187691029709	0.1826760306559135	2.7508911532486557
0.968864269919927	0.64208345681402	0.3444867139831647	1.3554490182408363	0.2818099266569987	1.2514072668469471	0.816312502396751	0.5012628648648799	0.1843654302300911	2.564758250750039
0.8694236363777972	1.0691386819616215	0.30191867461432115	1.5519031176886469	0.282104617873203	1.2191465488348363	0.9014766648075647	0.2337546365490624	0.24396561283285778	2.390488859826955
0.7804223729192085	1.4331338268473388	0.27908139982911134	1.4992113464145085	0.356521349622201	1.1816170222964775	1.0677424443683126	0.06063679180296615	0.38798571462183745	2.241120795044797
0.709030116845951	1.6243295760023844	0.2852071904176616	1.359265133638153	0.5267121176427397	1.1404804406836462	1.274332630246965	0.014357096394125841	0.613306789276014	2.134717747947259
0.6641442444785643	1.6679000932863346	0.3274317657305267	1.2130893400297236	0.7832899926284083	1.0979526596389009	1.478884012797038	0.004211222810673827	0.874694325903263	2.089528669847992
0.653893852859116	1.614993205469829	0.4050308832256024	1.07840715203489	1.08333385299466	1.0568080546639436	1.6545251296613976	0.001653070970761266	1.1162593243553676	2.115732790748662
0.6823061133699271	1.5064863544921077	0.5083998336607529	0.9575714101115957	1.3746908862281815	1.0201151602267262	1.7883658840094896	0.0008568405287947406	1.303429713809641	2.210821107257406
0.7475124258114332	1.3704042288900067	0.6231458532896261	0.8499356335072064	1.6185622500532229	0.9907627926134219	1.8768418080482339	0.0005657205340532518	1.4261224793962746	2.3614210717144815
0.8423245423643801	1.2248682610369699	0.735102306462833	0.7542976862924834	1.7955789672118057	0.9709793078241423	1.9219351292814029	0.0004586190392478655	1.4878912646273823	2.5484061566513554
0.9562783451308481	1.0810520765980842	0.8333155513325881	0.6694206340466688	1.9012945851125196	0.9620176520620544	1.9285826641901673	0.0004420501374833893	1.4969415952115894	2.7516115485254904
1.077887840208889	0.9454285224996409	0.9107994570562716	0.5941585491581028	1.9397267134594312	0.9640608276841971	1.9030046812768133	0.0004929078608056785	1.462037275621765	2.9527481249493577
1.1963693533069362	0.8213707710991591	0.9640320699362778	0.5274902990333861	1.918739199913938	0.9763093365060305	1.8516785079452138	0.0006211190060235887	1.3914011259592032	3.1367107597492447
