Active Calcineurin in cytosol	Active Calcineurin in Nucleus	NFAT_nuc	NFAT Calcineurin complex in cytosol	Phosphorylated NFAT Calcineurin complex in nucleus	Phosphorylated NFAT in cytosol	Inactive Calcineurin in nucleus	NFAT_Cyt	Phosphorylated NFAT Calcineurin complex in cytosol	Phosphorylated NFAT in nucleus	Inactive Calcineurin in cytosol	NFAT Calcineurin complex in nucleus
0.0037239438814277875	0.024268167875085556	0.00013478011198012974	0.00043647186912158364	3.839671024755017e-05	0.007190592799126332	0.02428705346703546	8.833795815094898e-05	0.0004016642853620553	0.00013569050230315404	0.00381525552921132	0.004820856575790529
0.0013110382127977133	0.008936988677417303	0.00012978364390614337	0.00041818003167510697	3.3194901819741064e-05	0.007075032711340549	0.039588758532970496	8.759167958192696e-05	0.000330822871415622	0.0001388201185911445	0.006123451941650283	0.0053169806092267695
0.00046520322973785355	0.003314174978921882	0.00013402671219260552	0.0003710223219499624	2.6384780050961267e-05	0.007032108169703353	0.04519958033991852	8.76622949226045e-05	0.00023359307854328726	0.00014648472446491167	0.006936472592930218	0.005757617077830765
0.0001683705176030377	0.001252299141241103	0.00014192709720676819	0.00030835937901870885	2.197902258286664e-05	0.007015312927005261	0.04725629379003724	8.794324490265674e-05	0.00015553604086751454	0.0001533382012834256	0.0072251573178548105	0.006121570031204611
6.408656297852973e-05	0.0004964773758988759	0.00015147649930151878	0.00024549534119367523	1.965799536084656e-05	0.00700829259337867	0.0480098725072335	8.822606420404477e-05	0.00010140907513236295	0.0001583591002313457	0.007329766614876481	0.006403860326509355
2.7384998875901877e-05	0.0002195778674642338	0.00016184125062373696	0.00019086004936484918	1.8589047210268627e-05	0.007005107914651548	0.048285868758537936	8.845004440943847e-05	6.615955803486222e-05	0.00016174362561724388	0.007369662634077207	0.0066122016041777155
1.4426705447587994e-05	0.0001182339066155451	0.00017263558368671366	0.00014723784591648517	1.8163416996107534e-05	0.007003524735665271	0.048386974049940384	8.860814497487342e-05	4.3916070426399986e-05	0.0001639338473445057	0.007386750586403343	0.006759830440570606
9.82404543593432e-06	8.120453794676801e-05	0.00018366228379078982	0.00011427288294386389	1.803263357331465e-05	0.007002662841065126	0.04842412189259284	8.871066416654293e-05	3.011676436659791e-05	0.0001653243878067597	0.007395760267377677	0.0068606754909899
8.171386170269878e-06	6.771270603397033e-05	0.00019481112703243462	9.029006492730398e-05	1.802031701247493e-05	0.007002153907430645	0.04843793777466707	8.877143686028544e-05	2.163688715622827e-05	0.0001662027485347207	0.0074018809604249995	0.006927005916051057
7.566739833261392e-06	6.281918050137595e-05	0.00020601607786855484	7.331395254878182e-05	1.8045104922127563e-05	0.007001832399840621	0.04844327951907066	8.880300044130512e-05	1.645324685096227e-05	0.00016676110214411987	0.007406948839964613	0.006968660022017672
7.338801783982115e-06	6.105606502742148e-05	0.00021723571771471584	6.154033385870186e-05	1.807314305147987e-05	0.007001618179446566	0.048445567871459684	8.881530044339305e-05	1.3293156563664188e-05	0.00016712237146597895	0.007411619061951235	0.006993081909236707
7.249192531728808e-06	6.0425586944792436e-05	0.00022844340131554912	5.350022812737344e-05	1.8092596735056966e-05	0.007001469746913652	0.04844677175626041	8.881571857304201e-05	1.1368612020164427e-05	0.00016736328913376507	0.007416129047076092	0.007005687365774838
7.2122784531084575e-06	6.020020719205516e-05	0.0002396218038449898	4.807382170278664e-05	1.8101035746212568e-05	0.0070013644264987455	0.048447600457540575	8.880951821749491e-05	1.0196084319088316e-05	0.00016753108380878893	0.007420567246895426	0.007010307175285373
7.196636594948748e-06	6.0116573804024056e-05	0.00025075964911260815	4.444313603449003e-05	1.809956543831292e-05	0.00700128933783447	0.04844830557074575	8.880035103730223e-05	9.480422436742509e-06	0.00016765458316177537	0.007424968167194588	0.007009594489585809
7.190303643002878e-06	6.008043442684642e-05	0.0002618496376605195	4.202822893622736e-05	1.8090268809947234e-05	0.007001236969021468	0.04844897372236692	8.87906988426089e-05	9.042015368641727e-06	0.00016775129532984267	0.007429346233032279	0.007005357131178039
7.1884502800610905e-06	6.0058778414877146e-05	0.0002728870945819506	4.0426854793015086e-05	1.8075193773947506e-05	0.0070012028605364865	0.04844963297147502	8.878221987096553e-05	8.771760231847746e-06	0.0001678318214552811	0.007433708041929053	0.006998811075398614
7.188960674056304e-06	6.004053133551835e-05	0.00028386907509949164	3.936466492054617e-05	1.8056025044960485e-05	0.007001184330828395	0.04845029118541037	8.877600491222124e-05	8.60345399752391e-06	0.00016790256861445372	0.007438056920595888	0.006990765655991653
7.190813748438208e-06	6.002231194210057e-05	0.00029479377082744675	3.8657002502391136e-05	1.8034037854188426e-05	0.0070011797497827434	0.04845094967787005	8.877276001833244e-05	8.496949890517703e-06	0.00016796740466825736	0.007442394699704092	0.00698175488992283
7.193468243382318e-06	6.0003325859492155e-05	0.0003056601162918594	3.8180900797251505e-05	1.8010152567299152e-05	0.007001188114808654	0.04845160791873527	8.87729336393757e-05	8.427910736919974e-06	0.00016802866293428982	0.0074467224553472	0.006972128569664842
7.19661484581156e-06	5.9983572137148955e-05	0.00031646752923711276	3.785519070367105e-05	1.798501341092709e-05	0.007001208799899529	0.048452265067401995	8.877680349208347e-05	8.381586070035194e-06	0.0001680877503844847	0.00745104084850609	0.006962114394892504
7.200067546651748e-06	5.9963238659970274e-05	0.00032721574009610577	3.7626686114306946e-05	1.7959061838599707e-05	0.0070012414057872	0.048452920407103806	8.878453509141021e-05	8.349036673197432e-06	0.00016814551518352426	0.007455350296660188	0.0069518597932695025
7.203711045811923e-06	5.994251578610097e-05	0.0003379046805946661	3.746075369074584e-05	1.7932595660417594e-05	0.007001285670001186	0.04845357342023231	8.879622075426816e-05	8.324845324194397e-06	0.0001682024685536507	0.007459651068496565	0.006941459770693589
7.20747271411081e-06	5.9921551355442264e-05	0.0003485344113492486	3.733496171356475e-05	1.7905813378540064e-05	0.007001341412721986	0.048454223761213486	8.881190535711843e-05	8.305729155353339e-06	0.0001682589186124308	0.007463943339660095	0.006930975295535721
7.2113064581906995e-06	5.990044951482674e-05	0.0003591050750281104	3.7234848754392245e-05	1.7878846035345172e-05	0.007001408504127318	0.04845487121104466	8.883160321883292e-05	8.289698687966429e-06	0.0001683150510730748	0.007468227226933371	0.006920445345225328
7.215182948429708e-06	5.987928028462416e-05	0.0003696168661792163	3.715112959301687e-05	1.7851779453926383e-05	0.007001486844680539	0.04845551563768707	8.885530909665985e-05	8.275548215386342e-06	0.00016837097789059818	0.0074725028096729726	0.0069098947508432615
7.219083521254706e-06	5.985808955115417e-05	0.000380070011869691	3.707786384991291e-05	1.782466946159365e-05	0.0070015763532251885	0.04845615696679539	8.888300530910341e-05	8.262546992197683e-06	0.00016842676657970036	0.007476770143405693	0.006899339278086767
7.222996315716622e-06	5.983690692005303e-05	0.0003904647593065174	3.7011263155971605e-05	1.7797552155832618e-05	0.0070016769597921425	0.048456795161534734	8.891466632813409e-05	8.25025210509587e-06	0.00016848245788139593	0.007481029268491716	0.00688878890294313
7.226913808986769e-06	5.981575128980868e-05	0.0004008013679466624	3.6948918405640884e-05	1.777045074733178e-05	0.007001788601253265	0.04845743020914641	8.895026172751806e-05	8.238395076620392e-06	0.0001685380764075376	0.007485280215650364	0.006878249914911208
7.230831241012997e-06	5.979463462119514e-05	0.0004110801044836599	3.6889301497021765e-05	1.774338007912282e-05	0.007001911218694858	0.048458062112180816	8.89897580686507e-05	8.22681314865146e-06	0.00016859363705364478	0.007489523009481941	0.006867726262551083
7.234745607892862e-06	5.977356442169955e-05	0.0004213012396707907	3.683144535151927e-05	1.7716349588510363e-05	0.007002044755830147	0.04845869088284398	8.903312010278361e-05	8.215407636051104e-06	0.00016864914886236177	0.007493757670708784	0.006857220411616248
7.23865501976543e-06	5.975254535803836e-05	0.00043146504631402116	3.6774739200899266e-05	1.7689365235719706e-05	0.007002189158039914	0.04845931653938051	8.90803115348952e-05	8.204118691535238e-06	0.00016870461735027343	0.0074979842175982156	0.0068467338906691
7.2425582919585265e-06	5.9731580293050314e-05	0.00044157179800721015	3.6718798003122285e-05	1.766243075319897e-05	0.007002344371792387	0.04845993910377137	8.913129550770866e-05	8.192910007678789e-06	0.00016876004590977108	0.00750220266686443	0.006836267637200325
7.2464546853069985e-06	5.9710670948078864e-05	0.00045162176833779175	3.666337940460371e-05	1.7635548450915308e-05	0.007002510344292515	0.048460558600274754	8.918603490736569e-05	8.181759546655836e-06	0.0001688154366532077	0.007506413034238763	0.006825822216623054
7.250343741554471e-06	5.9689818324174466e-05	0.00046161523038967773	3.660833106614277e-05	1.7608719733374344e-05	0.007002687023269744	0.048461175054504056	8.92444925558716e-05	8.170653920812173e-06	0.00016887079092134006	0.007510615334829633	0.006815397960561065
7.254225179266637e-06	5.966902296912557e-05	0.00047155245643363777	3.655355732824367e-05	1.758194543036767e-05	0.0070028743568495205	0.048461788492846936	8.93066313317983e-05	8.159584986492e-06	0.00016892610958951519	0.007514809583349281	0.00680499505400276
7.258098828101502e-06	5.9648285145991524e-05	0.0004814337177357227	3.64989981628675e-05	1.7555226007851405e-05	0.007003072293475357	0.04846239894210039	8.937241424562677e-05	8.148547779459288e-06	0.00016898139325203612	0.007518995794256375	0.006794613590124465
7.261964587427338e-06	5.962760493961747e-05	0.0004912592844398168	3.6444615904036273e-05	1.7528561702063702e-05	0.007003280781861443	0.048463006429241694	8.944180448649675e-05	8.137539263012773e-06	0.00016903664233320872	0.007523173981845525	0.006784253604732576
7.265822400283908e-06	5.960698232353322e-05	0.0005010294254967434	3.639038690143788e-05	1.750195260456211e-05	0.007003499770963749	0.0484636109812855	8.951476545093363e-05	8.126557569292533e-06	0.00016909185715418531	0.007527344160303389	0.006773915097857981
7.2696722370377565e-06	5.958641720199527e-05	0.0005107444086225069	3.6336296277513766e-05	1.7475398716030645e-05	0.00700372920996223	0.04846421262519473	8.959126076025889e-05	8.115601539247961e-06	0.00016914703797322005	0.007531506343743781	0.006763598047280639
7.273514085094724e-06	5.9565909436237644e-05	0.0005204045002747551	3.628233463888432e-05	1.7448899980257453e-05	0.0070039690482498	0.04846481138782546	8.967125427089986e-05	8.104670443706153e-06	0.00016920218500991103	0.007535660546229646	0.006753302416989184
7.277347942524554e-06	5.95454588611517e-05	0.0005300099656406177	3.6228496016767955e-05	1.742245630554314e-05	0.00700421923542538	0.04846540729589284	8.975471008025165e-05	8.093763814253627e-06	0.00016925729845979927	0.007539806781786706	0.006743028162465188
7.28117381404716e-06	5.9525065295562905e-05	0.0005395610686316443	3.617477657965848e-05	1.7396067578157718e-05	0.007004479721289382	0.048466000375950315	8.984159252975518e-05	8.082881340782363e-06	0.00016931237850315457	0.007543945064411967	0.006732775233977775
7.2849917084608364e-06	5.9504728548542693e-05	0.0005490580718831169	3.6121173826169416e-05	1.73697336708236e-05	0.007004750455840693	0.048466590654377445	8.99318662062521e-05	8.072022809103322e-06	0.000169367425310293	0.00754807540807908	0.006722543578644463
7.288801637171586e-06	5.948444842365198e-05	0.0005585012367561416	3.6067686085337745e-05	1.7343454447988308e-05	0.007005031389274558	0.04846717815737239	9.002549594224203e-05	8.061188063481225e-06	0.00016942243904475107	0.00755219782674152	0.0067123331417037555
7.2926036131205046e-06	5.946422472118521e-05	0.0005678908233413925	3.601431220256654e-05	1.7317229769156938e-05	0.0070053224719810025	0.0484677629109482	9.01224468154825e-05	8.050376983664447e-06	0.00016947741986522472	0.007556312334334698	0.00670214386731315
7.29639765027359e-06	5.9444057240019706e-05	0.0005772270904638952	3.596105134382036e-05	1.7291059490971944e-05	0.007005623654543593	0.04846834494093045	9.022268414817369e-05	8.039589470967691e-06	0.00016953236792674052	0.007560418944777108	0.0066919756990452585
7.300183763188091e-06	5.942394577837852e-05	0.000586510295688459	3.590790287583397e-05	1.726494346849469e-05	0.007005934887738385	0.04846892427295675	9.032617350588035e-05	8.028825439978242e-06	0.00016958728338135448	0.007564517671971116	0.006681828580190347
7.303961966705679e-06	5.940389013431153e-05	0.0005957406953254724	3.585486628919622e-05	1.7238881556029774e-05	0.007006256122532999	0.04846950093247685	9.043288069630652e-05	8.01808481334768e-06	0.0001696421663785934	0.00756860852980349	0.006671702453949919
7.3077322760705774e-06	5.9383890106657696e-05	0.0006049185444368794	3.5801941152562295e-05	1.721287360760714e-05	0.007006587310085787	0.048470074944752486	9.054277176798313e-05	8.007367518758105e-06	0.00016969701706571615	0.007572691532145395	0.006661597263551301
7.311494706355332e-06	5.936394549414544e-05	0.0006140440968424624	3.574912708265516e-05	1.7186919477320205e-05	0.007006928401744993	0.04847064633485939	9.065581300886022e-05	7.996673487017724e-06	0.0001697518355878826	0.007576766692853001	0.0066515129523221595
7.315249272953673e-06	5.9344056096863204e-05	0.0006231176051258806	3.569642372694234e-05	1.7161019019490725e-05	0.007007279349048035	0.0484712151276868	9.077197094493964e-05	7.986002650928689e-06	0.00016980662208825856	0.007580834025767026	0.006641449463733108
7.3189959915159414e-06	5.932422171611796e-05	0.0006321393206408901	3.564383075271721e-05	1.7135172088787042e-05	0.007007640103720737	0.048471781347938794	9.089121233885512e-05	7.975354944617386e-06	0.00016986137670808326	0.007584893544712792	0.006631406741424063
7.322734877114767e-06	5.930444215276497e-05	0.0006411094935200083	3.559134783872809e-05	1.7109378540339748e-05	0.007008010617676187	0.0484723450201375	9.101350418797254e-05	7.964730303074066e-06	0.00016991609958672593	0.007588945263501023	0.0066213847292236816
7.326465944973355e-06	5.92847172090366e-05	0.000650028372666609	3.5538974672255934e-05	1.7083638229749444e-05	0.007008390843016215	0.048472906168620336	9.113881372567616e-05	7.95412866194009e-06	0.00016997079086169536	0.007592989195926952	0.006611383371158154
7.330189210849779e-06	5.9265046689057544e-05	0.0006588962057869098	3.548671094608591e-05	1.7057951013093314e-05	0.007008780732026721	0.04847346481754454	9.126710841498702e-05	7.943549957295981e-06	0.00017002545066870767	0.007597025355770221	0.00660140261145314
7.33390468987046e-06	5.9245430396631854e-05	0.0006677132393805379	3.543455635675701e-05	1.7032316746989195e-05	0.007009180237179306	0.04847402099088825	9.139835595014118e-05	7.932994125644067e-06	0.0001700800791416821	0.0076010537567957805	0.006591442394539742
7.337612397447784e-06	5.9225868137092944e-05	0.0006764797187453286	3.5382510603552835e-05	1.7006735288571372e-05	0.007009589311130787	0.04847457471244967	9.153252425543686e-05	7.922461103785272e-06	0.00017013467641276102	0.007605074412752937	0.00658150266505626
7.3413123488920754e-06	5.9206359716532876e-05	0.000685195887981309	3.533057338789231e-05	1.698120649550949e-05	0.007010007906722829	0.048475126005848704	9.16695814842211e-05	7.911950828814029e-06	0.00017018924261232273	0.0076090873373756635	0.0065715833678489785
7.345004559528158e-06	5.918690494197878e-05	0.0006938619899798523	3.5278744412909255e-05	1.6955730226014082e-05	0.007010435976983912	0.048475674894525506	9.180949602065573e-05	7.901463238088941e-06	0.00017024377786897495	0.007613092544382182	0.006561684447975166
7.3486890446796865e-06	5.916750362127702e-05	0.0007024782665467864	3.522702338327395e-05	1.6930306338782245e-05	0.007010873475110293	0.048476221401758876	9.1952236456214e-05	7.890998269206385e-06	0.0001702982823097351	0.007617090047476584	0.006551805850681601
7.352365819649657e-06	5.914815556326835e-05	0.0007110449582771584	3.517541000503356e-05	1.690493469305856e-05	0.007011320354485937	0.04847676555064817	9.20977716130242e-05	7.880555860009366e-06	0.00017035275605986085	0.00762107986034693	0.006541947521427276
7.356034899722441e-06	5.912886057781886e-05	0.0007195623044949397	3.5123903985739647e-05	1.6879615148661507e-05	0.007011776568691745	0.04847730736410434	9.2246070555461e-05	7.870135948603148e-06	0.0001704071992427599	0.0076250619966644955	0.006532109405893828
7.359696300130646e-06	5.910961847573416e-05	0.0007280305433830967	3.507250503395449e-05	1.6854347565929147e-05	0.0070122420714858365	0.0484778468648696	9.239710256491159e-05	7.859738473315635e-06	0.00017046161198019184	0.0076290364700853	0.006522291449963621
7.36335003603211e-06	5.909042906872128e-05	0.0007364499120719443	3.502121285885428e-05	1.6829131805683248e-05	0.007012716816790269	0.04847838407553108	9.255083712250542e-05	7.849363372665688e-06	0.00017051599439240798	0.007633003294251073	0.006512493599705033
7.366996122522213e-06	5.9071292169385986e-05	0.0007448206464825371	3.497002717094968e-05	1.680396772929205e-05	0.0070132007587150255	0.04847891901849738	9.270724393925072e-05	7.839010585423223e-06	0.00017057034659791434	0.007636962482787317	0.0065027158013985144
7.370634574574909e-06	5.90522075910754e-05	0.0007531429813998447	3.491894768186015e-05	1.6778855198638072e-05	0.0070136938515475335	0.04847945171601057	9.286629294121923e-05	7.828680050594696e-06	0.00017062466871359974	0.00764091404930389	0.006492958001524139
7.374265407128655e-06	5.90331751478233e-05	0.0007614171506559928	3.486797410419409e-05	1.6753794076034576e-05	0.0070141960497235095	0.04847998219017232	9.302795423539109e-05	7.818371707379475e-06	0.00017067896085498264	0.00764485800739774	0.006483220146729272
7.377888635094839e-06	5.9014194654564116e-05	0.0007696433861758787	3.48171061530968e-05	1.6728784224643086e-05	0.007014707307977066	0.048480510462805625	9.319219828925542e-05	7.808085495390499e-06	0.0001707332231348702	0.007648794370639087	0.006473502183994821
7.381504274067393e-06	5.899526592496674e-05	0.0007778219199161214	3.476634354364501e-05	1.6703825507600722e-05	0.007015227581037298	0.04848103655573928	9.335899556438528e-05	7.797821354177522e-06	0.00017078745566610925	0.007652723152597999	0.006463804060296282
7.385112340820865e-06	5.8976388774947036e-05	0.0007859529819441774	3.4715685992311935e-05	1.6678917788915046e-05	0.007015756823929297	0.04848156049052516	9.352831687905021e-05	7.787579223523916e-06	0.0001708416585588786	0.007656644366816723	0.0064541257229424765
7.388712848422559e-06	5.89575630275163e-05	0.0007940368014065569	3.466513321558819e-05	1.665406093308036e-05	0.007016294991822511	0.04848208228857448	9.370013322514191e-05	7.77735904364901e-06	0.00017089583192208754	0.0076605580268279	0.0064444671194059154
7.392305812456571e-06	5.893878849897526e-05	0.0008020736063355232	3.4614684931846535e-05	1.6629254805024034e-05	0.007016842040061498	0.04848260197114367	9.387441580447527e-05	7.767160754844275e-06	0.00017094997586305586	0.007664464146145786	0.006434828197353304
7.395891247824849e-06	5.892006500866989e-05	0.0008100636236581421	3.4564340860410484e-05	1.660449927018962e-05	0.00701739792416459	0.048483119559326236	9.405113602682493e-05	7.756984297663473e-06	0.000171004090487564	0.007668362738269315	0.006425208904645921
7.39946916962314e-06	5.89013923764501e-05	0.0008180070792053945	3.451410072165941e-05	1.657979419451929e-05	0.007017962599822741	0.0484836350740569	9.423026550797013e-05	7.746829612857512e-06	0.00017105817589986445	0.007672253816681255	0.006415609189337844
7.403039592846648e-06	5.888277042342683e-05	0.0008259041977329567	3.4463964236984676e-05	1.6555139444446245e-05	0.007018536022896424	0.048484148536114074	9.441177606560479e-05	7.736696641393296e-06	0.00017111223220271654	0.007676137394848707	0.0064060289996723425
7.406602532330466e-06	5.8864198971868926e-05	0.0008337552028519191	3.441393112885269e-05	1.6530534886921514e-05	0.00701911814942678	0.04848465996611025	9.459563973209596e-05	7.726585324474182e-06	0.00017116625949729588	0.007680013486222016	0.006396468284094084
7.410158002890911e-06	5.884567784428678e-05	0.0008415603171337175	3.4364001120714e-05	1.6505980389362302e-05	0.007019708935619337	0.048485169384508295	9.478182873451253e-05	7.716495603512392e-06	0.00017122025788334448	0.007683882104236036	0.0063869269912307045
7.413706019500441e-06	5.882720686353494e-05	0.000849319762071884	3.4314173937054e-05	1.6481475819678384e-05	0.007020308337850212	0.04848567681161611	9.497031550162978e-05	7.70642742011652e-06	0.00017127422745912154	0.0076877432623093074	0.006377405069899522
7.417246597336286e-06	5.880878585319679e-05	0.0008570337580869442	3.4264449303395497e-05	1.6457021046276143e-05	0.007020916312665556	0.04848618226758713	9.516107266279976e-05	7.69638071608281e-06	0.00017132816832141564	0.007691596973843982	0.006367902469106696
7.420779751476067e-06	5.8790414639279154e-05	0.0008647025245130893	3.4214826946298e-05	1.6432615938067847e-05	0.007021532816783893	0.04848668577241709	9.535407305017062e-05	7.686355433419868e-06	0.0001713820805655363	0.007695443252225765	0.006358419138049592
7.424305496170247e-06	5.87720930496389e-05	0.0008723262796516283	3.416530659323195e-05	1.6408260364406426e-05	0.007022157807087814	0.04848718734595241	9.554928968850599e-05	7.676351514420279e-06	0.00017143596428539188	0.007699282110825323	0.006348955026107506
7.427823846514307e-06	5.8753820908676164e-05	0.0008799052407367187	3.411588797273882e-05	1.6383954195136403e-05	0.007022791240629701	0.04848768700789085	9.574669580133255e-05	7.666368901515034e-06	0.00017148981957343485	0.00770311356299604	0.006339510082847593
7.431334817270283e-06	5.873559804455673e-05	0.0008874396239528984	3.406657081434416e-05	1.6359697300585956e-05	0.0070234330746290876	0.04848818477777711	9.594626480748057e-05	7.656407537362329e-06	0.0001715436465207067	0.00770693762207531	0.006330084258021841
7.434838423256367e-06	5.871742428551917e-05	0.0008949296444384121	3.401735484857233e-05	1.633548955155884e-05	0.007024083266472377	0.04848868067500719	9.614797032022272e-05	7.646467364820773e-06	0.0001715974452168396	0.0077107543013840915	0.0063206775015665125
7.438334679221868e-06	5.869929946077897e-05	0.0009023755162721388	3.396823980695102e-05	1.6311330819339045e-05	0.007024741773715168	0.04848917471882589	9.635178614942254e-05	7.636548326962648e-06	0.00017165121575004732	0.007714563614226679	0.006311289763604494
7.441823599855614e-06	5.868122340020907e-05	0.0009097774525704223	3.39192254219187e-05	1.6287220975645573e-05	0.007025408554066843	0.04848966692834102	9.655768628352051e-05	7.626650367054915e-06	0.00017170495820725544	0.007718365573892207	0.006301920994428236
7.445305199829983e-06	5.866319593444496e-05	0.0009171356653968432	3.387031142691567e-05	1.6263159892676434e-05	0.007026083565405412	0.048490157322510975	9.676564490581996e-05	7.616773428570326e-06	0.00017175867267399029	0.007722160193652934	0.006292571144515696
7.448779493794483e-06	5.864521689492252e-05	0.0009244503656984065	3.3821497556444186e-05	1.62391474431373e-05	0.007026766765787676	0.04849064592013552	9.697563640636562e-05	7.606917455200894e-06	0.00017181235923429284	0.0077259474867632716	0.0062832401645415824
7.452246496483059e-06	5.8627286113837964e-05	0.0009317217634572598	3.377278354593724e-05	1.621518350017949e-05	0.007027458113425426	0.048491132739878	9.718763535330332e-05	7.597082390819032e-06	0.00017186601797093337	0.00772972746646183	0.006273928005350675
7.455706222712334e-06	5.8609403424147686e-05	0.0009389500676851628	3.3724169131763375e-05	1.6191267937402325e-05	0.007028157566686375	0.04849161780026444	9.740161649388182e-05	7.5872681794784e-06	0.00017191964896540448	0.007733500145971308	0.006264634617958801
7.459158687375546e-06	5.85915686596586e-05	0.0009461354863577197	3.36756540512832e-05	1.6167400628882658e-05	0.007028865084104965	0.048492101119674634	9.761755476632126e-05	7.577474765427329e-06	0.00017197325229784086	0.0077372655384973016	0.006255359953564468
