V	n	c	cer	g6p	fbp	adp	Values[IK]	Values[ICa]	Values[IKCa]	Values[minf]	Values[ninf]	Values[Jmem]	Values[Jer]	Values[Jserca]	Values[Jleak]	Values[rgpdh]	Values[f6p]	Values[pfk]	Values[weight2]	Values[topa2]	Values[bottom2]	Values[topa3]	Values[weight3]	Values[bottom3]	Values[weight4]	Values[topa4]	Values[bottom4]	Values[weight5]	Values[topa5]	Values[bottom5]	Values[weight6]	Values[topa6]	Values[bottom6]	Values[weight7]	Values[topa7]	Values[bottom7]	Values[weight8]	Values[topa8]	Values[bottom8]	Values[weight9]	Values[topa9]	Values[bottom9]	Values[weight10]	Values[topa10]	Values[bottom10]	Values[weight11]	Values[topa11]	Values[bottom11]	Values[weight12]	Values[topa12]	Values[bottom12]	Values[weight13]	Values[topa13]	Values[bottom13]	Values[weight14]	Values[topa14]	Values[bottom14]	Values[weight15]	Values[topa15]	Values[bottom15]	Values[weight16]	Values[topa16]	Values[bottom16]	Values[topb]	Values[mgadp]	Values[adp3m]	Values[atp4m]	Values[topo]	Values[bottomo]	Values[katpo]	Values[IKATP]	Values[atp]	Values[fback]	Values[y]	Values[amp]	Values[rad]	Values[ratio]
-63.70803156545327	0.015202531301892634	0.24014297858945183	185.18925020503514	199.98245919231087	39.99591883772093	780.0255315806473	463.4995596826867	-2264.0618774535797	1269.9231663369096	0.02552262560107695	7.179626434157753e-05	-0.037840317269349256	-0.05906736999049159	0.09605719143578073	0.03698982144528914	1.2648465335798003	59.99473775769325	0.5508026530128922	3608.8253962939175	0.0	3609.8253962939175	0.07198737117228768	0.07198737117228768	3609.89738366509	12.989492664949422	13.06148003612171	3622.8868763300393	39.99591883772092	13.06148003612171	3662.8827951677604	7216.914382483878	13.06148003612171	10879.797177651639	14.396005273738544	27.457485309860253	10894.193182925377	129.88167359262206	157.33915890248232	11024.074856518	10.676119993524887	157.33915890248232	11034.750976511525	1926.4126483256937	157.33915890248232	12961.163624837218	38.42729063268788	195.7664495351702	12999.590915469906	346.6934558650285	542.4599054001987	13346.284371334934	427.0012287627911	542.4599054001987	13773.285600097724	3852.432196519673	542.4599054001987	17625.7177966174	7684.673986492491	542.4599054001987	25310.391783109888	3466.5808305866653	4009.040735986864	28776.972613696555	7684.673986492491	128.70421271080681	105.3034467633874	94.98454343068032	52.30396071777181	7348.470317727945	0.007117666460676885	2009.3116250398834	1899.6908686136062	1.2470217739390075	0.24702177393900746	320.28359980574663	1579.4072688078595	2.4354213954562023
-63.97964925978674	0.014464501642787458	0.23917585377895484	185.20750049106755	199.9807051859978	39.99551073576628	780.0280115302512	430.3904797419537	-2221.4370535894527	1231.2689491589035	0.02496567554569362	6.800033987700882e-05	-0.03783870401463843	-0.05867667658412422	0.09567034151158194	0.03699366492745772	1.2648400805756637	59.99421155579933	0.5507998685443365	3608.804756476019	0.0	3609.804756476019	0.07198610840404013	0.07198610840404013	3609.876742584423	12.989190520434917	13.061176628838957	3622.865933104858	39.995510735766274	13.061176628838957	3662.8614438406244	7216.79946904605	13.061176628838957	10879.660912886675	14.395605857499106	27.456782486338064	10894.056518744173	129.87732722724206	157.33410971358012	11023.933845971416	10.676218409293126	157.33410971358012	11034.61006438071	1926.4193888316938	157.33410971358012	12961.029453212403	38.42697078782919	195.7610805014093	12999.456424000231	346.68858739020754	542.4496678916169	13346.14501139044	427.0008080062688	542.4496678916169	13773.145819396708	3852.4063673803157	542.4496678916169	17625.552186777022	7684.531613437998	542.4496678916169	25310.08380021502	3466.4967797331733	4008.9464476247904	28776.580579948193	7684.531613437998	128.70462190249143	105.3037815565839	94.98427180954775	52.3042889402806	7348.492584991358	0.0071176895581425035	1960.9858847670996	1899.685436190955	1.2470206551857468	0.24702065518574676	320.2865522787938	1579.3988839121612	2.4354066881062018
-64.23705783755769	0.01376229063708637	0.2382127068274718	185.22562991153134	199.97895119366206	39.995102635966866	780.0304781809481	399.93139300414185	-2181.739028964339	1194.6321457747497	0.02444880055252224	6.458837234928485e-05	-0.037824715735154835	-0.05828759929004795	0.09528508273098872	0.03699748344094077	1.264833627572684	59.9936853580986	0.5507970621030134	3608.7842272932685	0.0	3609.7842272932685	0.0719848456569307	0.0719848456569307	3609.8562121389255	12.988888780543588	13.060873626200518	3622.845100919469	39.995102635966866	13.060873626200518	3662.840203555436	7216.684778082632	13.060873626200518	10879.524981638067	14.395206451415884	27.456080077616402	10893.920188089483	129.87298497624985	157.32906505386626	11023.793173065733	10.676316298228876	157.32906505386626	11034.469489363963	1926.4260931321212	157.32906505386626	12960.895582496083	38.42664904562897	195.75571409949524	12999.322231541712	346.68371245899937	542.4394265584946	13346.005944000712	427.00036612170976	542.4394265584946	13773.006310122422	3852.3804657711926	542.4394265584946	17625.386775893614	7684.388862681044	542.4394265584946	25309.775638574658	3466.412665503926	4008.8520920624205	28776.188304078583	7684.388862681044	128.70502889985644	105.304114554428	94.98400164360929	52.30461540369577	7348.514732645788	0.007117712531939609	1915.188207753924	1899.6800328721856	1.2470195364314047	0.2470195364314048	320.2894889468663	1579.3905439253192	2.4353920596824503
-64.48103874981553	0.013094168906918599	0.23725363954074788	185.2436389738389	199.97719721541336	39.99469453821286	780.0329315428321	371.8900494051673	-2144.7287119455336	1159.8933592598519	0.02396852720878763	6.151255458391089e-05	-0.03779944870439468	-0.057900178749439535	0.09490145581629916	0.03700127706685963	1.2648271745691244	59.993159164624004	0.5507942337056008	3608.7638086624183	0.0	3609.7638086624183	0.07198358293103818	0.07198358293103818	3609.8357922453492	12.988587444969019	13.060571027900057	3622.8243796903184	39.994694538212855	13.060571027900057	3662.8190742285315	7216.570309400552	13.060571027900057	10879.389383629084	14.394807055464925	27.455378083364984	10893.78419068455	129.86864683610062	157.32402491946561	11023.65283752065	10.676413660717746	157.32402491946561	11034.329251181369	1926.432761255362	157.32402491946561	12960.762012436731	38.426325407617234	195.75035032708286	12999.188337844349	346.6788310772356	542.4291814043185	13345.867168921584	426.99990312400917	542.4291814043185	13772.867072045594	3852.3544917407075	542.4291814043185	17625.2215637863	7684.245734518096	542.4291814043185	25309.467298304397	3466.3284879496828	4008.7576693540013	28775.79578625408	7684.245734518096	128.7054337045673	105.30444575828234	94.98373293178179	52.304940109336705	7348.536760785063	0.007117735382159106	1871.7795668499655	1899.6746586356355	1.2470184176756807	0.2470184176756807	320.2924098215324	1579.3822488141031	2.4353775101241646
-64.71232731884717	0.012458489264052068	0.2362987429226124	185.26152819731885	199.97544325136153	39.994286442394525	780.035371627749	346.05592105560595	-2110.1902655308536	1126.9406632027528	0.02352174253635192	5.873209616040798e-05	-0.03776389238963364	-0.05751445127816571	0.09451949716904495	0.037005045890879246	1.2648207215632503	59.992632975408455	0.5507913833716718	3608.743500485641	0.0	3609.743500485641	0.07198232022644131	0.07198232022644131	3609.8154828058678	12.98828651335231	13.060268833578752	3622.80376931922	39.99428644239452	13.060268833578752	3662.7980557616147	7216.45606277761	13.060268833578752	10879.254118539226	14.394407669622314	27.454676503201064	10893.648526208848	129.86431280272546	157.31898930592652	11023.512839011573	10.676510497214958	157.31898930592652	11034.189349508788	1926.4393932345597	157.31898930592652	12960.628742743347	38.42599987557447	195.74498918150098	12999.054742618922	346.67394325160353	542.4189324331045	13345.728685870527	426.9994190308469	542.4189324331045	13772.728104901373	3852.328445346784	542.4189324331045	17625.056550248155	7684.102229295706	542.4189324331045	25309.15877954386	3466.244247129763	4008.6631795628678	28775.403026673623	7684.102229295706	128.70583631857858	105.30477516974611	94.98346567279015	52.30526305875485	7348.558669518743	0.007117758108908223	1830.6291412017308	1899.6693134558027	1.2470172989182735	0.24701729891827354	320.2953149164487	1579.3739985393538	2.435363039360181
-64.93161536596878	0.011853683013275744	0.23534809822318065	185.2792981119421	199.9736893016162	39.99387834840224	780.0377984491722	322.23808775036446	-2077.9285344980904	1095.6691481382732	0.023105651177754826	5.621205699309853e-05	-0.03771894123939472	-0.057130449286528474	0.09413923928927226	0.037008790002743784	1.2648142685533277	59.99210679048485	0.5507885111234908	3608.723302651547	0.0	3609.723302651547	0.07198105754321876	0.07198105754321876	3609.79528370909	12.987985985285773	13.059967042828992	3622.783269694376	39.993878348402234	13.059967042828992	3662.777148042778	7216.342037964516	13.059967042828992	10879.119186007294	14.394008293864161	27.453975336693155	10893.513194301158	129.85998287156806	157.31395820826123	11023.373177172727	10.676606808240452	157.31395820826123	11034.049783980967	1926.4459891072738	157.31395820826123	12960.495773088242	38.42567245151386	195.7396306597751	12998.921445539756	346.66904898958416	542.4086796493592	13345.59049452934	426.9989138624917	542.4086796493592	13772.589408391832	3852.3023266561863	542.4086796493592	17624.89173504802	7683.9583474069805	542.4086796493592	25308.850082455	3466.1599431114305	4008.56862276079	28775.01002556643	7683.9583474069805	128.7062367441134	105.30510279063824	94.98319986518072	52.30558425371716	7348.5804589709605	0.007117780712309386	1791.61384880549	1899.6639973036145	1.2470161801588826	0.24701618015888266	320.29820424721356	1579.3657930564011	2.435348647309683
-65.13955374384932	0.011278256385392899	0.234401777873284	185.29694925717033	199.9719353662868	39.993470256126514	780.0402120220915	300.26333056838865	-2047.7667843684412	1065.980487711193	0.022717738210548562	5.3922395111729e-05	-0.037665405044998816	-0.05674820165345419	0.0937607111493136	0.03701250949585941	1.264807815537626	59.99158060988603	0.5507856169858278	3608.703215036133	0.0	3609.703215036133	0.07197979488144907	0.07197979488144907	3609.7751948310142	12.987685860316331	13.05966565519778	3622.7628806913303	39.993470256126514	13.05966565519778	3662.7563509474567	7216.228234686784	13.05966565519778	10878.98458563424	14.393608928166604	27.453274583364383	10893.378194562407	129.855657037619	157.3089316209834	11023.233851600025	10.676702594374417	157.3089316209834	11033.910554194399	1926.4525489151792	157.3089316209834	12960.36310310958	38.42534313766529	195.7342747586487	12998.788446247245	346.66414829939833	542.398423058047	13345.452594546643	426.99838764162206	542.398423058047	13772.450982188266	3852.2761357439163	542.398423058047	17624.727117932183	7683.814089288358	542.398423058047	25308.541207220544	3466.0755759693543	4008.473999027401	28774.616783189897	7683.814089288358	128.70663498364507	105.30542862298235	94.9829355073338	52.30590369619137	7348.60212927946	0.007117803192499147	1754.6178960373918	1899.658710146676	1.2470150613972082	0.24701506139720816	320.30107783123253	1579.3576323154434	2.4353343338828743
-65.33675476434989	0.01073078710215101	0.23345984631813052	185.3144821809138	199.97018144548275	39.993062165457985	780.0426123629101	279.9744138170183	-2019.5447120188771	1037.7825255632881	0.022355736790490306	5.183718591713911e-05	-0.03760401805954115	-0.05636773406033307	0.0933839385272522	0.03701620446691913	1.2648013625144143	59.99105443364481	0.5507827009857892	3608.6832375036233	0.0	3609.6832375036233	0.0719785322412107	0.0719785322412107	3609.7552160358646	12.987386137948556	13.059364670189767	3622.7426021738133	39.99306216545798	13.059364670189767	3662.7356643392714	7216.114652646428	13.059364670189767	10878.8503169857	14.393209572505803	27.45257424269557	10893.243526558204	129.85133529544595	157.3039095381415	11023.09486185365	10.676797856253252	157.3039095381415	11033.771659709902	1926.4590727037867	157.3039095381415	12960.23073241369	38.4250119364607	195.7289214746022	12998.65574435015	346.6592411899559	542.3881626645581	13345.314985540106	426.9978403931648	542.3881626645581	13772.312825933272	3852.249872692653	542.3881626645581	17624.562698625923	7683.669455416688	542.3881626645581	25308.232154042613	3465.9911457850994	4008.3793084496574	28774.22329982771	7683.669455416688	128.70703103988015	105.30575266899285	94.98267259747463	52.30622138833244	7348.62368059464	0.00711782554962726	1719.532345765606	1899.6534519494926	1.2470139426329498	0.2470139426329499	320.3039356875976	1579.349516261895	2.4353200989815806
-65.52379451557367	0.010209921074070793	0.23252236076210223	185.3318974385876	199.9684275393133	39.992654076287415	780.0449994893511	261.22853720970795	-1993.1166931935918	1010.9888834978484	0.022017599945511532	4.993397933545411e-05	-0.03753544703304928	-0.055989069289275786	0.09300894430484088	0.0370198750155651	1.2647949094819668	59.99052826179398	0.5507797631526646	3608.6633699072463	0.0	3609.6633699072463	0.07197726962258205	0.07197726962258205	3609.735347176869	12.987086817647473	13.059064087270055	3622.7224339945165	39.992654076287415	13.059064087270055	3662.715088070804	7216.001291523506	13.059064087270055	10878.716379594309	14.392810226857973	27.451874314128027	10893.109189821167	129.84701763922195	157.29889195334997	11022.95620746039	10.676892594565851	157.29889195334997	11033.633100054954	1926.4655605221863	157.29889195334997	12960.098660577141	38.4246788505208	195.72357080387076	12998.523339427662	346.65432767081023	542.3778984746809	13345.177667098473	426.9972721441469	542.3778984746809	13772.174939242619	3852.223537592247	542.3778984746809	17624.398476834867	7683.5244463065765	542.3778984746809	25307.922923141443	3465.906652646675	4008.284551121356	28773.829575788117	7683.5244463065765	128.70742491574293	105.3060749310624	94.98241113368368	52.306537332470064	7348.64511307873	0.007117847783855782	1686.254705167149	1899.6482226736734	1.2470128238658087	0.24701282386580867	320.3067778369755	1579.3414448366977	2.435305942499804
-65.70121506452269	0.009714369230822441	0.23158937183522638	185.34919559225446	199.96667364788755	39.992245988505765	780.0473734203733	243.89594170533738	-1968.3502367828019	985.5185910700544	0.021701475943652623	4.81932683555592e-05	-0.037460298301522664	-0.05561222749000669	0.09263574873409054	0.037023521244083854	1.2647884564385583	59.990002094366254	0.5507768035177855	3608.6436120899484	0.0	3609.6436120899484	0.07197600702564134	0.07197600702564134	3609.715588096974	12.986787898841095	13.058763905866737	3622.702375995815	39.992245988505765	13.058763905866737	3662.6946219843207	7215.888150977559	13.058763905866737	10878.58277296188	14.392410891199338	27.451174797066074	10892.97518385308	129.84270406275073	157.2938788598168	11022.81788791583	10.676986810050234	157.2938788598168	11033.49487472588	1926.4720124228206	157.2938788598168	12959.966887148701	38.42434388264278	195.71822274245957	12998.391231031344	346.6494077521159	542.3676304945755	13345.040638783461	426.9966829235604	542.3676304945755	13772.037321707021	3852.1971305392585	542.3676304945755	17624.23445224628	7683.379062507934	542.3676304945755	25307.613514754215	3465.822096648114	4008.1897271426897	28773.43561140233	7683.379062507934	128.7078166143616	105.3063954117504	94.98215111390599	52.306851531097664	7348.666426905037	0.007117869895358307	1654.688533891133	1899.6430222781196	1.2470117050954852	0.2470117050954853	320.309604301507	1579.3334179766127	2.43529186432423
-65.86952654433262	0.009242904482213947	0.23066092419199838	185.36637720984547	199.9649197713144	39.99183790200413	780.0497341760927	227.8586538759335	-1945.1246196850725	961.2957364016448	0.021405686742915982	4.6598047912483094e-05	-0.03737912404981685	-0.05523722641966866	0.09226436967679935	0.03702714325713069	1.2647820033824664	59.98947593139431	0.5507738221143966	3608.623963885039	0.0	3609.623963885039	0.07197474445046674	0.07197474445046674	3609.6959386294893	12.986489380922798	13.058464125373265	3622.682428010412	39.99183790200413	13.058464125373265	3662.674265912416	7215.775230648904	13.058464125373265	10878.44949656132	14.392011565506184	27.45047569087945	10892.841508126825	129.8383945594906	157.28887025037005	11022.679902686315	10.677080503490458	157.28887025037005	11033.356983189806	1926.47842846127	157.28887025037005	12959.835411651076	38.42400703578933	195.71287728615937	12998.259418686866	346.64448144459175	542.3573587307511	13344.903900131458	426.99607276223907	542.3573587307511	13771.899972893696	3852.170651636539	542.3573587307511	17624.070624530235	7683.233304603764	542.3573587307511	25307.303929134	3465.7374778890976	4008.0948366198486	28773.041407023098	7683.233304603764	128.70820613905528	105.3067141137725	94.9818925359597	52.30716398686189	7348.687622257225	0.007117891884319231	1624.743072752176	1899.637850719194	1.2470105863216814	0.24701058632168127	320.31241510471375	1579.32543561448	2.4352778643346857
-66.0292091269828	0.008794358808818202	0.22973705704428177	185.38344286445505	199.96316590970264	39.991429816673794	780.0520817777106	213.00935508769865	-1923.3296795112751	938.2491377014227	0.02112870910290226	4.513344735344497e-05	-0.03729242785105562	-0.05486408165623055	0.0918948228177127	0.03703074116148215	1.2647755503119722	59.988949772910786	0.5507708189775399	3608.6044251167764	0.0	3609.6044251167764	0.07197348189713626	0.07197348189713626	3609.6763985986736	12.986191263253406	13.058164745150542	3622.662589861927	39.99142981667379	13.058164745150542	3662.6540196786004	7215.6625301598015	13.058164745150542	10878.316549838402	14.391612249754832	27.449776994905374	10892.708162088156	129.83408912257525	157.2838661174806	11022.54225121073	10.677173675713794	157.2838661174806	11033.219424886445	1926.4848086960578	157.2838661174806	12959.704233582503	38.42366831307833	195.70753443055895	12998.127901895581	346.6395487594844	542.3470831900433	13344.767450655065	426.9954416927451	542.3470831900433	13771.76289234781	3852.1441009928317	542.3470831900433	17623.906993340643	7683.087173208122	542.3470831900433	25306.994166548764	3465.652796474597	4007.9998796646405	28772.646963023362	7683.087173208122	128.70859349332224	105.30703103999093	94.98163539754378	52.30747470255324	7348.708699328687	0.007117913750933085	1596.3328927948523	1899.6327079508756	1.2470094675440984	0.24700946754409847	320.31521027141383	1579.3174976794617	2.435263942404565
-66.18071488402029	0.008367620476941891	0.2288178046434318	185.4003931336959	199.96141206316082	39.9910217324062	780.0544162474491	199.2503629668441	-1902.8647453506871	916.3120348650747	0.020869157998718108	4.3786423070841954e-05	-0.03720066957460827	-0.05449280679156222	0.09152712185737272	0.037034315065810494	1.2647690972253585	59.98842361894825	0.5507677941439417	3608.5849956009365	0.0	3609.5849956009365	0.07197221936572776	0.07197221936572776	3609.6569678203023	12.985893545163215	13.057865764528943	3622.6428613654657	39.991021732406196	13.057865764528943	3662.633883097872	7215.550049115598	13.057865764528943	10878.18393221347	14.391212943921625	27.449078708450568	10892.57514515739	129.82978774483388	157.27886645328445	11022.404932902224	10.677266327588095	157.27886645328445	11033.082199229812	1926.4911531884757	157.27886645328445	12959.573352418287	38.42332771777345	195.7021941710579	12997.99668013606	346.6346097085371	542.336803879595	13344.631289844598	426.99478974926444	542.336803879595	13771.626079593862	3852.1174787224304	542.336803879595	17623.74355831629	7682.940668964216	542.336803879595	25306.684227280508	3465.5680525145613	4007.904856394156	28772.25227979507	7682.940668964216	128.7089786808291	105.30734619340562	94.98137969624543	52.30778368109736	7348.729658321962	0.007117935495403913	1569.3775642779874	1899.6275939249083	1.2470083487624393	0.24700834876243924	320.31798982764286	1579.3096040972655	2.435250098401222
-66.32446953506668	0.007961631376851179	0.22790319671683604	185.41722859910752	199.9596582317973	39.99061364909302	780.0567376084904	186.49271401319177	-1883.637689922631	895.421800724705	0.020625772035821718	4.2545500555241015e-05	-0.03710426973871536	-0.05412341360625627	0.0911612786867344	0.037037865080478134	1.264762644120912	59.98789746953918	0.5507647476519189	3608.5656751452825	0.0	3609.5656751452825	0.0719709568563189	0.0719709568563189	3609.6376461021387	12.985596225953719	13.057567182810038	3622.6232423280926	39.99061364909302	13.057567182810038	3662.6138559771857	7215.437787105675	13.057567182810038	10878.051643082861	14.390813647982958	27.448380830792996	10892.442456730843	129.82549041880893	157.2738712496019	11022.267947149652	10.677358460019457	157.2738712496019	11032.945305609672	1926.4974620024152	157.2738712496019	12959.442767612087	38.4229852532756	195.6968565028775	12997.865752865362	346.6296643039592	542.3265208068367	13344.49541716932	426.9941169675129	542.3265208068367	13771.489534136834	3852.090784944842	542.3265208068367	17623.580319081677	7682.793792542715	542.3265208068367	25306.37411162439	3465.4832461236106	4007.809766930447	28771.857357748002	7682.793792542715	128.7093617054009	105.30765957714621	94.9811254295463	52.30809092554714	7348.750499448168	0.007117957117944752	1543.8013456204662	1899.622508590926	1.2470072299764066	0.24700722997640648	320.3207538005837	1579.301754790342	2.435236332186319
-66.4608740969636	0.0075753844760370346	0.22699325885970928	185.43394984561905	199.95790441572032	39.99020556662611	780.0590458849206	174.65533687292682	-1865.5640870187572	875.5196701259106	0.020397400587282295	4.140055709565141e-05	-0.037003613380357445	-0.053755912226531845	0.09079730354388371	0.03704139131735187	1.2647561909969225	59.98737132471609	0.5507616795412821	3608.5464635500607	0.0	3609.5464635500607	0.0719696943689874	0.0719696943689874	3609.6184332444295	12.985299304899408	13.057268999268397	3622.603732549329	39.9902055666261	13.057268999268397	3662.593938115955	7215.325743704428	13.057268999268397	10877.919681820382	14.390414361915296	27.447683361183692	10892.310096182297	129.82119713677358	157.26888049795727	11022.13129331907	10.67745007394994	157.26888049795727	11032.80874339302	1926.5037352042193	157.26888049795727	12959.31247859724	38.422640923114955	195.69152142107222	12997.735119520354	346.6247125584007	542.3162339794729	13344.359832078755	426.9934233846452	542.3162339794729	13771.3532554634	3852.064019784488	542.3162339794729	17623.417275247888	7682.646544640137	542.3162339794729	25306.063819888026	3465.3983774207827	4007.7146114002558	28771.462197308807	7682.646544640137	128.70974257101187	105.30797119446427	94.98087259482907	52.30839643907517	7348.77122292653	0.007117978618777057	1519.5328900214618	1899.6174518965813	1.2470061111857036	0.24700611118570365	320.3235022184982	1579.293949678083	2.4352226436161675
-66.5903064225712	0.007207921394261367	0.2260880128821405	185.45055746106522	199.95615061503784	39.98979748489751	780.0613411016793	163.66430769101515	-1848.5664633535434	856.5504874896302	0.020182992453642336	4.034263822028459e-05	-0.03689905349133715	-0.053390311263219574	0.09043520515285619	0.03704489388963662	1.264749737851683	59.98684518451135	0.5507585898532547	3608.527360608399	0.0	3609.527360608399	0.07196843190381066	0.07196843190381066	3609.5993290403026	12.985002781249158	13.056971213152968	3622.5843318215516	39.98979748489751	13.056971213152968	3662.5741293064493	7215.21391847208	13.056971213152968	10877.78804777853	14.390015085695126	27.446986298848095	10892.178062864225	129.8169078907462	157.26389418959428	11021.994970754971	10.677541170355617	157.26389418959428	11032.672511925326	1926.5099728625432	157.26389418959428	12959.182484787869	38.42229473094365	195.68618892053792	12997.604779518813	346.61975448492524	542.3059434054632	13344.224534003739	426.99270903917665	542.3059434054632	13771.217243042916	3852.0371833704257	542.3059434054632	17623.254426413343	7682.4989259774065	542.3059434054632	25305.753352390748	3465.3134465292637	4007.6193899347268	28771.066798920012	7682.4989259774065	128.71012128177708	105.3082810487267	94.98062118938262	52.30870022496721	7348.791828983911	0.007117999998130268	1496.5049717103602	1899.6124237876522	1.2470049923900348	0.2470049923900349	320.3262351106685	1579.2861886769838	2.435209032542022
-66.71312265578304	0.006858330077126714	0.22518747713752146	185.4670520357267	199.95439682985767	39.98938940379951	780.0636232845119	153.4521783653187	-1832.573630648243	838.4624698089823	0.01998158581434681	3.936380196785814e-05	-0.0367909140895872	-0.05302661794329075	0.09007499085500859	0.037048372911717836	1.2647432846834887	59.9863190489573	0.5507554786303919	3608.5083661067197	0.0	3609.5083661067197	0.07196716946086594	0.07196716946086594	3609.5803332761807	12.98470665422774	13.056673823688605	3622.5650399304086	39.98938940379951	13.056673823688605	3662.554429334208	7215.102310955496	13.056673823688605	10877.656740289705	14.38961581929898	27.446289642987587	10892.046356109004	129.81262267250492	157.2589123154925	11021.858978781509	10.677631750244634	157.2589123154925	11032.536610531753	1926.516175048225	157.2589123154925	12959.05278557998	38.42194668052891	195.6808589960214	12997.474732260509	346.61479009698724	542.2956490930087	13344.089522357495	426.9919739709059	542.2956490930087	13771.081496328401	3852.010275836092	542.2956490930087	17623.091772164495	7682.350937298462	542.2956490930087	25305.442709462957	3465.228453576162	4007.5241026691706	28770.67116303912	7682.350937298462	128.71049784194446	105.30858914340911	94.98037121040747	52.30900228661574	7348.81231785437	0.007118021256241359	1474.6542271000344	1899.6074242081493	1.2470038735891047	0.2470038735891046	320.328952507339	1579.2784717008103	2.435195498810367
-66.82965857996084	0.006525742589854722	0.2242916668022386	185.48343416192944	199.95264306028736	39.9889813232246	780.0658924599256	143.95737144168993	-1817.5200917938096	821.2069867653191	0.01979229934968342	3.845698654958819e-05	-0.036679492947375575	-0.05266483822187	0.08971666672089544	0.03705182849902544	1.2647368314906402	59.9857929180862	0.5507523459165103	3608.489479825094	0.0	3609.489479825094	0.0719659070402304	0.0719659070402304	3609.561445732134	12.984410923037103	13.056376830077333	3622.545856655171	39.98898132322459	13.056376830077333	3662.5348379783954	7214.990920688905	13.056376830077333	10877.5257586673	14.389216562703455	27.445593392780786	10891.914975230004	129.80834147360105	157.25393486638183	11021.723316703605	10.677721814655495	157.25393486638183	11032.401038518261	1926.5223418341632	157.25393486638183	12958.923380352424	38.42159677574689	195.6755316421287	12997.34497712817	346.60981940841094	542.2853510505397	13343.954796536582	426.9912182208464	542.2853510505397	13770.946014757428	3851.9832973190632	542.2853510505397	17622.929312076492	7682.202579369042	542.2853510505397	25305.131891445533	3465.143398692299	4007.4287497428386	28770.275290137834	7682.202579369042	128.71087225588772	105.30889548208995	94.98012265502048	52.30930262751419	7348.832689778793	0.007118042393354414	1453.9209149004569	1899.6024531004095	1.2470027547826181	0.24700275478261807	320.3316544396649	1579.2707986607445	2.4351820422631776
-66.94023089375624	0.006209332999967863	0.2234005941450801	185.49970443365928	199.95088930643428	39.9885732430655	780.0681486551489	135.12363376550638	-1803.3455087210496	804.7383542888351	0.019614324340831265	3.7615897338947076e-05	-0.03656506403977129	-0.052304976890129196	0.08936023765803203	0.03705526076790283	1.26473037827144	59.98526679193027	0.5507491917566198	3608.470701537587	0.0	3609.470701537587	0.07196464464198105	0.07196464464198105	3609.542666182229	12.984115586857627	13.056080231499607	3622.5267817690865	39.988573243065495	13.056080231499607	3662.5153550121518	7214.879747194586	13.056080231499607	10877.395102206738	14.3888173158852	27.444897547384805	10891.783919522622	129.8040642853711	157.24896183275592	11021.587983807993	10.677811364655449	157.24896183275592	11032.265795172649	1926.5284732952139	157.24896183275592	12958.794268467862	38.421245020576805	195.67020685333273	12997.215513488438	346.60484243337083	542.2750492867035	13343.82035592181	426.9904418311616	542.2750492867035	13770.81079775297	3851.9562479608403	542.2750492867035	17622.767045713812	7682.053852975507	542.2750492867035	25304.82089868932	3465.0582820120067	4007.33333129871	28769.879180701326	7682.053852975507	128.71124452809954	105.3092000684451	94.97987552025938	52.309601251251614	7348.852945004517	0.007118063409720259	1434.2486891486872	1899.5975104051877	1.247001635970281	0.24700163597028102	320.3343409396635	1579.2631694655242	2.435168662738156
-67.04513839583322	0.005908315366455339	0.22251426876139532	185.51586344622024	199.94913556840547	39.98816516321516	780.0703918980934	126.89954384559519	-1789.9942275768972	789.013642866227	0.019446917662062295	3.6834910235947366e-05	-0.03644787972818302	-0.05194703766906635	0.08900570750455812	0.03705866983549177	1.2647239250241953	59.98474067052163	0.5507460161968597	3608.452031012571	0.0	3609.452031012571	0.07196338226619464	0.07196338226619464	3609.5239943948372	12.983820644849203	13.055784027115397	3622.5078150396866	39.98816516321516	13.055784027115397	3662.4959802029016	7214.768789983493	13.055784027115397	10877.264770186393	14.3884180788209	27.4442021059363	10891.653188265214	129.79979109894816	157.24399320488448	11021.452979364163	10.677900401338968	157.24399320488448	11032.130879765502	1926.5345695080773	157.24399320488448	12958.66544927358	38.42089141909547	195.66488462397996	12997.086340692675	346.59985918637125	542.2647438103512	13343.686199879046	426.9896448451041	542.2647438103512	13770.67584472415	3851.929127906631	542.2647438103512	17622.604972630783	7681.904758923728	542.2647438103512	25304.50973155451	3464.973103672932	4007.2378474832835	28769.48283522744	7681.904758923728	128.7116146631854	105.3095029062426	94.97962980308688	52.30989816150766	7348.873083784988	0.007118084305596117	1415.5843884452177	1899.5925960617374	1.2470005171518	0.24700051715179994	320.33701204016904	1579.2555840215684	2.4351553600689617
