MKK_P	MK_P	MKKK	MKK	MK	MKK_PP	MKKK_P	MK_PP
0.0	0.0	300.0	1199.99994221325	1199.99994221325	0.0	0.0	0.0
0.06331657605919196	4.4856510913073693e-07	286.0565346523858	1199.9363991158466	1199.9999417646852	0.00022652134395383236	13.943465347614373	1.2904279156566316e-14
0.2256321654247182	1.069249662173294e-05	273.64298462017115	1199.7716587720108	1199.9999315207463	0.002651275813992052	26.357015379829054	7.454224760852185e-12
0.45662688083057784	6.225732481554399e-05	262.2618696024236	1199.533125275095	1199.9998799556688	0.010190057324029908	37.73813039757655	2.5698932441247264e-10
0.7359115154376795	0.00020566115523888993	251.65380967833542	1199.238886284982	1199.9997365492432	0.025144412829747335	48.346190321664636	2.8519766975428014e-09
1.049377996662128	0.0005008865110988618	241.66408884177912	1198.9015552761464	1199.999441309538	0.049008940440949056	58.335911158220874	1.720132014043362e-08
1.3870658377524856	0.001009681775381673	232.1922654728144	1198.5302377688745	1199.9989324604248	0.08263860662246857	67.8077345271856	7.10498575046249e-08
1.7418264613201222	0.0017907391920127065	223.16923272218392	1198.1316718853686	1199.9981512469733	0.12644386656055434	76.83076727781605	2.2708485033794736e-07
2.1084569369468245	0.0028971481960289804	214.54539584205088	1197.710941730113	1199.9970444614216	0.18054354618960386	85.45460415794913	6.036324670660686e-07
2.483124067439271	0.004375359191936817	206.2840084932949	1197.271946808293	1199.9955654566788	0.24487133751730011	93.71599150670512	1.3973789180683138e-06
2.8629735014829567	0.006265056957433327	198.35715179499948	1196.8177225257102	1199.9936742501443	0.31924618605665245	101.64284820500055	2.906147873403266e-06
3.2458594932213365	0.008599533849671515	190.74317315664635	1196.3506652748777	1199.9913371292123	0.40341744515083794	109.25682684335365	5.550187558976393e-06
3.630154947101777	0.011406302334117796	183.42498094488178	1195.8726940653737	1199.988526019999	0.4970932007746039	116.5750190551182	9.890916250969875e-06
4.014615911357687	0.014707789509974999	176.38886578471673	1195.3853686713599	1199.985217777225	0.599957630532724	123.61113421528327	1.6646514250406215e-05
4.398283656696009	0.018522023506382126	169.62365921916128	1194.8899772397233	1199.9813934856556	0.711681316830912	130.37634078083872	2.670408690355768e-05
4.7804131267356365	0.0228632639037241	163.1201160119713	1194.3876019991967	1199.9770378209905	0.831927087317627	136.8798839880287	4.112835445689884e-05
5.160420168993586	0.027742554216677328	156.87044921585127	1193.8791689833242	1199.972138492065	0.9603530609320812	143.12955078414876	6.116696719041691e-05
5.537842319195553	0.03316818988650173	150.86797245269324	1193.3654858997763	1199.9666857707412	1.096613994277868	149.13202754730676	8.825262104886748e-05
5.912309484646438	0.03914610402602368	145.10681939110256	1192.8472710843857	1199.960672107043	1.2403616442178833	154.89318060889744	0.00012400217959567057
6.283521931910897	0.04568017792447339	139.58172020380826	1192.3251756650964	1199.9540918223115	1.391244616242775	160.41827979619174	0.00017021301248407278
6.65123371328547	0.05277248556943415	134.28782117039574	1191.7998004929937	1199.946940870929	1.5489080069710497	165.71217882960426	0.00022885674993899187
