BAXmT	ATF6T	mXbp1u	BH3T	UFPT	BAXmBCL2	BH3BCL2	ATF6GB	BiUFP	WFS1	BiRE1	Xbp1s	mBiPT	mWFS1	ATF4	mCHOP	CHOP	mGADD34	GADD34	BiATF	BiPT	BCL2T	BiPER	IRE1A	PERKA	mXbp1s	ATF6p50	Values[UFP]	Values[BiP]	Values[IRE1]	Values[PERK]	Values[ATF6]	Values[eIF2a]	Values[spliceRate]	Values[BCL2]	Values[BH3]	Values[BAXm]	Values[mUFPT]
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.9999999999999714	0.0	0.0	0.0	0.0	13.0
36.05742508516142	3.00540697149659	0.18251540494651666	0.09990438685913897	12.371135655325137	9.498226943076528	0.005119407910477443	0.27904327736769013	0.057062245038666255	0.06118247530868225	0.0018015846614311249	0.047478983495306985	0.16109265402365547	0.20412093045163832	0.9515783518155418	0.04973505553373622	0.014609849346517599	0.000141004037092707	2.661342229035635e-05	0.014370576605380164	0.07560416087766551	9.51526829482168	0.0018015846614311247	0.16056404255353798	0.16056404255353798	0.14306039250561559	1.4378396111713931	12.314073410286468	0.0005681699107568314	0.3559422451244171	0.3559422451244171	2.9910363948912098	3.211678200180469e-05	0.4004571719070815	0.011921943834673598	0.09478497894866152	26.559198142084885	13.0
42.19384965460516	3.5181854830872505	0.2783567589523003	0.20550532587225562	23.565002099862436	18.060568190021755	0.02752468921907545	0.34591740963813855	0.29330996871286624	0.4260470326521873	0.004676302193250084	0.30147976800660453	0.39560788786866846	0.5475582445717669	1.812649419465597	0.19285888886824867	0.12635724110857074	0.0022115050233561585	0.000881214349935614	0.04593664172397759	0.3500113763083868	18.108870346908265	0.004676302193250084	0.15993629847242502	0.159936298472425	0.3841122882223886	4.4343902866167015	23.271692131149567	0.0014121614850426956	0.3555785039170499	0.35557850391705004	3.4722488413632724	3.253137583543349e-05	0.5780126976710231	0.02077746766743971	0.17798063665318015	24.13328146458341	13.0
45.758982089616225	2.811238426188077	0.3031443400068472	0.33138822124691	33.69363131137662	25.716455872714082	0.08420510527833902	0.2803079677287857	0.7587408128866644	1.011662224420944	0.008405496518282445	0.7141152456549246	0.5933159696874144	0.7425667641297437	2.59177873482632	0.3338760794891805	0.3689240942702872	0.008855947292004172	0.005700693876745268	0.0669290614010311	0.8449564719271058	25.83388514332009	0.008405496518282443	0.15911910096934037	0.15911910096934037	0.524372368280233	7.037709331565518	32.934890498489956	0.0024756046028452383	0.35511809960435603	0.35511809960435603	2.7443093647870462	3.4319924569978494e-05	0.6186003021169084	0.03322416532766681	0.24718311596857095	20.04252621690214	13.0
48.07721252020603	2.0490629559404847	0.3112341333592121	0.4909423668914252	42.85839401536663	32.49341704394032	0.19657670938116426	0.20224190439796516	1.3961872033921872	1.6725320648197677	0.012175186226384544	1.1804477321985032	0.7173353489655665	0.8352463903672164	3.2967640720488833	0.43136162237361236	0.7022905326411294	0.02039530920847701	0.018828090950011086	0.07006703006582159	1.4941396546898353	32.742011702592265	0.01217518622638454	0.15829166304087997	0.15829166304088	0.5886591570628744	8.638124283642275	41.46220681197444	0.003535048779057748	0.35465816161009567	0.35465816161009556	1.9789959258746632	3.895784401042425e-05	0.6296540084261271	0.05201794927078396	0.29436565751026095	15.583795476265706	13.0
48.70623412754656	1.5796203848679018	0.31478054868477523	0.6916025384653955	51.151014237341094	38.40787184658751	0.39609314963339803	0.15327205134754124	2.1282674228299197	2.3311619524092695	0.015605181222146434	1.643416922202508	0.7892709746232347	0.8772377096834486	3.934661133887912	0.4899064731392923	1.076791793219202	0.035245388793681755	0.043445800213417624	0.06816855482216269	2.2321430806597564	38.89481882426715	0.015605181222146436	0.15753867163882912	0.1575386716388291	0.6160428374944956	9.482270887606376	49.02274681451117	0.0044967405633808966	0.35424013222253714	0.35424013222253725	1.511451830045739	4.764883640215607e-05	0.6331137832930622	0.09085382804623521	0.29550938883199745	10.29836228095904	13.0
44.857386517587855	1.3030674143370335	0.31672613472380573	0.9356530102536204	58.65448730776049	43.024551950820005	0.794866723661134	0.1246466173288132	2.9088873621407756	2.9543939048643693	0.018678444898250716	2.0794999357687707	0.8313720507923362	0.8960040993528062	4.5118541614154015	0.5234598124354323	1.4582520879167995	0.051509048257970064	0.08067230391250667	0.06643751988470459	3.0180427024908933	44.36028397242808	0.01867844489825072	0.15686432284960744	0.15686432284960744	0.6272704485950461	9.888795041294443	55.74559994561971	0.005360930668911301	0.3538642637033196	0.3538642637033196	1.236629894452329	6.104306253830135e-05	0.6340983491858987	0.5408652979469437	0.14078628659248638	1.8328345667678576	13.0
34.25910272628204	1.1253512902766531	0.3179508951901003	1.2222347180680255	65.44391050710213	34.20441155637308	1.219823596282019	0.1064296204593604	3.714703721818442	3.5304365350699656	0.021471978058968635	2.4809768045931495	0.8571693963211026	0.9042377978409587	5.034119821553952	0.5425216754549461	1.8276914159101791	0.06777780464391668	0.12992248575880413	0.06528039045957994	3.8290776218483726	49.206984888970766	0.021471978058968635	0.15625172378208546	0.15625172378208546	0.6316087137659896	10.03995610016727	61.729206785283694	0.006149553452413858	0.35352112681268955	0.35352112681268955	1.0600708998170731	7.933183661560632e-05	0.6340632167386695	13.782749736315658	0.0024111217860067757	0.05469116990895628	13.0
33.512379702591595	1.0022696995070108	0.31877999996559514	1.5488580556078935	71.5872346647461	33.47120285395287	1.5468197766833474	0.09388646833040833	4.53318970482239	4.056831221741905	0.024060586563434728	2.8467477975018025	0.8739342130128336	0.9075458147215648	5.506685014237818	0.5532667745470559	2.1757338053715127	0.08322878026006456	0.1896174778864643	0.06459015498514488	4.6527841469634605	53.50031335872811	0.024060586563434728	0.15568439364696685	0.15568439364696685	0.6329763594027785	10.03327963930219	67.05404495992371	0.006883114029056614	0.35320183884869794	0.35320183884869794	0.937679544521866	0.00010244025033854184	0.6335095702020876	18.482290728091897	0.002038278924546111	0.04117684863872739	13.0
33.464776332704176	0.9124756287795212	0.31936174755633295	1.912288656285152	77.1459442336478	33.43010593332468	1.910380780698686	0.08475882614644042	5.3572834455339455	4.534968677697152	0.02650268201378202	3.1782864127399235	0.8854825829805351	0.9084025379435353	5.934279179634084	0.5590973750013799	2.498308125845954	0.09746887301088479	0.25776822958355855	0.06428536782536806	5.482151722475924	57.30070623399678	0.026502682013782024	0.15514945918837414	0.15514945918837417	0.6330087930840693	9.92564994632445	71.78866078811384	0.007577545089046289	0.3528994812327214	0.3528994812327213	0.848190260954153	0.00013017685846560621	0.6326472260060245	21.9602195199734	0.0019078755864658792	0.03467039937949323	13.0
