Rec	JAK2	p_IL13_Rec	STAT5	p_IL13_Rec_i	IL13_Rec	CD274mRNA	Rec_i	pJAK2	pSTAT5	IL13
1.7443380298663596	23.695374650306757	0.03538703401834361	206.67675911612764	0.027476779532796574	0.004147607197639628	0.5169614644946775	118.30794529880636	0.30462534969323557	2.3232408838723146	3.776
1.744167804449527	23.69540240970914	0.035383459986422394	206.6630329592793	0.027474204439748774	0.004147581288329272	0.543975385061637	118.29664963440193	0.30459759029085015	2.3369670407206993	3.776
1.7439984543213705	23.695429842451567	0.03537992446581878	206.65076830648482	0.027471566879642313	0.004147552933965465	0.5711398021921026	118.28535421068597	0.3045701575484215	2.349231693515113	3.776
1.7438297760763795	23.695456997533984	0.03537642088853401	206.63981174088192	0.02746889744175664	0.004147522349455899	0.5984386786644644	118.27405922600884	0.3045430024660004	2.3601882591179684	3.776
1.7436616144528045	23.69548392138221	0.03537294351930778	206.63002596401782	0.027466214643592585	0.004147489747207955	0.6258576606527051	118.262764831749	0.304516078617776	2.369974035982118	3.776
1.7434938509401119	23.69551065548884	0.03536948738873552	206.62128810366318	0.02746352927110678	0.004147455413564169	0.6533839008940747	118.25147114342806	0.30448934451114784	2.3787118963367404	3.776
1.7433263950676565	23.69553723565642	0.035366048390326	206.61348819547314	0.027460847223145127	0.004147419574469181	0.6810059002010062	118.2401782492102	0.30446276434355896	2.38651180452678	3.776
1.7431591777864304	23.695563691947385	0.03536262303672303	206.60652782797064	0.02745817139588732	0.004147382531869815	0.7087133661014792	118.22888621635944	0.30443630805258864	2.3934721720292758	3.776
1.7429921463869582	23.695590049191836	0.035359208511514445	206.6003189256392	0.027455502879139802	0.004147344529596244	0.7364970859218748	118.21759509619784	0.3044099508081367	2.3996810743606996	3.776
1.7428252606354153	23.69561632763943	0.03535580261057453	206.59478266199778	0.02745284172101992	0.004147305718495249	0.7643488134274464	118.20630492787554	0.3043836723605453	2.405217338002097	3.776
1.7426584898208668	23.695642543593102	0.035352403547220045	206.58984848686808	0.02745018742586683	0.004147266249530229	0.7922611673564505	118.19501574125152	0.3043574564068774	2.4101515131318196	3.776
1.7424918105003582	23.695668710042924	0.035349009828335914	206.58545325572098	0.02744753925582147	0.0041472263141109625	0.8202275405823751	118.18372755909368	0.30433128995705283	2.4145467442789617	3.776
1.7423252047796314	23.695694837357937	0.03534562041548573	206.58154045133855	0.027444896373454947	0.004147185943150007	0.848242018889103	118.17244039875635	0.3043051626420378	2.4184595486613674	3.776
1.7421586589992588	23.6957209336624	0.0353422343676532	206.5780594870708	0.027442257980589514	0.0041471452739185845	0.8762993082316709	118.16115427346205	0.30427906633757645	2.421940512929156	3.776
1.7419921627325354	23.695747005367043	0.03533885101744512	206.57496508376295	0.027439623337518024	0.004147104354475461	0.904394669675677	118.14986919327923	0.30425299463293476	2.42503491623697	3.776
1.741825708020546	23.695773057476757	0.03533546982309134	206.57221671238233	0.027436991799102372	0.004147063242136134	0.9325238611750075	118.1385851658687	0.30422694252321736	2.427783287617568	3.776
1.7416592887871791	23.695799093887818	0.03533209034973427	206.56977809473443	0.02743436281748011	0.0041470219940838585	0.9606830854045925	118.12730219705429	0.3042009061121618	2.4302219052654923	3.776
1.74149290039451	23.69582511766954	0.03532871234934138	206.56761675745932	0.027431735922767275	0.004146980576225011	0.9888689431491737	118.1160202912566	0.3041748823304405	2.4323832425406104	3.776
1.741326539301937	23.69585113109002	0.03532533537942604	206.56570363272817	0.027429110763533028	0.0041469391837182824	1.0170783915560655	118.1047394518257	0.30414886890996135	2.4342963672717604	3.776
1.7411602028064896	23.695877136081204	0.035321959490106636	206.56401270059126	0.027426486999387493	0.004146897621220892	1.045308706749781	118.09345968129433	0.3041228639187796	2.4359872994086844	3.776
1.7409938888446232	23.695903134003927	0.035318584426592595	206.5625206693586	0.02742386439777069	0.004146855997372152	1.0735574503947165	118.08218098157145	0.3040968659960575	2.437479330641325	3.776
1.7408275958409285	23.695929125927513	0.035315210035693205	206.5612066897469	0.02742124276662389	0.004146814357860634	1.101822439801909	118.07090335408982	0.3040708740724719	2.4387933102530135	3.776
1.7406613225922773	23.695955112702233	0.03531183625765593	206.56005209674717	0.02741862194538466	0.004146772686518313	1.13010172092486	118.05962679991886	0.30404488729774887	2.4399479032527642	3.776
1.740495068180201	23.69598109497307	0.035308463025934315	206.55904018379465	0.027416001810229917	0.004146730989160775	1.1583935447303615	118.04835131985034	0.3040189050269046	2.4409598162052975	3.776
1.7403288319032961	23.69600707323715	0.03530509029206363	206.55815599525033	0.027413382263472497	0.004146689267929996	1.1866963454842294	118.03707691446425	0.30399292676282136	2.441844004749555	3.776
1.74016261322548	23.69603304786935	0.035301718002675134	206.55738614221124	0.02741076323080609	0.004146647538743059	1.2150087214755916	118.02580358417936	0.3039669521306191	2.442613857788682	3.776
1.7399964117374787	23.696059019165403	0.035298346134847815	206.55671863994993	0.027408144651752585	0.004146605797914428	1.2433294180039942	118.01453132929059	0.3039409808345702	2.4432813600500203	3.776
1.7398302271264348	23.69608498736175	0.03529497469210106	206.55614275974023	0.02740552647634016	0.004146564023984818	1.2716573118703904	118.00326014999891	0.3039150126382209	2.443857240259729	3.776
1.7396640591531998	23.69611095260943	0.03529160360985441	206.5556488973643	0.027402908675034653	0.00414652225993741	1.2999913976118114	117.99199004643329	0.30388904739054284	2.4443511026356384	3.776
1.73949790763489	23.696136915047934	0.03528823289136425	206.55522845551633	0.02740029121764888	0.004146480492123866	1.3283307751934095	117.98072101866798	0.30386308495204206	2.4447715444835514	3.776
1.7393317724315207	23.696162874778334	0.035284862526161614	206.55487373767727	0.02739767408261793	0.00414643872153995	1.3566746388974522	117.9694530667352	0.3038371252216392	2.4451262623226335	3.776
1.7391656534358584	23.69618883188467	0.03528149252083473	206.55457785333527	0.02739505725127063	0.004146396936044922	1.3850222674013475	117.95818619063535	0.30381116811530295	2.4454221466645714	3.776
1.738999550565754	23.696214786417496	0.035278122849886795	206.55433463552333	0.02739244071341753	0.004146355153321048	1.413373015143567	117.94692039034426	0.303785213582473	2.4456653644765227	3.776
1.7388334637581042	23.69624073842534	0.03527475351545705	206.55413856277707	0.027389824458207982	0.0041463133677705	1.441726304153778	117.93565566581927	0.3037592615746302	2.445861437222765	3.776
1.7386673929643874	23.69626668794582	0.0352713845202058	206.55398469238696	0.027387208477150007	0.004146271574202051	1.470081617063891	117.9243920170035	0.30373331205415227	2.4460153076129196	3.776
1.7385013381472074	23.696292635004855	0.035268015859720656	206.5538685996112	0.027384592764597048	0.0041462297743345665	1.4984384907434105	117.9131294438292	0.30370736499511686	2.4461314003887	3.776
1.7383352992776628	23.696318579616303	0.035264647517297965	206.55378632346685	0.02738197731803703	0.004146187981249819	1.5267965106233954	117.90186794622034	0.30368142038366686	2.446213676533052	3.776
1.7381692763333374	23.696344521804466	0.035261279510457266	206.5537343181346	0.027379362131365794	0.004146146178190741	1.5551553056089222	117.89060752409459	0.3036554781954988	2.446265681865265	3.776
1.738003269296773	23.696370461575114	0.03525791182407048	206.55370940979938	0.02737674720382331	0.004146104377532445	1.5835145435589228	117.8793481773648	0.3036295384248524	2.4462905902004963	3.776
1.7378372781542535	23.6963963989397	0.03525454446204894	206.5537087563077	0.02737413253268303	0.004146062575058671	1.6118739270627194	117.86808990594017	0.30360360106026946	2.4462912436921345	3.776
1.7376713028949728	23.69642233390718	0.03525117742775909	206.55372981394083	0.02737151811580271	0.004146020767208933	1.6402331899604718	117.85683270972699	0.30357766609278913	2.446270186059014	3.776
1.7375053435103316	23.696448266480225	0.03524781071439255	206.55377030580013	0.027368903952826488	0.0041459789595419795	1.668592094032641	117.84557658862954	0.3035517335197446	2.4462296941997193	3.776
1.7373393999933926	23.69647419666371	0.03524444432290421	206.5538281932527	0.02736629004262478	0.004145937150860207	1.6969504260102242	117.83432154255038	0.3035258033362561	2.4461718067471803	3.776
1.7371734723385002	23.696500124462265	0.03524107825587854	206.55390165120437	0.027363676384071414	0.004145895338603777	1.7253079949854162	117.82306757139095	0.3034998755377045	2.446098348795538	3.776
1.7370075605409852	23.696526049877704	0.03523771251139998	206.55398904595324	0.02736106297683472	0.004145853524246595	1.7536646300924585	117.81181467505161	0.30347395012226663	2.446010954046667	3.776
1.7368416645969311	23.696551972911415	0.03523434708787959	206.5540889151299	0.027358449820671878	0.0041458117090195715	1.7820201784071488	117.80056285343207	0.30344802708855323	2.4459110848699637	3.776
1.7366757845029852	23.696577893565674	0.03523098198665084	206.55419994953863	0.027355836915039383	0.004145769891606791	1.8103745030453628	117.7893121064315	0.30342210643429685	2.445800050461249	3.776
1.736509920256229	23.696603811841747	0.0352276172075976	206.5543209771378	0.027353224259671204	0.004145728071998592	1.8387274814855106	117.77806243394862	0.3033961881582237	2.445679022862054	3.776
1.7363440718540786	23.696629727740305	0.03522425274983795	206.55445094876822	0.027350611854466814	0.004145686250881888	1.86707900407403	117.76681383588182	0.30337027225966473	2.445549051231664	3.776
1.7361782392942047	23.69665564126227	0.03522088861347807	206.5545889252048	0.02734799969923535	0.0041456444280862995	1.8954289726695452	117.75556631212935	0.3033443587377014	2.4454110747950444	3.776
1.7360124225744695	23.6966815524085	0.0352175247988242	206.55473406565073	0.027345387793793318	0.004145602603276468	1.9237772994379474	117.74431986258915	0.3033184475914764	2.445265934349161	3.776
1.7358466216928838	23.696707461179425	0.03521416130551647	206.5548856174089	0.027342776138075585	0.00414556077671411	1.9521239057708601	117.73307448715912	0.30329253882054835	2.4451143825909645	3.776
1.7356808366475716	23.696733367575508	0.03521079813341265	206.55504290666664	0.027340164732007524	0.004145518948475611	1.9804687213205938	117.72183018573703	0.303266632424465	2.4449570933332008	3.776
1.735515067436743	23.69675927159725	0.035207435282641066	206.55520533025833	0.027337553575492956	0.004145477118403713	2.00881168313757	117.71058695822056	0.30324072840271943	2.4447946697415572	3.776
1.7353493140586735	23.69678517324503	0.035204072753143925	206.55537234820065	0.02733494266847324	0.004145435286509391	2.0371527348886422	117.69934480450738	0.3032148267549404	2.4446276517991863	3.776
1.7351835765116896	23.696811072519164	0.03520071054484276	206.55554347707286	0.027332332010901492	0.004145393452825029	2.065491826163832	117.68810372449506	0.3031889274808042	2.4444565229269895	3.776
1.7350178547941555	23.696836969419934	0.035197348657628726	206.55571828412073	0.027329721602742225	0.004145351617412012	2.0938289118589624	117.67686371808121	0.303163030580032	2.444281715879109	3.776
1.7348521489044655	23.69686286394766	0.035193987091532826	206.5558963819602	0.027327111443945923	0.004145309780210084	2.1221639516209936	117.66562478516335	0.3031371360523033	2.4441036180396476	3.776
1.7346864588410358	23.696888756102627	0.035190625846530016	206.5560774238109	0.027324501534474917	0.00414526794120981	2.1504969093488997	117.65438692563903	0.30311124389734123	2.4439225761889514	3.776
1.7345207846022999	23.696914645885066	0.03518726492255597	206.5562610992386	0.027321891874299988	0.0041452261004375065	2.1788277527478166	117.6431501394058	0.3030853541149	2.4437389007611943	3.776
1.7343551261867045	23.696940533295237	0.03518390431958176	206.5564471303173	0.027319282463389407	0.0041451842578890345	2.2071564529271264	117.6319144263612	0.30305946670472766	2.4435528696824687	3.776
1.734189483592707	23.69696641833338	0.035180544037561295	206.55663526823625	0.027316673301715652	0.004145142413575961	2.2354829840451647	117.62067978640276	0.3030335816665879	2.443364731763531	3.776
1.7340238568187711	23.696992300999735	0.03517718407649077	206.55682529026868	0.027314064389246745	0.004145100567473011	2.263807322991785	117.60944621942801	0.3030076990002311	2.4431747097311254	3.776
1.7338582458633676	23.69701818129454	0.03517382443632623	206.5570169970399	0.02731145572595733	0.00414505871959069	2.2921294491022723	117.59821372533447	0.3029818187054306	2.442983002959889	3.776
1.7336926507249715	23.697044059218015	0.03517046511704039	206.5572102100711	0.027308847311820546	0.004145016869925089	2.320449343900118	117.58698230401974	0.30295594078195554	2.4427897899286877	3.776
1.7335270714020612	23.697069934770383	0.03516710611858423	206.55740476961256	0.027306239146813148	0.004144975018491658	2.3487669908701334	117.57575195538134	0.3029300652295877	2.4425952303872176	3.776
1.7333615078931177	23.697095807951868	0.035163747440936796	206.55760053260718	0.02730363123090848	0.004144933165281261	2.377082375245173	117.56452267931681	0.3029041920480979	2.4423994673926104	3.776
1.7331959601966247	23.697121678762713	0.035160389084084864	206.55779737098766	0.027301023564079187	0.004144891310278011	2.405395483827831	117.55329447572377	0.30287832123725505	2.4422026290121406	3.776
1.7330304283110676	23.697147547203112	0.03515703104795018	206.55799517011855	0.02729841614630719	0.004144849453523568	2.4337063048272825	117.54206734449976	0.302852452796859	2.44200482988125	3.776
1.7328649122349318	23.697173413273322	0.03515367333259188	206.55819382738656	0.027295808977555572	0.004144807594938376	2.462014827711661	117.53084128554238	0.30282658672664764	2.4418061726132385	3.776
1.732699411966705	23.697199276973503	0.03515031593782784	206.55839325093578	0.02729320205782107	0.00414476573465585	2.4903210430756046	117.51961629874921	0.30280072302647026	2.4416067490640447	3.776
