EpoRJAK2	EpoRpJAK2	STAT5	CIS	SOCS3	p12EpoRpJAK2	SHP1	CISRNA	SOCS3RNA	CISnRNA1	CISnRNA3	SOCS3nRNA1	SOCS3nRNA3	npSTAT5	CISnRNA4	SOCS3nRNA4	p2EpoRpJAK2	EpoRJAK2_CIS	CISnRNA2	SOCS3nRNA2	SOCS3nRNA5	CISnRNA5	p1EpoRpJAK2	pSTAT5	SHP1Act
3.9762200000000005	0.0	79.75350000000002	0.0	0.0	0.0	26.72510000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.6740313209360456	0.18435285018230588	79.45665966513553	9.696701152845052e-14	5.336754733640775e-10	0.015054443285189189	26.72407305343507	2.3900940336414124e-13	3.0758454857857492e-12	0.010115037579872076	6.644627832768585e-06	7.112402656160579e-08	2.051459226306908e-09	0.0034469559119130935	1.3525779771969746e-07	2.8696701078698683e-10	0.08036126345363583	-1.0189969433892907e-26	0.00028199031477411625	1.2936696934397756e-08	3.580556706921849e-11	2.420411340487041e-09	0.022420122142822574	0.2944705526751064	0.001026946564964835
3.4001707706917483	0.23204983976501378	77.35141009296697	4.903359280863615e-11	1.7865900422742104e-07	0.08303807935580461	26.721123080962073	6.120762481911254e-11	1.0292541598056784e-09	0.21357739968834558	0.0004633310949155467	1.3383105076849933e-06	1.0478350868141988e-07	0.0433132121943178	1.7899102767243096e-05	2.5815825478188395e-08	0.21131230826469763	-9.102389752940456e-27	0.010615815564142416	3.9044868005552214e-07	5.8411532725499775e-09	6.174422205907976e-07	0.04964900192273866	2.372312073649545	0.003976919038012445
3.164128262432193	0.23298747428172564	69.2595002359583	2.0299429613077602e-09	5.194277183887183e-06	0.1964324720301203	26.7164849840739	1.744117034915219e-09	2.9920166570617475e-08	1.6712615349320012	0.006672605592433712	9.647833285726437e-06	1.189822167178429e-06	0.2551651751880449	0.00035952189140390806	3.8063696861995126e-07	0.3186927969861454	-6.988791799456051e-27	0.1116546730957856	3.4954944865667997e-06	1.1440777676284524e-07	1.7572416644104868e-05	0.06397899426981819	10.31857370610004	0.008615015926204802
2.977901954326768	0.21937628164758208	52.31028376570496	3.12230770633947e-08	5.898849443595934e-05	0.3280096283089857	26.7104665590621	2.0816489954997133e-08	3.397640603022039e-07	7.7996200397757764	0.049844261244929945	4.1444912870823094e-05	7.215021946348235e-06	0.9176465739270612	0.003386171290696473	2.750595447133059e-06	0.3836474223403145	-4.4541577129606444e-27	0.6617386888362136	1.7846604786060223e-05	9.917265588505273e-07	0.0002096009671386621	0.06728471337634985	26.812334214720295	0.014633440937980177
2.851018011135327	0.20337087664131642	33.540842087910896	2.7631647047055235e-07	0.00039443451372157666	0.4495742097348024	26.7034477864226	1.5055738202293127e-07	2.271779813636944e-06	24.6546210981805	0.24403294470093745	0.0001189758923875782	2.8455314603980895e-05	2.220496385933802	0.020197880499779417	1.2624051288351948e-05	0.40791412466209903	-2.3872105349920683e-27	2.630142361855327	6.0241286064383513e-05	5.287283723454506e-06	0.0015153411590553623	0.0643427778264561	44.68606664675978	0.021652213577462158
2.78637230004154	0.18966904832426967	23.576915290759118	1.6776388984471276e-06	0.0018105984671336517	0.5398756361497069	26.69584858362267	7.649607280718613e-07	1.0427955112427004e-05	57.35085266725766	0.8680534260508764	0.0002471816940117228	7.970788426926361e-05	3.9441762361245503	0.08628997568968262	4.073457337330858e-05	0.40136846881648175	-1.1115118745839129e-27	7.664776799451785	0.00014573332352669818	1.957085991210632e-05	0.007696876630648491	0.05893454666800253	53.464963546905416	0.029251416377401245
2.7785654360885714	0.17980191102080184	20.426984341321752	7.657205758220229e-06	0.006183623634576107	0.5883823291606038	26.68807667772204	2.9598712893332462e-06	3.5612998947224674e-05	106.3644502908654	2.404265796437322	0.0004054321016032352	0.0001698001722070622	5.724683240482837	0.2840765037817708	9.883852798967992e-05	0.37613358716685147	-4.741998386222012e-28	17.573226456543072	0.0002721868602948163	5.3945259171507734e-05	0.029774420955637707	0.05333673656317284	55.390795930846444	0.03702332227803839
2.8153676052862644	0.17374824117803545	19.521226298592325	2.787472821608735e-05	0.016639344534268487	0.5954452748693837	26.680475502083887	9.223506142284963e-06	9.58280072262987e-05	168.9980682757483	5.488171860181961	0.0005705589194426581	0.00029412953178114214	7.399720563144033	0.7614166618118463	0.00019164440575004105	0.3430403780467892	-1.960260254837986e-28	33.72968057491578	0.0004230864802101564	0.00011725208713304222	0.09276471379838924	0.048618500619528854	55.14496581424634	0.044624497916219474
2.8813210232715267	0.17073622664069632	19.287412050442423	8.457302087452118e-05	0.03701632951163349	0.5693336275936806	26.673290530750442	2.4179824299609642e-05	0.00021317794616470173	241.90011644562108	10.812578586269739	0.0007295656949072312	0.0004394803437063439	8.931970023077103	1.736944763375556	0.0003139712083784559	0.3097624555154845	-8.241964798011873e-29	56.89600939233082	0.0005813893665001176	0.00021173610003711498	0.24314930193697423	0.04506666697861475	54.32535855869224	0.05180946924964953
2.961590533703026	0.16975710458680726	19.31347367400637	0.00022138927262880322	0.07091812944909158	0.5218336498501633	26.666661925405144	5.520761674277914e-05	0.0004084138678916897	321.993785336968	19.041000016407672	0.0008771601533530684	0.0005922918231824803	10.319641265091226	3.4920132625281206	0.00045489046624604666	0.28048246447704367	-3.844517025774157e-29	87.2942503197466	0.0007359139112117949	0.00033225177857255705	0.555092433018511	0.042556247382962514	53.3452729562436	0.058438074594940576
3.044553303191303	0.16988695421884548	19.483264905325978	0.000513893839500057	0.120960071951546	0.46436059225815624	26.66063930936247	0.00011280197755373133	0.0006965957324011983	406.6596223015625	30.74748939196921	0.0010117907840142726	0.0007427642889422232	11.569619834070059	6.35383421493349	0.0006031050360993197	0.25660692745314445	-1.9008122471049593e-29	124.73294666995197	0.0008809384270454145	0.00046948917828983886	1.1340697691563868	0.04081222287855476	52.31612145875105	0.06446069063761486
3.122681517931755	0.17043717463444424	19.756522942542922	0.0010807963329880173	0.18849937651984205	0.40568532361591675	26.655207917109447	0.00021062832361720403	0.0010855385211499772	493.7260497888434	46.38129326883502	0.0011334518756155327	0.0008851843009708178	12.690709494513948	10.67455234248498	0.0007499125738870626	0.23785663549502306	-1.0944069573562716e-29	168.72476935409168	0.001014143485090609	0.0006137528526542181	2.117408008253921	0.0395593483228646	51.27211427997893	0.06989208289063664
3.192131203955093	0.17097678212211123	20.11381879148308	0.002094708236625616	0.2737598075047847	0.3513039055010069	26.65031567641686	0.0003652814157303396	0.0015765302335072203	581.4187907319615	66.25072356800484	0.0012427166340355901	0.0010168097552667019	13.691890598397087	16.809766182987183	0.0008897809684688196	0.22322303549925374	-2.927894887934168e-30	218.58342519925583	0.0011349792825927443	0.0007572308635062196	3.6718610300487504	0.038585072922540285	50.22650642211913	0.07478432358323196
3.2517306210026695	0.17128522182481212	20.542191013473804	0.0037914793211913096	0.3761342776762867	0.30387072171343676	26.645894900730294	0.0005957986279851472	0.0021660745067775774	668.3060394524098	90.52083346380897	0.0013403487666937052	0.0011366859647702812	14.581857062637603	25.098778679705013	0.0010197483237015994	0.2115835550132435	-2.3443821208802218e-31	273.50021299247715	0.001243717110076706	0.0008946388887559344	5.988717565753611	0.03774988044584406	49.18628225596306	0.0792050992697722
3.30191710460202	0.1712844814426661	21.031295245009726	0.006477347407946382	0.49449863159773233	0.2640496630073492	26.64187662371796	0.0009229936856866385	0.0028476975483285537	753.2480576625633	119.22048547659952	0.0014271537946688535	0.0012448102688324212	15.368891382706162	35.84788816937604	0.0011385682574319845	0.2019948123580754	-8.146186826897763e-31	332.6031377947652	0.0013409714779284074	0.001022917536398921	9.277105964820702	0.03697393858989559	48.15609192938	0.08322337628210257
3.343900088043961	0.1709784149726136	21.572337877914595	0.010533396812805369	0.6274593672026565	0.23135055611984023	26.638198380391252	0.0013686807381111284	0.003613374623528012	835.3527632125181	152.2554110252713	0.0015039237967937277	0.0013416386454864762	16.060831110953877	49.31733067399793	0.001246004529634538	0.1937729324426639	2.125085720142615e-30	395.0016748267832	0.0014274785265956946	0.0011406149621789592	13.756197521559878	0.03621800842092805	47.13934073330482	0.0869016196088095
3.379115202202713	0.17040926988924457	22.15772730143326	0.016417071182551386	0.7735209963159108	0.2047605405384576	26.63480731307804	0.0019548537883678154	0.0044544937738913515	913.9370995987458	189.4247133143934	0.0015714173488908534	0.001427823201261198	16.665061654788005	65.71200440150173	0.0013423594536178915	0.18646805382573162	1.5837392846454165e-31	459.819918932931	0.001503998749571337	0.001247302164351399	19.646962325546752	0.03546693354385869	46.13854281090022	0.09029268692202458
3.408924718375942	0.16963112671487027	22.780893218693166	0.02466070818992752	0.9311871698281465	0.18314204489034877	26.631660473170104	0.002702877336831934	0.005362438126546697	988.4935933804709	230.43894784172005	0.0016303525475233813	0.0015040819770723588	17.188518795485436	85.17579530859285	0.001428194479018387	0.17980405024728294	-7.339594119022833e-30	526.2204243808934	0.0015712760071364487	0.001343139785425967	27.164037952811597	0.034718059771562136	45.155500109410816	0.09343952682995475
3.434487358236221	0.16869602184481944	23.43614124348268	0.03586724559156091	1.099016117900002	0.16544314630817888	26.62872373322689	0.0036327326133544172	0.006328905131664419	1058.6614840745171	274.93844909415805	0.0016814049880829476	0.0015711376784245993	17.63769685834381	107.78913379237231	0.0015041775491844934	0.17361930959183536	-8.813710899542187e-30	593.4206462401537	0.0016300209697085253	0.001428597722406032	36.50815717303338	0.033974164018952334	44.191442166406176	0.09637626677316298
3.4567276527793704	0.16764814460070118	24.118520134598768	0.050703386328350704	1.2756478517949281	0.15078318168840746	26.625970208212827	0.004762352118421628	0.0073460631954085824	1124.2018676536375	322.5109851883624	0.00172520776064274	0.0016296901593178662	18.018661253545503	133.56931279797922	0.0015710046131233648	0.16782139109313743	-8.902587652435533e-30	660.7035574401982	0.0016809049474223524	0.0015042892374788868	47.85946313168991	0.033239629838391224	43.24715025358889	0.09912979178723796
3.4763548644232842	0.16652251116015362	24.823703125702156	0.06989060605444287	1.459815217631058	0.13846721609069662	26.623378674962556	0.006107064147466854	0.008406615326432733	1184.976358324499	372.7081380224095	0.001762352387985937	0.0016804047906298699	18.3370644912914	162.47305991842072	0.001629361280950578	0.16235675822424508	-7.491672381603281e-30	727.4237326329626	0.0017245581552160862	0.0015708791355418163	61.371929714524995	0.03251865010162892	42.32306503653522	0.10172132503750753
3.493900769365267	0.16534575326205433	25.54788649597968	0.09419444367271643	1.6503462642793683	0.12796648054828452	26.62093220793406	0.0076791592449455635	0.009503812769265114	1240.928829427826	425.06004491338444	0.0017933902766139509	0.0017239081478325642	18.598164746378696	194.40086047391017	0.0016799050941269608	0.15719243830407992	-5.8761053020404334e-30	793.0099531861539	0.0017615699410661408	0.0016290356526704637	77.16900698691867	0.03181455852032183	41.419375240885174	0.10416779206600627
