Rum1	Cdc13	Cig2	Cdc13p-Rum1	Cig2p-Rum1	pCdc13	Cig2p	Cig2-Rum1	Cdc13-Rum1	Cig1	Wee1	Clp1	Cdc25	Cdc18T	postRC	Slp1A	Cdc10	IE	Mik1	Srw1	repldna	Values[BB]	Values[chrom]	Values[UDNA]	Values[Vdrum]	Values[Vdcyc]	Values[Vdc18]	Values[k25]	Values[preRC]	Values[Cdc18]	Values[kwee]
0.0	0.0439902	0.0	0.04322730000000001	0.0	0.11470070000000002	0.0	0.0	0.016501800000000004	0.0	0.0	0.0	0.0	0.0	0.0	6.338210000000002e-05	0.0	0.00127807	0.0	0.00239076	0.0	1.0102079559	0.0	0.0	3.2730135000000002	0.020854142099999997	0.020795590000000003	0.01	0.0	0.0	0.01
0.18826342587160022	0.04613391268338447	0.003254065781092083	0.07413184140217254	7.028653658721842e-05	0.08131337623628412	0.0006385293135916743	0.00028972870519463294	0.04192097914279191	0.0014268302901130684	0.19955991169268533	0.0014283171740172784	0.00651986916309084	0.009200055361453461	0.0010788988621673729	6.009985239939828e-05	0.11200030960483263	0.0012146538423045115	0.17311967270501338	0.0027900477029747794	0.0006636740643000543	1.0194501986263396	0.009105861260568237	0.0010182485696761548	3.2698856254930546	0.021250147555374178	0.025014326488615096	0.01645467047145993	0.00908999363326324	9.419410088522435e-05	0.1077843567294158
0.14087167895128117	0.06276446318836226	0.007603403269586913	0.06577610414008422	0.0003439418161282568	0.0971619459759951	0.004114313925899305	0.000531783899405461	0.04237383766560356	0.00271670627849812	0.379671249007743	0.002720815459040442	0.009269229784614265	0.025856474133380963	0.005483467648709688	8.04533775553757e-05	0.21095171845116	0.0016402449897611132	0.24779209743881497	0.0026739733525142344	0.006231184840929903	1.0362249482504244	0.02558423969517699	0.0039885509201914564	4.281943783879384	0.02115442673006961	0.03684741170434993	0.019176537486768123	0.025284529217936124	0.0002722344382039693	0.1960389120137941
0.10257489925617509	0.07526715197293245	0.012593016757693908	0.059140546133129385	0.0005511095968262655	0.12108690245938446	0.010697922085256526	0.0005668065395455489	0.03666811116650894	0.0038824672976163423	0.5404926963248513	0.003890679178433731	0.012097294924664178	0.048368444382593107	0.014644682260583769	0.00010626719209242288	0.29562742856276875	0.002144873526536241	0.27394618268919324	0.002556551546468987	0.025232037200799733	1.0588430767340482	0.04784213587527168	0.011843173223869624	5.168549050459134	0.02106281873856141	0.04746323514551351	0.021976321975417535	0.0459343484445402	0.0005263085073214172	0.2748414211991771
0.08660659976935733	0.07855345901789655	0.01764661738319705	0.0596631717508666	0.0007916698539397566	0.14540764724282543	0.01997252857988631	0.0006266913337307117	0.03214941284018732	0.004935923123889804	0.6877466377852801	0.00494950121080038	0.012962775874331386	0.07508494387045686	0.026456422624866728	0.00011949941284178814	0.3649562754367723	0.002391556047848956	0.29009807796632503	0.002451621697177268	0.06546943223148897	1.0856249006098693	0.07423971066295516	0.027149665995515375	5.6240716567796625	0.020971121110019055	0.05399567394125049	0.02283314811558807	0.06741516179597459	0.0008452332075016972	0.34699585251478726
0.07893295829749099	0.07597968873725448	0.02196911677425167	0.06377339839256618	0.0011164727919783482	0.1708914024774878	0.03204902655324667	0.000693764354764611	0.02827741191297578	0.005888045376138739	0.8232019416431352	0.005907654147248497	0.01213878251222718	0.10458922263229294	0.0374337648632781	0.00011997254232814277	0.4199703657637367	0.0023904423145412364	0.30796413076863854	0.0023700781382647823	0.12844551813528146	1.115160822399353	0.1033704461820567	0.049154372025141925	5.809356511772543	0.020890050680592926	0.05715997670601618	0.02201739468710491	0.08622343068613612	0.001218776450236242	0.4133689514051362
0.07430537477740139	0.07076403774221755	0.025186408127818	0.06913690730105296	0.0015163195168254127	0.19694687506068068	0.046779123416684165	0.0007436588671460554	0.024767944379776065	0.006748826772199113	0.9335195873185527	0.006774572380667896	0.010604680233133672	0.13584652591154148	0.045130344713740105	0.0001129681928873496	0.46354943833767875	0.002247584794777623	0.3280817825876433	0.002313471807034527	0.20929270376014938	1.1464268281626597	0.13420647544455538	0.07415249758744402	5.875272445270591	0.020826439999921877	0.058030225111815895	0.020498633430802334	0.10006125483701715	0.0016400504669860927	0.46742459778609075
0.07013743019870132	0.06589960161376708	0.027490004416383045	0.07368111480362222	0.0019297271781891486	0.22253131114804042	0.06362754009739266	0.0007610666864738976	0.021749533663679946	0.007527221859341424	0.9811928380764888	0.007558873642929015	0.009211670922708696	0.1681542203807591	0.049168388324256775	0.00010431889147843382	0.49880690225884416	0.002077789256879322	0.3480852914432151	0.0022745278440864857	0.30013746363906046	1.1787356686321848	0.16604736027109437	0.0984582329383453	5.96378932550757	0.02077884673556492	0.05814482514257823	0.01911955421348161	0.10804604562533993	0.0021068601096647377	0.4907844906574795
0.06504696403127787	0.06330178958407696	0.02934734459660316	0.07578598177799518	0.0022521613187754673	0.24724011432182705	0.08193167732267428	0.0007382064045005905	0.019337741915630147	0.008231164088546395	0.9865060068452359	0.008268433876909679	0.00836691002730896	0.20090617228533458	0.05068105920542597	9.870339009633987e-05	0.5277988560938887	0.001970712521031815	0.3640514470556583	0.0022435005031831005	0.39447144371296283	1.211494503784429	0.19828736320421692	0.12058475317094018	6.16904815707732	0.020742203893279437	0.0588331499094378	0.01828324092703587	0.11001924717677163	0.00261880908111764	0.4933879433541656
0.059426310924722905	0.06258546540724975	0.031175507282034668	0.07575836278215163	0.002442817201675099	0.27127496385895594	0.10104996205459928	0.0006924463285540033	0.017416844676259157	0.008867704192174572	0.9870390251160964	0.008910418507419164	0.007965123711599293	0.23347027438738838	0.050377714459050586	9.679404252202822e-05	0.5512182131873665	0.0019359990080823448	0.3739832268489841	0.0022133757110811693	0.48847149705493	1.2440736640545413	0.23029770197879748	0.1393657461473726	6.472648023625954	0.020710169753603198	0.06033896671529705	0.0178854724744833	0.10620196685404068	0.003172572408590868	0.4936491223068872
0.05398353062707022	0.06298790653964334	0.033245720330679504	0.07449365542263973	0.002525101912008486	0.2946303189722981	0.12043047585851487	0.000644090422347818	0.015869275989967752	0.00944321189815025	0.987051448646153	0.00949130192916529	0.007835994346454468	0.26518667310633737	0.048316695098465395	9.728795795955212e-05	0.5687598441764562	0.0019476098516358036	0.3780676946867963	0.002180154165322662	0.579233328018162	1.2758125758890724	0.2614255326689974	0.1528308448398506	6.834980697287148	0.020677442123282215	0.062590278273519	0.017757634402989924	0.0973679335992902	0.0037611404373399937	0.493655209836615
0.04904985255993341	0.06403198450238046	0.03576544743685847	0.0726159314704183	0.0025308636638865503	0.31726152832857557	0.13956526585219514	0.000603476156402033	0.014603967208048492	0.009963479860350953	0.9868475114053084	0.010016924981632246	0.007891875081896293	0.29533096678123555	0.04457257730245253	9.916403690192358e-05	0.5794477045455563	0.0019858141828367013	0.3767800601597096	0.0021411856670801666	0.6639345122164424	1.3059867651858648	0.29095831394774674	0.15922071608039545	7.23000471669708	0.02064034970398209	0.06557984046292968	0.01781295633107733	0.08481228576130381	0.004372652833488755	0.49355528058860104
0.04471072314958971	0.06544397424180248	0.03894687007103413	0.07048851562264147	0.0024840749903522045	0.3391588662620212	0.15791065701433626	0.0005746948596057685	0.013553677553439777	0.01043377426965553	0.9865193658516227	0.010492561430033905	0.008090853890130296	0.3230644410216615	0.039444975207650855	0.00010183245012847087	0.5817183233600025	0.0020392510663298754	0.370227985934904	0.0020941846980186175	0.740032595970943	1.33375840760646	0.3180763491079617	0.15777158114920256	7.641736438878759	0.02059601714814709	0.06939665847984525	0.01800994535122899	0.0701429690559332	0.00498809191369981	0.49339448926729507
0.04094366294671002	0.06707004717841514	0.04304109897217	0.0683126282297016	0.0023999689232168655	0.3603362606091912	0.1748270471415527	0.0005591696784545879	0.012671092193390947	0.010858877675567606	0.9861150282051651	0.010922976827451423	0.008410113328901644	0.347380365647067	0.03342248228111339	0.00010496501213447852	0.5733583719937801	0.0021016000351864093	0.3580960743888271	0.0020369465765815815	0.8056589515377411	1.3581225918490916	0.34180193285858645	0.14897672701087122	8.059929495640358	0.02054191158871606	0.07422262020245682	0.018326012195612626	0.05500227695354808	0.005578432788480525	0.4931963638205309
0.03768962599406706	0.06882546767221978	0.048357296738912016	0.06619928051332916	0.0022872647983295893	0.3808155104852506	0.1895288381933727	0.000557468390413941	0.011923528720110606	0.011243129864761963	0.985660483890987	0.011312479715985781	0.008832700257108026	0.36704857669937524	0.027072656645682758	0.00010838180560496074	0.5513685280614227	0.002169398191086976	0.3397396010031779	0.0019674278136217827	0.8598751981185164	1.3778518642712894	0.36094672049321197	0.13442272398291724	8.477241898919411	0.020475809619226744	0.08032875719141092	0.018744373254536945	0.04080580106758471	0.00610185620616327	0.4929736371065836
0.03488463055210968	0.07066380784599838	0.05527300396463132	0.06421326558410022	0.0021503151399740335	0.40061743320855436	0.20103860339420357	0.0005700976977860966	0.011288500717368335	0.011590466156423888	0.9851696746672239	0.01166496671783327	0.009341037002833568	0.3805664916174426	0.02092957693661143	0.00011198583231494772	0.5117932573958827	0.0022407788154025447	0.31432567890749613	0.0018840610063564117	0.9027113443213641	1.3914472087923957	0.37406409171765964	0.11634668103002814	8.88734911791062	0.02039604683867136	0.08807171749533058	0.01924762663280523	0.0285631894340325	0.006502399899782907	0.4927331405869397
