eEF1A_GDP	aa-tRNA_eEF1A_GTP	eEF2_GDP	eEF3_GDP	eEF2_GTP	eEF3_GTP	eIF5	eIF3_eIF5_eIF2_GTP_Met-tRNA	40S	43S	eIF4E_eIF4G	48S_Ded1	eIF2B	eRF3_GTP	eIF4A_eIF4E_eIF4G_mRNA_Pab1	eEF1B	80S_20	80S_tRNA_2	80S_aa-tRNA_eEF1A_GTP_1	80S_2	80S_aa-tRNA_2	80S_tRNA_3	80S_3	80S_aa-tRNA_3	80S_tRNA_4	80S_aa-tRNA_eEF1A_GTP_4	80S_aa-tRNA_eEF2_GTP_4	80S_tRNA_eEF3_GTP_9	80S_5	80S_aa-tRNA_5	80S_tRNA_6	80S_aa-tRNA_eEF1A_GTP_6	80S_aa-tRNA_eEF2_GTP_6	80S_tRNA_eEF3_GTP_10	80S_7	80S_aa-tRNA_7	80S_tRNA_8	80S_aa-tRNA_eEF1A_GTP_8	80S_aa-tRNA_eEF2_GTP_8	80S_tRNA_eEF3_GTP_11	80S_12	80S_aa-tRNA_9	80S_tRNA_14	80S_aa-tRNA_eEF1A_GTP_10	80S_aa-tRNA_eEF2_GTP_10	80S_tRNA_eEF3_GTP_15	80S_13	80S_aa-tRNA_11	80S_tRNA_16	80S_aa-tRNA_eEF1A_GTP_14	80S_aa-tRNA_eEF2_GTP_12	80S_tRNA_eEF3_GTP_17	80S_aa-tRNA_13	80S_16	80S_tRNA_18	80S_aa-tRNA_eEF1A_GTP_15	80S_aa-tRNA_eEF2_GTP_14	80S_tRNA_eEF3_GTP_19	80S_aa-tRNA_16	80S_18	80S_tRNA_20	80S_aa-tRNA_eEF1A_GTP_17	80S_aa-tRNA_eEF2_GTP_18	80S_aa-tRNA_eEF1A_GTP_19	80S_tRNA_12	mRNA_cap	eIF2_GTP_Met-tRNA	eIF5B_GTP	80S_tRNA_eEF3_GTP_4	80S_aa-tRNA_1	80S_8	80S_aa-tRNA_eEF2_GTP_15	80S_tRNA_eEF3_GTP_5	80S_11	80S_aa-tRNA_12	80S_tRNA_eEF3_GTP_6	80S_aa-tRNA_eEF2_GTP_16	80S_aa-tRNA_eEF1A_GTP_9	80S_tRNA_7	80S_aa-tRNA_19	80S_14	80S_aa-tRNA_eEF1A_GTP_18	80S_tRNA_10	80S_aa-tRNA_eEF2_GTP_17	80S_tRNA_eEF3_GTP_13	eEF1A_GTP	eIF4E_eIF4G_mRNA_Pab1_eIF4A_eIF4B	eRF3_GDP	80S_tRNA_9	80S_aa-tRNA_10	80S_aa-tRNA_eEF2_GTP_2	80S_17	80S_tRNA_eEF3_GTP_2	eIF4E	eIF2_GTP	80S_tRNA_19	80S_aa-tRNA_eEF1A_GTP_7	80S_aa-tRNA_4	80S_aa-tRNA_eEF2_GTP_13	80S_15	80S_tRNA_eEF3_GTP_12	80S_aa-tRNA_eEF1A_GTP_3	80S_tRNA_eEF3_GTP_20	80S_aa-tRNA_14	80S_6	80S_aa-tRNA_eEF1A_GTP_5	80S_tRNA_eEF3_GTP_8	80S_aa-tRNA_eEF1A_GTP_11	48S	80S_tRNA_eEF3_GTP_16	80S_aa-tRNA_eEF2_GTP_9	80S_4	80S_tRNA_17	80S_aa-tRNA_18	80S_1	eRF1_eRF3_GTP	80S_aa-tRNA_eEF1A_GTP_13	80S_aa-tRNA_6	80S_10	80S_tRNA_15	eIF1_eIF3_eIF5_eIF2_GTP_Met-tRNA	80S_aa-tRNA_8	80S_aa-tRNA_eEF2_GTP_11	80S_19	80S_tRNA_eEF3_GTP_3	80S_tRNA_13	80S_aa-tRNA_17	80S_aa-tRNA_eEF2_GTP_7	80S_aa-tRNA_eEF2_GTP_1	80S_aa-tRNA_eEF2_GTP_5	80S_tRNA_11	40S_eIF1A	80S_aa-tRNA_15	80S_tRNA_eEF3_GTP_18	80S_tRNA_5	80S_aa-tRNA_eEF1A_GTP_2	80S_aa-tRNA_eEF1A_GTP_16	80S_tRNA_eEF3_GTP_7	80S_aa-tRNA_eEF2_GTP_3	eIF3_eIF5	80S_tRNA_eEF3_GTP_14	eIF2_GDP_eIF2B	60S	mRNA_Pab1	eIF2_GDP	eIF3	eEF1A_GDP_eEF1B	48S_Ded1_eIF5B_GTP	eIF5B_GDP	80S_aa-tRNA_eEF1A_GTP_12	80S_aa-tRNA_eEF2_GTP_19	eIF4E_eIF4G_mRNA_Pab1	eIF1A	eIF4G	Ded1	eIF4A	80S_9	eIF4B	eRF1	Pab1	80S_eRF1_eRF3_GTP	eIF1	Values[mRNA_bound]	Values[mRNA_free]
4.05209670699521e-05	0.0	5.672935389793301e-06	4.45730637769471e-06	0.0	0.0	8.10419341399042e-07	0.0	7.69898374329091e-06	0.0	0.0	0.0	2.2691741559173204e-07	0.0	0.0	3.201156398526221e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.164643288950001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6729353897933e-07	0.0	0.0	0.0	0.0	0.0	3.24167736559617e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.698983374550103e-06	0.0	1.17510804502861e-06	9.319822426088992e-07	0.0	0.0	1.9450064193577e-07	0.0	0.0	0.0	2.3096951229872702e-06	8.914612755389471e-07	1.13458707795866e-06	9.725032096788492e-06	0.0	1.13458707795866e-06	8.914612755389471e-07	1.7829225510778905e-06	0.0	1.5397967486581803e-06	0.0	7.164643288949999e-07
3.204796076443784e-05	5.893774856402979e-06	4.098220199499296e-06	4.447850758192163e-06	1.574711760596748e-06	9.353899205444787e-09	1.3692342526771114e-07	1.846534511451489e-07	5.163229695008685e-06	2.85674564730438e-08	4.12440952410846e-08	1.378096697581982e-08	2.25827972985345e-07	2.4561285418063387e-07	1.3566123959857077e-15	1.0536013172702139e-06	8.895253161659354e-09	2.5502752922932e-08	1.8798841500194277e-11	1.1195371908828376e-11	1.0932306222106663e-10	2.5580624481301695e-08	1.1229549563223387e-11	1.0965638107908336e-10	2.5614016239216976e-08	1.8952329706578326e-11	2.3579338637123934e-13	6.863939385020926e-12	1.1225619617920547e-11	1.0961536094806465e-10	2.5417918880111513e-08	1.8807027623513647e-11	2.3083022502157956e-13	6.576101736794453e-12	1.1023927442685888e-11	1.0764029611946657e-10	2.4613370798479436e-08	1.8211335324364708e-11	2.23505558884343e-13	6.205721340375499e-12	8.78645232277651e-12	1.023461578345069e-10	1.615488876815646e-08	1.6927211104853918e-11	2.0772466323494989e-13	4.024485274746368e-12	7.9828703022471e-12	9.25170225999622e-11	1.1820223424630983e-08	1.1951110955957238e-11	1.8170212030443316e-13	2.789534794619675e-12	7.791215730634081e-11	5.188215927946381e-12	7.742489304815653e-09	1.035789085939036e-11	1.466083534205263e-13	1.723440052787265e-12	5.061536380448122e-11	3.3982192479410606e-12	4.506258122695342e-09	7.178936539713979e-12	7.021308900263527e-14	4.434935407227508e-12	2.0016496083783706e-08	9.22508350384747e-08	1.6641797298564185e-07	1.5568287488176934e-07	7.362451570590344e-12	1.0891042321815571e-10	1.0804757630231743e-11	1.2704860312342576e-13	7.35030081233166e-12	9.477341577788573e-12	8.576449041321522e-11	7.30607027145326e-12	1.0723443616560872e-13	1.7668382601189423e-11	2.511249737856087e-08	2.5661392546142362e-11	7.091118213602729e-12	5.726694480256488e-12	2.2878595111623864e-08	8.803189485583207e-14	5.227241741407305e-12	4.3139907323249735e-07	1.7938724184633354e-08	3.1188747695902947e-07	2.3879907922502355e-08	9.804729704638084e-11	2.3720252091789764e-13	4.259867919307269e-12	7.330475419040391e-12	2.9849970558531445e-06	6.126596188491528e-07	5.996359717515834e-09	1.8580863901320513e-11	1.0979836034769235e-10	1.6506599174015292e-13	6.145918651634093e-12	5.753377897758114e-12	1.892765883769903e-11	1.2951488532889973e-12	6.920006350306798e-11	1.115804911859823e-11	1.8920990364715474e-11	7.074783958362615e-12	1.597354136150406e-11	5.8199021749703846e-12	3.397405555670943e-12	2.1683225045516995e-13	1.1244191984312327e-11	9.70541711893667e-09	3.314106265744881e-11	1.1153120446385032e-11	9.79320783590914e-09	1.3454287928160777e-11	1.0895317948037899e-10	1.004305513959311e-11	1.400183059886861e-08	1.4396300085199084e-08	1.0549600480220891e-10	1.9600816151986273e-13	2.631762378064115e-12	7.352857167262732e-12	1.8186137644700922e-08	4.155165019940963e-11	2.280485756287969e-13	2.377976404540267e-13	2.390811599750747e-13	2.1590120938102805e-08	2.1145886174848706e-06	5.99677608729546e-11	2.2253267079518042e-12	2.5571765326520895e-08	1.8870054202338486e-11	8.74364833759153e-12	7.218267972588513e-12	2.3660208825133214e-13	4.182207422692113e-07	4.643366582255641e-12	1.089442606386579e-09	7.334043366384565e-06	4.087772793545943e-07	1.3966583672531001e-07	2.5848632647756855e-07	2.1475550812560093e-06	1.3871179280732207e-08	2.4946587773268496e-08	1.480888171789508e-11	5.4366547529124094e-14	1.6983952280195558e-07	1.388810828706259e-07	6.34780965795934e-07	1.1069349317021087e-06	9.679435405088511e-06	1.0482703173382215e-11	1.0889903876153002e-06	8.816680676992825e-07	1.1587090572213663e-06	3.7570714512778334e-18	1.469175025941205e-06	3.649400081655551e-07	3.5152432072944483e-07
3.2655426180690434e-05	5.270003245492586e-06	5.4498978747300965e-06	4.4478725883618765e-06	2.2303264304396007e-07	9.2993175814551e-09	1.333968737616829e-07	1.7405686074906017e-07	4.804635886643031e-06	7.099344052559011e-08	4.1450332456312905e-08	1.492125060595018e-08	2.2593526908705777e-07	2.4560672659636797e-07	1.3636712039669424e-15	1.0424714338930391e-06	2.3142654380946276e-07	2.501853003045598e-08	1.8429800289166854e-11	1.2210951473693554e-11	7.518115000454431e-10	2.4981907887100393e-08	1.2193076747258298e-11	7.50710197952773e-10	2.494499408175455e-08	1.8349392464268125e-11	2.420774691867004e-13	7.0789524702028315e-12	1.2157160832997697e-11	7.484988254914185e-10	2.4872296413565194e-08	1.8295917427775164e-11	2.242759588932528e-13	7.070526543301693e-12	1.2122557464456016e-11	7.463698989798552e-10	2.4803971942528288e-08	1.824566097895603e-11	2.2366060381508446e-13	7.062895927243568e-12	1.205204662252748e-11	7.444154690970074e-10	2.466093106107462e-08	1.8200668688645018e-11	2.231100692619756e-13	7.045040887403436e-12	1.2042926033876575e-11	7.427314897365042e-10	2.4652303529702157e-08	1.814046250879027e-11	2.2266226629083266e-13	7.0457045941863295e-12	7.414815307756373e-10	1.203221753423771e-11	2.4661809717787067e-08	1.8135083863618284e-11	2.223763232060023e-13	7.048341738369666e-12	7.40837818385193e-10	1.2036859866222167e-11	2.46586464812202e-08	1.8136801834863766e-11	2.2238947969303187e-13	1.814358976872529e-11	2.4692946982114407e-08	9.041018672462812e-08	1.6880634204099682e-07	1.538619081624471e-07	7.1283046657703075e-12	7.528876737243385e-10	1.210623152247452e-11	2.2231198035383217e-13	7.117825034476912e-12	1.2063344836797317e-11	7.420390607878461e-10	7.107530581687314e-12	2.2230185454547834e-13	1.8222356472027e-11	2.4837422553523856e-08	7.41227937371096e-10	1.2036424020747758e-11	1.814112933271248e-11	2.4742801670532352e-08	2.2233589146697908e-13	7.050939953217762e-12	4.365062361380309e-07	6.939272410571172e-09	3.1190316195280525e-07	2.4772288200550215e-08	7.435313902358356e-10	2.428169993526498e-13	1.2033989259642428e-11	7.149318463075265e-12	2.9876079462066585e-06	5.901205159201763e-07	2.4665158497611048e-08	1.8270265555877883e-11	7.496006459575642e-10	2.2249498356427648e-13	1.2032853136973411e-11	7.056280519780902e-12	1.837654639998081e-11	7.046480061959055e-12	7.410860372732753e-10	1.2139578184193415e-11	1.8322416400397202e-11	7.088006309098536e-12	1.818102867888287e-11	5.632940290093836e-12	7.044667938728327e-12	2.2337537311302614e-13	1.2175059873197059e-11	2.465592987154362e-08	7.411298790660523e-10	1.2228410563195513e-11	9.783650332504657e-09	1.8150259078999847e-11	7.474168946577979e-10	1.2076377196220634e-11	2.4653610302520165e-08	1.3296491233275314e-08	7.453659774645945e-10	2.228700360628688e-13	1.203849333979719e-11	7.1388532150227925e-12	2.4674256815306738e-08	7.40951259164531e-10	2.2396183337043379e-13	2.431814325806242e-13	7.80949460784595e-13	2.47160981092738e-08	2.0755568673374605e-06	7.408715759711004e-10	7.047384997932955e-12	2.490832130256901e-08	1.840348639476136e-11	1.813412906320221e-11	7.0975650776770166e-12	2.4244835190735656e-13	3.877475168596925e-07	7.047132398308626e-12	9.82146504673872e-10	6.982113984035054e-06	4.134350552371823e-07	1.2592408978509725e-07	2.549597749715407e-07	2.158684964633183e-06	1.6001274723499836e-08	2.4637459049823098e-08	1.81640026570822e-11	2.2241888710706027e-13	1.7475165488920417e-07	1.3221665685447717e-07	6.373918561494471e-07	1.103664552629209e-06	9.687164664744494e-06	1.2090768075385454e-11	1.09671964727835e-06	8.816776251087911e-07	1.15686840890752e-06	9.76518023394979e-17	1.4245786586295684e-06	7.168693905150607e-07	-4.0506162006079987e-10
3.341069663840613e-05	4.492955584618008e-06	5.533453576016943e-06	4.447872881841954e-06	1.394697907497912e-07	9.298583695566465e-09	1.328105096257905e-07	1.7019289241791348e-07	4.712056686651669e-06	8.167429234690397e-08	4.143971880116311e-08	1.52789774426866e-08	2.2593970147966914e-07	2.456043742332438e-07	1.3628411369003208e-15	1.0279174129346214e-06	3.1696171676269296e-07	2.5007473379392534e-08	1.840317199932964e-11	1.431533967674779e-11	1.2029509373770003e-09	2.4994293415351678e-08	1.430779464327069e-11	1.2023156555375026e-09	2.498054795316379e-08	1.8374078479351923e-11	2.434264571056881e-13	7.115418279266341e-12	1.429172440156506e-11	1.2009626907498656e-09	2.4950004733562193e-08	1.835161201583366e-11	2.2520545287582253e-13	7.110357745816576e-12	1.4273706277749481e-11	1.1994463694613267e-09	2.491870984536894e-08	1.832859175301546e-11	2.2492230302796966e-13	7.105026237359879e-12	1.4222783733810776e-11	1.1978610716261085e-09	2.4802828907593138e-08	1.8303174324716865e-11	2.246096841188679e-13	7.080418373102417e-12	1.4210844649527263e-11	1.1961074080251495e-09	2.475452604774816e-08	1.824335034103383e-11	2.2426254256921124e-13	7.065808346557517e-12	1.1941512437535564e-09	1.4170536085300059e-11	2.470057263668602e-08	1.8226100343576342e-11	2.2387368940058435e-13	7.049615549392314e-12	1.1907549536554145e-09	1.413964952879395e-11	2.46414088259644e-08	1.8188489220638222e-11	2.2294828878994711e-13	1.8146803904823904e-11	2.4845793231403597e-08	9.021481783794912e-08	1.6800764051071983e-07	1.5335981241058408e-07	7.137900921129662e-12	1.2035595581508868e-09	1.4264526039166158e-11	2.23661439226938e-13	7.133807187301969e-12	1.4234063855735863e-11	1.1951571318031177e-09	7.129173492816124e-12	2.2343650544513224e-13	1.8316201738288316e-11	2.4934746166188648e-08	1.1867554197308967e-09	1.4198187991152309e-11	1.8168130945137324e-11	2.4884156060212882e-08	2.2319870301510267e-13	7.093436566821859e-12	4.437282977930331e-07	6.016013170805156e-09	3.11909183176259e-07	2.4901866195539624e-08	1.1970071443231563e-09	2.437657067233048e-13	1.4155493121840593e-11	7.14559463663786e-12	2.98747097546309e-06	5.840899755636699e-07	2.467157939549924e-08	1.8340387913201156e-11	1.2016531434178896e-09	2.2407379490157058e-13	1.4184763444357471e-11	7.0993958565125e-12	1.8384189394317893e-11	7.040994567877713e-12	1.1930848267157908e-09	1.4282441300434653e-11	1.8363540024869573e-11	7.120231219829075e-12	1.8289449302529306e-11	5.628092639674804e-12	7.0733169152900005e-12	2.2476991743329872e-13	1.4299925888961452e-11	2.4728248663618988e-08	1.1881531132642349e-09	1.4322567718850578e-11	9.779981436133477e-09	1.8259613627749163e-11	1.2001821595446333e-09	1.4244745191949578e-11	2.4779378669543686e-08	1.2943948472480781e-08	1.1986731762862765e-09	2.244408550727934e-13	1.412305194534084e-11	7.141828571613614e-12	2.482493779275949e-08	1.189487639337308e-09	2.2506738716320557e-13	2.4392454480161604e-13	7.91115358422048e-12	2.4865497614962663e-08	2.0607776026549615e-06	1.1919536873991993e-09	7.0579001340625025e-12	2.496622125267985e-08	1.839388435179678e-11	1.8207818775614608e-11	7.124813473053932e-12	2.4359970543610893e-13	3.809322576685899e-07	7.087119111370298e-12	9.777141120625542e-10	6.886373653780122e-06	4.134828397251498e-07	1.2535614073749613e-07	2.543734108356485e-07	2.173238985591598e-06	1.658083533203729e-08	2.455999419314874e-08	1.8274954845241312e-11	2.2268602165678604e-13	1.7488521593088808e-07	1.353777871180408e-07	6.372548854058858e-07	1.1027272651839353e-06	9.687150641387462e-06	1.425488363634401e-11	1.0967056239204927e-06	8.816812939691209e-07	1.1566730400208407e-06	1.336937214525574e-16	1.4133130669714264e-06	8.126097207699862e-07	-9.614539187498623e-08
3.397963207777391e-05	3.907832252756073e-06	5.492350314600676e-06	4.447871203716333e-06	1.6341837476821626e-07	9.302779727758927e-09	1.3256627008146869e-07	1.6931488448469704e-07	4.686578035743891e-06	8.380786474635226e-08	4.14155768713757e-08	1.5511604085395052e-08	2.2594145497155307e-07	2.456037737857571e-07	1.3620955747430418e-15	1.0171732716230663e-06	3.3880491151155064e-07	2.4957457552899496e-08	1.8351305875697606e-11	1.6433302893655456e-11	1.026058870664712e-09	2.4980525830218944e-08	1.644849457652686e-11	1.0270137903248232e-09	2.5006751648653695e-08	1.840168853628255e-11	2.4397211272766857e-13	6.9300391039620955e-12	1.648439201918104e-11	1.0293724584020173e-09	2.4312630859769363e-08	1.789086567981362e-11	2.1975342191113847e-13	6.919849289943793e-12	1.599790956883599e-11	9.9881448399371e-10	2.4272497574760764e-08	1.786131499829824e-11	2.1938506640124793e-13	6.9087139931535644e-12	1.5887476694029604e-11	9.96567479484242e-10	2.407216399955023e-08	1.7812750825678303e-11	2.1878436487597884e-13	6.880660791597888e-12	1.5865044486180127e-11	9.934866793435618e-10	2.4093392081939666e-08	1.7713898666202797e-11	2.180785746471651e-13	6.903217408462398e-12	9.904914660091274e-10	1.5864360548915552e-11	2.4233805829263375e-08	1.771190684232795e-11	2.1757540521976439e-13	6.959243824424889e-12	9.905474912276442e-10	1.5956853058131786e-11	2.4469980704513295e-08	1.7770028341313136e-11	2.1907701042078584e-13	1.7914303610514692e-11	2.4128556899570514e-08	9.004504374894477e-08	1.678175675471361e-07	1.5303376159233226e-07	7.148613979317453e-12	1.0252642502693171e-09	1.5982263656680914e-11	2.175581518824047e-13	7.156700591961842e-12	1.5913164246852173e-11	9.91883201189248e-10	6.9501847941008824e-12	2.177849059407864e-13	1.7838986193261014e-11	2.4296252559959825e-08	1.0010077201005916e-09	1.5850354912306877e-11	1.7832974396925075e-11	2.420652079222804e-08	2.182929533814066e-13	6.887821835550618e-12	4.4917846404760404e-07	5.855705331732636e-09	3.1191072010707143e-07	2.4242164612517244e-08	9.950933347763574e-10	2.4342616232532177e-13	1.5900543304082897e-11	7.134521859764521e-12	2.9871623862208783e-06	5.827208172138314e-07	2.434428747541541e-08	1.7878804252149988e-11	1.0280971843185748e-09	2.1777258379243692e-13	1.584856337715473e-11	6.897561717306975e-12	1.8382386100141945e-11	6.995176566224396e-12	9.895946378433812e-10	1.6008698506717433e-11	1.842250674003954e-11	6.93871081827547e-12	1.778408363782243e-11	5.627590070668469e-12	6.887514268376278e-12	2.1910847536704786e-13	1.6465764887756965e-11	2.4148315125554784e-08	9.9642432778793e-10	1.6420687861198437e-11	9.779044943608043e-09	1.773030906381301e-11	9.995008715558629e-10	1.5938814063211494e-11	2.4069425151175137e-08	1.2864245445501403e-08	9.97825491656545e-10	2.1843112034493864e-13	1.6029614703369888e-11	7.1411166310273095e-12	2.4094484146599568e-08	9.928582246579286e-10	2.1960250996189593e-13	2.4324429253741965e-13	1.7162664820307944e-08	2.4167568995678018e-08	2.0571789010413153e-06	9.895161582725935e-10	6.927658796882804e-12	2.503503909273208e-08	1.8365406278138096e-11	1.7729575344785488e-11	6.9455021682250215e-12	2.436722650869902e-13	3.7938878732774e-07	6.881442178995756e-12	9.759606201786746e-10	6.8600417221040604e-06	4.1331988264214986e-07	1.251294156576313e-07	2.541291712913269e-07	2.1839831269031567e-06	1.696005763781671e-08	2.4506822705621242e-08	1.775537599147028e-11	2.2008473153505744e-13	1.7476640649679108e-07	1.3623106788631823e-07	6.369462961636691e-07	1.1021154162354472e-06	9.686699100781371e-06	1.5962286948976034e-11	1.0962540833136482e-06	8.81682230452448e-07	1.1565032659318372e-06	1.4289344642365618e-16	1.410647349153039e-06	8.389416524460441e-07	-1.2247732355104417e-07
3.438366855249951e-05	3.492576193709287e-06	5.476597222135848e-06	4.4478712963368585e-06	1.6555267664485536e-07	9.302548137163637e-09	1.3235690739164432e-07	1.6889944320594873e-07	4.673494541609255e-06	8.419081476638574e-08	4.136402331870779e-08	1.5960245178891414e-08	2.2594402584965702e-07	2.456037952410528e-07	1.3600580813691797e-15	1.009747315209235e-06	3.380241017787551e-07	2.489120245889512e-08	1.831424875971104e-11	1.833789307482366e-11	1.0096237200219045e-09	2.4893856415897258e-08	1.833984831715748e-11	1.0097313967233645e-09	2.4896465951102124e-08	1.832005867785452e-11	2.4355527358116136e-13	6.937104067040666e-12	1.8343609560373995e-11	1.0101312940020686e-09	2.4274980139547713e-08	1.7862732852868206e-11	2.1930928172298622e-13	6.9364057769365885e-12	1.7882187105877147e-11	9.845261328875424e-10	2.4270086634061242e-08	1.78591312575938e-11	2.1926486441463625e-13	6.935830431186824e-12	1.7874124264802907e-11	9.843157520526802e-10	2.426212824578322e-08	1.785540991007696e-11	2.1921922881097957e-13	6.936162623554066e-12	1.7873857894590846e-11	9.841360803384327e-10	2.426747672984756e-08	1.785327930532113e-11	2.1918960813343217e-13	6.938360905401302e-12	9.840708879098262e-10	1.7878381262344735e-11	2.427702554562028e-08	1.785478870730336e-11	2.1919423351537768e-13	6.9413926507534025e-12	9.843258470058001e-10	1.7885417420846063e-11	2.4287590017652505e-08	1.7860449859611422e-11	2.193304129026723e-13	1.786825511866834e-11	2.4261702996373892e-08	8.98393606201172e-08	1.6778757327405474e-07	1.5241440998378142e-07	7.116908806431578e-12	1.0095168406500345e-09	1.788029974443089e-11	2.192132115946428e-13	7.117622305413578e-12	1.787509135718028e-11	9.840839937690139e-10	6.939250390388729e-12	2.19243477550457e-13	1.785720723196296e-11	2.4272648249081138e-08	9.849374884508188e-10	1.7874439091789863e-11	1.7864246882017174e-11	2.426502919444538e-08	2.1928353406052023e-13	6.935351488513257e-12	4.5297163657259826e-07	5.814096906371303e-09	3.1191066518417045e-07	2.4267472011913065e-08	9.842169805738958e-10	2.4357415098199447e-13	1.7881616286782293e-11	7.115404185667495e-12	2.986504543332274e-06	5.81992479580987e-07	2.4282472179584336e-08	1.7861016499982602e-11	1.0098371610561197e-09	2.1918668907513024e-13	1.7875949628813158e-11	6.9354550394862985e-12	1.831813851071791e-11	6.942855609231806e-12	9.841047594169097e-10	1.788390531363232e-11	1.832189521698711e-11	6.937851487034868e-12	1.7853929336189635e-11	5.625379638945636e-12	6.9371058833134606e-12	2.1924122862268415e-13	1.834177078448404e-11	2.4271866767829233e-08	9.847161555853225e-10	1.8335954006027622e-11	9.779078411541962e-09	1.785269819801132e-11	9.846212863373493e-10	1.787657391451829e-11	2.4264177348459006e-08	1.2824325337354665e-08	9.844218684322583e-10	2.1920120956235265e-13	1.7889430271749388e-11	7.1161628478795115e-12	2.426134048948758e-08	9.845056863044957e-10	2.1928808773236174e-13	2.4358471913663555e-13	3.078144718900892e-08	2.4263016391420654e-08	2.055572054663039e-06	9.8418996390945e-10	6.939835653860573e-12	2.4898961954775953e-08	1.8316185572924488e-11	1.7857218106572183e-11	6.938583768425678e-12	2.435646717979581e-13	3.7850677019384174e-07	6.935576767458843e-12	9.733897420749461e-10	6.8468981228017686e-06	4.128161693297043e-07	1.2479893861793832e-07	2.539198086015027e-07	2.1914090833169863e-06	1.767520994533614e-08	2.4411022006652808e-08	1.785296375619469e-11	2.193797114048192e-13	1.7435362017487866e-07	1.3629117305397617e-07	6.362884532750639e-07	1.100951622834431e-06	9.685576918018185e-06	1.7878373461151603e-11	1.0951319005484259e-06	8.816821969848434e-07	1.1562975828030084e-06	1.4256462212868965e-16	1.409140528050568e-06	8.520852517483379e-07	-1.3562092285333795e-07
