Mp	M	Mpp
0.0	500.0	0.0
0.41616023361295723	499.5551119421604	0.028727824226684295
0.7658302791476831	499.1273753094971	0.10679441135518912
1.0620864234635108	498.71403757342426	0.22387600311216432
1.3153880263031512	498.3128940377402	0.3717179359566498
1.5341045506249764	497.9221757032998	0.543719746075077
1.7249355283316548	497.5404605063769	0.7346039652912018
1.8932455330685733	497.1666029258929	0.9401515410383042
2.0433315685275124	496.7996780722282	1.1569903592441102
2.178636640003312	496.43893722311526	1.3824261368812536
2.3019204264855375	496.0837724267872	1.6143071467270134
2.4153957255360408	495.733688299663	1.8509159748008583
2.520837570577562	495.38827954060173	2.0908828888206066
2.6196705171866213	495.0472129924309	2.33311649038249
2.7130384815224304	494.7102133239074	2.5767481945701
2.8018606285840613	494.37705159639825	2.821087775017736
2.886876103862198	494.04753613038395	3.0655877657537607
2.9686798398596284	493.72150520652485	3.3098149536153976
3.047751221615817	493.39882123066866	3.553427547715489
3.124477037594177	493.0793660675149	3.796156894890724
3.199169856828435	492.76303730747753	4.037792835693855
3.2720827449431056	492.44974527894067	4.278171976115946
3.3434210494858227	492.13941065600187	4.51716829451201
3.413351838813018	491.8319625420974	4.754685619089338
3.4820114624223284	491.5273369339558	4.990651603621597
3.5495116070635753	491.22547548960546	5.225012903330634
3.6159441483867103	490.9263245394878	5.45773131212505
3.68138503806023	490.62983429199517	5.688780669944029
3.7458974184907055	490.33595819452694	5.918144386981825
3.809534118887247	490.04465241899	6.14581346212215
3.872339656019498	489.75587544686084	6.371784897119036
3.9343518380836486	489.4695877339861	6.596060427929641
3.995603050672697	489.1857514392422	6.818645510084518
4.056121288283993	488.90433020431846	7.039548507396858
4.115930981770942	488.62528897452137	7.25878004370714
4.175053662599168	488.3485938524182	7.476352484982029
4.2335084958535525	488.07421197793855	7.692279526207383
4.291312708729255	487.80211142958984	7.906575861680235
4.348481934764781	487.5322611427511	8.119256922483526
4.405030490768914	487.2646308416597	8.330338667570716
4.460971599787648	486.9991909824396	8.539837417772125
4.516317570737202	486.7359127050483	8.747769724213857
4.571079943388929	486.4747677924184	8.954152264191972
4.6252696054797084	486.21572863544145	9.15900175907815
4.6788968875124155	485.95876820268643	9.362334909800449
4.731971639722693	485.7038600139603	9.564168346316285
4.784503294474479	485.45097811705745	9.764518588467368
4.836500917224657	485.2000970670707	9.963402015703915
4.887973248307493	484.9511919078119	10.160834843879925
4.938928737089093	484.70423815502676	10.356833107883523
4.989375570180128	484.4592117810652	10.551412648753924
5.03932169484658	484.21608920077426	10.744589104378354
5.0887748384131655	483.97484725844794	10.936377903138151
5.137742524708254	483.73546321562026	11.126794259670787
5.186232087800344	483.49791473964564	11.31585317255328
5.234250683725806	483.26217989291985	11.503569423353639
5.281805300568863	483.02823712266326	11.689957576767103
5.328902767170189	482.79606525120585	11.875031981623161
5.375549760700365	482.5656434667198	12.058806772579153
5.42175281339033	482.33695131433217	12.24129587227684
5.467518318374528	482.1099686876313	12.422512993993402
5.512852535161298	481.8846758204334	12.60247164440464
5.55776159437096	481.6610532789062	12.781185126722127
5.60225150217685	481.439081953917	12.95866654390552
5.646328144217998	481.21874305372376	13.134928802057505
5.689997289449142	481.00001809680725	13.309984613742945
5.7332645936198725	480.7828889049547	13.483846501424757
5.776135602506436	480.5673375965777	13.656526800915184
5.8186157549833375	480.35334658021884	13.82803766479723
5.860710385941602	480.1408985482388	13.998391065819003
5.902424729054299	479.92997647067324	14.167598800271762
5.943763919372872	479.7205635893401	14.335672491286426
5.984732995892957	479.51264341199595	14.502623592110425
6.025336903966942	479.3061997067021	14.668463389330288
6.065580497572783	479.10121649641434	14.833203006012173
6.105468541593296	478.8976780535976	14.996853404808396
6.1450057139585095	478.69556889505486	15.159425390985959
6.1841966077038	478.4948737769192	15.320929615376318
6.223045733068653	478.2955776895699	15.481376577360788
6.2615575192756765	478.0976658531215	15.640776627602113
6.299736316556125	477.9011237125207	15.799139970922464
6.337586397914099	477.7059369331126	15.956476668972611
6.37511196091247	477.51209139619266	16.112796642894182
6.41231712942	477.31957319462765	16.26810967595158
6.44920595520504	477.12836862877253	16.422425416021692
6.48578241964131	476.9384642021842	16.575753378173737
6.52205043519272	476.74984661783316	16.72810294697336
6.558013847036724	476.56250277398624	16.879483378976246
6.593676434450166	476.3764197606337	17.02990380491535
6.629041912453501	476.1915848553228	17.179373232222947
6.664113932901759	476.00798552020734	17.327900546890138
6.698896086148736	475.8256093978596	17.47549451599092
6.733391902170012	475.6444443083127	17.62216378951652
6.767604852018169	475.46447824531566	17.7679169026655
6.8015383489911905	475.2856993732816	17.912762277726532
6.8351957499027005	475.10809602398905	18.056708226107588
6.868580356296472	474.9316566933698	18.199762950333092
6.901695415502456	474.7563700386748	18.34193454582209
6.934544121942183	474.5822248751216	18.483231002935582
6.967129618049665	474.40921017341867	18.62366020853103
6.999454995548868	474.23731505642365	18.76322994802684
