SosInactive	Raf1Inactive	MekInactive	boundEGFReceptor	freeNGFReceptor	RasInactive	BRafInactive	ErkInactive	PI3KInactive	Rap1Inactive	P90RskInactive	AktInactive	C3GInactive	BRafActive	ErkActive	PI3KActive	Rap1Active	MekActive	SosActive	boundNGFReceptor	RasActive	Raf1Active	NGF	AktActive	EGF	C3GActive	P90RskActive	freeEGFReceptor
59933.29450824504	119479.36152226725	458259.6330205126	79995.53498411867	2234.5765732879013	108367.62946362013	119315.89381544755	104921.06279150935	-1.3416252412193904e-48	105544.62439152942	85761.63751607153	92825.83774919125	4.3502214216233807e-82	684.1061845526019	495078.9372084911	119999.99999999993	14455.375608471037	141740.36697948896	60066.70549175469	7765.4234267121265	11632.37053638013	520.6384777325167	448234.57657328347	27174.162250808567	9922004.465015862	119999.99999999968	34238.36248392859	4.465015881560179
61102.0453651997	119497.84305497355	459049.9459778675	79995.53498411867	2155.1432811778077	108589.9436453491	119315.89381544755	105487.11038265517	1.2310607889316242e-49	105544.62439152942	84699.86537734409	91984.52153959693	-3.3448781309261964e-82	684.1061845526019	494512.8896173452	119999.99999999993	14455.375608471037	140950.05402213405	58897.95463480004	7844.856718822221	11410.056354651175	502.1569450262396	448155.14328117337	28015.47846040289	9922004.465015862	119999.99999999968	35300.13462265602	4.465015881560179
62222.18596744501	119515.11149792104	459783.7238701863	79995.53498411867	2081.041298665743	108803.17666543364	119315.89381544755	106017.19029578553	-4.433615550411051e-50	105544.62439152942	83651.096362732	91149.89769293969	-3.593010213555612e-83	684.1061845526019	493982.8097042148	119999.99999999993	14455.375608471037	140216.27612981535	57777.81403255473	7918.958701334287	11196.823334566625	484.8885020787422	448081.0412986613	28850.102307060148	9922004.465015862	119999.99999999968	36348.903637268086	4.465015881560179
63296.55260431308	119531.27947193688	460466.8007988914	79995.53498411867	2011.9113881032297	109007.84718484568	119315.89381544755	106514.60751815715	-6.27136534389193e-52	105544.62439152942	82615.11686013071	90321.92779642403	6.176305621957512e-84	684.1061845526019	493485.3924818431	119999.99999999993	14455.375608471037	139533.1992011103	56703.44739568666	7988.0886118968	10992.152815154564	468.72052806289315	448011.9113880989	29678.072203575783	9922004.465015862	119999.99999999968	37384.88313986941	4.465015881560179
64327.74620026454	119546.44587954947	461104.21479651844	79995.53498411867	1947.4187015450639	109204.43158400402	119315.89381544755	106982.26098699156	2.8742196758820967e-53	105544.62439152942	81591.72386193939	89500.57343788918	-1.7183927712014866e-84	684.1061845526019	493017.7390130088	119999.99999999993	14455.375608471037	138895.78520348328	55672.2537997352	8052.581298454966	10795.568415996222	453.55412045027714	447947.4187015408	30499.426562110635	9922004.465015862	119999.99999999968	38408.27613806073	4.465015881560179
65318.15961960477	119560.69797470968	461700.3406761547	79995.53498411867	1887.251101323785	109393.36882499771	119315.89381544755	107422.70437477838	1.9965721855814436e-54	105544.62439152942	80580.72377117026	88685.79620922233	9.674607416819137e-85	684.1061845526019	492577.295625222	119999.99999999993	14455.375608471037	138299.65932384695	54681.84038039497	8112.7488986762455	10606.631175002545	439.3020252901039	447887.2511013195	31314.203790777494	9922004.465015862	119999.99999999968	39419.27622882987	4.465015881560179
66270.00086942942	119574.11306271485	462258.9975808437	79995.53498411867	1831.117598911552	109575.06458501863	119315.89381544755	107838.19690901879	-6.156986877925868e-55	105544.62439152942	79581.93138243146	87877.5577097444	2.9496794074638875e-84	684.1061845526019	492161.8030909815	119999.99999999993	14455.375608471037	137741.002419158	53729.99913057031	8168.882401088476	10424.935414981635	425.8869372849044	447831.11759890727	32122.442290255447	9922004.465015862	119999.99999999968	40418.068617568664	4.465015881560179
67185.31293604759	119586.75990610245	462783.53637185955	79995.53498411867	1778.746904181617	109749.89479295358	119315.89381544755	108230.74575741989	-6.309113849454176e-55	105544.62439152942	78595.16900922025	87075.81954956523	2.281228590508272e-84	684.1061845526019	491769.25424258027	119999.99999999993	14455.375608471037	137216.46362814217	52814.687063952144	8221.253095818412	10250.105207046652	413.24009389733203	447778.7469041773	32924.18045043464	9922004.465015862	119999.99999999968	41404.83099077989	4.465015881560179
68065.99084884179	119598.69989476124	463276.911025039	79995.53498411867	1729.8860762503507	109918.20867129658	119315.89381544755	108602.14141795419	2.7274836979807515e-56	105544.62439152942	77620.26573283279	86280.54335290947	-1.6815252271050785e-83	684.1061845526019	491397.858582046	119999.99999999993	14455.375608471037	136723.08897496283	51934.00915115795	8270.11392374968	10081.791328703675	401.3001052385284	447729.88607624604	33719.45664709038	9922004.465015862	119999.99999999968	42379.73426716733	4.465015881560179
68913.79641078325	119609.98802560405	463741.7372517565	79995.53498411867	1684.299268719132	110080.33136611391	119315.89381544755	108953.98731411043	1.8508579432572118e-57	105544.62439152942	76657.05675317181	85491.6907614121	2.413682717322927e-83	684.1061845526019	491046.0126858898	119999.99999999993	14455.375608471037	136258.26274824532	51086.203589216515	8315.700731280896	9919.66863388634	390.01197439571763	447684.29926871485	34508.30923858776	9922004.465015862	119999.99999999968	43342.943246828334	4.465015881560179
69730.37102711212	119620.6737274993	464180.34088294354	79995.53498411867	1641.7665628536142	110236.56623342285	119315.89381544755	109287.7246055072	1.5089521289948369e-59	105544.62439152942	75705.38282525414	84709.22343738175	3.528859835449327e-84	684.1061845526019	490712.27539449296	119999.99999999993	14455.375608471037	135819.6591170583	50269.62897288767	8358.233437146413	9763.433766577416	379.3262725004762	447641.7665628493	35290.77656261812	9922004.465015862	119999.99999999968	44294.61717474605	4.465015881560179
70517.24687551937	119630.80155965484	464594.79806586634	79995.53498411867	1602.0828812765903	110387.19683700397	119315.89381544755	109604.65308773145	4.944489915780071e-61	105544.62439152942	74765.08976744306	83933.1030670344	9.18387132841858e-84	684.1061845526019	490395.3469122688	119999.99999999993	14455.375608471037	135405.20193413555	49482.75312448048	8397.917118723439	9612.803162996273	369.19844034493326	447602.0828812723	36066.89693296544	9922004.465015862	119999.99999999968	45234.910232557166	4.465015881560179
71275.85672728847	119640.4118055813	464986.96880100406	79995.53498411867	1565.0569775326385	110532.4887026887	119315.89381544755	109905.94884520587	-2.8820106638966363e-62	105544.62439152942	73836.02803093857	83163.29136369392	-6.82437313738799e-85	684.1061845526019	490094.05115479446	119999.99999999993	14455.375608471037	135013.03119899775	48724.14327271139	8434.943022467389	9467.511297311565	359.5881944184928	447565.05697752826	36836.7086363059	9922004.465015862	119999.99999999968	46163.97196906166	4.465015881560179
72007.54259702678	119649.54098091542	465358.52510211	79995.53498411867	1530.51049547584	110672.69086449959	119315.89381544755	110192.67923835434	1.4200511612990287e-63	105544.62439152942	72918.05232107434	82399.7500709603	-7.325394619664876e-87	684.1061845526019	489807.320761646	119999.99999999993	14455.375608471037	134641.47489789198	47992.457402973065	8469.489504524186	9327.309135500649	350.4590190843859	447530.51049547154	37600.24992903954	9922004.465015862	119999.99999999968	47081.947678925906	4.465015881560179
72713.56340228397	119658.22226930397	465710.9747553017	79995.53498411867	1498.2770939226073	110808.03723579437	119315.89381544755	110465.81568125173	8.488188401612779e-64	105544.62439152942	72011.0212630435	81642.44096584381	2.5449167892493102e-86	684.1061845526019	489534.1843187487	119999.99999999993	14455.375608471037	134289.02524470026	47286.436597715896	8501.72290607742	9191.962764205844	341.7777306958358	447498.27709391835	38357.55903415605	9922004.465015862	119999.99999999968	47988.97873695676	4.465015881560179
73395.10176751424	119666.48589835184	466045.6814922333	79995.53498411867	1468.2016310383801	110938.74782808716	119315.89381544755	110726.2445969037	-9.992999559070572e-66	105544.62439152942	71114.79710544588	80891.3258618687	-6.679633606284317e-88	684.1061845526019	489273.7554030967	119999.99999999993	14455.375608471037	133954.3185077688	46604.89823248562	8531.798368961649	9061.252171913065	333.5141016479849	447468.201631034	39108.674138131195	9922004.465015862	119999.99999999968	48885.202894554364	4.465015881560179
74053.27010015873	119674.3594647917	466363.8821730141	79995.53498411867	1440.139405192679	111065.02983987845	119315.89381544755	110974.7768410482	-9.951980654991272e-68	105544.62439152942	70229.24545681287	80146.36661214044	8.128247660306041e-89	684.1061845526019	489025.22315895214	119999.99999999993	14455.375608471037	133636.11782698808	45946.72989984113	8559.86059480735	8934.970160121755	325.6405352080992	447440.1394051884	39853.63338785949	9922004.465015862	119999.99999999968	49770.75454318738	4.465015881560179
74689.11602459449	119681.86821720979	466666.70151024853	79995.53498411867	1413.9554477388315	111187.07863258632	119315.89381544755	111212.15584726456	-1.8295621724728173e-70	105544.62439152942	69354.23505047624	79407.52511237793	-2.8501938713923314e-88	684.1061845526019	488787.8441527358	119999.99999999993	14455.375608471037	133333.29848975374	45310.88397540536	8586.044552261195	8812.921367413908	318.13178279000226	447413.9554477346	40592.474887622	9922004.465015862	119999.99999999968	50645.764949524	4.465015881560179
75303.62728003004	119689.03530247798	466955.1647342203	79995.53498411867	1389.5238651103127	111305.07860783917	119315.89381544755	111439.06469444293	4.306419778008407e-71	105544.62439152942	68489.63753443433	78674.7633039163	-1.74589248683035e-88	684.1061845526019	488560.93530555733	119999.99999999993	14455.375608471037	133044.83526578214	44696.37271996982	8610.476134889714	8694.921392161034	310.96469752180076	447389.52386510605	41325.23669608366	9922004.465015862	119999.99999999968	51510.36246556589	4.465015881560179
75897.73612042017	119695.88198139411	467230.20854955044	79995.53498411867	1366.727224588109	111419.20400244296	119315.89381544755	111656.13227801034	7.90795197460142e-72	105544.62439152942	67635.32728236614	77948.04317666865	1.7146463176777386e-90	684.1061845526019	488343.86772199	119999.99999999993	14455.375608471037	132769.79145045186	44102.26387957968	8633.27277541192	8580.795997557267	304.1180186056632	447366.72722458374	42051.95682333134	9922004.465015862	119999.99999999968	52364.67271763409	4.465015881560179
76472.32330347494	119702.4278179087	467492.69063044025	79995.53498411867	1345.4559830133237	111529.61960361147	119315.89381544755	111863.93870269305	2.31459503597039e-72	105544.62439152942	66791.18122389658	77227.32677205525	2.221077175056933e-90	684.1061845526019	488136.0612973072	119999.99999999993	14455.375608471037	132507.309369562	43527.67669652489	8654.544016986707	8470.380396388746	297.5721820910728	447345.45598300896	42772.673227944724	9922004.465015862	119999.99999999968	53208.81877610361	4.465015881560179
77028.22171034907	119708.69084574924	467743.39789500687	79995.53498411867	1325.6079543901799	111636.48140160611	119315.89381544755	112063.02001964471	4.6089680695897796e-73	105544.62439152942	65957.0786914695	76512.57618589545	3.1737653689342003e-90	684.1061845526019	487936.97998035554	119999.99999999993	14455.375608471037	132256.60210499534	42971.778289650756	8674.392045609853	8363.518598394105	291.3091542505041	447325.60795438587	43487.42381410451	9922004.465015862	119999.99999999968	54042.92130853068	4.465015881560179
77566.21962251369	119714.68771559522	467983.053751493	79995.53498411867	1307.0878126545058	111739.93718242967	119315.89381544755	112253.87241436479	2.0350559359173125e-75	105544.62439152942	65132.901281609185	75803.7535712718	-6.424868533908682e-93	684.1061845526019	487746.1275856355	119999.99999999993	14455.375608471037	132016.94624850948	42433.7803774861	8692.912187345526	8260.06281757057	285.3122844045308	447307.0878126502	44196.24642872817	9922004.465015862	119999.99999999968	54867.098718391	4.465015881560179
78087.06374527466	119720.43382531854	468212.32442951767	79995.53498411867	1289.8066300778105	111840.12707170995	119315.89381544755	112436.95589109138	1.2887762375270888e-77	105544.62439152942	64318.532729695	75100.8211413408	9.186051860674444e-93	684.1061845526019	487563.04410890886	119999.99999999993	14455.375608471037	131787.6755704848	41912.93625472516	8710.19336992222	8159.8729282902905	279.5661746812006	447289.80663007335	44899.178858659165	9922004.465015862	119999.99999999968	55681.467270305184	4.465015881560179
78591.46192337119	119725.94343561746	468431.82457423676	79995.53498411867	1273.681445591729	111937.18402838512	119315.89381544755	112612.69755794058	2.7320442263838104e-79	105544.62439152942	63513.85879588037	74403.7411721233	1.8186663053408797e-92	684.1061845526019	487387.30244205974	119999.99999999993	14455.375608471037	131568.1754257657	41408.53807662865	8726.318554408299	8062.815971615112	274.05656438226544	447273.68144558725	45596.258827876685	9922004.465015862	119999.99999999968	56486.14120411981	4.465015881560179
79080.08568018688	119731.22977302808	468642.1221726897	79995.53498411867	1258.6348635562688	112031.23430111614	119315.89381544755	112781.49454042572	-1.0052418216118323e-81	105544.62439152942	62718.76716163888	73712.4760052528	-2.5606855359108436e-94	684.1061845526019	487218.5054595746	119999.99999999993	14455.375608471037	131357.87782731262	40919.914319813	8741.365136443761	7968.765698884084	268.77022697165677	447258.6348635518	46287.523994747135	9922004.465015862	119999.99999999968	57281.2328383613	4.465015881560179
79553.5724986544	119736.30512179548	468843.7429265128	79995.53498411867	1244.5946785374997	112122.39784727932	119315.89381544755	112943.71659043749	-8.34078747367775e-84	105544.62439152942	61933.14733511332	73026.98805068455	-3.9913054746350186e-97	684.1061845526019	487056.2834095628	119999.99999999993	14455.375608471037	131156.2570734896	40446.42750134549	8755.40532146253	7877.602152720893	263.694878204255	447244.59467853326	46973.01194931539	9922004.465015862	119999.99999999968	58066.852664886865	4.465015881560179
