ERK	ERK-PT	ERK-PP	ERK-PY
800.0	0.0	0.0	0.0
789.9323814950906	1.3226790369271118	0.007382425773814708	8.737557042208685
780.0710589245084	2.609374373418566	0.029249235594160955	17.29031746647692
770.4112437264711	3.8612108860120182	0.06518799786346524	25.66235738964478
760.9482985921103	5.079273566964707	0.11479694408864857	33.857630896825086
751.6777300321376	6.264609422696873	0.17768454002153478	41.879976005132505
742.5951814216892	7.418229252460472	0.25346908495685316	49.733120240881924
733.6964265125472	8.54110931000655	0.34177833851743916	57.42068583891744
724.9773633549117	9.63419286287798	0.44224917142639797	64.94619461077238
716.4340086008305	10.69839165635022	0.5545272386064194	72.31307250420149
708.0624920981742	11.734587304930324	0.6782666691754251	79.5246539277086
699.8590520109498	12.74363255212314	0.8131297873874452	86.58418564952808
691.8200302867206	13.726352443538302	0.9587868538358152	93.4948304158938
683.9418677670732	14.683545590976951	1.1149157841851929	100.25967085775326
676.2211000856908	15.615985238762724	1.2812019148417078	106.88171276069329
668.6543546043193	16.52442006915705	1.4573378307663876	113.36388749574566
661.2383461973809	17.409575299123304	1.6430231223490976	119.70905538113527
653.9698726427039	18.27215387729019	1.8379641172086725	125.92000936278579
646.845813233663	19.112836869457116	2.0418738075998215	131.99947608926863
639.8631252631046	19.932284381351348	2.254471647088913	137.95011870844374
633.0188397704665	20.731136665907385	2.475483301893144	143.7745402617215
626.3100601837675	21.51001450521065	2.7046405768959554	149.47528473411447
619.733959779192	22.269519889368937	2.9416812690851266	155.0548390623424
613.2877782216481	23.010236926105947	3.186348963177549	160.515635889057
606.9688197430714	23.732732340445693	3.4383929271058404	165.8600549893655
600.7744514411042	24.437555944691848	3.6975680138416	171.09042460035087
594.702100611705	25.12524135051723	3.9636345021961774	176.20902353557005
588.7492525220415	25.796306571229437	4.2363579637316775	181.21808294298592
582.9134493402399	26.45125433530964	4.515509200490847	186.11978712394807
577.1922879790021	27.090572670915734	4.800864114704274	190.91627523536638
571.5834180859647	27.714735452978882	5.092203584539234	195.60964287650575
566.0845407463889	28.324202775065853	5.389313387820758	200.20194309071297
560.6934072097158	28.91942131425461	5.69198411876775	204.69518735725043
555.4078164599073	29.500824980433602	6.000011038529901	209.09134752111774
550.2256149415552	30.068835036457582	6.3131940547710155	213.39235596720474
545.1446952391034	30.623860474832558	6.6313376371570225	217.6001066488957
540.1629947178138	31.166298403775116	6.954250730501744	221.71645614789796
535.278493716439	31.696534541142494	7.281746627211793	225.74322511519523
530.4892139673743	32.2149436534025	7.6136428588933285	229.68219952031845
525.793218387047	32.721889663548836	7.949761203380966	233.53513074601173
521.1886093388772	33.21772612804933	8.28992756310339	237.3037369699586
516.6735276357185	33.70279653133627	8.633971893362506	240.9897039395713
512.2461546226389	34.17743379519843	8.981728256819045	244.59468332533223
507.9047077272401	34.64196145325239	9.333034610739842	248.12029620875623
503.64743938100065	35.096693966163194	9.6877327321513	251.5681339206735
499.47263645807567	35.54193690496876	10.045668164161638	254.9397584727826
495.37862123038116	35.977986745179116	10.406690226065436	258.23670179836296
491.36375228057256	36.405130671663414	10.770652021690221	261.46046502606254
487.4264187866354	36.82364808177434	11.137410171001793	264.61252296057717
483.5650415116633	37.23381037055875	11.506824821657228	267.69432329610936
479.7780721262517	37.63588114255515	11.878759589691876	270.70728714149
476.06399558659155	38.03011563163872	12.253081609133305	273.6528071726251
472.4213263749935	38.41676171128895	12.62966136228292	276.53225055142326
468.84860745493836	38.796060201444504	13.008372607003947	279.34695973660183
465.34441014426966	39.16824493744095	13.38909233682019	282.09825258145787
461.9073344217229	39.533542712408874	13.771700758721623	284.7874221071353
458.53600968761924	39.892173096026916	14.156081288128712	287.4157359282138
455.2290910628555	40.24434946796272	14.542120375289691	289.98443909388084
451.985259865715	40.590278913912215	14.92970748951955	292.4947537308419
448.80322310997263	40.93016238691505	15.31873506614538	294.9478794369556
445.68171518037497	41.264194252108894	15.70909852929117	297.3449920382137
442.61949501083006	41.592563103865416	16.100696157720964	299.68724572757225
439.61534515663027	41.91545204706324	16.493429016777952	301.9757737795173
436.6680717958883	42.23303871546581	16.88720092275025	304.21168856588434
433.77650413274324	42.545495459351734	17.28191838636032	306.3960820215334
430.9394952650251	42.85298910132834	17.67749061148656	308.53002502214866
428.15592356382916	43.155680541200965	18.07382951319166	310.6145663817669
425.42468762819817	43.45372625531534	18.470849493435427	312.65073662303973
422.7447075801167	43.7472779263666	18.86846745591319	314.6395470375922
420.1149246547509	44.03648257588009	19.26660275659919	316.5819900127585
417.5343008183538	44.321482685887055	19.665177155479096	318.4790393402688
415.0018205483404	44.60241563435154	20.064114852509235	320.3316489647876
412.5164881698079	44.879414540932764	20.46334235047835	322.1407549387698
410.0773271637759	45.15260848694512	20.862788394677196	323.9072759545905
407.6833802917475	45.42212247622712	21.262383944367638	325.63211328764646
405.33370915927424	45.688077574063996	21.66206212239839	327.31615114425216
403.02739458750307	45.95059077164728	22.061758205171365	328.9602564356671
400.76353717092877	46.20977478728187	22.4614096219072	330.5652784198709
398.5412545032469	46.465738999406604	22.86095578751534	332.13205070982
396.35968175306385	46.71858924170115	23.260338102756347	333.6613909024674
394.2179713214171	46.968427910093546	23.659499908549705	335.1541008599284
392.11529254108956	47.21535405309858	24.058386444007805	336.6109669617928
390.0508327852409	47.459462941987866	24.45694490233121	338.0327593704288
388.0237956283688	47.700846728923615	24.855124282021166	339.42023336067507
386.0334003783384	47.9395945990411	25.25287533329746	340.77412968931174
384.07888208623905	48.17579274616816	25.650150537696124	342.0951746298854
