cLc	cP7c	cP9c	cTc	cXc	cYc	cLm	cPn	cP7m	cP9m	cTm	cXm	cYm	cP7n	cTn	cP9n	cXn	cLn	cYn
0.0659	0.0861	0.0077	0.7852	2.5615	7.6795	0.1951	0.0	0.0772	0.0011	0.1234	1.6104	1.1149	2.7182	4.5209	0.0073	14.5474	0.3952	9.7016
0.05958825802002955	0.08565632213808935	0.007949591747216076	0.745193913573011	2.293798652927051	8.913769523527742	0.17501867108803115	0.0	0.0733066059429381	0.0009809443144132902	0.22683846232804067	1.5036068983788624	1.2936934785190988	2.7692291045818527	4.2849542255627115	0.00750802447085481	12.933818182190382	0.3572946076771693	11.261686743864232
0.05384644548721614	0.08390304138922276	0.008073588719700006	0.7198336209809922	2.0440546749863935	10.409887273582587	0.15887037755689334	0.0	0.06859896266944726	0.0008580403064969836	0.4235134889746727	1.4055756263522394	1.476124743142064	2.7729672388967685	4.128692530826143	0.007628917886978656	11.428301519747414	0.32276574256351453	13.156973999435237
0.04881999618765514	0.08108597126344996	0.008097121433204086	0.717915310477859	1.8238218762492338	12.124537480643262	0.14616514549585904	0.0	0.06346058564028	0.0007402516178679583	0.7679553316534703	1.3217140703776575	1.6317341541014407	2.7333772720203036	4.0999986719003	0.007654450586722298	10.098995550054648	0.2923267120664024	15.335611413427616
0.04454528121080335	0.07745374032053678	0.008033441548594821	0.7510394504926631	1.6439431320636484	13.924521837773524	0.13654571861130377	0.0	0.05819801681886117	0.0006324795543577467	1.289056130039314	1.2601371030315673	1.7113981661272923	2.6566735414281197	4.2642159237789805	0.007597047663539222	9.00589460216722	0.26626544453381856	17.63279007416698
0.04103257581490441	0.07324912612554794	0.007897380130970478	0.8289026212830073	1.5154150152101404	15.568212900837327	0.12994349549913597	0.0	0.05304129431727593	0.0005368374822144245	1.9379639614687125	1.2315156729269299	1.6699548827952162	2.550248364860729	4.679690212880346	0.007470707793576169	8.206284628049511	0.24465977625440657	19.744282357498772
0.03830671410458147	0.06869691473898441	0.007703572837045393	0.9532126379475785	1.4491003317166213	16.77113016116525	0.12670299229627663	0.0	0.048156692537216376	0.00045373923150685436	2.5948438547911388	1.2467114201960157	1.5053228269405294	2.4218437523986864	5.362406537831229	0.007289288845119019	7.756020858207854	0.22762033984036104	21.30577219532477
0.036440731557884715	0.06399966155350824	0.007465511343506589	1.1154818629243344	1.4539363495293607	17.331396157807973	0.12762805391418555	0.0	0.04366533575982468	0.00038268359006519146	3.1286385452378616	1.3128863409401732	1.264703103581921	2.2789923895445616	6.270194440079108	0.0070655966889133	7.703196245837218	0.21549960698925943	22.052837370113316
0.03557391758579433	0.05933945512959202	0.007195160184781973	1.2986126859224945	1.5348205881302064	17.202952444512476	0.13388192532616758	0.0	0.03966348212290773	0.00032277500208039106	3.4284489013296033	1.4302553162081575	1.0085851923981404	2.128717044116642	7.310214802693655	0.006810992550503368	8.079015536887853	0.20902206619752892	21.919110983209357
0.03590463515581579	0.05488393766894054	0.006902816804028017	1.4167921103457928	1.686682811827125	16.434493796893545	0.14669857607406772	0.3401861962859045	0.036242044346535995	0.0002728509884424572	3.3927692843447095	1.5800496974530627	0.7557429111549858	1.9774508508501145	8.01812054393566	0.006535269493693988	8.874351956884954	0.2092797655235235	20.964679970602134
0.037643282946193415	0.05079502264610855	0.006597425719072318	1.5045144484459219	1.89077809437951	15.202716826407825	0.16680201886225215	0.5200945978836491	0.033503898277235086	0.00023244473999529662	2.9354208736829754	1.7386173361411552	0.5724775436493158	1.8311299475569704	8.548563711744542	0.006246918664942314	9.99935660811549	0.21751505406127508	19.40806844480732
0.04094292123417755	0.04723821232470006	0.006287008895091093	1.5306063358736555	2.1274143251340343	13.720165850547842	0.19409184530212958	0.6297597601435924	0.031576652496017196	0.0002013432824560247	2.1040984172218318	1.887813576516984	0.44697295371137746	1.6954001732436779	8.742114452948515	0.005953549670140288	11.349727121939864	0.2347236794316526	17.523079107751173
0.045845152846706295	0.04439077500269072	0.005979207338960869	1.485511346392137	2.37151160989603	12.157691795663327	0.22755491567776343	0.7008383744079258	0.030619853994096318	0.00018031949438707825	1.2169010096439008	2.0059822514099777	0.3697716983497727	1.5758734851418177	8.5273359241461	0.005662384454983474	12.790222102956648	0.2613192172238376	15.529875073071935
0.052226596249870506	0.042445769078319075	0.00568231103550554	1.390573836676657	2.5933450729449525	10.650995134459194	0.2650296760000877	0.7484663458177891	0.03082223898761252	0.0001718116117626176	0.6408297314691984	2.0766369069645085	0.333728593403075	1.4783655684522135	8.00846551947516	0.0053812149211404595	14.148187694642003	0.29682333239750036	13.603273538195415
0.05974516041250829	0.04160512266284043	0.005406794027740552	1.275323578383086	2.7654940882998083	9.304217361058503	0.303039565798412	0.7810259551602362	0.032377809896664236	0.0001807137680986773	0.34665050860803925	2.095327926232153	0.3332272218744792	1.4089942779676736	7.357437372416316	0.005119836258164611	15.249857462604679	0.33954562756419093	11.877433831736232
0.0678053754965965	0.0420535153147619	0.005167191159822233	1.1566091061216925	2.8685966519762967	8.193105157663872	0.3369189046054443	0.8035704904832964	0.035429935596147204	0.00021463279234560024	0.19716244666583446	2.0667723115090917	0.36476811917540747	1.3739467090174944	6.678805396719861	0.004891818205443209	15.961809755705922	0.3863435506772513	10.449838905137803
0.07557464403455877	0.043908720501855965	0.0049833798106715425	1.0423936550786568	2.892717203815588	7.371364878037532	0.36146595817370364	0.8193128329716461	0.03998369612306448	0.0002822335761836297	0.12277213422522038	1.999457542663947	0.4277645812211534	1.3787121623660217	6.0222438709525035	0.004715763816673993	16.20737954825947	0.43263278525394944	9.389345419211846
0.08209002017774152	0.04715569806229822	0.00487927154767997	0.9363030222104647	2.8368358976282484	6.879066254562776	0.3722836297668262	0.8303683220164646	0.04581001486133322	0.0003883534620696372	0.08872058573950244	1.9027826293342058	0.5245067162012219	1.4267091916398245	5.410540927097293	0.004614201346517414	15.96731489425371	0.4728779371518181	8.746971078860081
0.08646472409709381	0.05158947146586192	0.004876863846073329	0.8398426976799959	2.707771316050732	6.751739874429608	0.36738698744836146	0.8381628801860613	0.052393361292891356	0.000527047216144474	0.0788612914570479	1.7857384255688056	0.6598512082916084	1.5175569892022183	4.853253257645431	0.004608136509536612	15.274538125580253	0.5016816899527342	8.567612005660553
0.08812430208785124	0.056802703932095404	0.004986302698912068	0.7537042250267435	2.518745758450031	7.029491344730859	0.3480346431492928	0.8436733526629133	0.058979409070237264	0.0006778762249485699	0.08963909358677571	1.656355647735623	0.8406640475403238	1.6456520481706556	4.354578325433986	0.004707738353557327	14.20546434815106	0.5151751149877951	8.901812152023625
0.08695049568837868	0.062239883342250994	0.005197156176924542	0.67878315720375	2.2876091927787296	7.764537533196576	0.3181025110401416	0.8475764939657853	0.06473259755154598	0.0008110274768349745	0.13071002224644632	1.521627172095288	1.0742939413016588	1.79987480508895	3.9192150471365834	0.004903932904414822	12.868388809495572	0.5120300620062014	9.815620368984414
0.0832613588542481	0.06730358966402732	0.005477485656780338	0.6175530645631305	2.03479056168466	9.022385430974468	0.28248014919133135	0.8503448490062377	0.06894072694733264	0.0008997021141259739	0.23532550039041167	1.3878460552543315	1.3638552807164528	1.9648670330936897	3.5597844183578102	0.005167185681519117	11.389474289059716	0.4935675513371381	11.392667658344772
0.07766321201126232	0.07146908950078468	0.00578237713218567	0.5766773823751637	1.7813041207343938	10.862701329534302	0.24557938274824714	0.8523101996750267	0.07117172947302025	0.0009309430892359355	0.483549109011921	1.2615559858995424	1.6946320611952999	2.123558703945958	3.3107445329164635	0.005455288571324703	9.89824800839256	0.4630293506748871	13.711253035605576
0.07086916702317737	0.07436538852875042	0.006066871756111016	0.5707425434610572	1.5475680925060114	13.267971686817734	0.21061584978027534	0.8537064034186403	0.07132502393788849	0.0009079033350880398	1.0080032819303852	1.1515088864367733	2.0046760723259345	2.2600500647638104	3.2496325914076034	0.005725548965923619	8.51709172214881	0.42452079835695056	16.756391232786164
0.06356169415452838	0.07580595837710433	0.006296361632782932	0.6210959125161946	1.353728467208909	16.000901739870926	0.17963716196786778	0.8546987499647632	0.06958469791944533	0.00084444760430105	1.8774018568726136	1.0712030746492405	2.166226536383368	2.361939478884485	3.4962202642680733	0.005944788329641843	7.359808669577244	0.3821248713120287	20.239312079967757
0.3887086571722854	0.09355717474337266	0.007978298151848404	0.7715153278946044	1.2226903829609583	18.741521645541724	4.4738343951818385	0.14776627532321837	0.11243176885064367	0.010944755255600722	2.8463531155879447	1.0444377390601678	2.1972635178850384	2.5089253508295717	4.302055370421657	0.007285844100150933	6.5442837103426434	1.838888595436139	23.747968231104053
0.6096073451770851	0.22177739517783482	0.07062219196260065	0.9674296773592214	1.1781047028562799	20.81774028058326	3.730863241005276	0.0210447280063046	0.3796965972883814	0.20023612803110297	3.390104194748599	1.0897445942034352	1.8913968096388292	3.850299424201697	5.4030714142474965	0.06163850934285771	6.198184832809255	3.3647607362831686	26.44574529833651
0.6664175704016638	0.4717542097147125	0.3913889324014707	1.1751910449744194	1.227851551229714	21.783234600990266	2.554216691676685	0.0028696270335433942	0.8004974862745393	0.6625877733528358	3.595364208101919	1.202991686681629	1.4881330033509816	8.065596750898079	6.590063678725172	0.35308962103811703	6.376667084417606	3.906980330107414	27.731948769165687
0.6225727582735284	0.7750906172382613	1.0564367603794573	1.3804616290173075	1.3657208529590563	21.68342946618647	1.64296507226439	0.0003887669316757963	1.1874528234181445	1.11466499187373	3.7111296123090107	1.3696105281371957	1.1191525331033758	15.420947681188231	7.76742972880083	0.9709123952742335	7.058429363345352	3.761660545973695	27.64865713584401
0.5320444191379246	1.0718265411472228	1.940933433671132	1.58162434404557	1.5816960907148727	20.752528131669234	1.0242814237094324	5.262190680039634e-05	1.437429510917967	1.349789707609803	3.8171849116949748	1.5749377923039547	0.8239935748299766	25.042477568518287	8.921577141791694	1.8024746155763818	8.198753886619981	3.2715263792165112	26.491177226191905
0.4290375825816055	1.329157594072558	2.8563061330287836	1.7759518788672453	1.8685276812693723	19.24940103073551	0.626643378596788	7.121895016555927e-06	1.5348446484885028	1.3621998994221816	3.843564584184033	1.8072280898165094	0.6024428266935067	35.675130495316964	10.040295337836971	2.669289826973982	9.767421005481683	2.6677765065504975	24.591321671991402
0.33213245298615446	1.535166582110948	3.6687129915343455	1.9507479888802708	2.222029310855468	17.400166740449833	0.3788347713322471	9.639403332180804e-07	1.5103438958990383	1.2438670926789934	3.6279259134692183	2.055521995348242	0.44218893868232917	46.16613407792996	11.05872806632989	3.4420790572998397	11.75286829162793	2.0809039509508365	22.24042547553349
0.24952747538787934	1.6899752721014052	4.3228980801035615	2.0798003700013314	2.6373992914669215	15.386579102941255	0.22731967732226566	1.3052928744208314e-07	1.407282116529243	1.079763230510812	2.989393976868003	2.3060321853698853	0.3297787273475231	55.689000247507984	11.835168765167253	4.066206126488671	14.14269041055835	1.571768310760732	19.673114939689366
0.18329381713243695	1.7991356569347585	4.814396819743919	2.039356170308817	3.09757032604301	13.337001301708467	0.1357790351935435	0.3401871788640785	1.2638653563494835	0.9149842907847271	1.9262469842125727	2.525873016448045	0.2460314005783157	63.77429661593878	11.692355552885042	4.536233682111044	16.867700874247692	1.159124954311161	17.056272482528353
0.13234744639534618	1.869744355902706	5.16043055437018	1.924696162136869	3.563224618918845	11.365235839941194	0.0808799976794149	0.5200951115426471	1.1072628749009763	0.7671105925589897	0.9198112906481984	2.682958031970953	0.19908013714399264	70.23912367554769	11.081807091833475	4.8680113479573786	19.71345378248933	0.8394515772495191	14.53485093714424
0.09430270907072136	1.9086071121697117	5.383726586810664	1.7669234854410567	3.9925663077500753	9.568085392608836	0.04810306262660663	0.6297593876474177	0.9540787376833513	0.6397373086772735	0.4083051200200635	2.7673173823055084	0.18005382947096657	75.09097478153454	10.196475962491908	5.082978429136232	22.418589999516602	0.5995332621894806	12.233997946774963
0.06650333108590456	1.9215956810734571	5.506098947059763	1.6004352242475597	4.3481901422694245	8.010131762605713	0.02858690418333446	0.7008380388882914	0.8130461361968788	0.5318794243922732	0.18753407135635236	2.7815986006285645	0.18339271260832696	78.44505432349315	9.245476702353908	5.2018286189657115	24.73358206694157	0.42357855961044155	10.237156798155471
0.04651892193244346	1.9135636382337844	5.546714517737268	1.4396303941728301	4.601771688453668	6.730075258761742	0.01698557441001235	0.7484661131369762	0.6878135832422093	0.4412765124568962	0.08849536367814237	2.73576261272649	0.20620546077910773	80.46626556854297	8.320921661264872	5.2427791120168505	26.458644875560243	0.2967342818069471	8.594241072257974
0.03233031660676902	1.8884671723083768	5.521891505209373	1.290049887828007	4.735014044886162	5.747504823756649	0.010096214047844795	0.7810257880493356	0.5790780488916909	0.3655148550528097	0.04460386666791675	2.6417721098441387	0.24807553097779578	81.3335699749592	7.4583390549371	5.221350805582877	27.457273835885523	0.20648000024209706	7.330340775423907
0.022353394940426163	1.8495301192350846	5.4453454550055245	1.1534438205795958	4.739501455188491	5.070230660751655	0.0060078637396160295	0.803570364520759	0.48599581295774763	0.30236189199491986	0.02556156682780541	2.511461623798683	0.31075156330243114	81.22046861497346	6.669442037871724	5.1505933994691615	27.65818977803044	0.14290553680916324	6.4551732979585426
0.015391020166209324	1.7993945024445457	5.328527021199928	1.0298875968089107	4.61626549766209	4.702046357786482	0.003583179169962987	0.8193127407143662	0.40703156409173546	0.24984687679358855	0.0179151594891955	2.3556390647982304	0.3980014887212733	80.28571351691933	5.955380225771575	5.041403877786637	27.05368805317879	0.09847715711463985	5.973069522444663
0.010561663160339445	1.7402423148656676	5.18094930723122	0.9187910091977267	4.375182890056381	4.6507527071629635	0.002146244886173226	0.8303682591164528	0.3404323141675011	0.20626429285020026	0.016371626765434164	2.1837294544964383	0.5156343049698371	78.66994791739255	5.313026873953167	4.902836897174908	25.696173605532	0.06762381072372543	5.893272818213633
0.007228215327799909	1.673890205669267	5.01048019999539	0.8193977714798315	4.034202690079844	4.936129348073761	0.0012957130701182395	0.8381628369849503	0.28447224173598373	0.17015429580638586	0.020136956207552348	2.003690472403698	0.6715951696737452	76.49551175586855	4.7380597181247355	4.742382433509167	23.693245379461413	0.04630642445720124	6.240156529000219
0.004936561233821131	1.6018626990173204	4.823596741478834	0.7311256757417262	3.618299802121037	5.597546703926224	0.0007933737824354942	0.8436733232181608	0.23756623541017927	0.14027674492413003	0.032903823300816225	1.822084207758427	0.875899655280117	73.86777612868524	4.2269319371508125	4.566207516275142	21.200787870216082	0.031639042950297534	7.06299434182257
0.0033664124636834155	1.5254493812391052	4.625604106361994	0.6540795084130469	3.157938780075737	6.700378502274909	0.000497844741959279	0.8475764733704646	0.1983121337109703	0.1155842840008516	0.06790898406108674	1.644296140335293	1.139657308408197	70.87709666212622	3.779583698608259	4.3793643877682	18.41260737547881	0.021582283642264458	8.444297940052731
0.0022937040868147174	1.4457502747406819	4.420822957625343	0.5903590731015707	2.6867788504704637	8.337060962290048	0.0003251550901258796	0.850344834548639	0.1654964141445043	0.09519655808299418	0.1646782145814996	1.4750302072855825	1.4705368328470676	67.60090976144123	3.4061575086112326	4.185968637043566	15.544587509804689	0.014707246147378403	10.501709629440597
0.0015626865098112388	1.3637124252948958	4.212749022890184	0.5474588933888229	2.2385977651335973	10.605854255490824	0.00022534724993405667	0.8523101895211176	0.13808259518372135	0.07837647116021756	0.4276978717694165	1.319492520363641	1.8561671940886797	64.10574098615581	3.1446823067961303	3.9893509449373967	12.81260082500483	0.010019442083903261	13.362733211246832
