"Maltose{""Chloroplast Stroma""}"	Maltotriose	Maltopentaose	(D)-Glucose{Cytosol}	Glucosyl Arabinogalactan (GlcAG)	"(D)-Glucose{""Chloroplast Stroma""}"	Maltose{Cytosol}	Arabinogalactan (AG)	Starch exposed to Beta Amylase due to action of Isoamylase (Starch DB)	Starch	Values[Hexokinase kcat,reverse]
19.498779500043668	104.92446749744067	997.1176453189117	44.19404397779842	19987.457793620244	0.9383949091687213	16.79024716857501	12.542206379767578	0.0023364000000007604	0.16196760647870428	1.1612903225806452
20.435283052444685	105.39261895887672	996.8417931676784	45.35700688585714	19987.450923352084	0.7634459796323335	17.76029203223203	12.54907664793158	0.0025700400000010695	0.16196760647870428	1.1612903225806452
21.369390442653835	105.85898785011602	996.5668749034045	46.35843336397029	19987.445014774243	0.627831049862576	18.753903941948273	12.554985225772725	0.0028036800000015025	0.16196760647870428	1.1612903225806452
22.301110047006794	106.32381961933594	996.2927677690273	47.2230823267788	19987.439919010827	0.5227733708169499	19.76791166916843	12.560080989187492	0.003037320000002105	0.16196760647870428	1.1612903225806452
23.23045015474402	106.78730451311311	996.0193766121366	47.97138142246616	19987.435513580367	0.441454634849782	20.79962448432401	12.564486419638607	0.003270960000002944	0.16196760647870428	1.1612903225806452
24.157418980098466	107.24958992046543	995.7466277120855	48.62030832925761	19987.431696943884	0.378578018337349	21.84674932941402	12.568303056117992	0.003504600000004112	0.16196760647870428	1.1612903225806452
25.082024671721765	107.71078995793718	995.4744639867738	49.18406422640429	19987.42838435121	0.3300286937035735	22.907324555702253	12.57161564878502	0.00373824000000574	0.16196760647870428	1.1612903225806452
26.0042753200429	108.17099291209078	995.2028412708796	49.67459528799496	19987.425504650062	0.29261007865797845	23.97966639120212	12.57449534994076	0.003971880000008005	0.16196760647870428	1.1612903225806452
26.924178963021	108.63026701819234	994.93172542611	50.10200124761261	19987.4229977886	0.26383893166758665	25.062325313911888	12.577002211405182	0.004205520000011161	0.16196760647870428	1.1612903225806452
27.841743590650864	109.0886649469592	994.6610900975115	50.47485885888315	19987.420812847504	0.24178616726399405	26.15405021974552	12.579187152499602	0.004439160000015554	0.16196760647870428	1.1612903225806452
28.756977148499406	109.54622728815174	994.3909149714292	50.80048041129577	19987.418906473624	0.22495319182127774	27.25375878591848	12.581093526378234	0.004672800000021665	0.16196760647870428	1.1612903225806452
29.66988754048946	110.00298525527597	994.121184422966	51.08512212456028	19987.41724161994	0.21217583448172372	28.3605128035328	12.58275838006628	0.004906440000030166	0.16196760647870428	1.1612903225806452
30.580482631098853	110.45896278552273	993.851886465865	51.33415346287495	19987.415786524627	0.20254971635800198	29.473497529075388	12.58421347537388	0.005140080000041989	0.16196760647870428	1.1612903225806452
31.488770247105002	110.91417817012585	993.5830119372159	51.55219568967689	19987.414513873187	0.19537227538684634	30.592004311212918	12.585486126815349	0.005373720000058428	0.16196760647870428	1.1612903225806452
32.394758178976545	111.36864532022766	993.3145538644335	51.743236010505505	19987.41340012701	0.19009772679064768	31.71541590458088	12.586599872991204	0.005607360000081284	0.16196760647870428	1.1612903225806452
33.29845418199044	111.82237474963468	993.0465069738109	51.91072217259294	19987.412424941424	0.18630207659388584	32.843194003573494	12.5875750585753	0.005841000000113051	0.16196760647870428	1.1612903225806452
34.19986597713573	112.27537433781475	992.7788673089669	52.05764130973515	19987.411570703345	0.18365594307491317	33.9748686203084	12.588429296655985	0.006074640000157192	0.16196760647870428	1.1612903225806452
35.09900125185146	112.7276499223529	992.5116319345769	52.1865860067165	19987.410822134992	0.1819034408956478	35.11002900149534	12.589177865016458	0.006308280000218508	0.16196760647870428	1.1612903225806452
35.99586766063541	113.17920575882282	992.2447987064053	52.29980989864694	19987.410165963476	0.1808457812106787	36.24831584002963	12.589834036525069	0.006541920000303658	0.16196760647870428	1.1612903225806452
36.890472825552365	113.63004487788834	991.9783660927291	52.39927468461576	19987.409590639418	0.18032852934900603	37.38941457577136	12.590409360579457	0.0067755600004218795	0.16196760647870428	1.1612903225806452
37.78282433666417	114.08016936253463	991.7123330357043	52.48669003194024	19987.4090861035	0.18023170663312862	38.53304962000864	12.59091389649716	0.007009200000585963	0.16196760647870428	1.1612903225806452
38.672929752398744	114.52958056329635	991.4466988437366	52.56354757027894	19987.40864358075	0.18046210136134136	39.67897936500901	12.591356419241187	0.007242840000813635	0.16196760647870428	1.1612903225806452
39.56079659987144	114.97827926535392	991.1814631079195	52.63114994722652	19987.408255411425	0.18094729566603648	40.82699186331381	12.591744588568407	0.007476480001129435	0.16196760647870428	1.1612903225806452
40.446432375169344	115.42626581827388	990.9166256371586	52.69063574116756	19987.407914903426	0.18163102484162996	41.97690107968612	12.592085096571534	0.007710120001567338	0.16196760647870428	1.1612903225806452
41.32984454360631	115.87354023670935	990.6521864078118	52.743000873144204	19987.407616199504	0.18246957308709327	43.12854363573236	12.592383800494027	0.007943760002174349	0.16196760647870428	1.1612903225806452
42.211040539955206	116.32010227858433	990.388145524593	52.789117061319175	19987.407354182524	0.18342897327528412	44.28177597746919	12.592645817477365	0.008177400003015468	0.16196760647870428	1.1612903225806452
43.09002776866232	116.76595150580224	990.1245031902157	52.82974776178208	19987.407124365323	0.18448283111839017	45.43647190784114	12.5928756346671	0.008411040004180574	0.16196760647870428	1.1612903225806452
43.966813604047466	117.21108733135189	989.8612596818323	52.86556196136825	19987.40692281893	0.1856106356030036	46.59252043534297	12.593077181056573	0.00864468000579385	0.16196760647870428	1.1612903225806452
44.841405390492945	117.65550905588401	989.5984153327481	52.89714613793473	19987.40674609946	0.18679644603738937	47.74982389572626	12.59325390052716	0.008878320008026802	0.16196760647870428	1.1612903225806452
45.71381044262362	118.09921589609668	989.3359705182244	52.925014645832704	19987.4065911869	0.18802787224358447	48.9082963110369	12.593408813089564	0.009111960011116194	0.16196760647870428	1.1612903225806452
46.58403604547981	118.5422070067647	989.0739256444629	52.94961874707615	19987.406455431483	0.18929528234734988	50.06786195485339	12.593544568507767	0.00934560001538868	0.16196760647870428	1.1612903225806452
47.45208945468466	118.98448149783846	988.8122811400565	52.97135447727423	19987.406336509644	0.19059118719053983	51.228454096569756	12.593663490347714	0.009579240021294705	0.16196760647870428	1.1612903225806452
48.31797789660646	119.42603844770676	988.5510374493552	52.99056950139511	19987.40623237891	0.19190976227493808	52.390013902205595	12.593767621076339	0.00981288002945504	0.16196760647870428	1.1612903225806452
49.18170856851402	119.86687691348517	988.2901950273231	53.00756909286444	19987.406141249165	0.1932464764303912	53.55248947209551	12.593858750823776	0.010046520040724729	0.16196760647870428	1.1612903225806452
50.04328863874972	120.30699593900226	988.0297543355445	53.022621381459295	19987.40606154637	0.19459780271150745	54.71583499331804	12.593938453616193	0.01028016005628051	0.16196760647870428	1.1612903225806452
50.90272524685208	120.74639456097259	987.7697158391369	53.035961882759956	19987.405991888536	0.19596099527963143	55.880010006058264	12.59400811145429	0.01051380007774124	0.16196760647870428	1.1612903225806452
51.76002550373346	121.18507181380325	987.5100800043485	53.04779752999486	19987.405931061658	0.197333914313695	57.0449787486931	12.594068938331489	0.010747440107331942	0.16196760647870428	1.1612903225806452
52.61519649181861	121.6230267332984	987.2508472967053	53.05831015516959	19987.405877999045	0.19871489121185587	58.21070959104673	12.594122000939846	0.0109810801481083	0.16196760647870428	1.1612903225806452
53.468245265195534	122.06025835954105	986.9920181795706	53.06765956632129	19987.405831761807	0.20010262314907518	59.37717453232151	12.594168238172857	0.011214720204264962	0.16196760647870428	1.1612903225806452
54.31917884976254	122.49676573910462	986.7335931130398	53.07598622217351	19987.405791527483	0.20149609177158087	60.54434876389787	12.594208472503531	0.011448360281553526	0.16196760647870428	1.1612903225806452
55.16800424337533	122.93254792676925	986.4755725530822	53.08341358646125	19987.40575657129	0.20289449972981916	61.712210283865325	12.594243428699688	0.011682000387852567	0.16196760647870428	1.1612903225806452
56.01472841599442	123.36760398684714	986.2179569508794	53.09005019687089	19987.40572625646	0.20429722128291924	62.880739557779265	12.594273743531762	0.011915640533944435	0.16196760647870428	1.1612903225806452
56.85935830983443	123.80193299420733	985.960746752313	53.095991492008864	19987.405700023188	0.2057037637275177	64.04991921870328	12.594299976804194	0.012149280734579835	0.16196760647870428	1.1612903225806452
57.701900839511175	124.23553403503638	985.7039423975847	53.10132137077904	19987.405677379393	0.20711373838114547	65.21973381087969	12.594322620601377	0.01238292100990172	0.16196760647870428	1.1612903225806452
58.54236289219475	124.66840620745157	985.4475443209124	53.10611361202017	19987.405657892272	0.2085268368740859	66.3901695561576	12.594342107719937	0.012616561387390287	0.16196760647870428	1.1612903225806452
59.380751327764386	125.10054862194848	985.191552950306	53.110433092549435	19987.405641181358	0.20994281344016028	67.56121415338743	12.594358818634195	0.01285020190449292	0.16196760647870428	1.1612903225806452
60.21707297896884	125.53196040174325	984.9359687073996	53.114336860596346	19987.40562691201	0.21136147103283368	68.7328566014943	12.59437308798284	0.013083842612181124	0.16196760647870428	1.1612903225806452
61.05133465159433	125.96264068303635	984.680792007321	53.11787508850323	19987.40561478999	0.2127826503137576	69.90508704234897	12.594385210003011	0.013317483579710838	0.16196760647870428	1.1612903225806452
61.883543124642486	126.39258861520369	984.4260232585997	53.12109190178018	19987.405604556505	0.21420622131414313	71.07789662393505	12.594395443484409	0.013551124901026272	0.16196760647870428	1.1612903225806452
62.713705150523054	126.82180336093758	984.1716628631009	53.12402610533537	19987.40559598396	0.21563207697216105	72.25127738041772	12.594404016030953	0.01378476670341484	0.16196760647870428	1.1612903225806452
63.54182745526509	127.25028409635455	983.9177112159767	53.12671182907687	19987.405588872192	0.21706012797677976	73.42522212548208	12.594411127790739	0.01401840915894386	0.16196760647870428	1.1612903225806452
64.36791673875507	127.67803001107208	983.6641687056359	53.12917909042132	19987.405583045205	0.2184902988440486	74.59972435935234	12.594416954775944	0.014252052499849361	0.16196760647870428	1.1612903225806452
65.1919796750085	128.10504030826718	983.4110357137242	53.131454291639415	19987.405578348113	0.21992252483779023	75.77477818655007	12.594421651866421	0.01448569703873301	0.16196760647870428	1.1612903225806452
66.01402291248992	128.5313142047209	983.1583126151153	53.13356065371114	19987.40557464469	0.22135674961495866	76.9503782441231	12.59442535528876	0.014719343195583112	0.16196760647870428	1.1612903225806452
66.83405307449239	128.95685093085825	982.9059997779085	53.135518601363096	19987.40557181539	0.2227929233516021	78.12651963793124	12.594428184589797	0.014952991532941166	0.16196760647870428	1.1612903225806452
67.65207675959864	129.38164973078668	982.6540975634324	53.13734609944708	19987.405569754505	0.22423100131481377	79.30319788696517	12.59443024547398	0.015186642802066672	0.16196760647870428	1.1612903225806452
68.46810054224571	129.80570986234002	982.4026063262539	53.139058949533414	19987.405568369602	0.2256709427469582	80.4804088742373	12.594431630371135	0.015420298002741094	0.16196760647870428	1.1612903225806452
69.28213097342574	130.22903059713465	982.1515264141897	53.14067105038616	19987.405567579175	0.22711270999911104	81.65814880364204	12.594432420799196	0.01565395846018628	0.16196760647870428	1.1612903225806452
70.09417458156365	130.65161122064407	981.900858168321	53.14219462646157	19987.40556731144	0.22855626786131814	82.83641416210236	12.594432688536637	0.01588762592343151	0.16196760647870428	1.1612903225806452
70.90423787362171	131.07345103230108	981.6506019230108	53.143640429206776	19987.40556750339	0.230001583038893	84.01520168621512	12.594432496582803	0.016121302689565402	0.16196760647870428	1.1612903225806452
71.71232733645029	131.4945493456308	981.4007580059226	53.14501791631822	19987.405568099577	0.23144862373688013	85.19450833254277	12.594431900398211	0.01635499175401986	0.16196760647870428	1.1612903225806452
72.5184494385009	131.91490548843075	981.1513267380412	53.14633540640134	19987.40556905121	0.2328973593519475	86.3743312519758	12.594430948764614	0.016588696995316725	0.16196760647870428	1.1612903225806452
73.32261063192968	132.33451880300322	980.9023084336934	53.147600215569746	19987.40557031534	0.23434776023024723	87.55466776708539	12.594429684630278	0.016822423390069993	0.16196760647870428	1.1612903225806452
74.12481735514525	132.75338864644795	980.6537034005719	53.148818778252384	19987.405571854273	0.2357997974761742	88.73551535209151	12.594428145695018	0.017056177250745406	0.16196760647870428	1.1612903225806452
74.92507603584976	133.1715143910221	980.4055119397584	53.149996753134886	19987.405573634816	0.23725344280475102	89.91687161529407	12.594426365148651	0.017289966466434405	0.16196760647870428	1.1612903225806452
75.72339309447467	133.588895424555	980.1577343457483	53.151139117491596	19987.40557562776	0.2387086684248505	91.09873428342812	12.594424372205165	0.017523800706805683	0.16196760647870428	1.1612903225806452
76.51977494795483	134.00553115090963	979.9103709064761	53.15225024880511	19987.405577807465	0.24016544695298697	92.28110118812663	12.59442219250533	0.017757691514299956	0.16196760647870428	1.1612903225806452
77.31422801344173	134.42142099043784	979.6634219033424	53.153333996546486	19987.405580151255	0.24162375134705966	93.46397025401535	12.59441984871442	0.017991652155428552	0.16196760647870428	1.1612903225806452
78.10675871122503	134.83656438032773	979.4168876112403	53.154393745642984	19987.405582639374	0.2430835548540172	94.64733948818655	12.594417360596077	0.018225697025045205	0.16196760647870428	1.1612903225806452
78.89737346597671	135.25096077472375	979.1707682985831	53.15543247242471	19987.405585254313	0.24454483096916774	95.83120697092049	12.594414745657566	0.018459840301659862	0.16196760647870428	1.1612903225806452
79.68607870388058	135.66460964428126	978.9250642273324	53.156452794464236	19987.40558798083	0.24600755340314417	97.01557084741768	12.594412019144027	0.018694093468894894	0.16196760647870428	1.1612903225806452
80.4728808428168	136.07751047476708	978.6797756530248	53.157457012367495	19987.405590805305	0.24747169605957509	98.2004293208615	12.594409194669662	0.018928460915872736	0.16196760647870428	1.1612903225806452
81.25778627236531	136.4896627642595	978.4349028247985	53.15844714881623	19987.405593715815	0.24893723301307746	99.38578064592609	12.594406284157767	0.01916293376249638	0.16196760647870428	1.1612903225806452
82.04080131898714	136.90106601830098	978.1904459854143	53.159424982291235	19987.405596702047	0.25040413848974546	100.57162312314848	12.594403297928041	0.019397481612082743	0.16196760647870428	1.1612903225806452
82.82193219356503	137.31171974260695	977.946405371275	53.16039207604284	19987.40559975477	0.25187238684861984	101.75795509406127	12.594400245203255	0.019632043205196435	0.16196760647870428	1.1612903225806452
83.60118492121661	137.72162343331104	977.7027812124347	53.16134980387199	19987.40560286591	0.25334195256036784	102.94477493681401	12.594397134067489	0.019866518543351117	0.16196760647870428	1.1612903225806452
84.37856525948409	138.13077656557317	977.4595737325991	53.162299373015934	19987.40560602842	0.2548128101816728	104.13208106222368	12.594393971554407	0.020100766642381848	0.16196760647870428	1.1612903225806452
85.15407862272657	138.53917858299783	977.2167831491179	53.1632418442224	19987.405609236008	0.25628493432702354	105.31987191024176	12.594390763967697	0.020334612201516007	0.16196760647870428	1.1612903225806452
85.92773002978412	138.94682889021686	976.9744096729659	53.164178149389535	19987.405612483275	0.2577582996395293	106.50814594678353	12.594387516700051	0.020567861781340475	0.16196760647870428	1.1612903225806452
86.69952409149681	139.35372685093392	976.7324535087222	53.16510910698645	19987.40561576536	0.2592328807639779	107.69690166090186	12.594384234620245	0.020800326235371484	0.16196760647870428	1.1612903225806452
87.46946504362462	139.75987179222233	976.4909148545491	53.16603543572756	19987.405619078014	0.2607086523266525	108.88613756225891	12.594380921964426	0.02103184152129632	0.16196760647870428	1.1612903225806452
88.2375568146909	140.16526301365855	976.2497939021764	53.1669577665684	19987.405622417653	0.26218558892474825	110.07585217890902	12.594377582323022	0.021262281925563283	0.16196760647870428	1.1612903225806452
89.00380310943844	140.5698997986492	976.0090908368942	53.16787665323506	19987.40562578079	0.26366366512613754	111.26604405537546	12.594374219190902	0.021491563146496237	0.16196760647870428	1.1612903225806452
89.76820748950702	140.9737814254198	975.7688058375578	53.16879258152906	19987.40562916488	0.2651428554776221	112.45671175098194	12.59437083509667	0.021719637738959165	0.16196760647870428	1.1612903225806452
90.5307734396827	141.3769071760547	975.5289390765988	53.16970597747636	19987.40563256715	0.2666231345193692	113.64785383842536	12.594367432829198	0.02194648642323121	0.16196760647870428	1.1612903225806452
91.29150441574018	141.77927634302733	975.2894907200441	53.17061721452542	19987.405635985415	0.26810447680200844	114.839468902541	12.594364014567212	0.02217210903404849	0.16196760647870428	1.1612903225806452
92.05040387513912	142.18088823338482	975.0504609275393	53.17152661987974	19987.405639417928	0.2695868569041967	116.03155553923666	12.594360582050975	0.022396516805133496	0.16196760647870428	1.1612903225806452
92.80747529358084	142.5817421709924	974.8118498523768	53.17243448004234	19987.405642862836	0.27107024944899716	117.2241123545741	12.594357137140799	0.02261972676001922	0.16196760647870428	1.1612903225806452
93.56272217241987	142.98183749752098	974.5736576415222	53.17334104570661	19987.405646318715	0.2725546291177821	118.41713796396488	12.594353681264934	0.022841758091238066	0.16196760647870428	1.1612903225806452
94.31614804076405	143.381173572701	974.3358844356442	53.174246536086486	19987.405649784294	0.27403997066170627	119.61063099146207	12.594350215691263	0.023062629947552912	0.16196760647870428	1.1612903225806452
95.06775645377832	143.7797497740524	974.0985303691426	53.175151142683525	19987.405653258375	0.2755262489106916	120.80459006914614	12.594346741604506	0.023282360329076515	0.16196760647870428	1.1612903225806452
