(EGF_EGFR)2-P	EGF_EGFR	SOS	(EGF_EGFR)_Shc-P	Shc-P	Grb2	PLCg-P	Shc_Grb2_SOS	(EGF_EGFR)2_Shc_Grb2	(EGF_EGFR)2_PLCg	Grb2_SOS	(EGF_EGFR)2	Shc	PLCg	(EGF_EGFR)2_Grb2_SOS	EGFR	(EGF_EGFR)2_PLCg-P	(EGF_EGFR)2_Shc	Shc_Grb2	(EGF_EGFR)2_Grb2	PLCgP-I	(EGF_EGFR)2_Shc_Grb2_SOS	Epidermal_Growth_Factor
0.0	0.0	34.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	105.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	680.0
0.5068265476983337	47.46922448648534	33.70304735962088	1.4557352325226602	0.09813657867976051	84.5732300960622	0.012944676376104499	0.0013323963044195738	0.07656452604658211	0.9325802950928637	0.28603559115572674	13.85532595683271	147.51278882010234	103.8102120554639	0.004222512081367211	16.596885954721404	0.24205597035159523	0.8425495829636698	0.007530722542962417	0.045722014969236766	0.0022070027155111564	0.005362140837593065	596.5968859547206
0.7756465067357344	32.076900303704605	33.19694675197945	6.642245267844731	1.164926333371254	83.03837698075327	0.20765165698469074	0.07596829775707985	0.8043337239209619	2.813832691851983	0.5489947738862467	17.26608024888095	139.48983585768153	100.03849660497124	0.04050421896569159	3.890920616991409	1.8530761232928121	1.5068266577276461	0.17827790428532492	0.17595814301997917	0.08694292289926536	0.13758595741148946	583.8909206169909
0.7863323151326402	22.95680516222069	32.03212617039895	10.61059312761114	3.300623655938619	80.08314746248546	0.6790445297772671	0.5062108622352245	1.9661952915366259	3.6344127499199494	0.7695671109541509	14.209631871278914	130.82630228362046	96.06384752793163	0.11257024610207728	1.4106258762687003	4.118055705165856	1.5133666580350322	0.6971825107134383	0.28560090566350443	0.5046394872053012	0.5795256103095453	581.4106258762679
0.7593020784630201	17.895868129537348	30.012285352082277	12.592372954576025	5.84724684820428	76.21351665474373	1.2636110376767824	1.5357922881372976	2.9668971227486853	3.7758633997027062	0.9725425876625098	11.252433205441116	122.90429422206938	92.45142763456785	0.20237764655110457	0.8009828360413196	6.062411574633714	1.4037186368176098	1.4726758018800155	0.35919577270991615	1.4466863534189305	1.277002125566754	580.8009828360405
0.742293769529657	14.848681209993373	27.295204021571728	13.38742121834267	8.401151778179909	71.89563167787527	1.8034002276295806	3.1613744479308346	3.6232194530567576	3.7027999867043038	1.1988163397659244	9.326749322185114	115.70518195786907	89.13326723034588	0.29436270543272575	0.5903396321039374	7.436977889791567	1.3057392586460403	2.365669400675987	0.4106834899637621	2.9235546655286297	2.050242485298733	580.5903396321032
0.7397144950665082	12.880522326909464	24.175114032460296	13.622241716778207	10.829049346239264	67.41418851787972	2.2357364578546077	5.2224189680985855	3.989711974823086	3.603190662645155	1.4696809816088214	8.215060970606753	109.03192079465558	85.99659665896965	0.37958558953257826	0.4878857173399052	8.32728483736999	1.2330242670507254	3.318432504054903	0.452781035702629	4.837191383160557	2.7532004282996687	580.4878857173388
0.7483976709371293	11.551944205733392	20.923756044156708	13.625937317353568	13.121695301240555	62.932379097647896	2.560955959546009	7.528824888016186	4.1654891171882475	3.526596748868471	1.7797590451303331	7.62322328102535	102.7320698011519	82.96550855966628	0.4539354872532177	0.42632505733829484	8.881217785478745	1.1793573176006766	4.332901722005398	0.4929861073152334	7.06572094644042	3.313724535443508	580.4263250573365
0.7651511676345794	10.635312273676236	17.744077505271726	13.548005964747913	15.310155472082526	58.5486555866437	2.8025443101382956	9.91848842744249	4.227012745297651	3.476747668540675	2.1066260269975796	7.348429916112368	96.71027928038635	79.99507993495405	0.5159657911247812	0.3856488284712624	9.220448734951294	1.137860949451473	5.433354911428333	0.5350542619021359	9.505179351415618	3.7148422491633655	580.3856488284692
0.7878296051181827	10.000560561784152	14.77592218573176	13.449398057172065	17.433110032137144	54.327967125173494	2.986003848381118	12.267173214942895	4.220852877052322	3.4468962863681964	2.422632862129159	7.2692377712833345	90.91052069601912	77.05925935492476	0.5655394849591984	0.3578205360711523	9.427995605911097	1.103719098952274	6.64649377148732	0.5806084120187212	12.07984490441467	3.968732252236937	580.3578205360691
