Phos	NADP	ADP	Aspartate beta-semialdehyde	Homoserine	O-Phospho-homoserine	Aspartate	Threonine	NADPH	Aspartyl phosphate	ATP
0.3846632698665312	0.5112314172922314	0.43667271725899953	0.049523377595236485	0.14957309515743109	0.047100582597226597	1.725211972596547	2.0236821072583178	1.4887685827077675	0.0049088647952420595	9.563327282740994
0.4196460468456001	0.5544984389008113	0.47806254043653273	0.049130089019564754	0.15803238918543874	0.053607300184641445	1.7046748939760872	2.0297461342279757	1.4455015610991875	0.004809193406291678	9.521937459563464
0.45462864000347464	0.5964722494829436	0.5193619431304628	0.04866708830426983	0.16533907072144485	0.06002009255858592	1.684792343637711	2.0364681942095855	1.403527750517055	0.00471321056840285	9.480638056869534
0.4895927474681187	0.6371660984313092	0.5605016579710986	0.04815478561375122	0.17157475844029318	0.06628748823453112	1.6655476878532054	2.0438138575897695	1.362833901568689	0.0046214222684493045	9.439498342028894
0.5245176335933907	0.6765990470998251	0.6014198142530596	0.04760690577631992	0.17681924191239753	0.07236810845021388	1.6469249829243848	2.0517466887272278	1.3234009529001733	0.004534072209455316	9.398580185746937
0.5593812255061742	0.7147936519895159	0.6420612074631027	0.047032690484132056	0.18114899152560007	0.07822874886537363	1.6289089387178062	2.060229397315532	1.2852063480104823	0.004451233091555174	9.357938792536897
0.5941608961697908	0.7517744703232886	0.6823766102011105	0.046438350913741364	0.18463641542254175	0.0838428480736042	1.6114848787524463	2.0692246408799497	1.2482255296767097	0.004372865957715962	9.31762338979889
0.628834015191974	0.7875670997001206	0.7223221481411036	0.04582803678322965	0.18734956350879722	0.08918927406124527	1.5946386963394932	2.0786955704193493	1.2124329002998775	0.004298858887884659	9.277677851858893
0.6633783305404276	0.8221975672631445	0.7618587471107154	0.045204491327618425	0.1893520957870389	0.0942513641004633	1.578356806652402	2.088606189662652	1.1778024327368533	0.004229052469824485	9.238141252889285
0.6977722279328409	0.8556919504851581	0.8009516523922762	0.044569498697913816	0.1907034014248699	0.09901616732376897	1.5626260951746376	2.098921580243143	1.1443080495148399	0.004163257135666529	9.199048347607727
0.7319949038470488	0.8880761520974275	0.8395700127251964	0.04392419501554567	0.19145880104546117	0.10347384427096494	1.5474338633033082	2.109608031757537	1.1119238479025704	0.0041012646071828945	9.160429987274805
0.7660264769347003	0.9193757783576093	0.8776865238957513	0.04326928695233669	0.19166978919846336	0.10761719100676809	1.5327677719995838	2.120633104888565	1.0806242216423885	0.004042855954283386	9.12231347610425
0.7998480569525583	0.9496160863759822	0.9152771246888466	0.04260520803654721	0.19138429076934924	0.11144126075393253	1.5186157847614519	2.1319656486963634	1.050383913624015	0.003987806982355978	9.084722875311154
0.8334417833094434	0.9788219769393827	0.9523207359002953	0.041932231997671515	0.19064691872789402	0.11494306002841881	1.5049661104058538	2.1435757862777285	1.0211780230606142	0.003935892562433559	9.047679264099704
0.8667908436615925	1.007018017368497	0.9887990379081256	0.04125055628325258	0.18949922133314423	0.11812130532070678	1.4918071477748267	2.1554348803622436	0.9929819826315	0.003886888925826586	9.011200962091873
0.8998794779172186	1.0342284823266155	1.0246962797905872	0.04056036391544533	0.1879799155996939	0.12097622609060692	1.479127432455757	2.167515486155736	0.9657715176733819	0.003840575782761687	8.975303720209414
0.9326929715648951	1.0604774038728473	1.0599991138477023	0.03986186890130734	0.18612510481036523	0.12350940368673245	1.466915586922276	2.1797912970832445	0.9395225961271496	0.003796738596075101	8.940000886152301
0.9652176430615925	1.0857886265983379	1.0946964514578583	0.03915535087307686	0.1839684782315955	0.1257236391447165	1.455160275092961	2.192237087406101	0.9142113734016594	0.0037551692515492463	8.905303548542147
0.9974408249284704	1.1101858613770645	1.1287793351985527	0.03844117927365481	0.1815414937000681	0.12762284308052457	1.4438501623190845	2.2048286544371103	0.8898141386229325	0.0037156671895579537	8.871220664801452
1.0293508408846188	1.133692735439952	1.1622408242042548	0.03771983012422259	0.178873543280343	0.12921194285513551	1.432973880963341	2.2175427623124584	0.8663072645600451	0.0036780404645008298	8.837759175795748
1.0609369794384729	1.1563328360838407	1.1950758888723352	0.03699189626872271	0.1759921028851929	0.1304968030050764	1.422520002772483	2.230357088639739	0.843667163916156	0.0036421064287860913	8.804924111127672
1.0921894643093	1.1781297461516733	1.227281312334593	0.03625809193700121	0.1729228668363437	0.13148415571702418	1.4124770182918984	2.243250174909465	0.8218702538483235	0.0036076923082684277	8.772718687665414
1.1230994221144737	1.199107070188778	1.2588555967417236	0.035519252488565974	0.1696898684220644	0.1321815387494226	1.4028333232349106	2.2562013812272093	0.8008929298112191	0.003574635877827386	8.741144403258286
1.1536588471536753	1.2192884501649586	1.2897988717200966	0.03477632944501924	0.16631558760042142	0.13259723870039034	1.393577212684217	2.269190845703921	0.7807115498350383	0.003542785866031023	8.710201128279913
1.183860564105861	1.2386975708613872	1.3201128043424357	0.03403038198075331	0.16282104684473153	0.13274023789687822	1.3846968822461927	2.282199448691748	0.7613024291386095	0.0035120023396963637	8.679887195657573
1.213698188546271	1.2573581547535404	1.349800508912896	0.033282564936944765	0.1592258964817235	0.1326201634672711	1.376180436384542	2.2952087818301643	0.7426418452464564	0.0034821568993540684	8.650199491087111
1.2431660858574596	1.2752939467006112	1.3788664562538142	0.03253411405944157	0.15554849033127707	0.1322472375137687	1.368015903236442	2.308201121976484	0.724706053299385	0.0034531328825861394	8.621133543746195
1.272259329015431	1.2925286891914136	1.4073163817636185	0.03178632901158173	0.15180595287210824	0.13163222741815483	1.360191255511331	2.321159409856792	0.7074713108085825	0.0034248253300325844	8.59268361823639
1.3009736558942373	1.3090860892598084	1.4351571923277167	0.031040554831944157	0.14801423911642428	0.13078639555806393	1.352694436424251	2.3340672331939007	0.690913910740188	0.003397140875415588	8.564842807672292
1.3293054267092772	1.3249897780157363	1.4623968721373581	0.030298162354556738	0.14418818801752986	0.12972144792696355	1.3455133899947205	2.346908814205112	0.6750102219842598	0.0033699975011175836	8.53760312786265
1.3572515823603353	1.3402632642329189	1.4890443877535091	0.029560528274724423	0.14034157050297338	0.1284494812377794	1.3386360946567004	2.3596690011724273	0.6597367357670773	0.0033433241553948267	8.5109556122465
1.3848096043399736	1.354929883463504	1.5151095929277072	0.028829015410458157	0.13648713312683722	0.12698292831655697	1.3320505991319112	2.3723332637430588	0.6450701165364923	0.003317060271177418	8.484890407072301
1.411977477006001	1.369012744059416	1.5406031337957413	0.028104953768364294	0.13263663807266066	0.1253345016298997	1.3257450596016973	2.384887691767536	0.6309872559405802	0.0032911551598415775	8.459396866204267
1.4387536527904738	1.3825346716463993	1.5655363551183936	0.02738962286874375	0.12880090042142997	0.12351713500392177	1.3197077771337182	2.397318997248187	0.6174653283535968	0.003265567323998848	8.434463644881614
1.4651370209812682	1.3955181535643102	1.5899212083336407	0.02668423581337006	0.12498982343635563	0.12154392365884503	1.3139272343615536	2.4096145190363463	0.604481846435686	0.003240263693528426	8.410078791666368
1.4911268803241136	1.4079852845326708	1.613770162032661	0.025989925342989786	0.12121243254532829	0.11942806289332218	1.3083921306318984	2.4217622297712347	0.5920147154673252	0.0032152188152263393	8.386229837967349
1.5167229161517408	1.4199577148181517	1.637096115737151	0.025307732328486935	0.11747690841639653	0.11718278558842499	1.3030914147604904	2.4337507449092146	0.5800422851818443	0.0031904139969865237	8.36290388426286
1.5419251817331123	1.4314566018614459	1.6599123173196926	0.024638596606462008	0.1137906197962872	0.11482129913607672	1.2980143149135277	2.4455693330971413	0.5685433981385503	0.0031658364505047494	8.340087682680318
1.5667340842260706	1.442502566492018	1.6822322848965314	0.02398335044333651	0.11016015641312747	0.11235672223555956	1.2931503649060518	2.4572079275670218	0.5574974335079782	0.0031414784349025598	8.31776771510348
1.5911503746495308	1.4531156539494692	1.7040697332032353	0.02334271435560073	0.10659136218823183	0.10980202212552005	1.2884894269123737	2.4686571379900872	0.5468843460505267	0.0031173364281860726	8.295930266796775
1.615175142075059	1.4633153007485291	1.7254385052871892	0.022717295461653488	0.10308936897406468	0.10716995287146232	1.2840217099682123	2.479908262383937	0.5366846992514667	0.0030934103406696774	8.27456149471282
1.6388098111192206	1.4731203071777987	1.7463525092375083	0.022107587917857923	0.0996586309099521	0.10447299533757139	1.2797377845769826	2.490953298476917	0.5268796928221969	0.0030697027807182206	8.2536474907625
1.6620561424358922	1.4825488158099964	1.7668256603268269	0.021513975358991095	0.09630295941425267	0.10172329950627805	1.2756285932576361	2.501784954078183	0.5174511841899991	0.003046218384658339	8.23317433967318
1.6849162355383576	1.4916182960009747	1.786871828602545	0.020936735065585285	0.09302555876726759	0.0989326298454553	1.2716854571729346	2.5123966559300217	0.5083817039990206	0.003022963218733968	8.213128171397464
1.7073925331127904	1.5003455338407783	1.8065047915337515	0.02037604346778157	0.08982906214856023	0.09611231416880442	1.2679000792988744	2.52278255666382	0.499654466159217	0.0029999442521586248	8.19349520846626
1.72948782627451	1.508746627825914	1.8257381921043587	0.01983198284338261	0.08671556802002063	0.09327319692028341	1.2642645440613358	2.5329375392454088	0.4912533721740812	0.0029771689095671908	8.174261807895652
1.7512052598674788	1.5168369891457203	1.8445855014856514	0.01930454875389671	0.08368667661078041	0.09042559692599898	1.2607713142287484	2.542857218788398	0.48316301085427504	0.00295464469217561	8.155414498514359
1.7725483372217068	1.524631346744269	1.8630599866296271	0.01879365807760565	0.08074352633311845	0.08757927053529993	1.2574132250435137	2.552537941137839	0.47536865325572647	0.002932378872622201	8.136940013370383
1.7935209235839467	1.5321437564417422	1.8811746823305946	0.018299157326594855	0.07788682986569566	0.08474338048873958	1.2541834761096031	2.561976777951456	0.46785624355825317	0.002910378257909867	8.118825317669415
1.8141272477813688	1.539387613321346	1.8989423671414845	0.0178208310071142	0.07511690970650375	0.0819264703607197	1.2510756215727505	2.571171518353513	0.4606123866786493	0.0028886489993976247	8.101057632858526
1.8343719015415207	1.5463756671379498	1.9163755431593206	0.017358409861879833	0.07243373296223857	0.07913644514607421	1.2480835587724168	2.580120656785662	0.4536243328620454	0.0028671964717276663	8.08362445684069
1.8542598360723708	1.553120040321677	1.9334864194285848	0.01691157887079561	0.0698369451645334	0.07638055817300403	1.2452015156764369	2.5888233769320164	0.4468799596783184	0.002846025183212305	8.066513580571428
1.873796355633183	1.5596322478427842	1.9502868984353112	0.016479984823682427	0.0673259029248657	0.07366540406873842	1.2424240375413742	2.597279531907946	0.4403677521572108	0.002825138733392124	8.049713101564699
1.8929871079493887	1.5659232186005487	1.9667885654903163	0.01606324341581353	0.06489970527368912	0.07099691774328266	1.2397459730112672	2.6054896207582994	0.4340767813994462	0.002804539797646876	8.033211434509697
1.9118380713991243	1.5720033179364392	1.9830026807412888	0.015660945799245252	0.06255722354618111	0.06838037920311743	1.2371624598871183	2.6134547614252877	0.4279966820635556	0.002784230139049073	8.016997319258722
1.930355538995041	1.577882370869938	1.998940173530963	0.015272664540339658	0.06029712968936837	0.06582042389610952	1.2346689107997575	2.6211766604346094	0.4221176291300566	0.0027642106398147446	8.001059826469048
1.9485460993536055	1.5835696857405295	2.0146116388415956	0.014897958983062062	0.0581179229289204	0.06332105814086622	1.2322609989496485	2.628657579650376	0.41643031425946536	0.00274448134712606	7.985388361158416
1.9664166148690962	1.5890740779815575	2.030027335607246	0.01453638001581507	0.05601795473665021	0.060885679208426295	1.229934644055282	2.6359003004541	0.41092592201843714	0.0027250415297256393	7.969972664392765
1.9839741973967862	1.5944038937821647	2.045197186677473	0.014187474256787739	0.05399545206728898	0.05851709953947942	1.227685998628621	2.642908085766613	0.4055961062178298	0.00270588974120981	7.95480281332254
2.001226181807558	1.5995670334378798	2.0601307802434623	0.013850787683454314	0.052048538850987	0.056217574548861324	1.225511434667526	2.649684640362126	0.40043296656211474	0.002687023887045564	7.939869219756549
2.0181800978475812	1.604570974228696	2.0748373725282154	0.013525868745511928	0.050175255776402444	0.05398883338696819	1.2234075308281014	2.6562340699693476	0.3954290257712986	0.0026684412936682795	7.925162627471796
2.0348436407138806	1.6094227926908282	2.089325891589136	0.013212270994001114	0.048373578378197474	0.05183211209931635	1.221371060131362	2.662560839621181	0.3905772073091665	0.0026501387759418293	7.910674108410877
2.05122464083048	1.6141291862000144	2.1036049420695346	0.012909555281882831	0.04664143350885106	0.0497481885363893	1.2193989782185328	2.6686697317516765	0.38587081379998006	0.002632112702667319	7.896395057930477
2.0673310332303516	1.618696493773282	2.1176828107676915	0.012617291562789009	0.04497671423399651	0.04773741847572939	1.2174884121869554	2.6745658044789167	0.38130350622671266	0.002614359061613215	7.882317189232318
2.0831708269697096	1.6231307160080426	2.1315674729327356	0.012335060318333738	0.0433772931556937	0.045799772444266605	1.215636650037237	2.6802543505257055	0.376869283991952	0.002596873518762701	7.868432527067275
2.098752075037437	1.627437534202754	2.1452665990892132	0.012062453701162735	0.041841034402588725	0.04393487258012613	1.2138411306676913	2.685740857176778	0.3725624657972407	0.0025796514716528657	7.8547334009107965
2.11408284510341	1.6316223285544975	2.1587875623661295	0.011799076387082889	0.04036580420782478	0.0421420291660761	1.2120994344711584	2.691030967671211	0.3683776714454975	0.002562688096646163	7.841212437633881
2.129171191376677	1.6356901955007817	2.172137446203261	0.011544546194748725	0.038949480282342706	0.04042027642051228	1.210409274456786	2.696130444239535	0.3643098044992136	0.0025459784060749336	7.8278625537967494
2.1440251279690226	1.6396459641334649	2.1853230524114378	0.011298494491823383	0.03758995995437412	0.038768407108377145	1.2087684879041618	2.7010451332072223	0.3603540358665303	0.0025295173340410025	7.8146769475885725
2.158652603871073	1.643494211808732	2.1983509091809434	0.011060566454331204	0.03628516729848836	0.03718500576236881	1.2071750287593666	2.7057809321779405	0.35650578819126333	0.0025132995475045453	7.801649090819065
2.173061479786588	1.6472392787414585	2.2112272797997163	0.010830421065084696	0.035033059189275864	0.03566848012334935	1.2056269600280707	2.7103437597044375	0.3527607212585368	0.0024973198897819088	7.788772720200293
2.1872595070668437	1.6508852820712647	2.2239581709384866	0.010607731236564643	0.03383163051630959	0.034217090805584036	1.204122447121289	2.7147395272541917	0.3491147179287306	0.002481573066061181	7.776041829061523
2.2012543086162455	1.6544361288433058	2.236549341178031	0.010392183573388749	0.03267891851182675	0.032828978808530404	1.2026597514917485	2.718974113861248	0.3455638711566896	0.0024660537532572475	7.76345065882198
2.215053361843416	1.6578955282933316	2.2490063095530317	0.010183478106682249	0.03157300635856787	0.03150219102018516	1.201237224646143	2.723053343178989	0.34210447170666364	0.002450756689432941	7.750993690446979
2.22866398396146	1.6612670034847856	2.2613343640566743	0.00998132808172854	0.03051202607925492	0.03023470345536863	1.1998533025712472	2.726982963172553	0.3387329965152096	0.002435676639848101	7.738665635943336
2.242093319225805	1.6645539021982227	2.2735385700588746	0.009785459601321156	0.02949416084824348	0.029024442398390343	1.1985065005284405	2.730768628188924	0.3354460978017726	0.0024208084346806053	7.726461429941138
2.255348328247888	1.667759407132312	2.285623778581767	0.00959561122433966	0.02851764673679676	0.027869303359603612	1.1971954082414107	2.734415883463573	0.332240592867683	0.0024061469742763914	7.714376221418244
2.268435779281754	1.6708865455041426	2.297594634476937	0.009411533565331216	0.02758077397045019	0.026767167956958725	1.1959186853745283	2.7379301518945054	0.3291134544958526	0.0023916872382257637	7.702405365523075
2.2813622413376513	1.673938198047531	2.3094555844449363	0.00923298885686852	0.026681887759560482	0.025715918805468148	1.1946750573184086	2.7413167229578748	0.3260618019524644	0.002377424301818857	7.690544415555075
2.294134079060813	1.676917107442696	2.3212108848715984	0.00905975050032848	0.025819388741135086	0.024713452471244252	1.1934633112736979	2.744580743674051	0.3230828925572992	0.002363353339543102	7.678789115128413
2.3067574491707115	1.6798258862316608	2.332864609488257	0.00889160261160587	0.02499173309533052	0.023757690684780845	1.1922822925860204	2.7477272113894946	0.3201741137683343	0.00234946963276688	7.6671353905117545
2.3192382984271918	1.68266702421958	2.344420656826261	0.008728339564651641	0.024197432359428533	0.02284658982445912	1.1911309013375242	2.750760968339324	0.317332975780415	0.0023357685746120717	7.655579343173749
2.3315823628646464	1.6854428954310046	2.3558827574708845	0.008569765537070515	0.02343505300301152	0.02197814893323706	1.190008089158016	2.753686697695661	0.31455710456899033	0.0023222456730031976	7.644117242529125
2.343795168283195	1.6881557646051624	2.3672544810906904	0.008415694061122967	0.022703215773992837	0.02115041625419924	1.188912856260448	2.7565089210969367	0.31184423539483264	0.0023088965532988854	7.632745518909319
2.3558820317327522	1.6908077933059764	2.3785392432590022	0.008265947584185489	0.02200059487256725	0.020361494566517445	1.1878442486622558	2.7592319973547377	0.3091922066940185	0.002295716959734717	7.621460756741008
2.367848063986779	1.693401045623832	2.3897403120393044	0.008120357040476985	0.021325916958919732	0.019609545296582893	1.1868013556026782	2.7618601223453965	0.3065989543761629	0.0022827027559442063	7.610259687960706
2.3796981727547313	1.695937493542552	2.400860814359732	0.007978761434467853	0.020677960042164916	0.018892791680044232	1.185783307119339	2.7643973297990234	0.30406250645744254	0.0022698499249582072	7.599139185640278
2.3914370665989932	1.6984190219613802	2.411903742157628	0.00784100743875726	0.0200555522593292	0.018209520990148196	1.1847892717878994	2.7668474929553755	0.30158097803861433	0.0022571545684882937	7.588096257842383
2.403069259450684	1.7008474333948818	2.4228719582951057	0.007706949007556835	0.019457570566090224	0.017558085938856903	1.183818454612841	2.7692143269690863	0.2991525666051128	0.002244612905566714	7.5771280417049045
2.414599075553446	1.703224452394334	2.433768202262271	0.0075764470043957295	0.018882939366081916	0.016936905437609295	1.1828700950480175	2.771501391872676	0.29677554760566044	0.002232221271217582	7.566231797737738
