DHAP-G3P pool	G6P_F6P	fructose-1,6-biphosphate	fructose-6-phosphate	glyceraldehyde--phosphate	dihydroxyacetone-phosphate	Values[Vgk]	Values[Vpfk]	Values[Vfba]	Values[Vgapdh]	Values[sigma]
0.0032366544125934428	3.9214412330483888	0.0008032024674049532	0.9049479768573203	0.00014072545095143737	0.0030959289616420056	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.22623699421433008
0.0032858955174921117	3.9352348719412915	0.0008171347110284941	0.9081311242941441	0.00014286638903406073	0.003143029128458051	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.22703278107353603
0.0033355238666251006	3.948746013833906	0.00083123560052895	0.9112490801155168	0.00014502416398357075	0.00319049970264153	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2278122700288792
0.003385546464664839	3.9619726601960874	0.0008455088962017059	0.9143013831221739	0.00014719908035385574	0.003238347384310983	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.22857534578054348
0.0034359711124810227	3.9749127750091735	0.0008599586537985426	0.9172875634636554	0.00014939147731640758	0.003286579635164615	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.22932189086591384
0.003486806491277125	3.9875642801041917	0.0008745892558693049	0.9202071415625058	0.00015160173231846587	0.0033352047589586594	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23005178539062643
0.0035380622595614247	3.9999250499811034	0.0008894054478161547	0.9230596269187161	0.00015383026529918988	0.0033842319942622347	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23076490672967903
0.003589749165203306	4.0119929060833455	0.0009044123794446355	0.9258445167884642	0.00015607754356171836	0.0034336716216415877	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23146112919711606
0.0036418791759848155	4.023765610362208	0.0009196156532866785	0.9285612946989711	0.0001583440874493783	0.003483535088535437	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23214032367474277
0.003694465632224379	4.035240858073256	0.0009350213809613778	0.931209428786136	0.00016063047698156222	0.003533835155242817	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.232802357196534
0.0037475234263842695	4.0464162696458255	0.0009506362493573665	0.9337883699182673	0.00016293735966282336	0.003584586066721446	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23344709247956683
0.0038010692156271488	4.057289381465043	0.0009664675988587865	0.936297549568856	0.0001652654597245525	0.0036358037559025965	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.234074387392214
0.0038551216758419024	4.067857635334017	0.0009825235165094844	0.938736377384773	0.00016761558916968567	0.0036875060866722173	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23468409434619325
0.0039097018054450525	4.078118366375539	0.0009988129472995066	0.941104238394355	0.00016998866098158686	0.0037397131444634655	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23527605959858874
0.0039648332934474895	4.088068789062856	0.0010153458289074604	0.9434004897837358	0.0001723857051271031	0.003792447588320386	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23585012244593395
0.004020542968199963	4.09770598146429	0.0010321332563516521	0.9456244572609899	0.00017480788806742452	0.003845735080132538	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23640611431524747
0.004076861355080836	4.107026864761864	0.0010491876821063062	0.9477754303296608	0.0001772565370056094	0.003899604818075226	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2369438575824152
0.004133823349911203	4.116028181877024	0.0010665231664574982	0.9498526573562361	0.0001797331691657831	0.00395409018074542	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23746316433905904
0.004191469091983041	4.1247064703857275	0.0010841556921251222	0.9518553393197833	0.00018223952975124623	0.004009229562231795	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23796383482994582
0.004249845056799881	4.133058029951185	0.0011021035621854183	0.9537826222964272	0.0001847776394553937	0.004065067417344487	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23844565557410677
0.004309005464160497	4.141078882904423	0.001120387911616757	0.955633588362559	0.00018734985568332962	0.004121655608477167	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23890839709063974
0.004369014121478917	4.148764725322556	0.0011390333774424811	0.9574072443052051	0.00018995895269698283	0.004179055168781935	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23935181107630127
0.004429946862933901	4.156110866459246	0.0011580689847139074	0.9591025076444412	0.00019260822766609798	0.004237338635267804	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2397756269111103
0.0044918948461810234	4.163112151369692	0.001177529345422856	0.960718188777621	0.00019530164400491503	0.004296593202176109	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24017954719440526
0.004554969103447779	4.169762861557975	0.0011974563119272602	0.9622529680518402	0.0001980440292477618	0.004356925074200017	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24056324201296006
0.004619306954841296	4.176056584175721	0.0012179013118763947	0.9637053655790125	0.00020084135389118727	0.004418465600950109	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24092634139475314
0.0046850813017306776	4.181986036386403	0.0012389287370394575	0.9650737007045546	0.00020370113545792787	0.00448138016627275	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24126842517613864
0.0047525145326126105	4.187542823172096	0.001260621019933781	0.9663560361166376	0.00020663304310554372	0.004545881489507067	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2415890090291594
0.0048219000663628	4.192717093283315	0.0012830865270397225	0.9675500984499957	0.00020964983429848353	0.004612250232064317	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24188752461249893
0.004893637260802788	4.197497032506946	0.0013064723913088646	0.9686531613477567	0.000212768872586377	0.004680868388216412	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24216329033693917
0.004968291029039389	4.201868083667876	0.0013309865325819045	0.9696618654618175	0.0002160147196435862	0.004752276309395802	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24241546636545439
0.00504670051024068	4.205811678892103	0.001356938059341096	0.9705719258981776	0.00021942386013074698	0.004827276650109932	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2426429814745444
0.005130194276060736	4.209303030738037	0.0013848179663950603	0.9713776224780085	0.00022305405858534392	0.004907140217475391	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24284440561950213
0.005221065126717173	4.212306915736207	0.0014154792992693143	0.9720708267083553	0.00022700500292688745	0.004994060123790285	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24301770667708883
0.005323783918353591	4.2147685508834005	0.0014506056600693089	0.9726388963577077	0.00023147108006443367	0.005092312838289158	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24315972408942693
0.005448845047678684	4.216589878662959	0.0014942349016865324	0.9730592027683751	0.0002369085724801494	0.0052119364751985345	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24326480069209377
0.005630052837071992	4.2175464112228465	0.0015599350018211714	0.973279941051426	0.00024478724737947346	0.00538526558969252	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.2433199852628565
0.006089563171840385	4.216735852479634	0.0017484874668877391	0.9730928890337617	0.0002647661486874181	0.005824797023152966	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.24327322225844042
0.02461985508151623	4.107201521403825	0.07290261590734133	0.9478157357085749	0.0010704387206817321	0.023549416360834498	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.23695393392714373
0.027855372116863952	3.8426963989187084	0.23670472311464386	0.8867760920581633	0.001211114719975562	0.02664425739688839	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.22169402301454083
0.028221877727021644	3.5881494135586327	0.3878016564977096	0.828034480051992	0.0012270498989260838	0.02699482782809556	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.207008620012998
0.02836687321602234	3.343482102166263	0.5282340108653991	0.771572792807599	0.0012333541109223213	0.027133519105100017	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.19289319820189976
0.02844445001175292	3.108886821960261	0.6582158106743689	0.7174354204523679	0.0012367270473470679	0.02720772296440585	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.17935885511309194
0.02849239626052682	2.8845923716561375	0.7776746979559181	0.6656751626898777	0.0012388116867988067	0.02725358457372801	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.16641879067246942
0.028524627305208057	2.670815902029694	0.8864708261961399	0.6163421312376217	0.0012402130499717657	0.02728441425523629	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.15408553280940543
0.028547475861472327	2.4677439638256717	0.9844617644831434	0.5694793762674626	0.0012412064749637475	0.02730626938650858	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.14236984406686565
0.02856423594270593	2.2755209446921323	1.071530857021214	0.5251202180058766	0.0012419351811179804	0.02732230076158795	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.13128005450146915
0.028576786431004857	2.0942403274654513	1.1476033338878233	0.48328622941510413	0.001242480859741764	0.027334305571263092	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.12082155735377603
0.028586272928905733	1.923937658668601	1.2126570018775864	0.44398561353890786	0.0012428933201174706	0.027343379608788264	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.11099640338472697
0.02859342899486207	1.7645850931392237	1.2667296916227968	0.40721194457059007	0.0012432044563959763	0.02735022453846609	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.10180298614264752
0.02859874116210187	1.6160876598152851	1.3099241552925274	0.3729433061112197	0.0012434354223982288	0.02735530573970364	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.0932358265278049
0.028602539506015108	1.478281477562457	1.3424105717950239	0.34114187943749	0.0012436005693654121	0.027358938936649695	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.0852854698593725
0.02860504995444911	1.3509341063358593	1.3644266661032804	0.31175402453904444	0.0012437097203413675	0.02736134023410774	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.07793850613476111
0.028606425635552435	1.2337471185155955	1.376275460362386	0.28471087350359897	0.0012437695331353677	0.027362656102417067	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.07117771837589974
0.028606766054598772	1.12636083833262	1.378320766963938	0.2599294242306046	0.0012437843341050424	0.02736298172049373	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.06498235605765115
0.028606128775777527	1.0283610506303975	1.370980657279977	0.2373140886070148	0.0012437566260651751	0.027362372149712353	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.0593285221517537
0.028604536169876012	0.9392873413178701	1.3547192660284846	0.21675861722720077	0.0012436873816679954	0.027360848788208016	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.05418965430680019
0.028601978597585537	0.8586426224850654	1.3300373938096994	0.19814829749655355	0.0012435761818091172	0.02735840241577642	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.04953707437413839
0.02859841469590423	0.7859033364942084	1.2974624255416618	0.1813623084217404	0.0012434212280799525	0.027354993467824277	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.0453405771054351
0.02859376890380689	0.7205298134865672	1.2575381010919948	0.16627611080459243	0.001243219235187112	0.027350549668619776	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.041569027701148106
0.02858792597229338	0.6619763012709177	1.2108146303746141	0.15276376183175022	0.0012429651922565732	0.027344960780036807	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.038190940457937556
0.02858072157052511	0.6097002525543391	1.1578395815374496	0.14070005828177057	0.0012426519544009248	0.027338069616124186	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.035175014570442635
0.028571927536335327	0.5631705719135295	1.099149858495734	0.12996243967235294	0.001242269601431073	0.02732965793490426	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.032490609918088234
0.028561229026777157	0.521874630614007	1.0352649864978807	0.12043260706477084	0.0012418044443923038	0.027319424582384854	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.03010815176619271
0.028548188849308848	0.48532398739785226	0.9666818099772749	0.11199784324565822	0.001241237474731417	0.02730695137457743	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.027999460811414554
0.028532190570997127	0.4530588640892016	0.8938706226052464	0.10455204555904651	0.0012405418907601709	0.027291648680236955	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.02613801138976163
0.028512344681744555	0.42465153954129226	0.8172726839817234	0.09799650912491359	0.0012396790177565738	0.02727266566398798	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.024499127281228397
0.028487326963085053	0.39970895083891	0.7372990466673561	0.09224052711667154	0.0012385912804539945	0.027248735682631055	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.023060131779167884
0.028455084881086314	0.37787496879981597	0.654330632449218	0.08720191587688059	0.001237189437393076	0.027217895443693237	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.021800478969220147
0.028412266788070226	0.3588331585170563	0.5687195790004935	0.08280765196547453	0.0012353277633678468	0.02717693902470238	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.020701912991368632
0.02835301252537861	0.3423116365649462	0.48079210532399275	0.07899499305344912	0.001232751466434313	0.027120261058944297	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.01974874826336228
0.028266081445035222	0.3280938363909888	0.39085374182811194	0.07571396224407434	0.0012289718180926736	0.02703710962694255	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.018928490561018585
0.028126859721133508	0.3160461242697054	0.299199592391178	0.07293372098531663	0.0012229186417627958	0.026903941079370712	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.018233430246329157
0.02786908504758025	0.3062023934051308	0.20613942458738796	0.07066209078579941	0.001211710940057449	0.0266573741075228	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.017665522696449852
0.027231999205825922	0.2991222493982971	0.11209045208703068	0.06902821139960702	0.0011840112906828294	0.02604798791514309	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.017257052849901755
0.023007877337824358	0.2996144460484853	0.01863032881949791	0.06914179524195815	0.0010003520614381358	0.022007525276386223	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.01728544881048954
6.650524677010011e-06	0.33094302330440545	9.997871610305303e-07	0.07637146691640125	2.89156012638985e-07	6.3613686643710254e-06	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.01909286672910031
5.727165051448018e-06	0.3638922058882087	1.2689484229118436e-06	0.08397512443574046	2.4900955795665014e-07	5.478155493491368e-06	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.020993781108935114
7.130742192030295e-06	0.39683333362766504	1.577558711839193e-06	0.09157692314484578	3.1003523474347254e-07	6.820706957286823e-06	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.022894230786211445
8.7229898481929e-06	0.42976528639033323	1.9273876859706024e-06	0.09917660455161535	3.792640558891662e-07	8.343725792303732e-06	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.024794151137903838
1.0511747830284346e-05	0.46268689596485785	2.3201535341066343e-06	0.10677389906881334	4.5703688597364293e-07	1.0054710944310701e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.026693474767203334
1.2504581969721404e-05	0.49559694792152337	2.7575156171591216e-06	0.11436852644342846	5.436826773354056e-07	1.1960899292385999e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.028592131610857115
1.470880214722542e-05	0.5284941832451168	3.241081153648164e-06	0.12196019613348848	6.395192539154067e-07	1.4069282893310013e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.03049004903337212
1.7131487262240335e-05	0.5613772998014229	3.7724107843942255e-06	0.1295486076464822	7.448543968943039e-07	1.638663286534603e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.03238715191162055
1.9779506004146896e-05	0.5942449536757118	4.353023242757062e-06	0.1371334508482412	8.599867477973678e-07	1.8919519256349527e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.0342833627120603
2.2659534321261282e-05	0.6270957603945253	4.9843993208978254e-06	0.14471440624489046	9.852065680234268e-07	2.1674327753237856e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.036178601561222615
2.5778070163317755e-05	0.6599282960588844	5.667985253820062e-06	0.1522911452443579	1.120796379828504e-06	2.4657273783489252e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.03807278631108948
2.914144602454274e-05	0.6927410983943988	6.405195633624586e-06	0.1598633303987074	1.2670315116820813e-06	2.7874414512860662e-05	0.055549999999999995	0.5555	0.138875	1.3887500000000002	0.03996583259967685
