RGSc	GaGTP	LRRGSm	GaGDPP	RGSm	Gabg	RRGSm	L	GaGTPEffectorOFF	LR	RGabg	Effector	LRRGSmGabg	z1	z3	Gbg	P	RGSmGaGTP	RGSmGaGTPEffectorOFF	z2	RRGSmGaGTP	GaGTPEffector	RRGSmGabg	LRRGSmGaGTP	R	LRGabg	LRRGSmGaGTPEffectorOFF	GaGDP
60.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	305.00000000000006	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	205.0
1.0053356851364015	0.0007932058215913511	0.0	0.019062938286816544	42.120635832903496	93.86231880942603	0.1053159188337757	0.0	0.0009531760700823822	0.0	92.33861452453081	301.693829485517	0.0	1.2759312407876198	0.22485376448732472	10.795572533805053	1.9440108084838086	7.46728997021116	1.2974384069001783	0.6050029452711312	0.0004900537771141103	2.0077789315136356	8.003494132237828	0.0	104.55208537062032	0.0	0.0	0.0017658512246688414
0.7420425709634395	0.00060945361489344	0.0	0.013386374955754114	35.35149017279298	61.89105056685714	0.05332629118449939	0.0	0.0011424063912789336	0.0	117.21992242961787	300.23965325140944	0.0	1.8826920647021501	0.966878773464407	9.799861672378409	1.3880963288727242	5.023835768705706	2.7398225489023518	1.474315846824066	0.00031731630461757275	2.019381793297806	16.08916533114636	0.0	71.63726863174654	0.0	0.0	0.0013660102061897573
0.5636306783918725	0.0005178663981274364	0.0	0.00986759193906716	30.127874974656603	45.97248476820725	0.03103067347218156	0.0	0.0011879935821191192	0.0	127.94777085849294	299.5360814218041	0.0	1.880531176803966	1.5548492018393645	8.98078482929645	1.0142444009287235	3.5051808047905957	3.6731221046616014	1.8107870681079312	0.00020122002401411717	1.78960847995287	22.098959544003094	0.0	54.922037704007515	0.0	0.0	0.0010987679482322363
0.4574171361388569	0.0004570564156909198	0.0	0.00783924016519169	26.41449496857629	36.42501950506762	0.02052284000366418	0.0	0.0011876017622261797	0.0	133.88850948383046	299.266185782536	0.0	1.7008450064762872	1.7532861589960924	8.378510449318389	0.8004998861038046	2.635337505631537	4.164140209880053	1.7818066113704176	0.00012677798625483573	1.5684864058227292	26.30796056178332	0.0	44.78288033639616	0.0	0.0	0.0009356516548866455
0.3877060052553637	0.0004094758379778956	0.0	0.006542535349535764	23.910605184716868	30.127888395269576	0.01473937920779761	0.0	0.0011608540835616145	0.0	137.7884119025156	299.2557692264599	0.0	1.508535967305013	1.702901260114282	7.846034519042048	0.6652848223404226	2.093938051932633	4.355266388817327	1.6250052153439374	7.980689736637863e-05	1.3878035306400713	29.237665183172634	0.0	37.95910372820653	0.0	0.0	0.0008338754837561105
0.3381098270298005	0.000368928660078327	0.0	0.005642075744086748	22.315146051675434	25.708468786582646	0.011183839083910001	0.0	0.0011112530208668085	0.0	140.70824572142936	299.4026321753216	0.0	1.3417318380396495	1.5585062057648862	7.337939286359946	0.572084603058177	1.7337412173784934	4.356422517374329	1.4523365045017542	5.03418300837622e-05	1.2398340542841237	31.24534620562795	0.0	33.035173892028666	0.0	0.0	0.0007688980680701892
0.3007882675955213	0.0003330662862531082	0.0	0.004979027703862923	21.394615318230574	22.46389854153975	0.00882271821967759	0.0	0.0010419170730264517	0.0	143.11874778389264	299.64413191678403	0.0	1.2009898640153602	1.3998326406593922	6.844471657257638	0.5038218377175657	1.4825321354845307	4.240327655797488	1.2971289645985562	3.188736238108801e-05	1.1144985103463234	32.57288201730981	0.0	29.29951559321539	0.0	0.0	0.0007274572039614248
0.27152215532060137	0.0003009846235273423	0.0	0.004468816691872822	20.97686156022866	19.9973038960592	0.007163360900063292	0.0	0.0009585486615348437	0.0	145.2465289930663	299.9400520533623	0.0	1.0802814101332987	1.2542368027864164	6.366334595191446	0.4515090109092584	1.3008945790297932	4.053705508649675	1.163182875978276	2.032018838398538e-05	1.0052838893274216	33.38983251568284	0.0	26.356454810162266	0.0	0.0	0.0007019480194267236
0.24782014601776509	0.0002722915226802623	0.0	0.004062179518958715	20.935231523174757	18.067925082742825	0.00594521675971119	0.0	0.0008681417607137605	0.0	147.2065313903042	300.2634926394776	0.0	0.9747210364312887	1.1265362181351095	5.907024355406682	0.4099536471731255	1.1654817834847901	3.82698910657416	1.0470600764779407	1.30524427227965e-05	0.9086501121885169	33.81851917154611	0.0	23.968991168947138	0.0	0.0	0.0006876879143309105
0.22811758390261186	0.00024673419812463586	0.0	0.0037286221734741444	21.17550419117691	16.521527109813906	0.005019592582479513	0.0	0.0007771117818497627	0.0	149.05897920486538	300.59602627720216	0.0	0.8813334737257409	1.0148696732999158	5.470303120234884	0.3759589939287122	1.0616639604102944	3.580495638309686	0.9451479513047274	8.46853239907996e-06	0.8227009727071805	33.94919056508563	0.0	21.986802168933984	0.0	0.0	0.0006816121220667501
0.2113910343306674	0.00022406838818357752	0.0	0.003448467061795603	21.626635836902842	15.255134515730091	0.004296542805219906	0.0	0.0006902112484124469	0.0	150.83587743426816	300.92502561119653	0.0	0.7983730644137643	0.916557968693155	5.059252645312785	0.3474700487290524	0.9799185434557216	3.3280170756221414	0.8549691335632996	5.562194548492787e-06	0.7462671019337723	33.849735404688886	0.0	20.310085056043174	0.0	0.0	0.0006816154084020015
0.19695050415795798	0.00020402991968075556	0.0	0.003208608989274852	22.234404320457575	14.197823113501988	0.0037190221313103686	0.0	0.0006103234980022256	0.0	152.55410537549946	301.2420535100974	0.0	0.7246839277645271	0.8295327590037097	4.675933076305976	0.32312237195714955	0.9138840453105675	3.078899966199068	0.7749296773531904	3.7070509766305056e-06	0.678436200206489	33.572138434692576	0.0	18.870033460625756	0.0	0.0	0.0006861951321104508
0.18431795874485904	0.00018634234214889072	0.0	0.003000073219341865	22.957019119923135	13.299581121354974	0.0032493521668384485	0.0	0.0005387721918705253	0.0	154.22222023530634	301.54177552788957	0.0	0.6593388312432523	0.7523403183104296	4.321338512938179	0.3019842240462982	0.8592308682186012	2.839320057591588	0.7039006328297945	2.512954618526782e-06	0.6183656423279866	33.1568601304004	0.0	17.61766776917177	0.0	0.0	0.0006942440922161411
0.1731528055957276	0.0001707327800065826	0.0	0.0028165419449465447	23.762031474238295	12.52449108621623	0.0028617345292345636	0.10000000000000002	0.0004757939673182612	0.0	155.84415177986577	301.82115286602937	0.0	0.601487545522519	0.6838861143236877	3.9955107979129996	0.2834015914769111	0.812969729020908	2.6131361840964367	0.6409517471795708	1.736514521130787e-06	0.5652351559078992	32.635846336004924	0.0	16.51713841308554	0.0	0.0	0.0007049236811549372
