cJun_P	TIMP1	TIMP3	PP4	MMP1	ADAMTS4	IL1_IL1R	OSM	cFos	MMP3	MMP13	IL1	SOCS3	STAT3_cyt	TIMP1_mRNA	TIMP3_mRNA	SP1	cJun_mRNA	cJun	TRAF6	p38	JNK_P	MKP1	MMP1_mRNA	ADAMTS4_mRNA	MMP3_mRNA	STAT3_P_nuc	DUSP16	Collagen2	MMP13_mRNA	JAK1	cFos_mRNA	cFos_P	proMMP1	OSMR	PTPRT	SOCS3_mRNA	Matriptase	proMMP3	proMMP13	IRAK2_TRAF6	STAT3_P_cyt	IRAK2	ADAMTS4_TIMP1	MMP1_TIMP3	TIMP1_DNA	MMP3_TIMP3	OSM_OSMRa	MMP13_TIMP1	IL1_IL1Ra	ADAMTS4_TIMP3	cFos_cJun	MMP1_TIMP1	ColFrag	MMP13_TIMP3	MMP3_TIMP1	OSMR_SOCS3	TRAF6_PP4	cJun_dimer	IL1R	IRAK2_TRAF6_PP4	IL1Ra	STAT3_nuc	Aggrecan_Collagen2	JNK	IL1_IL1R_IRAK2	JAK1_P	p38_P	OSM_OSMR	OSMRa	AggFrag	SP1_TIMP1_DNA
3.9048935392853375e-07	200.00000000001089	200.0399960002775	-9.81460245881773e-13	-9.843084293589697e-26	-5.2739395371710554e-20	8.811321856518008	990.0524396009968	3.3953037149735257e-08	-7.871303926993884e-23	1.9554789248836023e-50	90.77032294032212	2.4156586952323356e-09	99.91904048724747	20.00000003264534	20.00000001632267	4.020001617152965e-35	4.9999999999998845	99.9999996096284	99.99922280787327	99.9999803382946	1.9661705338620495e-05	-2.3327067595967754e-17	-4.665963164074836e-15	-9.331837061001109e-17	-4.665963164074836e-15	0.00020318011695108964	-4.665237375292143e-15	-1.786709460012594e-22	-4.665963164074838e-16	99.9518617402613	2.0301930625606363e-05	3.057047129970536e-19	-8.809394917429448e-19	90.53001048747984	4.0804227216906e-08	2.4468219888503315e-06	99.9920003199915	-1.761092000170471e-19	-8.809395901800148e-21	0.0007771921257445143	0.08075633259485744	99.77133017666453	-3.569799860474895e-23	-1.9771069391705394e-31	2.0	-1.5811079995999516e-28	0.0	6.272248226101688e-55	0.0	-5.9507360158326494e-21	3.563223828882856e-30	-5.930242703742887e-30	4.728921506776673e-59	2.0911468480212583e-56	-4.742461825396921e-27	1.6721289673744355e-09	9.790659678253384e-13	-1.6188334104783045e-11	90.96078551227228	-2.2736762828264312e-15	0.0	4.0743679000769275e-11	100000.0	99.9999803382946	0.22789263120969425	0.04813825973866997	1.9661705338620495e-05	9.469989510848082	0.0	-1.7867094600125945e-22	4.301204638237012e-40
6.248554050528603e-07	200.0000000000193	200.04399516037415	-3.493453658745722e-14	-2.3094213408989224e-25	-1.1128503840081083e-19	9.574988702764493	989.1135875595455	6.001422220259326e-08	-1.8467203720999987e-22	1.07436148760644e-49	89.94322733792123	4.113579604945104e-09	99.89256167334666	20.00000005246491	20.00000002623245	2.2038860421829595e-34	4.999999999999776	99.99999937535198	99.99897263660382	99.99997137723146	2.8622768484847194e-05	-4.518105611317039e-17	-9.03738302036049e-15	-1.8074575728656205e-16	-9.03738302036049e-15	0.0002967201627852291	-9.03583570352259e-15	-4.153219266069383e-22	-9.037383020360493e-16	99.94197173622301	3.261131659558212e-05	8.656964923146235e-19	-1.8781116918377243e-18	89.63865839035667	6.557680082111129e-08	3.9320765287486505e-06	99.99120038718868	-3.7543769966732756e-19	-1.8781119227959337e-20	0.0010273633961299495	0.10714160642508866	99.72572234212073	-8.297174967491777e-23	-5.1040079046795335e-31	2.0	-4.081565957829758e-28	0.0	3.789285333019357e-54	0.0	-1.3831359074216515e-20	1.77533018099783e-29	-1.530896244050854e-29	2.8327168822899328e-58	1.2633595280804784e-55	-1.224224984690036e-26	3.1144259659593067e-09	2.7731578461013423e-14	-2.8479918207711585e-11	90.15176100275237	-1.83455682450719e-15	0.0	6.547313293924935e-11	100000.0	99.99997137723146	0.2732502944831094	0.05802826377696414	2.8622768484847194e-05	10.361341606528955	0.0	-4.153219266069383e-22	2.5954678069983123e-39
9.59254158955363e-07	200.0000000000325	200.0479942404932	1.1746574106266722e-13	-5.028546548226036e-25	-2.1975745013589103e-19	10.319664177864688	988.1843953296822	1.0092600624307242e-07	-4.020896715612003e-22	5.083629898083416e-49	89.13164379762549	6.677383369531242e-09	99.8609315838883	20.00000008088962	20.000000040444803	1.0389697921524948e-33	4.99999999999959	99.99999904109329	99.99867530572651	99.99995969197519	4.030802474950699e-05	-8.257097412289004e-17	-1.6516532554041675e-14	-3.303268543297972e-16	-1.6516532554041675e-14	0.0004191707994230981	-1.6513445676605372e-14	-8.960091762178598e-22	-1.6516532554041675e-15	99.93120091673126	5.0254554441953595e-05	2.2376274818548013e-18	-3.746863692733441e-18	88.75692127131674	1.0110472595216431e-07	6.062024620366011e-06	99.9904004607853	-7.489707189128947e-19	-3.7468641956262876e-20	0.001324694273613387	0.13864924521136376	99.67642417820281	-1.789835881610213e-22	-1.2127029777665472e-30	2.0	-9.697371335518606e-28	0.0	1.952418188584076e-53	0.0	-2.9837030997029424e-20	7.67927786131424e-29	-3.6373155532722663e-29	1.449431884195097e-57	6.509546311578943e-55	-2.908576977206628e-26	5.482324103509759e-09	-1.3197198159579722e-13	-4.767099246619495e-11	89.35808469461173	-2.0101839265590052e-15	0.0	1.0093779552488603e-10	100000.0	99.99995969197519	0.32225112752354507	0.06879908326869794	4.030802474950699e-05	11.243078723200977	0.0	-8.960091762178598e-22	1.3336127711911495e-38
1.4221977435098237e-06	200.00000000005238	200.05199324063818	-2.278905313463658e-14	-1.0283813121428344e-24	-4.1046668879269832e-19	11.045874732457808	987.2647429388328	1.6277629213689133e-07	-8.222749903607427e-22	2.1230605555812074e-48	88.33514881994975	1.0413569873802914e-08	99.82371808407176	20.000000120442788	20.00000006022139	4.3228110833787395e-33	4.999999999999286	99.99999857836058	99.99832723067276	99.99994479588393	5.520411600828061e-05	-1.43720019449617e-16	-2.8748414820496284e-14	-5.74961132464053e-16	-2.8748414820496284e-14	0.000575868366032533	-2.874259038430852e-14	-1.8156848267633535e-21	-2.874841482049628e-15	99.91955946555493	7.479052919724132e-05	5.357266562017837e-18	-7.069826394341902e-18	87.88467961814148	1.5054170702207322e-07	9.025630785806047e-06	99.98960054078131	-1.41314314189215e-18	-7.069827422807853e-20	0.0016727693272198833	0.17570604741195198	99.62353811129982	-3.6265734624024587e-22	-2.6875171308578236e-30	2.0	-2.148992567895168e-27	0.0	8.819689708924041e-53	0.0	-6.045700934756598e-20	2.951842641145273e-28	-8.060646839956599e-29	6.501446728131584e-57	2.940623338171948e-54	-6.445454791377384e-26	9.205027277484596e-09	-3.983898345281311e-15	-7.652696930124741e-11	88.57933614816923	-1.975753070970992e-15	0.0	1.5028780215113395e-10	100000.0	99.99994479588393	0.3747891193729346	0.08044053444504304	5.5204116008280614e-05	12.11532037265355	0.0	-1.8156848267633535e-21	6.004011229689503e-38
2.0469326276304387e-06	200.00000000008157	200.05599216081325	-9.31999350468647e-15	-1.993784616571463e-24	-7.311907859414893e-19	11.754129154776237	986.3545122134908	2.533449532362724e-07	-1.594129477721281e-21	7.971681199611279e-48	87.5533340643636	1.5697800532219095e-08	99.78049563933924	20.000000174091586	20.000000087045784	1.617496701237023e-32	4.999999999998807	99.9999979539332	99.99792493206095	99.999926167503	7.38324969665137e-05	-2.399765744213743e-16	-4.800325180482043e-14	-9.600521453425704e-16	-4.800325180482043e-14	0.0007725725023475312	-4.799277149228188e-14	-3.488255885836156e-21	-4.800325180482042e-15	99.90705746246013	0.0001080504751256094	1.201618743905748e-17	-1.2721415838854621e-17	87.02181571182793	2.1759613564740562e-07	1.3045068919034223e-05	99.98880062717664	-2.5426892957436444e-18	-1.2721417832816004e-19	0.0020750679390770044	0.2187317879412279	99.56716408636312	-6.966578085773681e-22	-5.612942266262488e-30	2.0	-4.4880565926349786e-27	0.0	3.5625707402973356e-52	0.0	-1.1613883728200224e-19	1.0261474617984539e-27	-1.6834543526205536e-28	2.6068228584952136e-56	1.1878396284913885e-53	-1.346074492772041e-25	1.4847662811522699e-08	-3.672074557185088e-14	-1.1855334103765277e-10	87.81510999952599	-1.9629781449778785e-15	0.0	2.172309564972654e-10	100000.0	99.999926167503	0.4307608456977571	0.09294253753982337	7.38324969665137e-05	12.978184273324446	0.0	-3.488255885836156e-21	2.4171106483499447e-37
2.8717337355147238e-06	200.00000000012318	200.05999100102312	5.1504682909082816e-15	-3.691619780462617e-24	-1.25039915965746e-18	12.44491930264874	985.4535867461693	3.8238593794378513e-07	-2.9515133129485445e-21	2.73080593918802e-47	86.78580567840251	2.2983151392402538e-08	99.73084550311778	20.000000245280592	20.00000012264029	5.523137344047542e-32	4.99999999999808	99.99999712956838	99.99746503314749	99.9999032516383	9.674836166898055e-05	-3.8661053890312055e-16	-7.733581681250357e-14	-1.5466940705024446e-15	-7.733581681250357e-14	0.0010154590360020954	-7.731771477258672e-14	-6.400560478770407e-21	-7.733581681250355e-15	99.89370488425351	0.0001521581152813548	2.547822691084584e-17	-2.1973290490968442e-17	86.16821359360112	3.0657303580374636e-07	1.8378226935428463e-05	99.98800071997127	-4.391707042804668e-18	-2.1973294182939005e-19	0.0025349668525737304	0.2681390375401974	99.50739962843667	-1.2781570949100647e-21	-1.1138571177964692e-29	2.0	-8.905971424891287e-27	0.0	1.3067022644707348e-51	0.0	-2.1308357849184242e-19	3.271004488305442e-27	-3.340660724484853e-28	9.488568271170757e-56	4.3569159331493e-53	-2.6710633271401017e-25	2.3137437186968e-08	-8.050521712002168e-14	-1.781097765908154e-10	87.06501529264054	-1.981840540023753e-15	0.0	3.0607784936051647e-10	100000.0	99.9999032516383	0.49006540471069987	0.10629511574646187	9.674836166898056e-05	13.831786383261477	0.0	-6.400560478770407e-21	8.837712183554842e-37
3.940185138859924e-06	200.0000000001811	200.0639897612733	-2.1141498978404273e-15	-6.566766445727858e-24	-2.0636047823448686e-18	13.118720798679988	984.5618518630805	5.619292213980515e-07	-5.2500297795215194e-21	8.635952993408592e-47	86.03218366198958	3.280864787713616e-08	99.674355918183	20.00000033796482	20.000000168982407	1.741380464962081e-31	4.999999999997001	99.9999960617215	99.99694425734317	99.9998754604039	0.00012453959607419414	-6.037265995278776e-16	-1.2076817008294615e-13	-2.415326288810368e-15	-1.2076817008294615e-13	0.0013111126822685558	-1.20737997753832e-13	-1.1283670933841403e-20	-1.2076817008294612e-14	99.87951160581514	0.00020954938277005386	5.144028667600539e-17	-3.662543455488494e-17	85.3237590326491	4.2241528974165866e-07	2.532116739979067e-05	99.98720081916511	-7.319837662368596e-18	-3.6625441122317154e-19	0.0030557426569344536	0.32433296871299266	99.4443399025072	-2.2530539771476624e-21	-2.1141446349947338e-29	2.0	-1.6903263371863388e-26	0.0	4.4061535418652274e-51	0.0	-3.7561689924178974e-19	9.668344793405163e-27	-6.340590408010438e-28	3.1745397204901974e-55	1.4691643770437545e-52	-5.069505083999764e-25	3.4991983009524255e-08	-1.1668500177535221e-13	-2.605302183472241e-10	86.32867484648418	-1.9703437878843288e-15	0.0	4.217878978452902e-10	100000.0	99.9998754604039	0.5526043548358178	0.12048839418481129	0.00012453959607419414	14.676240932358947	0.0	-1.1283670933841403e-20	2.971252583311134e-36
5.301447623666381e-06	200.00000000026006	200.0679884415701	-5.046673856787084e-16	-1.1277032012519873e-23	-3.3009696841815885e-18	13.775993690544773	983.6791945925299	8.066022488170431e-07	-9.01544995532335e-21	2.546535844259657e-46	85.29210126506776	4.580808239018303e-08	99.61062233080025	20.000000456642095	20.00000022832105	5.12037351993777e-31	4.9999999999954445	99.99999470127938	99.99635942579069	99.99984217424371	0.00015782575625735202	-9.173006365335476e-16	-1.8349704020668782e-13	-3.669880850280238e-15	-1.8349704020668782e-13	0.0016665195431194396	-1.8344829903625004e-13	-1.920515339417157e-20	-1.834970402066878e-14	99.86448740112208	0.00028299171158923265	9.948432607925742e-17	-5.916655484514834e-17	84.48833949456895	5.707441183389115e-07	3.421054256585734e-05	99.98640092475814	-1.182429680317254e-17	-5.916656612339554e-19	0.00364057420948025	0.38771114908665516	99.37807777171781	-3.834368216017439e-21	-3.8588190235863395e-29	2.0	-3.0851359634985496e-26	0.0	1.3804881035320448e-50	0.0	-6.392564545246817e-19	2.674785056113927e-26	-1.1572882172418766e-27	9.866516269250984e-55	4.603113262552381e-52	-9.252549764931585e-25	5.154986000079713e-08	-1.8100812557447972e-13	-3.722486107968919e-10	85.60572465538255	-1.9864057006593696e-15	0.0	5.700168361683872e-10	100000.0	99.99984217424371	0.6182816540726622	0.13551259887787362	0.00015782575625735204	15.511660453881206	0.0	-1.920515339417157e-20	9.283302512428809e-36
7.010513652542987e-06	200.0000000003658	200.07198704192086	-5.886242417070139e-15	-1.8771281389968403e-23	-5.136271979643778e-18	14.417183078826458	982.8055036339985	1.1339702639096294e-06	-1.500613660882127e-20	7.054185566515498e-46	84.56520441618188	6.271911318357248e-08	99.53924761662891	20.000000606384877	20.00000030319244	1.4144852420440803e-30	4.999999999993245	99.99999299330646	99.99570745500219	99.99980274292868	0.00019725707129697535	-1.360343559912659e-15	-2.7212671185959695e-13	-5.442440032998208e-15	-2.7212671185959695e-13	0.00208905939503782	-2.7205012691779993e-13	-3.1685998808122783e-20	-2.7212671185959693e-14	99.84864194426183	0.0003756028932565363	1.8520426937010132e-16	-9.296727461623164e-17	83.66184411049686	7.578988047404856e-07	4.542596318199844e-05	99.98560103675031	-1.857845082848933e-17	-9.296729338965546e-19	0.004292544998063626	0.4586633232189264	99.30870385401899	-6.3255485217216085e-21	-6.80341056478272e-29	2.0	-5.439144539592796e-26	0.0	4.049187354340568e-50	0.0	-1.0545988025657185e-18	6.975822172993924e-26	-2.0403558551676644e-27	2.8707837961809085e-54	1.3501903130615756e-51	-1.6312098649705899e-24	7.420314413313122e-08	-2.642435925809712e-13	-5.209298350205447e-10	84.8958133201906	-2.0003109808216753e-15	0.0	7.571662949036973e-10	100000.0	99.99980274292868	0.6870036009829077	0.15135805573811953	0.00019725707129697532	16.338155815300006	0.0	-3.1685998808122783e-20	2.7157363150921993e-35
9.128449921706216e-06	200.00000000050505	200.07598556233395	-1.88506411561106e-14	-3.0388804992006963e-23	-7.797369948793502e-18	15.042719713866221	981.940669327903	1.5648953116356397e-06	-2.429243030522061e-20	1.8482309170560705e-45	83.85115118057068	8.439264882670156e-08	99.45984231762917	20.0000007928714	20.0000003964357	3.696147637397899e-30	4.999999999990199	99.99999087680321	99.99498535455581	99.9997564865294	0.0002435134705677462	-1.9741991994632367e-15	-3.94928747474147e-13	-7.8984305431658e-15	-3.94928747474147e-13	0.0025864977519553774	-3.9481135138367175e-13	-5.0846821630843255e-20	-3.94928747474147e-14	99.83198481043652	0.0004908694835663426	3.3325830208623775e-16	-1.4251045896838933e-16	82.84416364691432	9.909756287452285e-07	5.939231911685625e-05	99.98480115514154	-2.8477802514052957e-17	-1.4251048936085662e-18	0.005014645444527979	0.5375711836285076	99.2363065772872	-1.014960778101837e-20	-1.1629954458785859e-28	2.0	-9.297494812325252e-26	0.0	1.1199886255749262e-49	0.0	-1.6921782816751342e-18	1.726185873974748e-25	-3.4877823157295505e-27	7.876362097339211e-54	3.734641637081256e-51	-2.7882859015406223e-24	1.0463208262571213e-07	-3.741182816016465e-13	-7.156055483376971e-10	84.19860150886552	-1.9651529988933077e-15	0.0	9.904362778552463e-10	100000.0	99.9997564865294	0.7586787772682315	0.1680151895634207	0.00024351347056774606	17.1558362484536	0.0	-5.0846821630843255e-20	7.492415613302437e-35
1.172262792779608e-05	200.0000000006858	200.07998400281892	-2.9444639886739645e-15	-4.798375197820588e-23	-1.1578274601223278e-17	15.653020563564823	981.0845836260183	2.1239133846839206e-06	-3.8356052045427525e-20	4.606907053510542e-45	83.14961124587916	1.1180251737448116e-07	99.37202488900297	20.000001022416225	20.00000051120811	9.189539586118033e-30	4.999999999986054	99.99998828447656	99.99419022484943	99.99970269636525	0.0002973036347193437	-2.809980435105159e-15	-5.621293825817722e-13	-1.124237114694089e-14	-5.621293825817722e-13	0.003166977693830826	-5.619533759441902e-13	-7.958787503139104e-20	-5.621293825817723e-14	99.81452547695753	0.0006326647513422299	5.816508586427649e-16	-2.1366261975571312e-16	82.03519047611033	1.2778659925583366e-06	7.658205066240051e-05	99.98400127993182	-4.2694172629305634e-17	-2.136626677455542e-18	0.005809775151098012	0.6248081320253704	99.16097223296781	-1.5884989132949087e-20	-1.9336897409774658e-28	2.0	-1.5458192894952293e-25	0.0	2.9393778259821056e-49	0.0	-2.648448618073693e-18	4.075140919317033e-25	-5.7989620819405e-27	2.050320461539032e-53	9.801646808670909e-51	-4.6357734002448116e-24	1.448417575396248e-07	-5.572756738664299e-13	-9.668145545301333e-10	83.51376144455408	-1.9172426155048228e-15	0.0	1.2778814715249177e-09	100000.0	99.99970269636525	0.8332179918810796	0.18547452304240875	0.0002973036347193435	17.964809379047935	0.0	-7.958787503139104e-20	1.9615181385130997e-34
1.4866943002928258e-05	200.00000000091734	200.0839823633867	-5.205867594870137e-15	-7.407877150463079e-23	-1.685293298689339e-17	16.24848935407504	980.237140062533	2.839629085082011e-06	-5.921282820508641e-20	1.0977908053263664e-44	82.46026543361032	1.4605541806649373e-07	99.2754219551482	20.000001302000076	20.00000065100004	2.1842154923507522e-29	4.999999999980501	99.99998514252219	99.99331925490897	99.99964063593043	0.0003593640695395945	-3.930146794346064e-15	-7.862252426443994e-13	-1.572418668647046e-14	-7.862252426443994e-13	0.0038390114533994367	-7.859665939164917e-13	-1.218076453483518e-19	-7.862252426443996e-14	99.7962733242309	0.0008052661623887367	9.876172353743537e-16	-3.1399031644932473e-16	81.23481854727689	1.6272937206211472e-06	9.751736950176693e-05	99.98320141112106	-6.273885738629001e-17	-3.1399039053797025e-18	0.006680745091788273	0.7207390317699689	99.08278502830322	-2.4309108434490207e-20	-3.135654529704975e-28	2.0	-2.5065947426434187e-25	0.0	7.35629662279126e-49	0.0	-4.0530450516674275e-18	9.219984499163965e-25	-9.403376034638519e-27	5.089987203995655e-53	2.453076774787183e-50	-7.516916409942874e-24	1.9720068956231016e-07	-7.790795474829096e-13	-1.2867473180392372e-09	82.84097641931996	-1.951662427060928e-15	0.0	1.6284724704540933e-09	100000.0	99.99964063593043	0.9105342266049758	0.2037266757690386	0.00035936406953959406	18.76518125552244	0.0	-1.2180764534835176e-19	4.897253322252892e-34
1.8642021971754486e-05	200.0000000012104	200.08798064404957	-3.8537825972443854e-15	-1.1205302625004753e-22	-2.4090858817682663e-17	16.82951708447106	979.3982337257394	3.745127605172188e-06	-8.956285840996141e-20	2.511864060757324e-44	81.78280523524997	1.884011597541218e-07	99.16966857385688	20.000001639299047	20.000000819649525	4.9850213135220146e-29	4.999999999973167	99.99998137041781	99.99236972025159	99.99956954179748	0.00043045820249832707	-5.410229656061848e-15	-1.0823286123220888e-12	-2.1646113093992358e-14	-1.0823286123220888e-12	0.004611471749108861	-1.0819553559862026e-12	-1.8266591758942464e-19	-1.082328612322089e-13	99.77723763673356	0.0010133723804497908	1.635596546379922e-15	-4.531265483826597e-16	80.44294335823251	2.048851495998459e-06	0.0001227724270962507	99.98240154870923	-9.053575672028409e-17	-4.53126660451338e-18	0.007630279749456901	0.8257199523418933	99.00182713716973	-3.645074264995365e-20	-4.97067782459808e-28	2.0	-3.9733379469295966e-25	0.0	1.763966331600236e-48	0.0	-6.0775221508424435e-18	2.007394744057391e-24	-1.4906075954590492e-26	1.210727247030928e-52	5.882344523783725e-50	-1.1915251698526517e-23	2.6448136170077715e-07	-1.0765179868389021e-12	-1.6893943619500864e-09	82.17994033244813	-1.9740193037885942e-15	0.0	2.052163265018683e-09	100000.0	99.99956954179748	0.9905425830807975	0.22276236326636087	0.0004304582024983263	19.557056377286123	0.0	-1.826659175894246e-19	1.171515049372595e-33
2.3135420087251333e-05	200.0000000015774	200.09197884482157	-1.3979495983985155e-14	-1.6636864789497445e-22	-3.387466312314176e-17	17.396482517601388	978.5677612303192	4.878403047809139e-06	-1.329713722448916e-19	5.536711701877895e-44	81.11693237093591	2.4024317825229424e-07	99.05440850758832	20.000002042713046	20.00000102135653	1.0960192132548131e-28	4.999999999963606	99.99997688072762	99.9913389807999	99.99948862449922	0.0005113755007631094	-7.340704399098123e-15	-1.4685421266951125e-12	-2.937019079141842e-14	-1.4685421266951125e-12	0.0054935828642515595	-1.4680123161690146e-12	-2.688955665077075e-19	-1.468542126695113e-13	99.75742760398083	0.0012621197881097313	2.6477883291496922e-15	-6.431900543870587e-16	79.65946192773949	2.5530364334166486e-06	0.00015297543053766714	99.98160169269627	-1.2850505335719558e-16	-6.4319022078001036e-18	0.008661019201532161	0.9400979069874895	98.91817874960448	-5.365210734361428e-20	-7.718317689025997e-28	2.0	-6.169450771396467e-25	0.0	4.066098913514055e-48	0.0	-8.945708058883408e-18	4.219188591902219e-24	-2.31452824843586e-26	2.768601620054483e-52	1.355958279841229e-49	-1.8500622422959887e-23	3.499025546893287e-07	-1.4525727266739194e-12	-2.190698122734076e-09	81.53035725120462	-2.014437640791442e-15	0.0	2.559966278597821e-09	100000.0	99.99948862449922	1.073160231193973	0.2425723960191028	0.0005113755007631081	20.34053772235795	0.0	-2.6889556650770746e-19	2.6940547483486906e-33
2.8441807060587608e-05	200.00000000203244	200.0959769657184	-3.034362615012213e-14	-2.4284307574072835e-22	-4.691967978008253e-17	17.949752647347783	977.7456206902388	6.282803360711178e-06	-1.94086211286535e-19	1.1794876208114088e-43	80.4623583704277	3.03149344077563e-07	98.9292945012165	20.000002521393576	20.00000126069679	2.3289822695661696e-28	4.999999999951287	99.99997157891734	99.99022447884852	99.99939706938883	0.00060293061116072	-9.829019823631031e-15	-1.9663649544320343e-12	-3.9326387868072033e-14	-1.9663649544320343e-12	0.006494911453761875	-1.965624220350165e-12	-3.891713580453959e-19	-1.9663649544320343e-13	99.73685232148459	0.001557098493234043	4.198084440272879e-15	-8.992645847673163e-16	78.88427276842815	3.151284721800709e-06	0.00018881070182128387	99.98080184308213	-1.796588497200634e-16	-8.992648276474225e-18	0.009775521153400081	1.0642105841657143	98.83191812000325	-7.764226711054904e-20	-1.1760183235059864e-27	2.0	-9.399871001293521e-25	0.0	9.041388100387144e-48	0.0	-1.2945949509873786e-17	8.587053018803246e-24	-3.526517517489488e-26	6.107367625043659e-52	3.0151694272773233e-49	-2.8187324290673196e-23	4.5717352707175904e-07	-1.9340360057028196e-12	-2.8087081154698273e-09	80.89194099380887	-2.0198190918554524e-15	0.0	3.164036995099999e-09	100000.0	99.99939706938883	1.1583063588433362	0.2631476785153325	0.0006029306111607177	21.115726774398304	0.0	-3.891713580453958e-19	5.976412812816837e-33
3.466314285349475e-05	200.00000000259155	200.09997500675766	-6.319356904742025e-14	-3.489722268742443e-22	-6.409572689847727e-17	18.489683144367664	976.9317116922208	8.007490834418157e-06	-2.7889588171831855e-19	2.4356669990706526e-43	79.81880417437775	3.788630521671977e-07	98.79398856504321	20.00000308527069	20.00000154263535	4.797290392083527e-28	4.999999999935586	99.99996536317975	99.98902373708	99.99929403747915	0.0007059625208482747	-1.3001783175427173e-14	-2.601130140812691e-12	-5.2021346391699315e-14	-2.601130140812691e-12	0.0076253570812946396	-2.6001088028281354e-12	-5.545405805667304e-19	-2.6011301408126915e-13	99.71552079170314	0.001904367824424468	6.530119703888448e-15	-1.2399411648999651e-15	78.11727586029393	3.856005337063828e-06	0.00023102068062834553	99.98000199986676	-2.477093625848438e-16	-1.2399415139276418e-17	0.010976262922521086	1.1983860739977568	98.74312161407109	-1.1062283273104709e-19	-1.7610124224295188e-27	2.0	-1.4075186716258074e-24	0.0	1.945554410320869e-47	0.0	-1.8445406858246244e-17	1.696987838870511e-23	-5.280639237770545e-26	1.3038207179813959e-51	6.488259748334688e-49	-4.220639364593793e-23	5.905399232631668e-07	-2.535955120396617e-12	-3.563738992201678e-09	80.26441473262595	-2.0292795583602005e-15	0.0	3.877769923099447e-09	100000.0	99.99929403747915	1.2459021230063791	0.28447920829678225	0.000705962520848271	21.88272354916613	0.0	-5.545405805667302e-19	1.283008290115533e-32
4.190884368648545e-05	200.00000000327285	200.10397296795912	5.565420813408099e-13	-4.943100805036462e-22	-8.64510658539166e-17	19.016618781790715	976.1259352697699	1.0107917420049581e-05	-3.950326283072458e-19	4.886830925890741e-43	79.1859997544875	4.6931458505336823e-07	98.64816226208502	20.00000374507929	20.00000187253965	9.60078391567687e-28	4.999999999915774	99.99995812426992	99.98773435662864	99.99917866626211	0.000821333737878554	-1.7007101091029645e-14	-3.4024731764824316e-12	-6.804775316658803e-14	-3.4024731764824316e-12	0.008895142486218345	-3.4010828537414707e-12	-7.789209536772756e-19	-3.4024731764824314e-13	99.69344192498237	0.0023104713114947407	9.98028230435246e-15	-1.6879269953774608e-15	77.3583726247443	4.6806128127807094e-06	0.0002804078699063754	99.97920216305012	-3.371904000180506e-16	-1.6879274897692537e-17	0.012265643375317685	1.3429425907128774	98.65186375458319	-1.553670232361431e-19	-2.5951285129493074e-27	2.0	-2.074123171772837e-24	0.0	4.0609682870962043e-47	0.0	-2.5906579129686228e-17	3.263588907463296e-23	-7.781710515610083e-26	2.7001649371285276e-51	1.3543243078525854e-48	-6.219432324028292e-23	7.548313314816998e-07	-3.955874998573668e-12	-4.47853116746906e-09	79.6475106161678	-3.2043593117453934e-15	0.0	4.715907802726567e-09	100000.0	99.99917866626211	1.3358706020414681	0.306558075017555	0.0008213337378785479	22.641626620424354	0.0	-7.789209536772754e-19	2.6717539243295247e-32
5.029593817310078e-05	200.00000000409662	200.10797084934467	-3.830020969243089e-13	-6.90913828900569e-22	-1.1523873426256413e-16	19.530893841170542	975.3281938777559	1.2646314918466508e-05	-5.521278280743186e-19	9.546946594000443e-43	78.56368375223583	5.766327585617487e-07	98.4914969988633	20.0000045123845	20.000002256192257	1.8709464627240272e-27	4.999999999891003	99.99994974535042	99.98635401518777	99.99905007050805	0.0009499294919448791	-2.201708492955418e-14	-4.404833489646721e-12	-8.809436888554355e-14	-4.404833489646721e-12	0.010314803566546599	-4.402963149052299e-12	-1.0796752109857321e-18	-4.4048334896467206e-13	99.67062454048852	0.0027824511188096587	1.5006962016280197e-14	-2.270728325280331e-15	76.6074658992039	5.6395590047631675e-06	0.00033783672040247405	99.97840233263214	-4.535935806124622e-16	-2.2707290163128055e-17	0.013645984816240643	1.4981881918755025	98.55821726594567	-2.153339544364395e-19	-3.76814972101028e-27	2.0	-3.0115338021229733e-24	0.0	8.24181104193659e-47	0.0	-3.5906369838956993e-17	6.120476682650591e-23	-1.1298908069722784e-25	5.437116780799665e-51	2.7486785720498675e-48	-9.03017296006334e-23	9.555104989601078e-07	-4.020229622752734e-12	-5.578413836376313e-09	79.04096940959138	-1.6906105408277683e-15	0.0	5.694666961930527e-09	100000.0	99.99905007050805	1.4281367492380512	0.32937545951140224	0.0009499294919448696	23.392533145285586	0.0	-1.0796752109857317e-18	5.40971290651008e-32
