S22	S24	pS2tot	TGF	R	S2c	Rcom	pS2c	S22c	S24c	S4c	RT	Ract	Rcom_S	S2n	S22n	S4n	pS2n	pS2fn	S24n	S4fc	pS2fc	S4fn	Rtot	Rcom_I	Values[kon]	Values[KDiss]	Values[kex4]	Values[Total Nuc S2 for fit]	Values[Ktr]
0.0020103079649185112	0.07935913269113637	0.09753461007626639	1.1323307983875293	0.8796296296296295	1.0716012150659118	0.0014653806447189148	0.023562795771035632	0.00011927913276258121	0.017116831797381597	0.9079146815407564	0.0024158981142625713	0.014849626313282453	0.0006086965754986262	0.5185270668509889	0.006302943413912473	1.2090336729024829	0.2654506285491402	0.03219558600135558	0.2206491557199597	0.8907978497433748	0.006207405708128874	0.9883845171825232	0.8983605347018935	0.0008566840692202886	350.8771929824561	0.171	9.36	1.402631361251963	0.7105263157894738
0.0020010448703060633	0.07917953134808356	0.09730290437955888	0.9915200534157634	0.8796296296296295	1.0718922928703052	0.0016683463415251886	0.023506713587842638	0.0001186706719749336	0.0170778393155899	0.9081223167547079	0.002408606287576446	0.014809519579620935	0.0006930054034027707	0.5186239978632496	0.006274034300517728	1.2085623409668131	0.26482025747675475	0.032121816613875115	0.22015037226184417	0.891044477439118	0.006191532928302872	0.988411968704969	0.8985161018383522	0.0009753409381224179	350.8771929824561	0.171	9.36	1.4016769721640217	0.7105263157894738
0.001990328344911921	0.07897110974958638	0.09703408065860379	0.8656986697044575	0.8796296296296295	1.0722300116770904	0.001903900761609249	0.02344153578135085	0.00011796585875889317	0.017032510833909085	0.9083631977712024	0.0024000355897832054	0.014762744629064798	0.0007908510855915343	0.5187364297393704	0.006240591188479295	1.2080155410593703	0.264089157529968	0.0320362458648355	0.21957172928817387	0.8913306869372933	0.00617309322992398	0.9884438117711964	0.8986963106100868	0.0011130496760177147	350.8771929824561	0.171	9.36	1.400570099808835	0.7105263157894738
0.0019777878918121974	0.07872640815654693	0.09671855097145762	0.7532909756063549	0.8796296296296295	1.0726264157716994	0.002178585595470207	0.02336496284698812	0.00011714092448693825	0.016979241843492154	0.9086459650843947	0.0023898980384292863	0.014707707452169008	0.0009049509396568552	0.5188683745215759	0.006201456507640536	1.2073736592584243	0.2632311960140034	0.03193580731154111	0.21889247568718123	0.8916667232409025	0.006151439154522091	0.988481183571243	0.898905820715698	0.0012736346558133516	350.8771929824561	0.171	9.36	1.399271167651021	0.7105263157894738
0.0019630045932482894	0.07843683602221471	0.0963452866021841	0.652891170335327	0.8796296296296295	1.0730953635569909	0.0025006455530730857	0.023274305693014412	0.00011616855561586593	0.01691615342177434	0.9089805394668315	0.002377821536434216	0.014642473651393961	0.0010387296912765125	0.5190244375364883	0.00615532239867389	1.2066141754102926	0.26221641326599926	0.0318169829434371	0.21808878552521438	0.8920643860450572	0.00612581516000834	0.9885253898850782	0.8991505703705307	0.001461915861796573	350.8771929824561	0.171	9.36	1.3977348137021426	0.7105263157894738
0.0019454558735163868	0.07809153316536893	0.09590035924060844	0.5632462078385354	0.8796296296296295	1.0736543590191046	0.0028805901415101766	0.023166150608316134	0.00011501457875000001	0.016840857631476004	0.9093794513566736	0.0023633193263728294	0.014564563850910013	0.0011965528280119195	0.519210430309843	0.006100557612636085	1.205708645420351	0.26100701283591193	0.03167533098333389	0.21713056662730587	0.8925385937251976	0.0060952638193401305	0.988578078793045	0.8994381029484225	0.0016840373134982569	350.8771929824561	0.171	9.36	1.3959038130460004	0.7105263157894738
0.00192446863714462	0.07767632188255334	0.09536560592156285	0.48324082388219797	0.8796296296296295	1.0743262295611198	0.003331978396010741	0.023036035654503	0.00011363502253863202	0.01675022999347274	0.9098590529617532	0.0023457464339594124	0.014470728469892589	0.0013840525644967694	0.5194339275327478	0.006035060942300213	1.2046199497768204	0.2595537304277887	0.03150505807242196	0.21597855047076628	0.8931088229682804	0.006058535615952997	0.9886413993060541	0.8997780829294924	0.0019479258315139713	350.8771929824561	0.171	9.36	1.3937035779136602	0.7105263157894738
0.0018991624879972537	0.07717236277508811	0.09471692312541762	0.41188462296934253	0.8796296296296295	1.0751412707970478	0.003872527198608324	0.022878029094917336	0.00011197250914231748	0.016640111283844898	0.9104410674858497	0.0023242369544713586	0.014356643647857263	0.0016085882209603808	0.5197049766705857	0.005956083739997959	1.203298776807121	0.25779121257465326	0.03129847143444717	0.2145805736602102	0.8938009562020048	0.0060139727927878035	0.9887182031469108	0.9001830374305665	0.002263938977647943	350.8771929824561	0.171	9.36	1.3910351591478245	0.7105263157894738
0.0018683727888236619	0.07655424995077015	0.09392185728350363	0.3483012181048291	0.8796296296296295	1.0761402765249932	0.0045256916811040595	0.02268413091769546	0.00010995140267777332	0.01650488310447133	0.9111547832172161	0.0022976132688114458	0.014216477809586832	0.0018799026983047633	0.5200370989712084	0.005859989335374829	1.2016786420969194	0.2556314961338882	0.031045204771270013	0.2128663126918685	0.8946499001127448	0.0059593450078685856	0.9888123294050509	0.9006694123891318	0.002645788982799296	350.8771929824561	0.171	9.36	1.3877653711530324	0.7105263157894738
0.0018305447994343266	0.07578724019169933	0.09293611397057829	0.2917195114875115	0.8796296296296295	1.0773789291799476	0.005322933253160477	0.02244340392109891	0.00010747124483043476	0.016336849674763492	0.9120402442089101	0.002264254741879252	0.014042265825480023	0.0022110645820820445	0.5204487380777278	0.005741921768385161	1.1996686456457741	0.2529545657828965	0.030731095580982498	0.21073962666514368	0.8957033945341466	0.005891611756674547	0.9889290189806305	0.9012590834501494	0.0031118686710784322	350.8771929824561	0.171	9.36	1.3837124898523154	0.7105263157894738
0.001783590148634516	0.07482319747048077	0.091698474899324	0.2414673266241807	0.8796296296296295	1.0789341938567485	0.00630697962578903	0.022140707372232386	0.00010439806292473254	0.01612533154194092	0.9131529211211504	0.0022219093307390882	0.013823007146563045	0.002619822306096982	0.5209653670243912	0.005595356183195724	1.1971428690549883	0.249594607185822	0.030336541691164315	0.20806735312826624	0.8970275895792095	0.005806579704442004	0.9890755159267222	0.9019815257327207	0.003687157319692048	350.8771929824561	0.171	9.36	1.3786254276036776	0.7105263157894738
0.001724701027043172	0.07359469510010208	0.09012345967692224	0.19696772627565237	0.8796296296296295	1.080913551313398	0.007536471653841213	0.021754868758239305	0.00010055363232228516	0.015855348602747225	0.9145705063428294	0.0021674313452450743	0.013543388676942682	0.0031305343792878888	0.5216225253750504	0.005411515613059586	1.1939249506017773	0.2453201610623325	0.02983411818711576	0.2046630116490976	0.8987151577400823	0.00569841289084751	0.9892619389526797	0.9028769213056586	0.004405937274553324	350.8771929824561	0.171	9.36	1.3721536602273678	0.7105263157894738
0.0016501345318287672	0.07200664142589784	0.08809101954460354	0.15773841363937724	0.8796296296296295	1.0834679692477847	0.009092417531334655	0.021256120298073167	9.570416229027976e-05	0.01550575378450101	0.9164025709529372	0.0020964406640325527	0.013182054071940636	0.0037768503591697803	0.5224700758966754	0.005178691470681134	1.1897661639368327	0.23980624083422744	0.029185201520996545	0.20026365637186863	0.9008968171684362	0.005558958188991596	0.989502507564964	0.9040005418969373	0.005315567172164875	350.8771929824561	0.171	9.36	1.3638049577937297	0.7105263157894738
0.0015550304510873862	0.06992507063304426	0.08543299325187691	0.12339438722858287	0.8796296296296295	1.0868089567956911	0.011086622723238041	0.020602747639450632	8.955382156572925e-05	0.015046750122052453	0.918803515356951	0.0020029482416968067	0.012709488889067123	0.004605212515806571	0.5235777801401436	0.0048816624001015475	1.184316020139721	0.23259765079208455	0.028335467798885794	0.19449885819299567	0.9037567652348986	0.005376889874266721	0.9898171619467253	0.9054286894836314	0.0064814102074314695	350.8771929824561	0.171	9.36	1.3528897317575217	0.7105263157894738
0.0014334510389980657	0.06716412522204632	0.08191797241288733	0.0936529372358997	0.8796296296296295	1.091227639915438	0.013671200420763615	0.01973740344269049	8.175729845544372e-05	0.014437055857693235	0.9219876803415537	0.0018791375955862217	0.012086077011627783	0.005678806328624887	0.5250414876018139	0.004501795830029817	1.1770879656246733	0.22306786397523415	0.02720969963604672	0.1868545726791278	0.9075506244838604	0.005136832988086365	0.9902333929455456	0.9072660446576072	0.007992394092138727	350.8771929824561	0.171	9.36	1.3384585356504077	0.7105263157894738
0.00127909119593928	0.06347650899995995	0.07724181365653227	0.0683369383040361	0.8796296296296295	1.0971067684475377	0.01704528810015135	0.018584988962039747	7.1982199560184e-05	0.013621981877119549	0.9262406461100374	0.0017158205728976647	0.011262117412749652	0.007080350441601331	0.5269869049672291	0.004019228617719828	1.1674337333302152	0.21039280571303026	0.025708062908782914	0.17664628556880768	0.9126186642329179	0.004819042685799829	0.9907874477614075	0.9096528557154282	0.00996493765855002	350.8771929824561	0.171	9.36	1.3192619042856257	0.7105263157894738
0.0010874986433892387	0.05856272850874964	0.07104370401459215	0.04736549727086693	0.8796296296296295	1.1049006252949631	0.021448665347504933	0.01705724443999786	6.007216355078388e-05	0.012536002779398436	0.9319092599158644	0.0015046396267904831	0.010184019862056642	0.008909445605886666	0.5295626684527175	0.003419756752622531	1.1545659799909878	0.19359296724892117	0.023710057829299247	0.16304339591437686	0.9193732571364659	0.0044010973334978575	0.9915225840766109	0.9127669544659816	0.012539219741618268	350.8771929824561	0.171	9.36	1.2938133057261605	0.7105263157894738
0.0008607730296019508	0.05213172997774345	0.06298820953689203	0.0307104910225492	0.8796296296296295	1.1150319513475504	0.027122447704074255	0.015074269892675397	4.635055681176648e-05	0.011117261098199924	0.9393329837753405	0.001243442934101752	0.008813826135570663	0.011266247507846229	0.5329060252554241	0.002709512042835669	1.137714126829977	0.1717528525292638	0.02109925410928523	0.14523457433430725	0.9282157226771406	0.00386430768085194	0.9924795524956698	0.9168093464033762	0.015856200196228024	350.8771929824561	0.171	9.36	1.2607203581996886	0.7105263157894738
0.0006142032032118965	0.0440575293568172	0.05296416543111254	0.01829332017196521	0.8796296296296295	1.1276417611384348	0.034214258846607455	0.012615194335655147	3.1972700183209736e-05	0.009343642510181256	0.9486647160976464	0.0009447427252849538	0.007167471819654435	0.014212076751667713	0.5370603812560146	0.0019358664450870155	1.1165310944583426	0.1445563298178008	0.017826544428945976	0.1228580524986808	0.9393210735874651	0.003207606425107472	0.9936730419596619	0.9219561030211764	0.02000218209493974	350.8771929824561	0.171	9.36	1.2194951220105772	0.7105263157894738
0.00037942616201182646	0.03463402418709738	0.04139011415425087	0.009826523801216763	0.8796296296296295	1.1422046858986394	0.042636063706230534	0.009793341414909926	1.8932167251667564e-05	0.007289116125561857	0.9595763592458794	0.0006415908841023663	0.00535947444665553	0.01771036492412653	0.5418496897256881	0.0011977475301173871	1.091761664511854	0.1131147882725548	0.014012327725537024	0.09670696548678301	0.9522872431203175	0.0024663609548447344	0.9950546990250709	0.9282667586666179	0.024925698782104003	350.8771929824561	0.171	9.36	1.1718110384218023	0.7105263157894738
0.00019425432968850196	0.024772088621370467	0.029420694518883107	0.004688074333917503	0.8796296296296295	1.1572683354844266	0.05196238219174659	0.006901651967725482	9.231755338904027e-06	0.005162555543109152	0.9710252979235465	0.0003795304314702525	0.003608016127025912	0.021584374141187048	0.5467952073736035	0.0006142555734620893	1.0657725737135495	0.08053892111001093	0.010024681254063084	0.06928572870902366	0.9658627423804373	0.0017206329139385218	0.9964868450045259	0.9355795583798722	0.03037800805055954	350.8771929824561	0.171	9.36	1.1223769856688208	0.7105263157894738
7.942001225993377e-05	0.015822194829141153	0.018684258784271046	0.0019713797182500364	0.8796296296296295	1.1707826016634484	0.06150322691756209	0.004338307570829486	3.5879805104069765e-06	0.0032595834382768184	0.9814484591514515	0.00019245029202691092	0.002154024624999189	0.025547494258064254	0.551225967999406	0.00025155872433135963	1.042111997726205	0.05124956803878339	0.006407127903717474	0.04433932268640319	0.9781888757131747	0.0010715481715318532	0.9977726750398018	0.9434793314642176	0.035955732659497835	350.8771929824561	0.171	9.36	1.077901943119634	0.7105263157894738
2.5411823263140227e-05	0.008933873749505446	0.010502692021747305	0.0007321057844142545	0.8796296296296295	1.1810819764502072	0.07055901411881216	0.002411437579202479	1.0947248870955496e-06	0.001818000954107204	0.9894985374581158	8.350836646129047e-05	0.001134870338891783	0.029309128941660437	0.5546001105469163	8.061163657676164e-05	1.0238383199700771	0.028869839606324055	0.003621711338111077	0.025086904995059455	0.9876805365040086	0.0005912471753210841	0.9987514149750176	0.9514070224537948	0.04124988517715172	350.8771929824561	0.171	9.36	1.0438986405287463	0.7105263157894738
6.3713580908501686e-06	0.004463282302273368	0.005231256797082526	0.0002424917273317674	0.8796296296296295	1.1877179763124845	0.0786630323065629	0.0011876377419352297	2.6341875548076113e-07	0.0008973798840702203	0.9947409636957508	3.135607144195925e-05	0.000530630149079209	0.032675413419649205	0.5567739840442001	2.0236380382138725e-05	1.0119380124106456	0.014410272052266887	0.0018119184999080967	0.012557880791594513	0.9938435838116806	0.000289731020354048	0.9993801316190511	0.9588546481567136	0.04598761888691368	350.8771929824561	0.171	9.36	1.0219180409786761	0.7105263157894738
1.2758550235605826e-06	0.0019924656600924964	0.002331167659969494	7.265467712550553e-05	0.8796296296296295	1.1913685364043236	0.08564113295949131	0.0005236762227409794	5.099838485796081e-08	0.00039620835568446354	0.9976472975132267	1.0377266940906317e-05	0.00022304414477587522	0.03557400907548101	0.5579705041140852	4.056279593415534e-06	1.0053406346449756	0.006434173222478221	0.0008100909221926593	0.005615969741098731	0.9972510891575422	0.00012736587028679993	0.9997246649038769	0.9655041840008376	0.0500671238840103	350.8771929824561	0.171	9.36	1.0097885507642064	0.7105263157894738
2.100387428213782e-07	0.0008065719012761376	0.0009427872969956788	1.9987376539986633e-05	0.8796296296296295	1.193116001990645	0.09152360937752803	0.00020981489571975787	8.171252822493061e-09	0.0001588560578983597	0.9990458810306811	3.088307307528415e-06	8.56479906427497e-05	0.03801749927989626	0.5585437610200596	6.682779451188476e-07	1.0021658500603539	0.002606634647892019	0.00032841122625808803	0.0022768868657436934	0.9988870249727828	5.0942495315753203e-05	0.9998889631946102	0.9712419753051078	0.053506110097631766	350.8771929824561	0.171	9.36	1.0039662454186282	0.7105263157894738
2.9336886027639724e-08	0.0003008301515479465	0.00035146145993165826	5.118791777973392e-06	0.8796296296296295	1.1938601746289277	0.0964332512808778	7.759613721155093e-05	1.1169048633184686e-09	5.877202609214556e-05	0.9996436097097825	8.418452565311406e-07	3.0533905322335315e-05	0.0400568889935954	0.5587881246183577	9.339624327064898e-08	1.0008090059587937	0.000973135742506302	0.00012264685368714617	0.0008503020963326145	0.9995848376836903	1.8821877309678722e-05	0.9999587038624611	0.9760942566610862	0.0563763622872824	350.8771929824561	0.171	9.36	1.0014809135550105	0.7105263157894738
3.583520166145464e-09	0.00010493606647636281	0.00012256451737310012	1.235105116932911e-06	0.8796296296296295	1.1941482039567495	0.10051420990860241	2.688240212013716e-05	1.3423804841752374e-10	2.036527326627277e-05	0.9998755339676227	2.1351065928896854e-07	1.0255149545235434e-05	0.04175205642357331	0.5588827910463685	1.1413390573387889e-08	1.0002825378934963	0.00033976291899732606	4.28283251529121e-05	0.0002969117670632672	0.9998551686943564	6.5168603777675524e-06	0.999985626126433	0.9801543081984364	0.05876215348502909	350.8771929824561	0.171	9.36	1.0005171023531534	0.7105263157894738
3.924951770076815e-10	3.468721297577425e-05	4.0507893980319016e-05	2.8363420870678094e-07	0.8796296296296295	1.1942514485320255	0.10390128508288753	8.837550976235763e-06	1.4486436249608932e-11	6.6959321686055035e-06	0.9999588176384755	5.103782781408584e-08	3.2858972708949485e-06	0.043158995342122516	0.5589167510189865	1.2505750185285063e-09	1.0000934839606606	0.00011239957259958799	1.4169651041503618e-05	9.822742040804732e-05	0.9999521217063069	2.141589834757761e-06	0.9999952565402526	0.9835342516476159	0.06074228974076501	350.8771929824561	0.171	9.36	1.0001710802162647	0.7105263157894738
3.9467521920007465e-11	1.0987784520227407e-05	1.2830218553129122e-05	6.251536526441383e-08	0.8796296296296295	1.1942862700676538	0.1067110589341404	2.7873495140162044e-06	1.4415128856317876e-12	2.11207495793373e-06	0.9999869449297472	1.1620164726228458e-08	1.0149833137082722e-06	0.04432613217264294	0.5589282121317574	1.2578656242804025e-10	1.000029635009474	3.562753127191544e-05	4.49163447215653e-06	3.113564522663406e-05	0.9999848328547892	6.752716730567031e-07	0.9999984993642473	0.9863417151672484	0.062384926761497456	350.8771929824561	0.171	9.36	1.0000542310288916	0.7105263157894738
3.71307082504914e-12	3.3666097522335955e-06	3.930824428665887e-06	1.3318879040867605e-08	0.8796296296296295	1.1942974657533256	0.10904157086420185	8.511534102392252e-07	1.3450035955796334e-13	6.449911882436621e-07	0.9999959976414453	2.541868256741077e-09	3.048359564105895e-07	0.04529419097436077	0.5589318989440692	1.1836425781714112e-11	1.000009085353919	1.092167764049441e-05	1.376970075152104e-06	9.544683892490743e-06	0.9999953526502571	2.0616195299484388e-07	0.9999995406700265	0.988671507871656	0.06374737988984107	350.8771929824561	0.171	9.36	1.0000166254098652	0.7105263157894738
3.023731749791779e-13	1.0054121266374794e-06	1.1738446910600374e-06	2.7593846330606057e-09	0.8796296296296295	1.1943009339370352	0.11097448262217009	2.5353221485607556e-07	7.167051391661035e-15	1.921322248887546e-07	0.9999988041907459	5.3807091208409e-10	8.963194581916316e-08	0.04609709278151681	0.5589330414907905	9.724910755228412e-13	1.0000027144870067	3.2629540120430305e-06	4.1139456345379437e-07	2.851557503607085e-06	0.999998612058521	6.139997563321819e-08	0.9999998629295032	0.9906042024218165	0.06487738984065328	350.8771929824561	0.171	9.36	1.0000049671775724	0.7105263157894738
3.1555575692038215e-14	2.9448598185506125e-07	3.438057066474831e-07	5.587598105356502e-10	0.8796296296296295	1.1943019780558743	0.11257760775977323	7.411429454839568e-08	1.1418701781626228e-15	5.6167377095727925e-08	0.9999996496280572	1.108912417350764e-10	2.5943016222206403e-08	0.046763006300213496	0.5589333855685044	1.0059468720853581e-13	1.00000079534431	9.560052121124115e-07	1.205357962642893e-07	8.354692146587479e-07	0.9999995934606801	1.7946915168927398e-08	0.9999999598750953	0.9922072634433102	0.06581460145955972	350.8771929824561	0.171	9.36	1.0000014553626833	0.7105263157894738
-2.533781391038364e-14	8.504306721305276e-08	9.928265760288686e-08	1.1134160240140914e-10	0.8796296296296295	1.1943022856369783	0.11390720902076254	2.1371953269921246e-08	9.77562391162654e-16	1.6196953729545147e-08	0.9999998987927775	2.2410908328682705e-11	7.4256217844700265e-09	0.04731530220862444	0.5589334869497686	-8.507371811489371e-14	1.0000002297403952	2.7613995643871884e-07	3.4816381765540005e-08	2.4132374482061507e-07	0.9999998825958237	5.174997585251318e-09	0.9999999884166504	0.9935368460984249	0.06659190681213809	350.8771929824561	0.171	9.36	1.0000004203845287	0.7105263157894738
-3.536485568626972e-12	2.432122241814207e-08	2.8367285092356687e-08	2.186308043382325e-11	0.8796296296296295	1.194302374895368	0.11500995392775124	6.104638222083556e-09	8.556293181331244e-14	4.594456494886144e-09	0.9999999710822829	4.453740918151244e-12	2.1079687359992383e-09	0.04777336547768128	0.5589335162264919	-1.1758535664626417e-11	1.000000065643218	7.890349348787669e-08	9.82602949527292e-09	6.910098106393302e-08	0.9999999664878264	1.5100106013337858e-09	0.9999999965422369	0.9946395856698033	0.06723658845006994	350.8771929824561	0.171	9.36	1.000000119884145	0.7105263157894738
2.3852438199888985e-13	6.881054210552845e-09	8.043166910422381e-09	4.229390616548048e-12	0.8796296296296295	1.1943024004017677	0.11592454849166445	1.7266025853467008e-09	-2.625020124750067e-14	1.3266759721664097e-09	0.9999999917986943	8.701662802713042e-13	5.94711749728894e-10	0.04815327398884523	0.5589335247868314	8.395626859681964e-13	1.000000018616964	2.2381767928344176e-08	2.8905959912821875e-09	1.9489492811690052e-08	0.9999999904720183	3.9997911358278606e-10	0.9999999991274712	0.9955541787168759	0.06777127450281921	350.8771929824561	0.171	9.36	1.0000000340753974	0.7105263157894738
7.51667087250528e-14	1.9418300204852988e-09	2.266852103378289e-09	8.087402552326168e-13	0.8796296296296295	1.1943024076657085	0.11668309488806343	4.867989889042407e-10	2.0404959193744525e-15	3.68648989592613e-10	0.9999999976859328	1.6776942278751e-13	1.670571174383696e-10	0.04846836249196481	0.5589335271862352	2.411632117939426e-13	1.0000000052529323	6.307572673234378e-09	7.941393861990946e-10	5.512950960611695e-09	0.9999999973172838	1.18145918319789e-10	0.9999999997399813	0.9963127246849178	0.06821473239609861	350.8771929824561	0.171	9.36	1.0000000096095338	0.7105263157894738
-1.169032741473692e-13	5.453822973326339e-10	6.365068452574762e-10	1.5343553132821514e-13	0.8796296296296295	1.1943024097198012	0.11731221805268131	1.3666825837561607e-10	1.7449616228820098e-15	1.0379632750698912e-10	0.9999999993509995	3.2119847124835385e-14	4.6792127153121304e-11	0.048729690575729165	0.5589335278546739	-3.862347693458395e-13	1.0000000014732313	1.7711404374792986e-09	2.2413045818114265e-10	1.5477824488368477e-09	0.9999999992472032	3.2868440945381184e-11	0.9999999999254489	0.9969418477291351	0.06858252747695215	350.8771929824561	0.171	9.36	1.0000000026892233	0.7105263157894738
4.042635854315534e-13	1.5313539572801046e-10	1.7831241487349832e-10	2.9200319271636507e-14	0.8796296296296295	1.194302410292283	0.11783400017336196	3.8511026414542717e-11	-3.816448801827133e-14	2.6339624010265055e-11	0.9999999998225104	6.074198202371127e-15	1.3098890066156627e-11	0.048946430841242665	0.5589335280534358	1.4085753121626555e-12	1.0000000004029013	4.956615666753275e-10	5.1882618523709635e-11	4.4096179752729255e-10	0.9999999997961708	1.2247731380314202e-11	0.9999999999619394	0.9974636298160965	0.06888756933211929	350.8771929824561	0.171	9.36	1.0000000007628458	0.7105263157894738
2.9632717118977757e-12	3.6213485100971164e-11	5.006372349149072e-11	5.578995681898118e-15	0.8796296296296295	1.1943024104486348	0.11826675580057396	1.0866839098112487e-11	-2.6851244647004585e-13	1.1253181252907988e-11	0.9999999999835345	1.185143941561747e-15	3.661832828923082e-12	0.04912619087100765	0.5589335281178904	1.029942175139273e-11	1.0000000000373768	1.3904065106445933e-10	2.5568432725599274e-11	9.287337483607458e-11	0.9999999999722813	1.5068273814458967e-13	0.9999999999445034	0.9978963854338666	0.0691405649295663	350.8771929824561	0.171	9.36	1.0000000002401248	0.7105263157894738
