PLS	LTGFb1	scUPA	PAI1	TSP1	PLG	TGFb1	TSP1:PLS	A2M	tcUPA	PAI1:scUPA	A2M:PLS	PAI1:tcUPA
0.0003468561908266693	0.03403244619740204	0.02978122895330106	0.0036825934028214147	0.0003656795431635899	0.35124702277446684	0.0010736815883100174	8.817534631242554e-08	0.03810893771339311	1.0874929267769128e-05	1.6919007207743424e-05	0.001036670236910019	2.0488548268062224e-09
0.00038438106840284333	0.03639583932699046	0.03165506753922722	0.004853864944149607	0.00043081576478401517	0.379453089341842	0.0013219963645270951	1.1523978411650703e-07	0.04057999714741631	1.4153191335338569e-05	2.5628003233149187e-05	0.0013560748884024905	3.85472034471734e-09
0.0004208629159870097	0.03862245898495578	0.03342905577026799	0.006278423424104532	0.0005021179617960296	0.40711278560538033	0.0016063697923662987	1.4717889223247537e-07	0.04295274322422629	1.7900423059490927e-05	3.76164368842427e-05	0.0017253845837673972	6.86241997143437e-09
0.00045646683629096464	0.040703323414512584	0.035107384740910026	0.00799000443029153	0.0005803127054220638	0.4342335984584254	0.0019297225812706822	1.846067920547319e-07	0.04522713018667134	2.2112191350402782e-05	5.373837926353935e-05	0.0021454848561680276	1.1660888650082974e-08
0.0004913280897732465	0.04262874933762689	0.03669388511534105	0.01002474060951209	0.0006662378135402822	0.46082314846068934	0.0022951553142604828	2.2824446787816084e-07	0.04740337116806113	2.678127499596869e-05	7.498454199117664e-05	0.002616987780069385	1.904234136251651e-08
0.0005255525938198821	0.04438832785685052	0.0381920335779257	0.012421293886205165	0.0007608596911502948	0.48688917040030283	0.0027059444367000867	2.7893402734380005e-07	0.04948191829337903	3.189800637248572e-05	0.00010249184986416913	0.0031402521227544477	3.0047730638757106e-08
0.0005592211245620887	0.045970910215786795	0.03960495915015679	0.015220977287747052	0.0008652965478180963	0.5124394968442658	0.003165530509667005	3.376587544175063e-07	0.0514634500079403	3.745047622106568e-05	0.00013755276275332273	0.0037153962640053785	4.601754334352836e-08
0.000592393402472997	0.047364606290831814	0.04093544946496567	0.018467858140350086	0.0009808475138660842	0.537482044471847	0.00367749752799229	4.055680789016698e-07	0.05334886177961949	4.342465447537757e-05	0.00018162421989567697	0.004342307737911035	6.86479049694784e-08
0.000625111017265358	0.048556800248454275	0.042185957173095257	0.02220883268098405	0.0011090286546221561	0.5620248030050015	0.004245540896743437	4.840086675588303e-07	0.05513925904240472	4.98044469448649e-05	0.00023633602149196776	0.005020650529113031	1.0005184404305331e-07
0.0006573991714502714	0.04953418937684938	0.0433586067304077	0.026493659357626494	0.0012516175150018318	0.5860758265586729	0.004873420653695669	5.745625067969952e-07	0.05683595228458061	5.65716948817012e-05	0.00030349839411793666	0.005749870220263899	1.428253780502176e-07
0.0006892674750353287	0.05028285400315287	0.04445520189193361	0.03137493425460107	0.0014107084240192664	0.6096432272477583	0.005564895406767236	6.790935849779367e-07	0.05844045448879082	6.370612040288031e-05	0.000385108403330391	0.006529196783516867	2.0011783305028154e-07
0.0007207100101798148	0.050788368775236105	0.04547723432644993	0.03690798705342096	0.0015887814488225053	0.6327351708948771	0.0063236311128216545	7.998052542618541e-07	0.0599544811755637	7.118522004960971e-05	0.00048335477722126187	0.007357644764534386	2.75705467093456e-07
0.0007517048115401626	0.051035968513728346	0.04642589386675852	0.04315066967860184	0.0017887886909301127	0.655359874682585	0.00715307717315253	9.393108653561332e-07	0.061379953286652036	7.898410911267923e-05	0.0006006205884120744	0.00823401062273908	3.740670135334904e-07
0.0007822128407483962	0.05101078583609945	0.04730208103800086	0.05016300116038976	0.0020142626944260056	0.6775256065951278	0.008056300077995002	1.1007208949685357e-06	0.06271900315310404	8.70753197130231e-05	0.0007394830939311215	0.009156866982951673	5.004591835665303e-07
0.0008121764898142713	0.05069818244793001	0.04810642265010067	0.05800662187323186	0.002269452928237811	0.6992406864763189	0.009035762247122183	1.2877503260375388e-06	0.0639739838102779	9.542855642222918e-05	0.0009027098663105107	0.010124553536274856	6.60989401913896e-07
0.0008415176168909764	0.05008420213465495	0.04883929141845856	0.06674399649732822	0.002559497790354699	0.7205134885112906	0.010093030379530684	1.5048512480785676e-06	0.06514748197066235	0.00010401041403321218	0.0010932501411263877	0.011135164279424787	8.626820877149963e-07
0.0008701351023243535	0.04915618054176747	0.049500830773988785	0.07643728860114747	0.0028906411191898713	0.7413524449045338	0.01122839390681444	1.7573744446230573e-06	0.06624233501571154	0.00011278406345003282	0.0013142200754020297	0.012186530731369638	1.1135335965590347e-06
0.0008979019103447623	0.04790355528229323	0.050090986267174197	0.08714680845951597	0.0032705035349503584	0.7617660504829354	0.012440370008494347	2.051765853973176e-06	0.06726165243239625	0.00012170891349132637	0.0015688803235757416	0.013276200701634135	1.4225494334238508e-06
0.0009246616613949989	0.0463189282333667	0.05060954523007963	0.09892891177198229	0.003708419315137275	0.781762867888859	0.013725068176765547	2.395799811319339e-06	0.0682088421518821	0.0001307402592492787	0.0018606040283863045	0.014401412152923409	1.7997555420689116e-06
0.0009502247750746416	0.0443994386930814	0.051056186648831124	0.11183320010195981	0.0042158475116295425	0.8013515329486376	0.015075385948090912	2.798847521720496e-06	0.06908764222690883	0.00013982893179332662	0.002192832973835009	0.015559061721553802	2.2561733198686657e-06
0.0009743643640501064	0.04214850665700578	0.05143054347988205	0.12589884901260365	0.004806858667000273	0.8205407596990403	0.01648001187076556	3.2721684009378636e-06	0.06990215812291602	0.00014892097033447713	0.0025690192947953375	0.016745667620705628	2.8037455576672535e-06
0.0009968122937402556	0.039577991671525946	0.0517322798706973	0.14114987559547226	0.005498680627080839	0.839339344425721	0.017922228498462617	3.829191293110554e-06	0.070656905459032	0.0001579573477351647	0.0029925498270995227	0.01795732709044076	3.4551978724127323e-06
0.001017256249083589	0.03671076898046567	0.05196118581857856	0.15758917145456539	0.006312249314119156	0.8577561679084936	0.01937854910112867	4.485715141515712e-06	0.07135685706967027	0.00016687379553606048	0.0034666500146516123	0.019189669523799097	4.223817693795283e-06
0.0010353393748454784	0.03358362542570955	0.05211729152078039	0.17519120448793735	0.00727263914954667	0.875800194877072	0.020817305548324578	5.2598944055043575e-06	0.07200749135757947	0.00017560079843424495	0.0039942644721747515	0.020437808298185447	5.123131184960769e-06
0.001050665193781855	0.030250185826399493	0.052201002728541224	0.1938934878125894	0.008409124896027338	0.8934804694552427	0.022197457386433764	6.17177744467067e-06	0.0726148354730593	0.00018406386442791845	0.004577912147578093	0.021696297777391068	6.166458734032907e-06
0.0010628120549126027	0.026783256297203406	0.052213256264289964	0.21358731133656025	0.009754440511671835	0.9108061051259815	0.02346813654404014	7.242039626923901e-06	0.07318549114687455	0.00019218422853470584	0.005219516121182065	0.02295910765677251	7.366334136859558e-06
0.0010713629809138805	0.023275504041900985	0.05215569079937181	0.23410892015239432	0.011342570583780836	0.9277862675107685	0.02456977047118006	8.489443063627141e-06	0.07372662254808118	0.00019988021330514193	0.005920212161301719	0.024219635280429513	8.73378432560012e-06
0.0010759572549711213	0.019836887194577713	0.05203082122491496	0.25523334276321624	0.013204250420112074	0.9444301480951928	0.025437927318262606	9.926588276824106e-06	0.07424587505907466	0.000207069530956729	0.006680147114734851	0.0254707870381245	1.0277489710088754e-05
0.001076366885713717	0.016587049639385437	0.051842195195098875	0.2766742439123137	0.015359543391965005	0.9607469270969534	0.026010988988293456	1.1553937494462418e-05	0.07475118535955484	0.00021367281986031084	0.007498288480349043	0.026705168450301957	1.2002883340973494e-05
0.0010725908301962579	0.013641664007847564	0.051594499073441	0.2980938821542742	0.017807851672308608	0.9767457241997991	0.026241846071612552	1.3353134859796315e-05	0.0752504460210385	0.00021961856872737862	0.008372278877217816	0.027915419739629275	1.3911298718075958e-05
0.0010649415956631699	0.011094105181377606	0.05129357214805196	0.3191263292835453	0.020517765756586683	0.9924355371910454	0.02611159213891267	1.528221409972736e-05	0.07575101593386863	0.00022484918197279247	0.009298379112443533	0.029094705567159772	1.599932832069078e-05
0.0010540805703362656	0.008997535032730514	0.05094629075245537	0.3394133973989145	0.023421555183795784	1.0078251708752641	0.02564023886780569	1.7276345427794097e-05	0.07625913013140644	0.0002293272608383126	0.01027154283970226	0.03023730536848216	1.8258578647081765e-05
0.0010409597560729095	0.007355077359182212	0.05056030589093522	0.3586465755815959	0.02641960142179597	1.0229231617882097	0.02488810807370061	1.9256555253576035e-05	0.07677934273385582	0.00023304047264654514	0.011285645569699916	0.031339170567456304	2.0675965345077436e-05
0.0010266649650526572	0.006123804469819677	0.05014365840954563	0.3766029684604245	0.029396362197942782	1.0377377071845002	0.02394458422637145	2.1144715613214075e-05	0.07731418238685031	0.0002360032163577805	0.01233385052101504	0.03239826929245338	2.3234567898733422e-05
0.0010122138704393067	0.005231301203699152	0.04970433848401517	0.3931634777543428	0.032242688363682694	1.0522766078528263	0.022907825997270283	2.2878694150637297e-05	0.0778641532299187	0.00023825413048739354	0.013409048760012155	0.03341458556003074	2.5914896181891612e-05
0.0009983933435785226	0.004596687618227199	0.04924987633230073	0.40830869983180945	0.03487497469588666	1.0665472322732301	0.02186447843478295	2.442113198611532e-05	0.07842807978127081	0.00023985006522517314	0.014504286678351672	0.034389774539648144	2.8696298195925412e-05
0.0009856929289432002	0.004147077931806473	0.048787035301357036	0.4220975779895182	0.03724397721471678	1.0805565049261752	0.020877415575777387	2.5759571913580972e-05	0.07900365692351045	0.0002408584470379192	0.015613105422807303	0.03532661271486253	3.1558230171962e-05
0.00097433143707475	0.003825386102848916	0.04832163788619854	0.4346391436275478	0.0393327899806556	1.0943109163454894	0.01998354369562146	2.690052923339307e-05	0.07958801811714562	0.00024135016111063746	0.01672975535888902	0.03622842981417762	3.448120924603964e-05
0.0009643331710368204	0.003590868410618343	0.04785851463734269	0.44606654479464797	0.04114848656589243	1.1078165490420064	0.019198434336082176	2.7861805245146526e-05	0.08017818646415216	0.00024139427328120127	0.017849289616937263	0.03709865788933551	3.744740219602363e-05
0.0009556091603133207	0.0034160088115394414	0.047401542871531456	0.45651798695947304	0.04271255119859971	1.1210791125494703	0.018523250576292526	2.866604798057001e-05	0.08077136240148831	0.00024105487106291216	0.018967565619860575	0.03794054376119651	4.044090136024307e-05
0.0009480193854026344	0.003282667224056062	0.0469537382083126	0.46612506060267056	0.04405312867266414	1.1341039818974086	0.017950944504944714	2.933654588568209e-05	0.08136506795045696	0.00024038962882458266	0.020081189351280535	0.03875700490735299	4.34477780755109e-05
0.0009414114633184675	0.003178884963269791	0.04651736923273905	0.4750068369026566	0.04519990284725571	1.1468962356153058	0.017470649616100523	2.9894980534393513e-05	0.08195719272844942	0.0002394495016603937	0.021187431286620432	0.03955058358498564	4.645600037364445e-05
0.0009356408379873234	0.003096651297928263	0.046094075785095445	0.4832677205331545	0.04618120756346939	1.1594606910526946	0.017070362428843123	3.0360484966314134e-05	0.08254598423316784	0.00023827903763336042	0.02228413354016572	0.04032345667890606	4.94552800720099e-05
0.000930579313144151	0.0030304690065400715	0.04568498000961695	0.49099744442134907	0.04702265320368943	1.171801936014387	0.01673839621251307	3.0749434782137376e-05	0.08313001212932075	0.0002369169668392259	0.02336961954460013	0.041077471544831566	5.24368915115378e-05
0.0009261172541730191	0.0029764657354180483	0.04529078515944888	0.49827213838895135	0.04774665222794507	1.1839243564569142	0.016464072506184764	3.107559517930801e-05	0.08370812394280293	0.0002353968723216426	0.024442611858959042	0.04181419044292123	5.5393486617352536e-05
0.0009221627763257791	0.0029318460838556786	0.04491186063331512	0.5051558422682452	0.04837242617547159	1.1958321603955142	0.016237980958810048	3.135041155012078e-05	0.0842794010244334	0.0002337478451596845	0.025502160241884952	0.04253493469953795	5.831891936994726e-05
0.0009186397295204746	0.0028945487588073536	0.044548313570572706	0.5117021218177359	0.04891624424797652	1.2075293983593771	0.016052011432122898	3.1583336001174596e-05	0.08484311865188594	0.0002319950817001467	0.026547580237341585	0.04324082472864103	6.120808578116701e-05
0.0009154853760774805	0.002863026595703193	0.044200048203324196	0.5179556158934562	0.0493917547165465	1.2190199807998434	0.015899275015393094	3.178214036156911e-05	0.08539871153244812	0.0002301604096766646	0.02757840158621969	0.043932814650210684	6.405678148686576e-05
0.0009126481643450596	0.002836101292642007	0.043866814488988215	0.5239534380393243	0.049810336326863575	1.2303076928594936	0.015773977688096266	3.1953196033681405e-05	0.08594574473489291	0.0002282627435645078	0.028594325384116603	0.04461172147745803	6.686157691540295e-05
0.0009100857541165832	0.002812864716411926	0.043548247586110235	0.5297264062316174	0.050181433772840456	1.2413962068829933	0.01567128026242351	3.2101715375272105e-05	0.086483889560461	0.00022631847525643329	0.02959518879967493	0.045278249362858194	6.961970890333604e-05
0.0009077633332866845	0.0027926100819203963	0.043243899635999845	0.5353001004110253	0.05051286129850737	1.2522890930108288	0.015587161607006437	3.2231955737275024e-05	0.08701290369447563	0.00022434180802060285	0.030580936207022014	0.04593300956152124	7.232898714921308e-05
0.0009056522141305916	0.002774782849835643	0.04295326515413157	0.5406957598576073	0.05081106905161635	1.262989828154122	0.01551829310471384	3.234738989140769e-05	0.08753261497125972	0.00022234504179582625	0.031551595690625635	0.04657653677926576	7.498771375278332e-05
0.0009037286780218762	0.0027589449922484116	0.042675801159313374	0.545931037600682	0.05108137220815623	1.273501803607004	0.015461927439155148	3.245084732555892e-05	0.08804290814301598	0.0002203388172115799	0.03250726001020869	0.04720930251476967	7.759461412660587e-05
0.0009019730322248552	0.002744748538653839	0.042410942999950525	0.5510206304212337	0.05132814549623386	1.2838283315153833	0.015415802243009568	3.254463083755879e-05	0.0885437141220012	0.00021833232481105412	0.033448071242804675	0.04783172592650052	8.014877769260323e-05
0.0009003688438947456	0.0027319157082056405	0.04215811668004059	0.5559768023325163	0.051554986822855746	1.2939726503868514	0.01537805785732088	3.263061245242794e-05	0.08903500124765402	0.00021633348499363987	0.034374208442397886	0.048444182672799506	8.264960694753282e-05
0.0008989023200380802	0.002720223801881169	0.04191674835263237	0.5608098179208416	0.051764853995813556	1.3039379297975933	0.015347167862391911	3.271031263538917e-05	0.0895167682043149	0.00021434910332637634	0.03528587776521199	0.0490470120995137	8.509677365553665e-05
0.0008975618068836088	0.0027094935945100526	0.0416862715307215	0.5655283000123389	0.05196017839515407	1.3137272744268969	0.01532188083880698	3.2784962156844537e-05	0.08998903828103148	0.0002123850050964569	0.03618330460368284	0.04964052308371479	8.749018109900585e-05
0.0008963373860952708	0.002699580336774544	0.04146613246704971	0.5701395242015357	0.05214295912239681	1.3233437275286957	0.01530117181692422	3.285555999154096e-05	0.09045185472016615	0.00021044615232365237	0.03706672735209376	0.050224998786820296	8.982993147495096e-05
0.0008952205496643394	0.002690366728025358	0.041255794071926616	0.5746496609537396	0.05231484075506036	1.3327902739317432	0.01528420197375206	3.292291347873057e-05	0.09090527694784306	0.00020853674590298735	0.03793639249403658	0.050800700524110114	9.211629766262061e-05
0.000894203938259682	0.0026817573953605836	0.04105473866843984	0.579063974290827	0.05247717740475252	1.3420698426445337	0.015270285290520415	3.298767124027889e-05	0.09134937751829832	0.0002066603150808715	0.03879255075910542	0.051367870918605896	9.434969871292147e-05
0.000893281130245053	0.002673674532562454	0.040862469829466945	0.5833869846675757	0.05263108539952581	1.3511853091290007	0.015258861037563812	3.305037684840572e-05	0.09178423963483821	0.00020481979610662614	0.03963545414132912	0.05192673647663798	9.653067850964312e-05
0.0008924464740318422	0.0026660544403787688	0.04067851349384134	0.5876226023682112	0.05277748654945812	1.3601394972963	0.01524947111295658	3.311139387790045e-05	0.09220995513656978	0.000203017601585338	0.04046535361065792	0.052477509695966866	9.865988714181565e-05
0.0008916949489013198	0.0026588447731139696	0.04050241851962978	0.5917742366172984	0.052917143617905116	1.3689351812685955	0.015241741418374845	3.317109008891045e-05	0.09262662286117254	0.00020125568179566768	0.04128249738168376	0.05302039079621575	0.00010073806460699125
0.0008910220569078725	0.0026520023393144933	0.040333756804487406	0.595844884820119	0.05305068939192678	1.3775750869446273	0.015235366564072572	3.322977227768157e-05	0.09303434731095184	0.00019953557904964307	0.04208712962659205	0.053555569144406304	0.00010276602651544874
0.0008904237358049545	0.002645491341286849	0.0401721230752381	0.5998372054851523	0.053178650478577436	1.3860618933997597	0.015230097325700711	3.3287629222875614e-05	0.09343323756327511	0.00019785847598883992	0.04287948954279292	0.05408322443452352	0.00010474465152641557
0.0008898962880428241	0.0026392819638438422	0.04001713442878046	0.6037535777477525	0.053301466758140924	1.3943982341457848	0.015225730373306226	3.334472638076313e-05	0.0938234063783256	0.0001962252385555062	0.0436598107026591	0.05460352766816507	0.00010667487029167095
0.0008894363186959838	0.0026333492399190886	0.039868429695438724	0.6075961499615921	0.0534195072850846	1.402586698264257	0.015222099863034702	3.340131394288533e-05	0.09420496946548046	0.0001946364542742016	0.04442832062347271	0.05511664197404821	0.00010855765571098234
0.0008890406948553692	0.0026276721343708224	0.03972566864744744	0.6113668795410271	0.05353308333525528	1.4106298314929007	0.015219070528272644	3.34574609376253e-05	0.09457804487607067	0.00019309246667347302	0.045185240519532446	0.05562272330551221	0.00011039401430088278
0.0008887065060468242	0.0026222328143735477	0.039588531175892415	0.615067565010332	0.05364245892080809	1.41853013710711	0.015216532103749703	3.351323448641944e-05	0.09494275250469578	0.00019159340542883918	0.045930785172646635	0.05612192101458918	0.0001121849786548087
0.0008884310335003255	0.0026170160513526836	0.03945671634617138	0.6186998726418005	0.053747859520897154	1.4262900768682907	0.015214394689484309	3.3568690724074773e-05	0.09529921366725075	0.0001901392139940879	0.04666516292753176	0.05661437836337416	0.0001139316006977304
0.0008882117256804235	0.002612008741708415	0.039329941459407776	0.6222653579799793	0.053849479145884074	1.4339120718300826	0.015212584994327887	3.3623870208476485e-05	0.09564755074894588	0.00018872967400578004	0.047388575754534326	0.05710023295486146	0.00011563494575857234
0.000888046178268053	0.0026071995224880204	0.039207941101162394	0.6257654832680934	0.05394748605371498	1.4413985031065608	0.015211043291754779	3.3678801062661196e-05	0.0959878869091329	0.00018736442699597772	0.048101219374916765	0.05757961710726209	0.00011729608738165856
0.0008879321174950309	0.00260257845557942	0.0390904661851964	0.6292016318774194	0.0540420274796446	1.4487517126072045	0.015209720897343341	3.3733501482105005e-05	0.09632034582644511	0.00018604299404679608	0.04880328343029448	0.058052658187756165	0.00011891610270019499
0.0008878673866040232	0.0025981367757156276	0.03897728302002519	0.6325751199195869	0.0541332334384823	1.4559740037242455	0.015208578137277088	3.3787981943189385e-05	0.09664505148263929	0.00018476479319793083	0.04949495168256697	0.05851947890522684	0.00012049606840535108
0.0008878499345404192	0.0025938666843117264	0.03886817239743018	0.635887205800667	0.05422121984643708	1.4630676419916266	0.015207582677510266	3.384224677103924e-05	0.09696212797437023	0.0001835291550740684	0.050176402234508	0.058980197574160335	0.00012203705719236548
0.0008878778065282281	0.002589761182835083	0.03876292871223745	0.6391390980050027	0.05430609105761686	1.4700348557143064	0.015206708163315411	3.3896295538204175e-05	0.09727169934934553	0.0001823353368239605	0.050847807763140455	0.05943492835270676	0.00012354013465421342
0.0008879491361964113	0.002585813938182787	0.038661359117681884	0.6423319614211126	0.05438794191696541	1.4768778365727886	0.015205933115644934	3.3950124098974896e-05	0.09757388946282029	0.000181182534519342	0.051509335759945665	0.05988378145911123	0.0001250063565829033
0.0008880621388565559	0.0025820191724517036	0.038563282717961216	0.6454669225500071	0.054466859441632445	1.4835987402072635	0.015205240025026144	3.400372528001368e-05	0.09786882184998194	0.0001800698942293997	0.05216114877251211	0.06032686337104607	0.00012643676662002246
0.000888215105793806	0.002578371573736625	0.03846852980061288	0.6485450737513008	0.05454292418204257	1.4901996867826655	0.01520461461585459	3.405708845745151e-05	0.09815661961245406	0.00017899652185208637	0.05280340464434865	0.06076427700953435	0.0001278323942338267
0.0008884063994162445	0.0025748662234566107	0.03837694110900096	0.6515674767250997	0.05461621132777631	1.4966827615376708	0.0152040452466676	3.411019488232061e-05	0.09843740531645795	0.00017796149184036797	0.05343625674995797	0.06119612191001384	0.00012919425298597924
0.0008886344481215604	0.0025714985370024084	0.038288367154959535	0.6545351653753463	0.0546867916063263	1.5030500153194026	0.015203522420893827	3.416306557973155e-05	0.09871130090080411	0.00017696385493429125	0.054059854223073946	0.06162249438236864	0.00013052333905800106
0.0008888977439690561	0.0025682642154681292	0.038202667575025204	0.6574491481533539	0.05475473200993894	1.5093034650896195	0.015203038389437932	3.421566396922366e-05	0.09897842759311834	0.00017600264498259175	0.054674342174911315	0.06204348765979184	0.00013182063000345606
0.0008891948385495407	0.002565159205850115	0.03811971051259702	0.660310410024343	0.05482009638810329	1.5154450944710673	0.015202586825529588	3.426797348327211e-05	0.09923890583520768	0.00017507688496433272	0.055279861908967096	0.06245919204310445	0.00013308708374384993
0.0008895243391080261	0.0025621796685417492	0.03803937204184255	0.66311991410096	0.05488294592874531	1.5214768542775539	0.015202162559231052	3.431998946983462e-05	0.099492855214728	0.00017418559226745777	0.05587655112377933	0.06286969503679285	0.00013432363774715816
0.0008898849073035752	0.002559321951262309	0.037961535668841	0.6658786028815907	0.05494333953310683	1.5274006628432584	0.01520176136768323	3.437169866496964e-05	0.09974039439722349	0.00017332778329964626	0.05646454408698923	0.06327508146253033	0.000135531208257508
0.0008902752555456199	0.0025565825663169833	0.03788609178713982	0.6685873994977263	0.055001334143078506	1.5332184066971155	0.015201379793712727	3.442308596660662e-05	0.09998164107336431	0.00017250247753409356	0.05704397183520565	0.06367543359546068	0.00013671068989890323
0.0008906941451399345	0.002553958172910517	0.03781293723726645	0.6712472085885989	0.05505698498495301	1.538931940930228	0.015201015007447971	3.447414508467919e-05	0.1002167119033349	0.00017170870097428233	0.057614962331421535	0.06407083126904996	0.00013786295522855374
0.000891140383904566	0.00255144556171621	0.03774197485495413	0.6738589171428022	0.055110345780089665	1.5445430897077874	0.015200664686853167	3.45248664566693e-05	0.10044572246814151	0.00017094548922403643	0.058177640630646656	0.06446135198894781	0.00013898885449385446
0.0008916128243817278	0.0025490416425737253	0.037673113073516284	0.6764233951648845	0.05516146890534398	1.5500536467095494	0.015200326925493916	3.457524154677484e-05	0.10066878722534274	0.0001702118900263685	0.058732129025521676	0.06484707103396622	0.00014008921547393062
0.0008921103631349548	0.002546743434081023	0.03760626554630944	0.6789414962685184	0.055210405524883426	1.5554653755893013	0.015200000156199838	3.46251865473372e-05	0.10088601946885817	0.00016950696543881484	0.05927854718554695	0.0652280615547952	0.00014116484342887524
