S	R_1	R_2	R_p	I_1	I_2	I_2p	I_1p	Values[mu]	Values[beta_1]	Values[gamma_1]	Values[beta_2]	Values[gamma_2]	Values[sigma]	Values[Lambda_1]	Values[Lambda_2]	Values[I_1_frac]	Values[I_2_frac]	Values[S_frac]	Values[R1_frac]	Values[R2_frac]	Values[Rp_frac]
0.030607877386267572	0.03664714035135302	0.03413658019988678	0.8911465263918901	0.0018879876539026853	0.0019848423027513163	0.001908386049752533	0.0016784571061855204	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.0537995112546341	1.1503562822517326	0.0035664447600882057	0.0038932283525038493	0.030607877386267572	0.927793666743243	0.9252831065917768	0.8911465263918901
0.030589023200160385	0.03505509582354652	0.03570647830423947	0.8911669744442967	0.0020560618766038243	0.0018277621756326043	0.001664389725563728	0.0019320555055164657	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1783937312407808	1.0318477403296782	0.00398811738212029	0.0034921519011963326	0.030589023200160385	0.9262220702678432	0.9268734527485362	0.8911669744442967
0.030576838886227652	0.03500481231069182	0.03575864201701636	0.8911854442344297	0.0018361484386470884	0.002044772922516166	0.0018826930198690586	0.0017085319761263288	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.047368665412812	1.1604726748809677	0.003544680414773417	0.003927465942385225	0.030576838886227652	0.9261902565451215	0.9269440862514461	0.8911854442344297
0.030582363834754565	0.03602239308704456	0.034746771330030894	0.8911826225026181	0.001991562135034149	0.0018851884720777286	0.0017723739506930283	0.0018146503967296067	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1246451790282908	1.0807226111091688	0.0038062125317637556	0.003657562422770757	0.030582363834754565	0.9272050155896627	0.925929393832649	0.8911826225026181
0.030588262969716968	0.03486470962899048	0.03590280012938403	0.89117706987372	0.0019392483121295186	0.0019377960284813083	0.0017661963436999902	0.0018218834965739602	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1113248987145279	1.094441555684998	0.0037611318087034788	0.0037039923721812985	0.030588262969716968	0.9260417795027105	0.9270798700031041	0.89117706987372
0.030587120371696558	0.0356042787141068	0.0351598132192892	0.8911784203923834	0.001906299390697727	0.0019723031731770117	0.0018402675644615227	0.0017495042172843468	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.0802029232156556	1.1265238774784336	0.0036558036079820735	0.0038125707376385344	0.030587120371696558	0.9267826991064901	0.9263382336116726	0.8911784203923834
0.030584859989356363	0.035435233104589015	0.03532828254961361	0.8911812392824494	0.0019775743903242063	0.0019011955719507897	0.0017585392304689525	0.0018311223875351872	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.125379214600835	1.081364497572119	0.0038086967778593935	0.003659734802419742	0.030584859989356363	0.9266164723870385	0.926509521832063	0.8911812392824494
0.030584979207661796	0.03518529437296323	0.03557897781648034	0.8911816000105452	0.0019143532292474478	0.0019638709945973805	0.0018095629713335336	0.0017794465852254203	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.0914298975621022	1.1149598932667295	0.003693799814472868	0.003773433965930914	0.030584979207661796	0.9263668943835085	0.9267605778270256	0.8911816000105452
0.030585835811853212	0.035580269860531435	0.035184099149963295	0.8911809045333535	0.0019449452360487517	0.001933129068915796	0.0017987691308935286	0.0017901703123118864	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1036377132179884	1.1026870633246124	0.003735115548360638	0.0037318981998093245	0.030585835811853212	0.926761174393885	0.9263650036833169	0.8911809045333535
0.03058594543595267	0.03526906188031327	0.03549490566445232	0.891180831989876	0.001947169401959723	0.0019310817512903774	0.001780451673642072	0.0018087124714183764	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1097736678243384	1.096669757224088	0.0037558818733780994	0.0037115334249324494	0.03058594543595267	0.9264498938701893	0.9266757376543283	0.891180831989876
0.030585661276391472	0.03539437957598298	0.035369401361246826	0.8911811962347381	0.0019261828895364283	0.0019521516417272799	0.0018085528686541817	0.0017806708497438443	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.0952870215349568	1.1111986422341413	0.003706853739280273	0.0037607045103814616	0.030585661276391472	0.9265755758107211	0.9265505975959849	0.8911811962347381
0.030585579967566695	0.03543552819575845	0.03532831721123485	0.8911813731907035	0.0019494789665804842	0.0019288046275666305	0.0017867956377463174	0.0018023546086361427	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1085774921056748	1.0978714117269925	0.003751833575216627	0.003715600265312948	0.030585579967566695	0.9266169013864619	0.9265096904019383	0.8911813731907035
0.03058567371764608	0.035311660537746724	0.03545223217858359	0.8911813396240422	0.0019348684989107861	0.0019433767306892746	0.0017952406833896743	0.0017938754354947747	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1017550529993574	1.1046724311599943	0.003728743934405561	0.0037386174140789487	0.03058567371764608	0.9264930001617889	0.9266335718026258	0.8911813396240422
0.030585720601048052	0.03543180581247886	0.035332052102452695	0.8911813283368487	0.001937862622253809	0.0019403951592409428	0.0017984696717850402	0.0017906674080444731	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1016918494286114	1.104745536976963	0.003728530030298282	0.003738864831025983	0.030585720601048052	0.9266131341493276	0.9265133804393014	0.8911813283368487
0.03058569505989389	0.03536599967066852	0.0353978239732252	0.8911813899126404	0.001943189229168894	0.0019350847221649627	0.001789598036488318	0.0017995547382153884	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.105891729410451	1.1005550722592194	0.0037427439673842827	0.003724682758653281	0.03058569505989389	0.926547389583309	0.9265792138858656	0.8911813899126404
0.030585674496552293	0.03537040193756546	0.03539342203775323	0.8911814500919599	0.0019351583102153783	0.0019431138105269763	0.0017980435794997351	0.00179110404082042	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1010218041989108	1.1054229335769403	0.0037262623510357982	0.0037411573900267116	0.030585674496552293	0.9265518520295254	0.9265748721297131	0.8911814500919599
0.03058568090521184	0.03540500117525153	0.035358831259391064	0.8911814801548789	0.0019413403888665433	0.0019369256572424366	0.0017935172282833919	0.0017956238454953125	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.104183955915015	1.1022570526041793	0.003736964234361856	0.0037304428855258285	0.03058568090521184	0.9265864813301303	0.92654031141427	0.8911814801548789
0.030585689671683958	0.03536185078154414	0.035401980449782024	0.8911815035825441	0.0019389526151791176	0.0019393132342713192	0.0017937074716226457	0.0017954344779461508	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1034224720401091	1.1030187371462883	0.0037343870931252684	0.003733020705893965	0.030585689671683958	0.9265433543640883	0.9265834840323262	0.8911815035825441
0.030585688872584938	0.03539145018852532	0.035372376311935676	0.8911815352530728	0.001938011503847976	0.0019402566436487662	0.0017962192934732936	0.0017929252603298878	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1024029819868404	1.10403967570678	0.003730936764177864	0.00373647593712206	0.030585688872584938	0.926572985441598	0.9265539115650084	0.8911815352530728
0.030585685607402262	0.035382872995947695	0.03538095233334628	0.8911815693808331	0.0019405571488403457	0.0019377115499813647	0.0017931663874213456	0.0017959783518022726	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1040572753089262	1.10238560007542	0.0037365355006426185	0.00373087793740271	0.030585685607402262	0.9265644423767808	0.9265625217141794	0.8911815693808331
0.030585685397499555	0.03537502738382549	0.03538879900021283	0.8911815998363138	0.0019381469944885121	0.0019401210596518815	0.0017952224545431093	0.0017939214546770718	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.102737367955831	1.1037050716942818	0.003732068449165584	0.0037353435141949907	0.030585685397499555	0.9265566272201393	0.9265703988365267	0.8911815998363138
0.030585686558918797	0.03538939231105377	0.03537443440749539	0.8911816278858158	0.0019394295548240818	0.0019388382967208716	0.0017946599888442306	0.0017944838125897422	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103282497371561	1.1031598505681646	0.003733913367413824	0.003733498285565102	0.030585686558918797	0.9265710201968695	0.9265560622933112	0.8911816278858158
0.030585686813860046	0.035377319868115514	0.03538650638764047	0.8911816560667938	0.0019393843949985124	0.001938883759302588	0.0017940759887777784	0.0017950681929321988	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1034418241957173	1.1030007255637464	0.003734452587930711	0.0037329597480803664	0.030585686813860046	0.9265589759349093	0.9265681624544343	0.8911816560667938
0.03058568641371042	0.035382770504768735	0.03538105550159938	0.891181684388642	0.0019386626114623405	0.0019396057637494743	0.0017950996057293767	0.0017940447714876275	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1029261576764071	1.1035165151245843	0.0037327073829499678	0.0037347053694788508	0.03058568641371042	0.9265644548934107	0.9265627398902414	0.891181684388642
0.030585686234533456	0.035383684469687635	0.035380141659958016	0.8911817119692861	0.0019395348989526028	0.0019387334974112673	0.0017942546158416458	0.0017948897480134626	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1034335683059255	1.1030091067968726	0.0037344246469660654	0.003732988113252913	0.030585686234533456	0.9265653964389737	0.9265618536292441	0.8911817119692861
0.03058568632754223	0.03537932183235986	0.03538450443091062	0.8911817386940923	0.0019389501312610678	0.0019393182818799623	0.001794625230245727	0.0017945191527453388	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1031512812980835	1.1032914044161857	0.0037334692840064066	0.003733943512125689	0.03058568632754223	0.9265610605264522	0.9265662431250029	0.8911817386940923
0.03058568638260471	0.035383875779335695	0.03537995049964787	0.8911817648899972	0.001939107608196039	0.0019391608920417565	0.0017947020212125435	0.001794442460968945	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103175151388987	1.103267589368711	0.003733550069164984	0.0037338629132543	0.03058568638260471	0.9265656406693329	0.926561715389645	0.8911817648899972
0.0305856863316858	0.0353811816171252	0.03538264466415626	0.8911817906709428	0.001939276690145184	0.0019389919082705939	0.0017943883531426053	0.001794756227699997	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103317821677588	1.1031249772413763	0.003734032917845181	0.003733380261413199	0.0305856863316858	0.926562972288068	0.9265644353350991	0.8911817906709428
0.030585686277289657	0.03538158362553485	0.03538224270409464	0.8911818159524879	0.0019389837823420115	0.0019392848885738914	0.0017947091929242445	0.0017944354556532719	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1031364938933683	1.1033063464617112	0.003733419237995283	0.003733994081498136	0.030585686277289657	0.9265633995780228	0.9265640586565825	0.8911818159524879
0.030585686261226572	0.0353827408150095	0.03538108557798613	0.891181840693813	0.001939224548702166	0.0019390441847744937	0.001794523288237423	0.0017946214216174954	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032625831349285	1.1031802938113782	0.0037338459703196614	0.0037335674730119167	0.030585686261226572	0.9265645815088225	0.9265629262717991	0.891181840693813
0.030585686252864314	0.03538114368254709	0.03538268276053936	0.8911818649328026	0.0019391198081202669	0.0019391489939478365	0.0017945471297057015	0.0017945976500060603	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032246108416124	1.1032183070128667	0.003733717458126327	0.003733696123653538	0.030585686252864314	0.9265630086153497	0.926564547693342	0.8911818649328026
0.030585686232131943	0.035382313892463706	0.03538151259332158	0.8911818887029972	0.0019390970337742394	0.0019391718398090545	0.0017946316323793133	0.001794513219291405	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1031929342986821	1.1032500259489915	0.0037336102530656444	0.0037338034721883678	0.030585686232131943	0.9265642025954609	0.9265634012963188	0.8911818887029972
0.030585686206997257	0.03538190925170258	0.035381917280102114	0.8911819120081201	0.0019391870605908442	0.0019390818811234702	0.0017945184277538286	0.0017946264914560847	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032530043071997	1.1031899960277924	0.003733813552046929	0.003733600308877299	0.030585686206997257	0.9265638212598227	0.9265638292882222	0.8911819120081201
0.030585686186117553	0.03538167596279044	0.03538215061762888	0.8911819348481312	0.0019390955518634571	0.001939173454752474	0.0017945999598717093	0.0017945450237958685	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032018939031485	1.1032411446544312	0.0037336405756593256	0.003733773414624183	0.030585686186117553	0.9265636108109216	0.9265640854657601	0.8911819348481312
0.030585686167979093	0.03538219348227196	0.03538163314514554	0.8911819572329726	0.0019391483532697992	0.0019391207173769362	0.0017945730160062814	0.0017945720316617495	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032254756428694	1.1032176007448984	0.0037337203849315487	0.0037336937333832176	0.030585686167979093	0.9265641507152446	0.9265635903781181	0.8911819572329726
0.03058568614918595	0.03538172881543972	0.03538209785683961	0.8911819791752607	0.001939141925465338	0.0019391272086958188	0.0017945553867538702	0.0017945897244191597	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032288041682528	1.1032143097507296	0.0037337316498844975	0.003733682595449689	0.03058568614918595	0.9265637079907003	0.9265640770321003	0.8911819791752607
0.03058568612973753	0.0353819600621516	0.03538186665425515	0.8911820006841358	0.001939117641144914	0.0019391515552438167	0.001794592380535211	0.0017945527927147463	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032107162904379	1.103232434357565	0.0037336704338596606	0.0037337439357790275	0.03058568612973753	0.9265639607462873	0.9265638673383909	0.8911820006841358
0.030585686110876538	0.035381970171707904	0.03538185658848325	0.8911820217669622	0.0019391500266531677	0.0019391192304510246	0.0017945598243131978	0.001794585409475639	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032299229132976	1.1032132635624763	0.003733735436128807	0.0037336790547642224	0.030585686110876538	0.92656399193867	0.9265638783554454	0.8911820217669622
0.03058568609279017	0.035381818739458955	0.035382008063718697	0.8911820424318706	0.0019391268802818888	0.0019391424363012393	0.001794575662406297	0.0017945696307364596	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032184214699452	1.1032248001181078	0.003733696511018348	0.0037337180987075365	0.03058568609279017	0.9265638611713296	0.9265640504955893	0.8911820424318706
0.030585686075050533	0.03538198989073499	0.035381836954419446	0.8911820626875449	0.0019391344894945067	0.0019391348854861713	0.001794576872488302	0.0017945684789483962	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103220329485153	1.1032229265824576	0.003733702968442903	0.0037337117579744734	0.030585686075050533	0.9265640525782799	0.9265638996419643	0.8911820626875449
0.03058568605751226	0.03538188113487035	0.0353819457513938	0.8911820825422726	0.0019391396438627512	0.0019391297883873844	0.001794565973529506	0.0017945794350609815	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032250897486553	1.1032182001283002	0.003733719078923733	0.0037336957619168902	0.03058568605751226	0.926563963677143	0.9265640282936664	0.8911820825422726
0.030585686040300843	0.03538190509822183	0.035381921828398694	0.8911821020038814	0.0019391290988113076	0.0019391403895433039	0.0017945780730214257	0.0017945673915512128	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.10321841536664	1.103224907629245	0.0037336964903625204	0.0037337184625647296	0.030585686040300843	0.9265640071021032	0.9265640238322801	0.8911821020038814
0.030585686023480763	0.035381942774168805	0.0353818841920373	0.891182121080072	0.0019391384014649593	0.0019391311418680884	0.0017945705748041946	0.0017945749446308154	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032233958344897	1.103219959616739	0.003733713346095775	0.003733701716672283	0.030585686023480763	0.9265640638542408	0.9265640052721092	0.891182121080072
0.030585686007009148	0.0353818842943985	0.03538194271059479	0.8911821397785062	0.0019391339604058844	0.001939135636825752	0.0017945721188490852	0.0017945734543746892	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032216432720696	1.103221743998208	0.0037337074147805738	0.003733707755674837	0.030585686007009148	0.9265640240729047	0.926564082489101	0.8911821397785062
0.030585685990847444	0.03538193001235103	0.035381897030650866	0.8911821581067007	0.001939133615511921	0.0019391360345579777	0.0017945749122059667	0.0017945707137477314	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103220731574102	1.1032226868890607	0.0037337043292596525	0.0037337109467639445	0.030585685990847444	0.9265640881190517	0.9265640551373515	0.8911821581067007
0.030585685974997424	0.035381911879260396	0.0353819152010021	0.8911821760719822	0.0019391367712132427	0.0019391329306465124	0.0017945707867807858	0.00179457489085505	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032228982444647	1.1032205507922088	0.003733711662068293	0.0037337037174272982	0.030585685974997424	0.9265640879512427	0.9265640912729843	0.8911821760719822
0.030585685959465793	0.035381905559934326	0.0353819215568563	0.8911821936815231	0.0019391333609965213	0.001939136391624719	0.001794573997190755	0.0017945717311010148	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103220956974534	1.1032225220285723	0.003733705092097536	0.003733710388815474	0.030585685959465793	0.9265640992414574	0.9265641152383793	0.8911821936815231
0.030585685944245447	0.03538192393077887	0.03538190322181622	0.8911822109423672	0.001939135515036269	0.0019391342873416478	0.0017945728015818674	0.0017945729763636702	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219613874583	1.1032215469890674	0.0037337084913999395	0.0037337070889235154	0.030585685944245447	0.926564134873146	0.9265641141641834	0.8911822109423672
0.03058568592932537	0.03538190631657032	0.035381920871118425	0.8911822278614242	0.0019391351216344393	0.001939134729515988	0.001794572332543419	0.0017945734940738487	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219981176155	1.1032215390513629	0.003733708615708288	0.003733707062059407	0.03058568592932537	0.9265641341779945	0.9265641487325427	0.8911822278614242
0.030585685914699182	0.03538191587633175	0.03538191134575583	0.891182244445463	0.0019391343508076977	0.0019391355481495453	0.0017945736681854135	0.0017945722061397033	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032213898027916	1.1032221755884961	0.0037337065569474012	0.0037337092163349586	0.030585685914699182	0.9265641603217948	0.9265641557912189	0.891182244445463
0.030585685900362775	0.03538191536549925	0.03538191189030672	0.8911822607011158	0.0019391355541828748	0.0019391343916341495	0.0017945724564065683	0.0017945734646812599	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032221172405694	1.1032214758139358	0.0037337090188641346	0.0037337068480407178	0.030585685900362775	0.9265641760666151	0.9265641725914225	0.8911822607011158
0.030585685886310814	0.03538191025398507	0.035381917034871785	0.8911822766348845	0.0019391346780643854	0.0019391353136844476	0.0017945731316283788	0.0017945728352961735	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221672400108	1.1032219477698137	0.003733707513360559	0.003733708445312826	0.030585685886310814	0.9265641868888695	0.9265641936697563	0.8911822766348845
0.030585685872537148	0.035381916568568796	0.03538191075268429	0.8911822922531432	0.0019391350395784668	0.0019391349971927992	0.001794573136126956	0.0017945728757268568	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221791165216	1.1032218555832896	0.003733707915305324	0.003733708133319755	0.030585685872537148	0.926564208821712	0.9265642030058274	0.8911822922531432
0.03058568585903602	0.03538191232675056	0.0353819150262572	0.8911823075621398	0.00193913520692403	0.0019391348739782135	0.001794572787071299	0.0017945732688221454	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219567621437	1.1032217160386772	0.0037337084757461756	0.003733707661049512	0.03058568585903602	0.9265642198888904	0.926564222588397	0.8911823075621398
0.03058568584580214	0.03538191351398986	0.035381913870143854	0.8911823225679981	0.0019391348561804604	0.0019391352679788702	0.001794573250953541	0.0017945728481074442	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221728814593	1.1032219695226482	0.0037337077042879046	0.0037337085189324114	0.03058568584580214	0.926564236081988	0.926564236438142	0.8911823225679981
0.030585685832830424	0.03538191471433072	0.035381912700312684	0.8911823372767204	0.0019391352223406494	0.001939134944219192	0.0017945729809659798	0.0017945731604077455	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.103221929283514	1.1032217940844757	0.003733708382748395	0.0037337079251851717	0.030585685832830424	0.9265642519910511	0.926564249977033	0.8911823372767204
0.030585685820115577	0.03538191266447554	0.03538191478007338	0.8911823516941902	0.0019391350659240614	0.0019391351421967178	0.0017945730752027284	0.001794573107645906	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032218674762688	1.1032218804268363	0.003733708173569967	0.003733708217399446	0.030585685820115577	0.9265642643586658	0.9265642664742636	0.8911823516941902
0.030585685807652467	0.03538191436342906	0.035381913110433205	0.8911823658261755	0.001939135086432777	0.0019391351624259898	0.0017945731833618635	0.0017945730401404346	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032218535898466	1.1032219183625538	0.0037337081265732116	0.0037337083457878533	0.030585685807652467	0.9265642801896046	0.9265642789366086	0.8911823658261755
0.030585685795436145	0.03538191365761552	0.03538191384497964	0.8911823796783286	0.0019391352109431694	0.001939135077846917	0.001794573058674525	0.001794573204676437	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219389961742	1.103221856529312	0.0037337084156196065	0.0037337081365214422	0.030585685795436145	0.9265642933359441	0.9265642935233083	0.8911823796783286
0.030585685783461724	0.03538191350223872	0.035381914028520395	0.8911823932561904	0.0019391351099976235	0.0019391352179330852	0.0017945731926932087	0.001794573109717353	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032218811110206	1.1032219375207692	0.0037337082197149768	0.003733708410626294	0.030585685783461724	0.9265643067584292	0.9265643072847108	0.8911823932561904
0.030585685771724422	0.03538191413611398	0.03538191342225139	0.8911824065651928	0.001939135205747534	0.001939135160548757	0.0017945731658628266	0.001794573174833903	0.02	295.4761904761905	17.38095238095238	295.4761904761905	17.38095238095238	0.05	1.1032219286432294	1.1032219126373275	0.003733708380581437	0.0037337083264115836	0.030585685771724422	0.9265643207013068	0.9265643199874442	0.8911824065651928
