cdc2k	p-cyclin_cdc2-p	cyclin	p-cyclin	cdc2k-P	p-cyclin_cdc2	total_cyclin	total_cdc2
0.000728036158774868	0.2650860010683551	0.00010300914994335663	0.009201515432186237	0.7280299939724849	0.006155968856076668	0.28054649450656133	1.0000000000556915
0.0007194203549423344	0.27326863297848863	0.00010424309844492151	0.009859485329648237	0.7194137483522263	0.006598198373819587	0.28983055978040134	1.0000000000594766
0.000711267079329149	0.2809450763526764	0.00010543843046907882	0.010570359304018945	0.7112599877534899	0.007083668881189152	0.2987045429683536	1.0000000000666844
0.0007036254004842839	0.2880537176807691	0.00010658403193065131	0.011347672693869866	0.7036177682294606	0.0076248887721051106	0.3071328631786747	1.0000000000828193
0.0006965595688924813	0.2945119375337466	0.00010766583808872756	0.01221048968834842	0.6965513219600525	0.008240181037036994	0.3150702740972207	1.0000000000997284
0.0006901565796157696	0.30020451792457775	0.00010866549659351542	0.013186765448310515	0.690147615871397	0.008957709749215621	0.32245765861869746	1.0000000001248062
0.000684539649754634	0.3049619578173851	0.00010955819004994191	0.014319765162663778	0.6845298209034774	0.009823681774824834	0.32921496294492364	1.0000000001454419
0.0006798939328682072	0.3085168130671747	0.00011030821944622255	0.015681185983659668	0.679883008509862	0.010920284629320402	0.335228591899601	1.0000000001392255
0.0006765214079000828	0.31040373772420865	0.00011086010537750099	0.017401262740288324	0.6765089945692021	0.012410746426785324	0.34032660699665984	1.0000000001280962
0.0006749764166069728	0.309688249056441	0.00011111697803455774	0.01974931343531275	0.6749617412518634	0.0146750334089773	0.3442237128787656	1.0000000001338887
0.000676485188236603	0.30400935790001976	0.00011087486516801118	0.023405918028968874	0.6764663442732327	0.01884781277504022	0.3463739635691968	1.0000000001365292
0.0006848680699007355	0.28413354116425704	0.00010953270870181015	0.030845092704844604	0.6848377413991416	0.030343849501255314	0.3454320160790587	1.0000000001345546
0.0007292353211374252	0.1385016757980955	0.0001029771256662003	0.06490553315446924	0.7291037726560518	0.13166531636347922	0.3351755024417101	1.000000000138764
0.0008765341176311799	0.005085539023160682	8.563329583057665e-05	0.1557752270603416	0.8764165987069661	0.11762132829211898	0.2785677276714518	1.0000000001398772
0.0009391215499152796	0.011897866865406379	7.988103371206045e-05	0.1413963558918445	0.9390734934077585	0.048089518316824974	0.20146362210778793	1.000000000139905
0.000955874947535679	0.023517998820908225	7.846580422892056e-05	0.1004736294140472	0.9558552813388724	0.019670845031033727	0.14374093907021804	1.0000000001383502
0.0009538852818485117	0.03705446746341315	7.862352083246815e-05	0.06450919717324792	0.9538771604765344	0.008114486913257642	0.10975677507075118	1.0000000001350535
0.0009444040958170218	0.051017626132508175	7.941041826036012e-05	0.03938577636243378	0.9444004469412857	0.003637522965185472	0.09412033587838778	1.0000000001347962
0.0009321178064604915	0.06489654466065614	8.045612711945264e-05	0.023589714016834865	0.9321157379296403	0.002055599740487606	0.09062231454509807	1.0000000001372444
0.0009189090529242006	0.07856321332813633	8.161220501058218e-05	0.01426683147797894	0.918907429135247	0.0016104486224183252	0.09452210563354418	1.000000000138726
0.0009055078080334232	0.09198814495729331	8.281984184361569e-05	0.009020919810196888	0.9055061945030346	0.0016001528723244333	0.10269203748165824	1.000000000140686
0.0008921920250354457	0.10516256675198071	8.40557714338862e-05	0.006212105496570919	0.8921902548403189	0.0017549865258383768	0.11321371454582388	1.0000000001431735
0.0008790676532677542	0.11808188810024237	8.531061611796433e-05	0.004816925009795709	0.8790656521200997	0.001973392270078751	0.12495751599623478	1.0000000001436884
0.0008661761717686553	0.13074227963627835	8.658032025858465e-05	0.004227470653633996	0.8661739417626912	0.0022176025728251857	0.13727393318299613	1.0000000001435634
0.000853535353936846	0.1431397332999359	8.78625333214192e-05	0.004093067227970945	0.8535328675608412	0.002473863928781065	0.14979452699000934	1.0000000001434948
0.0008411544419191338	0.155269645169416	8.915574803710635e-05	0.004215204914410284	0.8411516921620859	0.0027375083701392097	0.16231151420200257	1.00000000014356
0.0008290400524676918	0.16712655694357362	9.045852926795828e-05	0.0044830761762760865	0.8290370331186119	0.003007370028958524	0.17470746167807616	1.0000000001436118
0.0008171984448419319	0.1787039563256858	9.17692989764366e-05	0.004835649183071282	0.8171951494429627	0.0032836959303061057	0.18691507073803967	1.0000000001437965
0.0008056364809033421	0.1899940900549474	9.308631694437164e-05	0.0052399056273149175	0.8056329021122438	0.003567371496077371	0.19889445349528403	1.0000000001441718
0.0007943621015645027	0.20098775900167934	9.440752048619511e-05	0.005678553966331406	0.7943582307886482	0.0038596482525661965	0.21062036874106313	1.0000000001444582
0.0007833846460557079	0.21167407137305264	9.573047132762708e-05	0.006143162930422394	0.7833804731592692	0.004162070966282822	0.22207503574108547	1.0000000001446603
0.0007727151477144917	0.22204012998922334	9.705238132203758e-05	0.0066303950961612845	0.7727106607088071	0.004476494298951329	0.23324407176565803	1.0000000001446963
0.0007623666734096439	0.2320706253531863	9.836983994587245e-05	0.007139963856691507	0.7623618580765417	0.0048051500416544015	0.24411410909147807	1.000000000144792
0.000752354752710853	0.24174729408664708	9.967904709609148e-05	0.007673583542178195	0.7523495921139943	0.005150759191581117	0.25467131586750247	1.0000000001449332
0.0007426979450953486	0.2510481845722851	0.00010097526178856686	0.008234499684724363	0.7426924189245352	0.005516698702911482	0.26490035822170954	1.000000000144827
0.0007334186131114687	0.2599466369234424	0.00010225302638407485	0.00882738846685026	0.7334126967816428	0.005907247826344377	0.2747835262430211	1.000000000144541
0.0007245439946963729	0.26840984147024893	0.00010350574699278271	0.009458532286761336	0.7245376580780648	0.006327956602066042	0.28429983610606907	1.000000000145076
0.0007161077196833526	0.2763967533146405	0.00010472546133387981	0.010136265440653104	0.7161009252656012	0.0067862138469374925	0.29342395806356497	1.0000000001468627
0.0007081520807850195	0.28385489086292737	0.00010590241411547034	0.010871786437529861	0.7081447809102803	0.007292176295097746	0.30212475600967037	1.0000000001490903
0.0007007315425597572	0.29071525188842684	0.00010702443066066488	0.011680553552517	0.7007236750872904	0.007860341633741939	0.3103631715053464	1.0000000001520188
0.0006939182611456179	0.2968840203739255	0.00010807594397079287	0.012584646436217265	0.6939097423469746	0.00851231916779986	0.31808906192191333	1.0000000001498455
0.0006878116345925099	0.30222770021817574	0.00010903636696506268	0.01361712887827469	0.6878023467405835	0.00928214154240123	0.32523600700581673	1.000000000135753
0.0006825554514860124	0.30654492891492374	0.00010987719993139786	0.014830433023471779	0.6825452194235874	0.010227296330681292	0.33171253546900814	1.0000000001206781
0.0006783722191808641	0.3095066368749394	0.00011055637364065519	0.01631438730576156	0.6783607614110192	0.011454229616011443	0.3373858101703531	1.0000000001211506
0.0006756403040149211	0.3105107051077772	0.00011100575662500522	0.01823987344503216	0.6756271156666452	0.013186539043506954	0.3420481233529412	1.0000000001219445
0.000675099814337808	0.30825046190036426	0.00011109848695239166	0.020985369922086012	0.6750838247173392	0.01599061368326222	0.3453375439926648	1.0000000001153033
0.0006785757381706605	0.2989418693776857	0.00011053727213445057	0.025624614639807686	0.6785539193619086	0.02182563563955106	0.34650265692917886	1.0000000001173162
0.0006933033237773427	0.2622441703965093	0.00010821658801349778	0.037191270357308126	0.693259549621725	0.04380297676970256	0.34334663411153354	1.0000000001117142
0.0007935508190601539	0.016570326697472857	9.466607982516166e-05	0.1140313234179073	0.7933617186531513	0.1892744039441889	0.31997072013939426	1.0000000001138734
0.0009099618516847659	0.006937645076487461	8.246218204915898e-05	0.15745780332232392	0.9098796460635075	0.08227274712223208	0.2467506577030926	1.0000000001139118
0.0009492583141225847	0.01615592520891178	7.90201032300924e-05	0.12553699712634347	0.9492246625884979	0.03367015400234726	0.17544209644083267	1.0000000001138796
0.0009564839703936727	0.028805488809013912	7.841281600346263e-05	0.08490231316971071	0.9564702013245671	0.01376782601322357	0.12755404080795169	1.0000000001171985
0.0009506438029922732	0.04262094479073185	7.889038031735622e-05	0.053193209219913204	0.9506380033797392	0.005790408145217288	0.1016834525361797	1.0000000001186806
0.0009396911862269663	0.056579989294903085	7.980818685655042e-05	0.03212069664928782	0.9396883820928892	0.0027919375491659245	0.09157243168021337	1.000000000123185
0.0009268986612272966	0.07038084983239681	8.090894355529964e-05	0.01924238359825985	0.9268968526375523	0.0017953989953150634	0.09149954136952702	1.0000000001264915
0.0009135603113595954	0.08395268911927291	8.208993473037289e-05	0.011791423356122321	0.9135587229214305	0.0015750277769097153	0.09740123018703534	1.0000000001289726
0.0009001731642394219	0.09727828605933996	8.331060203997747e-05	0.00767603469346064	0.9001715008641646	0.0016500400450234485	0.10668767139986403	1.0000000001327674
0.0008869260907173884	0.11035133556225189	8.455483537983553e-05	0.005526897721202832	0.8869242400711022	0.0018374984076137055	0.11780028652644825	1.000000000131685
0.0008738915738575471	0.12316773764364133	8.581595131318745e-05	0.00450898366668806	0.8738894920620063	0.0020688788496717268	0.1298314161113143	1.000000000129177
0.0008610987238940029	0.13572365989876412	8.709082366785761e-05	0.004132907351173246	0.8610963923779121	0.002318849127032779	0.14226250720063802	1.0000000001276028
0.0008485607865284081	0.14801489408420782	8.837760250436939e-05	0.004118726964238342	0.8485581957712393	0.0025783494826534473	0.15480034813360394	1.0000000001246292
0.0008362855399827237	0.1600365216658582	8.967480966315725e-05	0.004308913740187657	0.836282683331361	0.0028445095862534063	0.16727961980196243	1.0000000001234552
0.000824279286858039	0.17178268596873378	9.09809760182012e-05	0.004615991163455535	0.8242761581116144	0.0031168767554536816	0.1796065348636612	1.00000000012266
0.0008125484501070597	0.18324640205186482	9.22944738810512e-05	0.004992075485959184	0.8125450425091454	0.003396007111465836	0.19172677912317088	1.0000000001225828
