inactive cycE_cdk2	pRB	AP-1	active cycE_cdk2	E2F	Phosphorylated pRB	Values[F6]
1.2117936307982842	9.772217001984346	0.3511655320823136	2.3294398438841038e-14	0.42724348411421686	1.1291203993034583e-06	0.044
1.2722155930885541	10.087311455176733	0.35961924941674633	1.0804213248921325e-14	0.4018946002914784	1.0216704474618686e-06	0.044
1.33064765947495	10.374947452887335	0.36726848918243954	5.316766894034679e-15	0.37833345796043216	9.244456795866811e-07	0.044
1.387188934692072	10.637125691838694	0.374189807541936	2.770229327517556e-15	0.35645655252127045	8.364730573204674e-07	0.044
1.4419354403818798	10.875723124190458	0.38045247537575266	1.5350365899988954e-15	0.33615916389004447	7.568721298473827e-07	0.044
1.49497946349893	11.092494272170626	0.38611917156852466	8.953089320358577e-16	0.3173377950358606	6.848462286433468e-07	0.044
1.5464091576681798	11.289074538832539	0.39124661032038577	5.455582417065543e-16	0.29989181889187794	6.196744962982876e-07	0.044
1.5963083287150084	11.466984828218372	0.3958861087616774	3.5004585652357775e-16	0.2837245619401088	5.607046731825375e-07	0.044
1.6447563540071077	11.627636985508934	0.4000841005522988	2.400365338866733e-16	0.26874398426499846	5.073465699936183e-07	0.044
1.691828198412334	11.77233970732064	0.40388260060508063	1.6956331786874175e-16	0.25486306941017234	4.5906616135870786e-07	0.044
1.7375944991316161	11.902304671349873	0.40731962558525103	1.2585780033978166e-16	0.24200000566618873	4.153802408173924e-07	0.044
1.7821216986626505	12.018652706822898	0.4104295743939812	9.878789017106948e-17	0.2300782179852718	3.758515850937838e-07	0.044
1.8254722102920053	12.12241987940951	0.41324357244449816	7.997431867245997e-17	0.21902629397149698	3.400845782403634e-07	0.044
1.8677046044013974	12.21456340296208	0.4157897831749062	6.998195628491543e-17	0.20877783595239702	3.0772125200348575e-07	0.044
1.9088738067536912	12.29596731843981	0.41809368991790163	6.230961825218321e-17	0.19927126297137057	2.784377034434207e-07	0.044
1.9490313021984746	12.367447901932845	0.4201783509466287	5.730366692316034e-17	0.19044958032436562	2.519408529559103e-07	0.044
1.988225338914176	12.42975877904412	0.42206463024933843	5.5074992875348014e-17	0.18226012978434777	2.279655111418326e-07	0.044
2.0265011296053594	12.483595734360375	0.42377140634333954	5.463694009242091e-17	0.17465433030418753	2.0627172479070056e-07	0.044
2.063901047100707	12.5296012134211	0.42531576121744624	5.642016994339999e-17	0.16758741637518598	1.8664237514432493e-07	0.044
2.1004648125596734	12.568368520623821	0.42671315129426163	6.066067137863002e-17	0.16101817931126916	1.6888100510002263e-07	0.044
2.1362296751015553	12.600445721008604	0.4279775621233461	6.759652488331743e-17	0.15490871523789737	1.5280985291353916e-07	0.044
2.1712305821299887	12.626339256954877	0.4291216483532604	7.806728477763197e-17	0.1492241824253976	1.3826807310802728e-07	0.044
2.205500339972063	12.646517292855785	0.43015686038354034	9.330012604819842e-17	0.14393256975106256	1.251101266794716e-07	0.044
2.239069764719323	12.661412802165787	0.4310935589641281	1.1537917919403355e-16	0.13900447740648328	1.1320432449231664e-07	0.044
2.271967823353169	12.671426411898274	0.4319411188892607	1.4750007135735075e-16	0.13441291046147144	1.0243150931510162e-07	0.044
2.3042217653841	12.676929019933818	0.4327080228235484	1.9478936255520604e-16	0.1301330855126543	9.268386323287101e-08	0.044
2.335857245334261	12.678264200395569	0.4334019461995471	2.656103432910855e-16	0.12614225036117932	8.386382859862364e-08	0.044
2.366898436469656	12.67575041208174	0.43402983403529344	3.737202666992617e-16	0.12241951643973019	7.588313166322746e-08	0.044
2.3973681362176897	12.669683024321186	0.43459797044340553	5.422212123825611e-16	0.11894570359097915	6.866189910928406e-08	0.044
2.427287863756923	12.660336174207838	0.4351120415239818	8.108224124766222e-16	0.11570319663968046	6.212785872685348e-08	0.044
2.4566779502502176	12.64796446825009	0.43557719227319736	1.2489939333218393e-15	0.11267581318251126	5.6215616168005864e-08	0.044
2.485557622208649	12.632804540868756	0.4359980780761147	1.9807972797344042e-15	0.10984868194600975	5.08660006311746e-08	0.044
2.5139450784575432	12.615076481346232	0.4363789112993151	3.2325943477730105e-15	0.10720813105662871	4.602547297693858e-08	0.044
2.5418575611620886	12.594985140066228	0.43672350344968225	5.426141733718419e-15	0.10474158555955614	4.1645590490344365e-08	0.044
2.569311421350513	12.57272132411998	0.43703530332130014	9.363774667968643e-15	0.1024374735325502	3.768252321306942e-08	0.044
2.5963221793518154	12.548462891622693	0.4373174315120688	1.660480297922955e-14	0.10028514015942036	3.40966175873449e-08	0.044
2.6229045805385045	12.522375753352366	0.4375727116562188	3.02556607181074e-14	0.09827476915405342	3.0852004295691484e-08	0.044
2.6490726467441665	12.494614789644451	0.43780369868254554	5.658007521050928e-14	0.09639731094936205	2.791624867162351e-08	0.044
2.674839723695661	12.46532468988246	0.43801270438709433	1.0856102106899776e-13	0.09464441711171911	2.526004624601464e-08	0.044
2.700218524781559	12.434640721229849	0.4382018205691617	2.1366250058056931e-13	0.09300838045496075	2.285697243513071e-08	0.044
2.725221171450762	12.402689432785376	0.43837293996683935	4.3097770991023295e-13	0.0914820803797218	2.068331089717483e-08	0.044
2.7498592305136214	12.36958930076511	0.4385277752008887	8.910102699154503e-13	0.09005893298917975	1.8718026011982245e-08	0.044
2.774143748596506	12.335451319812044	0.43866787591429135	1.888323417030376e-12	0.08873284556668774	1.694302938653046e-08	0.044
2.798085283980614	12.300379545151992	0.438794644281955	4.098430881424305e-12	0.08749817503519641	1.5344092287552056e-08	0.044
2.8216939360390723	12.264471589875102	0.4389093489957414	9.120328474739985e-12	0.08634969004553723	1.3913385590195292e-08	0.044
2.842858044213369	12.22781908117972	0.39714160234874185	2.0762714343382916e-11	0.08528253637311388	1.2655640838164728e-08	0.0
2.859764889101125	12.190508079194363	0.3593485821098815	4.817506080970101e-11	0.08429220532638783	1.1603466726355824e-08	0.0
2.8728398495675083	12.152619461551131	0.3251520431690553	1.134596432952528e-10	0.08337450489789704	1.0854382372677942e-08	0.0
2.8824678969476363	12.11422927660153	0.2942097351905789	2.7026264102942077e-10	0.08252553341563931	1.066096129961967e-08	0.0
2.8889974303961554	12.075409067963568	0.26621197714573985	6.489609362695854e-10	0.08174165546291456	1.164956006900235e-08	0.0
2.892743747046549	12.036226172543845	0.2408785580661435	1.566314103714827e-09	0.08101947987062495	1.5350842548965662e-08	0.0
2.8939921823683306	11.996743993832593	0.21795593254568318	3.789728778532265e-09	0.08035583959296674	2.547986308785881e-08	0.0
2.8930009515079966	11.957022251322437	0.1972146832533106	9.1703125756059e-09	0.07974777330089934	5.1011363362459016e-08	0.0
2.890003719794272	11.917117205206171	0.17844722479495226	2.214548420997659e-08	0.07919250854091905	1.1351203675557545e-07	0.0
2.8852119267153777	11.877081851680382	0.16146572613970486	5.3270552163675965e-08	0.07868744632630142	2.644775047706718e-07	0.0
2.878816884050127	11.836966075766846	0.14610023074177986	1.2742457921134814e-07	0.0782301470451954	6.259180926032393e-07	0.0
2.870991663220756	11.796816729732837	0.132196955558968	3.026392760500083e-07	0.07781831759606953	1.4843138463756478e-06	0.0
2.8618927777422685	11.756677563595131	0.11961675194020233	7.127166072712334e-07	0.07744979970286404	3.5054482750187167e-06	0.0
2.8516616493489604	11.716588843526736	0.10823371297942011	1.6622874745337703e-06	0.07712255944197548	8.219107497220834e-06	0.0
2.840425812157805	11.67658629961177	0.09793391339674351	3.8355665026695025e-06	0.07683467817636049	1.9097065722203186e-05	0.0
2.828299740500188	11.636698635062274	0.0886142693360668	8.747340164751104e-06	0.07658434543476862	4.391438768700279e-05	0.0
2.8153850488269914	11.596941983292187	0.08018150666718998	1.9700694758558838e-05	0.07636985499466624	9.983973119177528e-05	0.0
2.8017695422617286	11.557307986636562	0.07255122746697329	4.3784783548073544e-05	0.07618960692682675	0.00022422644289319505	0.0
2.787524076608698	11.517738775326013	0.06564706533655555	9.59649730445536e-05	0.07604212143130519	0.0004970926175780781	0.0
2.772695209609755	11.478075546686089	0.05939992110076674	0.00020729449386041256	0.0759260764731936	0.0010871031708967838	0.0
2.7572898420279524	11.437955019913632	0.05374727124035736	0.0004410605892199032	0.07584039340781576	0.0023438246535195445	0.0
2.741244915814777	11.396605292028427	0.04863254213560329	0.0009238117439084343	0.07578441828359297	0.004978988872265455	0.0
2.724370052783533	11.352452693071298	0.04400454385850426	0.0019034016690923495	0.07575829076026372	0.010414301995901251	0.0
2.7062433342662366	11.302385806656217	0.0398169578467791	0.0038538793922728246	0.07576367357503239	0.02142971297498071	0.0
2.686031862730888	11.240429393961122	0.03602787333212613	0.007655634784762003	0.07580515840450033	0.04332452748558283	0.0
2.6622089737083634	11.15549181722103	0.0325993678831675	0.014879018648298735	0.07589290287599772	0.08587123345406429	0.0
2.632182357092335	11.027919520726373	0.0294971278650096	0.028157329495880956	0.07604741740998724	0.16625001134758732	0.0
2.592015065848175	10.825293007715771	0.02669010501685182	0.05146744080456663	0.07630787692911399	0.3124599533611706	0.0
2.5368264474912374	10.500174644572615	0.02415020571055672	0.08973142203732648	0.0767456355193066	0.564556404385376	0.0
2.4629251597950303	9.996770697270662	0.02185200978017734	0.1466875123450783	0.07748407240847972	0.9672161706731557	0.0
2.371986651273934	9.275007619799405	0.01977251610839213	0.22071858945621442	0.07872344428313864	1.5462724340056198	0.0
2.274075270612094	8.34650382339576	0.017890912423591882	0.3018381867910969	0.08076529783132697	2.2760394667047015	0.0
2.1840477370244185	7.289737782814961	0.016188367003670285	0.37529693952863336	0.08402941026037955	3.0696153340378287	0.0
2.112889997489742	6.21820976304036	0.014647840201819544	0.4302566229433277	0.08906190950012939	3.814951903331987	0.0
2.063139444049558	5.22868643401159	0.013253913908017728	0.4643792346557762	0.09653990128383344	4.4264904894003125	0.0
2.0313419111009456	4.374670492264043	0.011992637239401648	0.48138144785019027	0.10727145602191411	4.868038538907842	0.0
2.012392499171383	3.671305463936116	0.010851386915142078	0.4867041891153323	0.12216971646460235	5.143748097040479	0.0
2.0019909692961173	3.111677390289692	0.00981874091840637	0.4850626170774792	0.1421620402749145	5.2791002600667	0.0
1.9972172218150328	2.680151710666808	0.008884364180974864	0.47986347937427504	0.16799871607461211	5.306301722636459	0.0
1.9962864542545926	2.3596175873081098	0.008038905146404467	0.4734212027132103	0.1999678749122455	5.256537738300532	0.0
