hypoWCCn	hyperWCCc	hypoFRQc	VVDn	WC2c	vvd_mRNA	wc1_mRNA	hyperFRQn	frq_mRNA	wc2_mRNA	hyperWCCn	VVDc	hyperFRQc	L_WCC	WC1c	hypoWCCc	L_WCCVVDn	active_hypoWCCn	hypoFRQn	time	degraded_vvd_mRNA	degraded_wc2_mRNA	degraded_wc1_mRNA	degraded_frq_mRNA	degraded_L_WCCCVVDn	degraded_VVDc	degraded_hyperWCCc	degraded_hyperFRQc	degraded_WC1c	degraded_WC2c	degraded_VVDn	degraded_hyperWCCn	degraded_hyperFFCn	vvd_gene	degraded_active_hypoWCCn	T	Period	c_hypoFRQ_to_hyperFRQ	n_hypoFRQ_to_hyperFRQ	total_FRQ	total_FRQc	total_FRQn	total_VVD	total_WC1	total_WC2	total_WCCn	total_hyper_FRQ	total_hypoWCC	total_hypo_FRQ	total_hyperWCC	hyper_hypo_WCC
0.47086	0.49637400000000004	0.619449	0.0	6.11815	0.0	0.5218	0.07298	0.22321000000000002	0.6360980000000002	0.1573204	0.0	0.3681170000000001	0.0	0.039	0.42850000000000005	0.0	0.05281000000000001	0.39477400000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.6827503212293917	5.40934502603453	1.4553200000000002	0.9875660000000002	0.46775400000000006	0.0	1.6448644000000001	7.724014400000001	0.6809904000000001	0.441097	0.89936	1.0142230000000003	0.6536944000000001	0.7268439779398685
0.5039278967403085	0.4934949919364533	0.5820891240169827	0.0	5.998228688701597	0.0	0.4813876105798812	0.07064540599603118	0.24955540269639137	0.4592316264279717	0.13091855915025083	0.0	0.3523835752070171	0.0	0.03691947078850984	0.4281413294105255	0.0	0.055871982580596384	0.3775241972230335	-0.9999999999999994	0.0	1.261008147671485	1.1840246030533845	0.5124947070929532	0.0	0.0	0.02477512218952159	0.0972720507705712	0.005111183848035839	0.5158595748826867	0.0	0.007208559940973283	0.01939830314296734	1.0	0.06999095353568557	0.9999999999999994	0.0	1.6518622460624592	5.343931313017617	1.3826423024430645	0.9344726992239999	0.44816960321906474	0.0	1.6492742306066444	7.610583448519732	0.6907184384711555	0.4230289812030483	0.932069226150834	0.9596133212400162	0.624413551086704	0.669921861561018
0.5388792016564523	0.4841249155195517	0.5582195822095376	0.0	5.846616468341852	0.0	0.4799862071007205	0.06801639538955366	0.312313277528806	0.45329988319585895	0.10532735140921982	0.0	0.3370288523457139	0.0	0.03719525042748501	0.42280944370330015	0.0	0.05962936842252226	0.3606167185282365	-1.999999999999998	0.0	2.398407169263686	2.336191866723482	1.1269756776481212	0.0	0.0	0.049239597345306196	0.190320858889138	0.010097503743583007	1.019197752751564	0.0	0.013105983352827014	0.03812197536140776	1.0	0.14444718520288044	1.999999999999998	0.0	1.6562961251665576	5.301908701025077	1.3238815484730417	0.8952484345552514	0.4286331139177902	0.0	1.6479655311385315	7.457386749052898	0.7038359214881945	0.40504524773526757	0.9616886453597525	0.918836300737774	0.5894522669287716	0.6129346226275417
0.5722574610905914	0.4701470919213961	0.5497447364763921	0.0	5.705969102072964	0.0	0.48153825627260627	0.06530072394487668	0.3928394849948402	0.45255249082187543	0.08267119954260449	0.0	0.3232095252035125	0.0	0.038129692774617197	0.41676415147653173	0.0	0.06354566169847824	0.3453282523012379	-2.999999999999999	0.0	3.5306146689911695	3.48990803116778	1.899111375537562	0.0	0.0	0.07311090817989947	0.2794063937575848	0.015180103124154217	1.5101035551539796	0.0	0.017790895723188944	0.05611935351939484	1.0	0.22390024073683767	2.999999999999999	0.0	1.7008927448231583	5.288276016552975	1.2835832379260192	0.8729542616799044	0.4106289762461146	0.0	1.643515258504219	7.311354667802565	0.7184743223316741	0.38851024914838916	0.9890216125671231	0.89507298877763	0.5528182914640006	0.5589547128592014
0.6021377642395728	0.45363883296927043	0.5562861362446131	0.0	5.576016965366881	0.0	0.4832618440821548	0.06270680464811572	0.48178360121076796	0.45202247783438027	0.06390331036596764	0.0	0.31191163845589437	0.0	0.039118669497712116	0.41009974635327157	0.0	0.06726784947229765	0.33275477843783746	-3.999999999999999	0.0	4.66131455519423	4.6476810790394945	2.8589479906937454	0.0	0.0	0.09621245215744934	0.36508178843835126	0.02039447631128418	1.9895153675769233	0.0	0.021438408656682555	0.07339538234253308	1.0	0.3083095249193776	3.999999999999999	0.0	1.7834734830623336	5.306517854084858	1.2636593577864608	0.8681977747005075	0.39546158308595325	0.0	1.636166172898092	7.173064468767261	0.7333089240778381	0.37461844310401005	1.0122375105928443	0.8890409146824506	0.5175421433352381	0.5112852842532238
0.6275139423387973	0.43615262675342503	0.5760638868500793	0.0	5.455931235577142	0.0	0.4848494855771576	0.06042397878934203	0.5703389483376416	0.45158258420242603	0.049088707809513875	0.0	0.3038407378570283	0.0	0.04008236901461399	0.40277553352382184	0.0	0.07058519025337899	0.3236911562518876	-4.999999999999996	0.0	5.7908014063873345	5.809452552527038	4.017788420951943	0.0	0.0	0.11845876436663477	0.4481301091874737	0.025740950827612692	2.45830586479039	0.0	0.024247365497961	0.09000913747761187	1.0	0.39727573164386976	4.999999999999996	0.0	1.895940257758145	5.356998376098038	1.2640197597483371	0.8799046247071075	0.38411513504122957	0.0	1.626198369693551	7.042047236256078	0.7471878404016901	0.3642647166463704	1.0302894758626189	0.8997550431019669	0.48524133456293894	0.4709757266584388
0.648039762021757	0.4187545691972997	0.6062659428521131	0.0	5.345017808601851	0.0	0.48622123378280013	0.05860521431123053	0.651125994054808	0.45123946317529845	0.03782607288705037	0.0	0.29937404901771264	0.0	0.04100531414981227	0.3949917206040673	0.0	0.07339032321985664	0.3185751581043613	-5.999999999999994	0.0	6.9193083458437386	6.974784731837998	5.369670910643824	0.0	0.0	0.13982938924046198	0.5294811725554632	0.031214872704741287	2.9172834876754568	0.0	0.026406545763980313	0.10606624403369115	1.0	0.4901980591257181	5.999999999999994	0.0	2.025111878739507	5.435952446356172	1.2828203642854175	0.9056399918698257	0.37718037241559194	0.0	1.6140077620798432	6.918020256531881	0.7592561581286639	0.3579792633289432	1.0430314826258242	0.9248411009564745	0.45658064208435006	0.43774387416850696
0.663769575543765	0.40214016020231924	0.6435550686460452	0.0	5.242662069261462	0.0	0.4873476761290039	0.05735511731408496	0.7192527629930465	0.4509948483946562	0.029576313055142068	0.0	0.29855884048091114	0.0	0.04188097456431835	0.38703703218401875	0.0	0.07564659006009071	0.31748162678285674	-6.999999999999995	0.0	8.047080975394563	8.143117585788238	6.895089635839843	0.0	0.0	0.1603474255200862	0.6101216015333629	0.03681025385602231	3.367201309988314	0.0	0.028080150503559973	0.12170729636310883	1.0	0.5863861638390699	6.999999999999995	0.0	2.1555384781419393	5.5353670544213385	1.316950653223898	0.9421139091269565	0.3748367440969417	0.0	1.6000506456096544	6.800831740306798	0.7689924786589979	0.35591395779499607	1.0508066077277838	0.9610366954289018	0.4317164732574613	0.41084293730412047
0.6749420500954865	0.38674485585465335	0.6845786614931778	0.0	5.148303568058574	0.0	0.488224333158849	0.056724795662839736	0.7723520744327652	0.45084459137509514	0.023855883977518918	0.0	0.301154917024144	0.0	0.04270572538505577	0.3791885549030367	0.0	0.07735914904059692	0.32016523855343326	-7.999999999999991	0.0	9.17436130352583	9.313853426780938	8.565922605417406	0.0	0.0	0.18006381389499265	0.691010615042105	0.0425204424500518	3.8087625901649957	0.0	0.029406242636682834	0.13709394416008802	1.0	0.6851322127837964	7.999999999999991	0.0	2.273177765974494	5.6441849602496275	1.3626236127335951	0.9857335785173219	0.37689003421627304	0.0	1.5847962192563483	6.690394061929865	0.7761570831136023	0.3578797126869837	1.054130604998523	1.004743900046611	0.4106007398321722	0.38951600293660715
0.6818155893710606	0.3728399490098673	0.7263258022417503	0.0	5.0614224922219755	0.0	0.48885914495212424	0.056713690943385166	0.8098934768525199	0.45078146601870367	0.020338323315436314	0.0	0.30670512125184474	0.0	0.04347760802203604	0.3716741837132431	0.0	0.07855151641450345	0.3261353506130429	-8.999999999999996	0.0	10.301376556163689	10.486400832092476	10.34981038792644	0.0	0.0	0.19904679626337832	0.7730115434600868	0.048338419288947485	4.242624745865778	0.0	0.030502333401920698	0.15239454978977215	1.0	0.7857490928883152	8.999999999999996	0.0	2.3681567470317604	5.750557672901412	1.415879965050023	1.033030923493595	0.3828490415564281	0.0	1.5686971698461467	6.586642054046086	0.7807054291010002	0.3634188121952299	1.0534897730843038	1.052461152854793	0.39317827232530367	0.373215082263395
