CDC6	SIC1	CDC14	CLB2	CLB5	NET1	RENTP	CDC6P	SIC1P	CDH1	PDS1	CDC20i	SWI5	NET1P	F2P	C5P	F5P	C2P	C2	F5	IEP	ORI	PPX	CDC15	CLN2	BUD	SPN	TEM1GTP	ESP1	CDC20	CDH1i	SWI5P	RENT	F2	C5	MASS	BCK2	CDC14T	CDC15i	CDC6T	CKIT	CLB2T	CLB5T	CLN3	IE	MCM1	NET1T	PE	SBF	SIC1T	TEM1GDP	Values[D]	Values[mu]	Values[Vdb5]	Values[Vdb2]	Values[Vasbf]	Values[Visbf]	Values[Vkpc1]	Values[Vkpf6]	Values[Vacdh]	Values[Vicdh]	Values[Vppnet]	Values[Vkpnet]	Values[Vdppx]	Values[Vdpds]	Values[Vaiep]	Values[Vd2c1]	Values[Vd2f6]	Values[Vppc1]	Values[Vppf6]	Values[F]
0.10758000000000001	0.022877600000000005	0.46834400000000004	0.1469227	0.051801400000000004	0.018645	0.6	0.015486	0.00641	0.9304990000000001	0.025612000000000003	1.4720440000000001	0.95	0.970271	0.027393800000000003	0.006878000000000001	7.910000000000001e-05	0.024034	0.23840400000000003	7.240000000000001e-05	0.10150000000000002	0.000909	0.12317900000000001	0.6565330000000001	0.0652511	0.008473000000000001	0.030000000000000002	0.9	0.301313	0.444296	0.0695	0.020000000000000004	1.04954	0.23605800000000002	0.070081	1.2060190000000002	0.06512502600000002	2.117884	0.343467	0.38666930000000005	0.7553539000000001	0.6728125000000001	0.1289119	0.06694509131879892	0.8985000000000001	0.46900761821107984	2.638456	0.6986870000000002	0.004913738759040801	0.3686846000000001	0.1000000000000001	101.21846007568689	0.007701635339554948	0.08108736	0.441844	0.5908263458114359	1.7753815999999998	0.24226958712032795	0.2663495285233921	0.3846752	0.05168441222637597	0.419537	0.4871349532762	0.8946186673169543	0.13607916	0.01469227	0.09724769917563966	0.11193996917563967	1.873376	1.873376	0.4586134093959288
0.3083215772533082	0.1112925260723602	0.5054827796327532	0.013153577528994126	0.005456304767129425	0.017351161456240126	0.43738260736302137	0.0092828405741685	0.00401814816684496	0.9992411214325577	0.016682365180636635	1.0700747232101888	0.8987438908191178	1.0246961107172017	0.006136775254203488	0.003252731454459561	7.4699563608370944e-06	0.006950004007233489	0.23103602628093445	0.00014597745820936933	0.044904179290868505	0.09587685678111148	0.11354505913387353	0.6320662007465984	0.06069449072955246	0.01663486030168468	0.054044446162491676	0.7822664641568168	0.37839765203163966	0.3956833177880383	0.0007578885176103304	0.007961317979763845	1.1638004671919748	0.17106726141387466	0.11145851251432533	1.2153431781718977	0.06562853162128246	2.1066658541877494	0.36793379925340164	0.4949619019101251	0.9629698504062831	0.4283436444852402	0.12032099615048451	0.06737548849227824	0.9550958207091316	0.008654957406129371	2.643230346728438	0.6216023479683603	0.035428096861413474	0.468007948496158	0.21773353584318336	101.21846007568689	0.007701635339554948	0.07330933084608612	0.46204894624122883	0.555689881009009	0.705228620231953	0.07233092059415545	0.07166168669768158	0.4143862237062026	0.00904451196693751	0.3906351774016205	0.47305983891996345	0.9401630883595523	0.12910630841490997	0.0013153577528994126	0.03228791230485539	0.033603270057754805	2.021931118531013	2.021931118531013	0.4586134093959288
0.5133393547995959	0.27414373503665823	0.4757846661348074	0.0028418512750841454	0.0007881648210583302	0.018739534145320043	0.41596705404758477	0.009071762740243279	0.005046470982643069	0.9996064560949739	0.012588366755786992	0.7599956004769559	0.839193056587792	1.008393466080308	0.001882806580195416	0.0021955205857624085	2.895844227303961e-06	0.0033675941724296827	0.17735790198401616	0.00014157084152610421	0.014002766987400233	0.0988715524402999	0.11038736073976994	0.602554810434483	0.06384831267161585	0.019668262154655797	0.05496550260812025	0.6792051055448505	0.4462809424195622	0.33301745432342694	0.0003925637063545705	0.002907163511701101	1.204763535913453	0.0867580265278715	0.11053075202438035	1.2247394450078903	0.06613593003042607	2.096515256095845	0.3974451895655171	0.6111964173336595	1.1838383921195497	0.27220818053959694	0.11365890411695449	0.06780808937568836	0.9859972330125999	0.001752233816505227	2.647863590186666	0.5537190575804379	0.07818939257992284	0.57264197478589	0.3207948944551495	101.21846007568689	0.007701635339554948	0.06328279269174832	0.4527952005865036	0.5581109966376673	0.6227348102006731	0.05419080971736869	0.052043842689622484	0.3906277329078459	0.0051765510008908834	0.38116208221930975	0.45503098092109684	0.9047898162595424	0.11658774910848435	0.00028418512750841453	0.027515053029809937	0.027799238157318353	1.9031386645392294	1.9031386645392294	0.4586134093959288
0.6678848616893046	0.4253453773945566	0.44962462641896545	0.001033988543198948	0.00047639659241371197	0.02026474566735425	0.39878364031333974	0.010492784582968387	0.006988840502145646	0.9995927464015404	0.010174502330315706	0.5428566363168393	0.7811392981705441	0.9943891662313039	0.0007933795328711257	0.0018615681981959808	2.2578399105016806e-06	0.0021717134445324634	0.12845104498664758	0.00013367559708136903	0.0035497453175952496	0.09568157409645396	0.11297602616842611	0.5704541158274785	0.07396517833733267	0.022617082668549095	0.0529548109928164	0.585164308774209	0.5001910958401771	0.27259277914018704	0.0004062831529281629	0.001104278393400907	1.238922348394545	0.04246569128097631	0.10629214133473838	1.2342083578520573	0.0666472513240111	2.08733061512685	0.4295458841725216	0.7217726505231122	1.392883336383929	0.1749158177882264	0.10876603956233993	0.06824289800900962	0.9964502546824049	0.0006305751128744207	2.652359900606543	0.4998089041598231	0.12358443526015749	0.6711106858608167	0.41483569122579117	101.21846007568689	0.007701635339554948	0.05361484466242992	0.44372601543164414	0.5691581644120858	0.6082719083455915	0.048029019239408534	0.04566663185331369	0.36969970113517236	0.005135900386266712	0.3889280785052783	0.43477762609374815	0.8437968641651746	0.10450226568409901	0.00010339885431989482	0.027423132146344075	0.02752653100066397	1.7984985056758616	1.7984985056758616	0.4586134093959288
0.791429135570975	0.5561785967506191	0.4167629661173235	0.00046112576707571035	0.0003799114613856494	0.02255738324903775	0.3776644884729897	0.012080377158186616	0.008940687124998094	0.99951671323128	0.00874722543582373	0.38973079358708584	0.7264955750279003	0.9719088995323715	0.0003747237936074652	0.0017391141562402822	2.0432188053155754e-06	0.0014868046979160804	0.09033930807705969	0.0001269662526033176	0.0008444205287916613	0.09144545183975719	0.11913240368955237	0.5358542172208294	0.09601807933955822	0.026089525039656752	0.05035190676728507	0.49846924355381633	0.541891444835003	0.21976915189802798	0.00048232597928301213	0.00044408063311321357	1.2845925537165608	0.021050097172076197	0.1033021863352689	1.243750478357506	0.0671625258313053	2.079020008306874	0.4641457827791706	0.825063343166254	1.5870500403083563	0.11371205950773514	0.10555022142430345	0.06867991834194276	0.9991555794712085	0.00028024622462687217	2.65672332497096	0.45810855516499704	0.262965317709903	0.7619866971421021	0.5015307564461838	101.21846007568689	0.007701635339554948	0.045163064303684476	0.43577205807721614	0.58946376086706	0.6036890061366057	0.04525357481836738	0.04276510961158883	0.34341037289385884	0.005733588314630802	0.4073972110686571	0.41231886818255103	0.7768351970264782	0.0939344989088568	4.611257670757103e-05	0.028625433779218112	0.028671546355925684	1.667051864469294	1.667051864469294	0.4586134093959288
0.8962374628506511	0.6636677111233291	0.3751588071974236	0.0002388954890886217	0.00044987412254689853	0.026059231672760367	0.3516434950347517	0.014935329677349946	0.011776211531366156	0.9991625303122156	0.008749857506413274	0.2814272460539545	0.6756777326054969	0.9385571058914782	0.00020493139599378994	0.0018811904783146976	2.115825176363125e-06	0.001128058473366284	0.06248486490112442	0.00012196146197137568	0.00020421241968279273	0.08715428877625157	0.1279784586288151	0.498613969687628	0.2047286746554496	0.032109646808263614	0.04764970600523784	0.41877333642613	0.5624027218327788	0.17538841107858794	0.0008365184583624622	0.0001928909495592029	1.3446979580573966	0.010767702431594353	0.10389755963718177	1.253366372519697	0.06768178411606365	2.0715002602895716	0.5013860303123722	0.9222695036427367	1.7671050997874194	0.07482445269116746	0.10635270152519109	0.06911915423261869	0.9997957875803173	0.00014499316200138217	2.6609577906563873	0.4375972781672212	0.9258430255004095	0.8448355961446824	0.5812266635738701	101.21846007568689	0.007701635339554948	0.03806214577257407	0.4289732737866744	0.6757792627962702	0.6019111639127089	0.04933952874316292	0.046231003926244636	0.31012704575793887	0.009244554079009284	0.4339353758864453	0.38750125321021406	0.7039722866443769	0.08504418342820622	2.3889548908862168e-05	0.03520241065493906	0.03522630020384792	1.5006352287896942	1.5006352287896942	0.4586134093959288
0.9850540684602733	0.7489909959100451	0.32571601357954133	0.0001414291214346116	0.00042366053664553494	0.031327663035789974	0.32138844181377657	0.019774927037943892	0.016181607801055896	0.9985152775430968	0.008561813058822075	0.20474390719682403	0.6286287038918863	0.8947593486021928	0.00012992419112103134	0.0023228857863605836	2.4483587255510756e-06	0.0009378707238165868	0.04288793491427913	0.00011797654705678827	5.37786199768932e-05	0.08300079900323548	0.13832084554816526	0.45878375194401566	0.3513780687041977	0.044561697490856644	0.04500195134728845	0.3464106797985074	0.5695244244469643	0.13891424730130536	0.0014837806923725405	9.230453915837814e-05	1.4175916555160135	0.00580065896527443	0.10671597973983957	1.2630566107100103	0.06820505697834055	2.064696110909331	0.5412162480559845	1.010880003560395	1.928917278435792	0.04989781791592578	0.10958295096862804	0.0695606094463052	0.9999462213800231	8.578748236284109e-05	2.665067108967772	0.4304755755530357	0.9696250926950448	0.918037274875397	0.6535893202014927	101.21846007568689	0.007701635339554948	0.03222627956820886	0.4232432481124345	0.7908788466366945	0.6011314329714769	0.055559224803074424	0.05158544848417033	0.2705728108636331	0.013920030326571298	0.46496253664449577	0.3603124765746384	0.6459529829767247	0.07772346056198495	1.414291214346116e-05	0.04410302782380376	0.044117170735947224	1.3028640543181653	1.3028640543181653	0.4586134093959288
1.0598304203451547	0.8161506772849494	0.27182812520035704	9.324597965754494e-05	0.00041006421120557356	0.03913401516570882	0.2886814056146911	0.0254997409590532	0.021333251460515974	0.9976313970144225	0.008466368760181158	0.15041275011195523	0.585143859160828	0.8432096266512776	8.766971007449552e-05	0.002877084733169166	2.836905602946293e-06	0.0007751984045171539	0.02948289328415658	0.00011450122674762508	1.7140285331270498e-05	0.07899347245496452	0.14909288592144496	0.4167766258546316	0.4865696266781265	0.0631418291074806	0.04246053944617999	0.28214569532830797	0.572779961494863	0.10939479788125843	0.0023676705917607343	4.9343522673244487e-05	1.498029931137307	0.003359055949792751	0.1100611301507784	1.2728217677095732	0.06873237545631695	2.0585394619523547	0.5832233741453685	1.0888942250964255	2.069574460414512	0.03379806332819853	0.11346561722750369	0.07000428765411214	0.9999828597146688	5.6544379030650724e-05	2.6690549785689845	0.42722003850513707	0.9803492080375187	0.9806802353180865	0.7178543046716922	101.21846007568689	0.007701635339554948	0.027503167661001346	0.41846177848795774	0.8973038848955228	0.6007459678372603	0.06078238669864857	0.05596539846894973	0.2274625001602856	0.01824170651600098	0.49727865776433483	0.3310176346732898	0.5981646090133679	0.07178421545682859	9.324597965754494e-06	0.05234040227257718	0.05234972687054293	1.087312500801428	1.087312500801428	0.4586134093959288
1.1214625165996526	0.8668231235883395	0.21702930230098355	6.749421579047726e-05	0.00040831222826099	0.05086635779397932	0.25518147260266444	0.03205710759048289	0.02716374103563099	0.9963490520210602	0.008449432603339167	0.11189420524039886	0.5449806872501656	0.7861192377124753	6.336446505148074e-05	0.003540936278092121	3.2688768621910338e-06	0.0006384880265538784	0.020443977779636954	0.00011138561238056954	7.406698421560029e-06	0.0751755311645212	0.159830035561858	0.37350685185293514	0.6091074746651982	0.08689164575662205	0.04004255099802852	0.22697490329266407	0.5734316881840209	0.08578425858565628	0.003650024862596573	2.963201881211267e-05	1.5807579207027342	0.0021217352803915737	0.1137524595330389	1.282662422743362	0.06926377082814154	2.052968695606382	0.6264931481470649	1.1558193784248212	2.1881821046661134	0.023335059767424362	0.1178163625286348	0.0704501924316951	0.9999925933015785	4.092217253697269e-05	2.6729249888118534	0.42656831181597915	0.9851239807788308	1.0323627262412922	0.773025096707336	101.21846007568689	0.007701635339554948	0.023725481373705004	0.4144072595962725	0.9941450584264083	0.6005399537263238	0.06527779320521278	0.05962382712238539	0.18362344184078686	0.022168242308723166	0.529490106685574	0.30027654633279266	0.5593284126004907	0.06701081379797366	6.749421579047726e-06	0.05983062295419648	0.05983737237577552	0.8681172092039342	0.8681172092039342	0.4586134093959288
1.1699871655640273	0.9019799593003093	0.16522129250023898	5.2954996202452177e-05	0.00041671263341431456	0.06882138977265727	0.2224629182769829	0.03951671031786343	0.033704241788073165	0.9943735419120079	0.008491347485542334	0.08456825068583437	0.5078960018115671	0.7251524679249229	4.955183246034988e-05	0.00433678584649186	3.751916236963013e-06	0.0005288737623684751	0.014400771229646918	0.00010850361887202852	4.376272765510761e-06	0.07156897186332087	0.17020553122006016	0.33046927745380356	0.7198095663190714	0.11491580027252107	0.037751879774850394	0.18182892837159223	0.5721955578351303	0.0670777983531511	0.005625544156809595	1.9933074026713562e-05	1.660243846992267	0.0014713566258903027	0.11766986494387724	1.2925791595145555	0.06979927461378599	2.0479280577694885	0.6695307225461964	1.2111370398753507	2.283757536746118	0.016503508446568498	0.1225356189588924	0.07089832725795729	0.9999956237272346	3.2104146876248986e-05	2.67668062296683	0.42780444216486985	0.9878099682425541	1.0726204968707669	0.818171071628408	101.21846007568689	0.007701635339554948	0.020732447736504178	0.4108110865177758	1.0820228591165137	0.6004236399696196	0.06934111446590345	0.06282760302780636	0.1421770340001912	0.025723652432390033	0.5606165936601806	0.2692204121331174	0.5281303628122485	0.06319050134711053	5.295499620245217e-06	0.06661755140657757	0.06662284690619782	0.6608851700009559	0.6608851700009559	0.4586134093959288
