APCC	p27	CyclinA	Cdk2Y012	Cdk2Y011	Cdk4Y01	Cdk1Y11	Cdk2Y000	Cdk2Y110	Cdk2Y100	pRbY10	CyclinE	Cdk2Y102	pRbY11	Cdk2Y010	E2F	Cdk2Y112	Cdk4Y10	Cdk1Y01	pRbY20	Cdk2Y101	pRbY01	Cdk2Y002	CyclinD	pRbY21	Cdk1Y10	Emi1	Cdk2Y111	Cdk1Y00	pRbY00	Cdk2Y001	Cdk4Y11	APCCYCdk2Y010YCdk2Y012YInt	APCCYCyclinAYInt	Cdk2Y012YpRbY10YpRbY20YInt	APCCYCdk2Y100YCdk2Y102YInt	Cdk2Y011YpRbY11YpRbY21YInt	APCCYCdk1Y10YCdk1Y11YInt	APCCYEmi1	Cdk4Y01YpRbY01YpRbY11YInt	Cdk1Y11YpRbY10YpRbY20YInt	APCCYCdk2Y110YCdk2Y112YInt	Cdk2Y012YpRbY11YpRbY21YInt	Cdk4Y01YpRbY00YpRbY10YInt	Cdk1Y11YpRbY11YpRbY21YInt	APCCYCdk2Y000YCdk2Y002YInt	Cdk2Y011YpRbY10YpRbY20YInt	APCCYCdk1Y00YCdk1Y01YInt	Cdk4Y00	totalYCyclinYD	totalYCyclinYE	totalYCyclinYA	totalYp27	hypophosphorylatedYpRb	hyperphosphorylatedYpRb	totalYEmi1	activeYCdk2	Values[ksYE2F]	Values[ksYEmi1]	Values[ksYCyclinA]	Values[ksYCyclinE]
24582.9	14150.9	113.316	0.0	0.0	6547.64	0.0	33942.0	0.0	58162.0	28583.4	191.985	1166.18	1416.59	0.0	546.211	0.0	41117.2	1345.01	0.0	3729.51	0.0	680.557	14753.7	0.0	0.0	248.046	0.0	98550.6	30000.0	2176.46	5783.23	0.0	8.79462	0.0	90.5091	0.0	0.0	5160.61	0.0	0.0	0.0	0.0	0.0	0.0	52.8191	0.0	104.388	46551.9	27084.57	6097.955	3305.063	124109.01999999999	29999.99	0.0	5408.656	0.0	10.375770919747639	98.21035502955348	1447.692486253401	304.8975923372912
24487.146139438846	14238.186861158316	100.75466287642237	-188.4200252985847	0.9843906825595884	4847.536246327649	0.0	33946.102421259166	20.72089689227001	58211.31575753601	31244.43912628319	189.59768988526258	1137.4180778877092	1418.7884562941263	315.8979809217662	435.49917484144055	-17.237875348314514	41118.153087891114	1311.4420286911427	-15.930622789776216	3727.758845194022	112.82525723615267	663.2893082194905	14629.152709966982	-0.7428608263003007	0.0	243.64375797270068	0.10557775873906944	98586.37817292685	25457.115215879665	2173.854886785793	5675.503004631203	88.0580225179103	7.957988524623249	-209.4520133809727	88.61007917613625	0.010807581049267363	0.0	5154.672703349619	5.669610771381516	0.0	-1.0086464096638024	-9.893730686334006	1996.9261388683094	0.0	51.68582394167647	0.23461476957526894	102.17779838202259	46356.18191151031	25152.191960925833	6092.301390306377	3007.246177027865	124111.92423360106	32663.227582577314	-16.673483616076517	5398.31646132232	-187.4356346160251	9.706442171540708	79.55591424865041	1274.1841683334003	295.026376367717
24503.083676556973	14269.386858662869	92.94906101157598	-217.13010178773436	3.7634360184800126	5145.308689473133	0.0	33952.158535271126	85.78014308866388	58320.56437228888	35117.283063899646	187.1497824790561	1078.569239565176	1428.407256523474	629.759011661177	378.80272893611743	-35.65117692413587	41109.13852156004	1242.6011704713067	-85.34701472564828	3721.080185269926	168.19462793803487	627.9049627824783	14496.034336377357	-3.6764979051085573	0.0	238.2497619898416	0.8459640777402384	98660.19611417387	21882.120025264157	2166.2771358801087	5567.932546044598	84.35211022677613	7.290606403739824	-527.2931613006693	84.35547747676544	0.05231444511661362	0.0	5136.44438643009	12.101727055889551	0.0	-2.513649858788628	-23.229203424102547	2030.1125484518072	0.0	49.125291465521876	1.2643137774770663	97.20071535479813	46135.37596741451	25209.275571895087	6079.116503725311	2789.2431551186664	124117.64665363374	36545.69032042312	-89.02351263075684	5374.6941484199315	-213.36666576925435	9.358046303458247	69.84268462931566	1181.981278241424	289.88964842168156
24529.371637569926	14245.049028989833	88.10648373697143	-226.81172902284288	7.483575775518602	5509.9754889680735	0.0	33970.56517673626	181.60827008665063	58425.86104143437	38909.53048294448	185.23124207421756	1018.457291068645	1446.0665614255697	874.3179031910935	348.24483051207653	-46.84904990776107	41079.70112807966	1172.4336707505256	-209.5086659429139	3709.8607554255364	190.5231442052157	592.1621496957686	14413.196693143926	-8.334320199649001	0.0	234.29150684810153	2.533510403241871	98735.75822965479	18630.33130611205	2157.0198372737814	5506.88420128619	79.73775560502739	6.885464112936845	-837.1654381365589	79.73777614340378	0.11335867174276504	0.0	5110.01916041258	16.551528635448836	0.0	-3.485391587079531	-34.487605050862356	1893.3648073637282	0.0	46.37117222222443	3.0048399718305916	91.80609959464613	45993.49284566688	25430.05638339819	6062.128920952296	2597.498816321307	124123.10617686636	40355.59704437005	-217.8429861425629	5344.310667260682	-219.32815324732428	9.168658548415275	64.56162924340198	1131.303680212518	287.0977261223468
24558.320475368142	14198.29268641148	84.98118214311776	-233.46220877788124	11.658897742976695	5828.2613194414525	0.0	34005.12622971589	297.71741144550134	58503.67021479355	42457.080585213494	183.66068768562485	966.7806384733523	1470.6872899395305	1066.2259288974992	331.19652100209214	-53.039653124711954	41031.97662347464	1112.3527577077284	-381.159448910839	3695.0927876587343	193.1498038866582	561.939215210363	14373.910659010457	-14.031976790969997	0.0	231.28856965969354	5.189355477040596	98800.56396258772	15707.693491470658	2147.7596388134866	5481.74512718223	75.67843012510596	6.629131211493997	-1127.7298412489417	75.67843025038336	0.1858584533952051	0.0	5079.228235976475	18.9347950226113	0.0	-4.034199890791229	-43.69110053999582	1713.5694220636735	0.0	43.98804508424356	5.3011214408040175	87.08127970450226	45925.48271281534	25683.917105634137	6043.361367377863	2439.5519316319683	124127.42519179182	43927.767875153026	-395.191425701809	5310.516805636168	-221.80331103490454	9.062503186800177	61.60120657869142	1102.724340821161	285.5329247468139
24586.96921961105	14143.99909510635	82.87535495908865	-239.62257018569647	16.045329151841955	6094.103631015756	0.0	34054.136357737	426.3582135506959	58550.79081472845	45705.655693850174	182.31881115713642	925.4817530423072	1500.2921859056848	1220.0062864712218	321.1619072403773	-56.308336581523726	40972.08930087721	1064.5838934871565	-593.2201481714472	3677.7814080185462	184.2487102564134	538.2759502114347	14368.301501122223	-20.26476514713753	0.0	228.82404170988443	8.702781805685335	98852.1231829949	13130.58532291055	2139.0582598921596	5481.58789211501	72.40572165681836	6.460298856308443	-1400.1948717861173	72.40572165758245	0.265956213671932	0.0	5046.24099801097	19.669448683267742	0.0	-4.3296159558510325	-51.35519732969973	1516.2813616257572	0.0	42.10493471252248	8.026302988954756	83.29092351786014	45916.23836568293	25943.99302425299	6023.906590025369	2315.286044932767	124130.48292266272	47205.94787975586	-613.4849133185847	5275.065039720854	-223.57724103385453	8.999853386505546	59.8539526891221	1085.7986944793822	284.60946605479444
24614.335604467306	14088.224594450592	81.37932248046936	-245.96651517760878	20.528761586298817	6309.731947633868	0.0	34114.53530115853	561.9688865141537	58571.2448013172	48636.675387364034	181.1307739557984	893.5077350649411	1532.773066307317	1346.9568628842967	314.7652048683439	-57.97464911953604	40905.93930159094	1027.8431702268422	-839.7044231570962	3658.7530339201385	169.0201060884424	520.4190521921046	14387.33206943478	-26.69533911979868	0.0	226.65953289309454	12.91630176476099	98891.78290616669	10895.969820769804	2131.024232452319	5497.809726199961	69.86916837401019	6.343414553091064	-1657.307126747105	69.86916837401486	0.35180865904058095	0.0	5012.207921075782	19.22026697574796	0.0	-4.483905540026367	-57.9425199292137	1316.5460260579823	0.0	40.681875520735545	11.08292673093106	80.37192360635726	45950.72273154142	26194.87374326861	6004.353103679316	2219.2081156672125	124132.38973170314	50169.44845367135	-866.3997622768949	5238.867453968876	-225.43775359130996	8.959851653876587	58.73829734495626	1074.9687247437362	284.01985621091256
24640.282390186447	14033.505846566644	80.25191968854357	-252.68173927710689	25.060664778381962	6479.324115444028	0.0	34183.33220233849	700.7117787432485	58570.82929720254	51254.335841143926	180.0497270932829	868.9436999229807	1566.276365714214	1455.3339706753618	310.2599561802582	-58.81345664111809	40838.016505521104	999.8534857220121	-1115.6754417890354	3638.6366992831067	150.82605667154746	507.1359182935685	14423.196215275448	-33.109588572923464	0.0	224.66517120968388	17.668962314428516	98921.98644619454	8985.069365864942	2123.599897594682	5523.811303860992	67.92930812504244	6.2576756961862925	-1901.6823011673155	67.92930812504248	0.4424347091117004	0.0	4977.731487412958	17.991026750196006	0.0	-4.563994078949449	-63.80395749372998	1124.9218688565204	0.0	39.628177239588354	14.398329312647284	78.15806808334037	46015.9051795671	26426.331634580467	5985.015951063882	2144.68982770888	124133.31063677392	52820.61220685814	-1148.785030361959	5202.396658622642	-227.6210744987249	8.931647789997069	57.951668672012005	1067.3220817070862	283.60414986598187
24664.98194732158	13980.960500550293	79.35090123500308	-259.7745412571026	29.62265011077923	6608.314932117374	0.0	34257.94432340418	840.0286518187303	58555.07900774128	53577.92000600382	179.046305355182	849.9040843655573	1599.358931136887	1550.9247410756063	306.748382502275	-59.262365109489664	40771.32934877613	978.3827788018054	-1417.0598065720885	3617.8992207092247	131.81736816542747	497.2401739784813	14469.408117776651	-39.37862882775762	0.0	222.77094704499885	22.816131500261523	98945.13976770501	7368.992362955571	2116.6779360782803	5554.645156079955	66.4393416539892	6.190882903440565	-2135.455430704728	66.43934165398929	0.5371718525905474	0.0	4943.126621185374	16.306121084768627	0.0	-4.608107302297214	-69.18699293787296	948.2201485439372	0.0	38.85111206901563	17.918749299534927	76.47545349310903	46101.154293397754	26632.36820597398	5966.062243753728	2085.8410320142552	124133.39973643194	55177.278937140705	-1456.4384353998462	5165.897568230373	-230.15189114632338	8.909647148717713	57.3380426040931	1061.3510467205024	283.2798792600633
24688.679888909723	13931.080491522347	78.59184119962192	-267.1818323492299	34.20807549477055	6702.8823761438125	0.0	34336.22759962213	978.2691068750113	58528.629798215545	55635.587351019676	178.1019828290279	834.8358680285897	1631.0135759152708	1637.6688743517739	303.77074601849057	-59.5594197448866	40707.66770402957	961.5933255462644	-1740.4589532559824	3596.884878042534	113.31765678217877	489.76163981351226	14520.799877621299	-45.43017410880095	0.0	220.93919454833102	28.236475226001566	98963.22779873066	6013.719779711538	2110.1476802498096	5586.735678744686	65.27489185911561	6.135841234653239	-2360.2614440624684	65.27489185911567	0.63544778077065	0.0	4908.55877679055	14.410994170210024	0.0	-4.637295611055824	-74.2568845029964	790.108645867484	0.0	38.27284416875459	21.604004683195598	75.17687572300484	46198.16460104418	26810.417932509794	5947.579091842144	2038.041422493872	124132.7805809394	57266.600926934945	-1785.8891273647832	5129.497971338881	-232.97375685445937	8.890979760747316	56.81737815301015	1056.280390058886	283.0047409290649
