Net1	MEN	securin:separase	Polo	separaseT	Cdh1	Clb2	PoloT	securinT	Tem1	Cdc15	Cdc20	Net1Cdc14	inactive Cdh1	securin	separase	inactive Polo	inactive Tem1	inactive Cdc15	PP2A	Net1P	Cdc14	Values[Cdk activity]
0.035803227019357835	6.860254170198704e-05	0.20722020020914486	0.9301277965917987	0.25	8.409544566863476e-05	0.8887162390937832	0.9908514324397727	0.21856984231237156	0.010043792718775115	0.03284176634213781	0.11799106628495028	0.46269082106285686	0.9999159045543314	0.0113496421032267	0.042779799790855166	0.06072363584797403	0.9899562072812249	0.9671582336578622	0.5850193695334469	0.5015059519177854	0.037309178937143195	0.8887162390937831
0.013968151928750143	0.0002730961858913786	0.18235676646660698	0.9287562861021922	0.25	0.00018109156948662762	0.8705615485175127	0.9909113071686676	0.18869016124324542	0.01739588199114907	0.045386627006961555	0.12683732593129307	0.41594777873723393	0.9998189084305135	0.006333394776638441	0.06764323353339304	0.06215502106647542	0.9826041180088511	0.9546133729930384	0.4825124373789569	0.5700840693340159	0.08405222126276607	0.8705615485175126
0.006969615922938697	0.0011699346314115052	0.15962039271755862	0.9272223005005344	0.25	0.0003353548781812703	0.851715128149843	0.9909388492272574	0.16383304555228625	0.029776292574735838	0.07110725610230181	0.13521697274104225	0.35397019138868685	0.9996646451218189	0.004212652834727605	0.09037960728244139	0.06371654872672307	0.9702237074252643	0.9288927438976983	0.4205593808897098	0.6390601926883746	0.14602980861131323	0.8517151281498428
0.004357159887591896	0.0043027325262259275	0.14039104597422167	0.9255110413179835	0.25	0.000517330442966898	0.832296496502503	0.9909242879487329	0.14350618954031616	0.048970473647922806	0.10793922136413363	0.14313773092252705	0.29605127442540524	0.9994826695570331	0.003115143566094492	0.10960895402577835	0.06541324663074943	0.9510295263520773	0.8920607786358665	0.38193906961342583	0.6995915656870029	0.20394872557459476	0.8322964965025029
0.0030848018492709278	0.012483770439180576	0.12463918484345105	0.9236144136817369	0.25	0.0007188275659070582	0.8124498753805754	0.990862647709486	0.1271084844201106	0.07597468169282873	0.15292125197049125	0.15061085052786494	0.24618392489309707	0.9992811724340931	0.0024692995766595754	0.12536081515654895	0.06724823402774906	0.9240253183071713	0.8470787480295089	0.35661377064099176	0.750731273257632	0.253816075106903	0.8124498753805753
0.002322969150902186	0.02866284378266291	0.11195572139038484	0.9215251957598558	0.25	0.0009507570422662929	0.792306575252645	0.990748610478481	0.11401282679369099	0.11048169718695666	0.2046133694255931	0.15764600734472883	0.20191283341701996	0.9990492429577338	0.002057105403306142	0.13804427860961518	0.06922341471862503	0.8895183028130434	0.7953866305744068	0.33930533985254174	0.795764197432078	0.2980871665829801	0.792306575252645
0.0017965950363746602	0.054305777362518966	0.10184369503179654	0.9192310521377092	0.25	0.001235965847960867	0.7719610268623557	0.9905724964704363	0.10362300059664785	0.15130404095759784	0.2628795945563759	0.16424628336217983	0.16042530549119868	0.9987640341520392	0.0017793055648512995	0.1481563049682035	0.07134144433272717	0.8486959590424021	0.7371204054436242	0.3270934553771619	0.8377780994724268	0.33957469450880134	0.7719610268623556
0.001418551644541474	0.08904698434766808	0.0938226043474022	0.916712027758443	0.25	0.0015903156880383096	0.751471462372064	0.9903194843362046	0.0954072452031732	0.19697529736589534	0.3276221396863029	0.17040666133623378	0.12231406209103943	0.9984096843119618	0.001584640855771008	0.15617739565259783	0.07360745657776159	0.8030247026341047	0.6723778603136972	0.31825864982708163	0.8762673862644191	0.3776859379089606	0.7514714623720639
0.001162376756264906	0.13124354700160473	0.08746875223037613	0.9139452126039445	0.25	0.0020014314238932882	0.7308924864458656	0.989974227238684	0.08891287667303872	0.24609709871006966	0.3973449597535898	0.17611995566148014	0.091162313850208	0.9979985685761068	0.0014441244426625923	0.16253124776962388	0.07602901463473954	0.7539029012899303	0.6026550402464101	0.311733570814859	0.9076753093935271	0.408837686149792	0.7308924864458655
0.0010032833104987834	0.17859712304563263	0.08242693579301069	0.9109142732453674	0.25	0.0024363612244082894	0.7103140127467473	0.9895278056820489	0.08376716443399045	0.2974621285879123	0.4689627841228022	0.18138693328760727	0.06925904580825454	0.9975636387755918	0.0013402286409797406	0.16757306420698934	0.07861353243668145	0.7025378714120878	0.5310372158771979	0.30682707284569477	0.9297376708812467	0.4307409541917455	0.7103140127467472
0.000907518654476431	0.22879954705834646	0.07840867857685158	0.9076124632901682	0.25	0.002882239797860138	0.689853763027279	0.9889778512385562	0.07967048653236192	0.35006920389547136	0.5390882483143074	0.18621741651693638	0.055137261976733146	0.9971177602021399	0.0012618079555103275	0.17159132142314845	0.081365387948388	0.6499307961045286	0.46091175168569265	0.30307654519586746	0.9439552193687905	0.4448627380232669	0.6898537630272789
0.000846886362001074	0.27998266822616347	0.0751856228315784	0.9040345417199843	0.25	0.0033591605892633377	0.6696096479635885	0.988320912930833	0.0763871401536443	0.4030964574768234	0.6051200856083944	0.19061962016230716	0.04589489869316844	0.9966408394107367	0.001201517322065887	0.1748143771684216	0.0842863712108487	0.5969035425231767	0.3948799143916057	0.30016513430672576	0.9532582149448305	0.4541051013068316	0.6696096479635885
0.0008054671148475519	0.3307571023489323	0.07258161713777105	0.9001677111085578	0.25	0.0039012896546746817	0.6496318996644824	0.9875465970767195	0.07373602615088841	0.4558598965664296	0.6652731895954724	0.19459121091281809	0.03948317531909841	0.9960987103453254	0.0011544090131173775	0.17741838286222897	0.0873788859681619	0.5441401034335704	0.3347268104045277	0.29787318612348584	0.9597113575660542	0.46051682468090166	0.6496318996644824
0.0007755196106956243	0.3800610832984725	0.07046434657188885	0.8959865719116081	0.25	0.004550219209515653	0.6299210939728801	0.9866354654039233	0.0715814610162737	0.5077699731123649	0.7183034442157408	0.19811573668629703	0.03481745049514222	0.9954497807904843	0.0011171144443848507	0.17953565342811115	0.09064889349231531	0.4922300268876351	0.2816965557842594	0.2960479748044617	0.9644070298941623	0.4651825495048578	0.6299210939728801
0.0007530777758529346	0.4270406821700802	0.06873739347845007	0.8914482691939453	0.25	0.005364484361602781	0.6104257296776426	0.9855564292113929	0.06982473409316739	0.5582909750644519	0.7634445333143148	0.20115838223457141	0.03131697901699826	0.9946355156383974	0.0010873406147173248	0.18126260652154996	0.09410816001744761	0.4417090249355482	0.2365554666856852	0.29458398690930054	0.9679299432071489	0.4686830209830018	0.6104257296776426
0.0007358892175637176	0.4709969078781683	0.067333784647293	0.8864833239202871	0.25	0.006440501234837434	0.5910255985641611	0.9842605502445463	0.06839734084093238	0.606902485565622	0.8004984782803909	0.2036562527909403	0.02864035097186162	0.9935594987651627	0.0010635561936393756	0.182666215352707	0.09777722632425911	0.39309751443437807	0.19950152171960925	0.29341011728661553	0.9706237598105747	0.47135964902813837	0.5910255985641611
0.0007225788468206497	0.5113723883222956	0.06621199422098575	0.8809763156957456	0.25	0.007958643432529462	0.5714882232677223	0.9826673393320877	0.0672568024729924	0.6530585284529297	0.8299058839465359	0.2054970057390416	0.026571999321111008	0.9920413565674706	0.0010448082520066462	0.1837880057790143	0.10169102363634198	0.34694147154707045	0.17009411605346428	0.29248207302189744	0.9727054218320684	0.47342800067888907	0.5714882232677223
0.0007122795865718532	0.5477469981740389	0.06535594738914598	0.8747220183534261	0.25	0.010304501288281366	0.5513618026434682	0.9806327436012036	0.06638660184999168	0.6961353416936313	0.8526820134208594	0.20646897872209066	0.024970101557227887	0.9896954987117187	0.001030654460845701	0.18464405261085404	0.10591072524777746	0.30386465830636883	0.14731798657914075	0.2917798448300344	0.9743176188562003	0.47502989844277216	0.5513618026434681
0.0007044688530457357	0.5798158063660498	0.0647832735482904	0.8673131613649208	0.25	0.01443902586370879	0.5296884591653677	0.977864525541996	0.06580453185775854	0.7353463238200063	0.8702231180127689	0.2061300821111746	0.02374156423323685	0.9855609741362912	0.0010212583094681427	0.1852167264517096	0.11055136417707535	0.2646536761799937	0.12977688198723114	0.2913129252278689	0.9755539669137175	0.47625843576676313	0.5296884591653677
0.000698945977388365	0.6073262755180002	0.06457575340699619	0.8578131896905459	0.25	0.02313382884083999	0.5041579966336115	0.97366758404353	0.0655936193060498	0.7695612702537793	0.8841144581041593	0.20342135002485742	0.02283381434532109	0.9768661711591601	0.0010178658990536021	0.18542424659300383	0.11585439435298417	0.23043872974622082	0.11588554189584077	0.29114428802991993	0.9764672396772907	0.477166185654679	0.5041579966336114
0.0006960165184355715	0.6299254634147264	0.06497710316503234	0.8437564930831232	0.25	0.04468134329039686	0.46870311412749344	0.9661518773915193	0.06600152612084306	0.7968264456846552	0.8961535679268202	0.1955482751118026	0.022246381387981632	0.9553186567096033	0.0010244229558107193	0.18502289683496767	0.12239538430839625	0.20317355431534478	0.10384643207317991	0.2914707060716678	0.9770576020935829	0.47775361861201837	0.4687031141274934
0.0006971059166824612	0.6466701813453068	0.06666156576275771	0.8186018903688334	0.25	0.10008203754438627	0.40917710840740457	0.9502212441238076	0.0677138231588592	0.8130200832283451	0.9087883650454797	0.1758523928195857	0.02207706439851132	0.8999179624556138	0.0010522573961014858	0.1833384342372423	0.13161935375497424	0.18697991677165507	0.09121163495452035	0.2928529268960772	0.9772258296848062	0.47792293560148874	0.40917710840740457
0.0007059814012554073	0.6540696700892505	0.07120326842182818	0.7679108203402094	0.25	0.22890017790872738	0.30601255146263523	0.9144517793228955	0.0723331378367701	0.8086951824016841	0.9254968651368518	0.13469023978652891	0.022611776546874227	0.7710998220912727	0.0011298694149419197	0.17879673157817183	0.14654095898268615	0.19130481759831586	0.07450313486314832	0.296681131280169	0.9766822420518704	0.4773882234531258	0.30601255146263523
0.0007302581599732311	0.6394682425766451	0.08109243531645557	0.6706307048766541	0.25	0.47805439656558346	0.167098318547871	0.8406289367710821	0.08240551155071897	0.7641052650211296	0.948477842892023	0.07483314572002536	0.024474982978983584	0.5219456034344166	0.001313076234263397	0.16890756468354445	0.169998231894428	0.2358947349788705	0.05152215710797715	0.3055662172527138	0.9747947588610433	0.47552501702101646	0.167098318547871
0.0007838504766434605	0.5694318093314261	0.09760839936851305	0.5195689638470324	0.25	0.8521821249875489	0.058671869665597697	0.7153633034942162	0.09927992106464884	0.6479585290050494	0.9725686875648019	0.026847963792186114	0.029250620355805917	0.14781787501245125	0.0016715216961357834	0.152391600631487	0.19579433964718376	0.35204147099495076	0.027431312435198252	0.32234124271755554	0.9699655291675507	0.4707493796441941	0.05867186966559769
0.000904412150084287	0.3964787824008553	0.11808117155914265	0.35430570826250785	0.25	0.999929546710381	0.02094925450539396	0.5640057356356013	0.12032083609334668	0.4324732490583789	0.9882974591437117	0.010031541371109832	0.04281570017370126	7.045328961907682e-05	0.002239664534204031	0.1319188284408574	0.20970002737309348	0.5675267509416211	0.011702540856288414	0.3473630705830414	0.9562798876762145	0.4571842998262988	0.02094925450539396
0.0013018138615708366	0.11074076846945277	0.13854373635264522	0.22989525648775963	0.25	0.9999418344305252	0.015577965952415	0.4436898686570714	0.141558575262319	0.1222308393056077	0.9945993022323352	0.007666928873152744	0.09352433858099325	5.816556947491059e-05	0.003014838909673773	0.11145626364735481	0.21379461216931175	0.8777691606943923	0.0054006977676649415	0.3787132501609656	0.9051738475574361	0.40647566141900676	0.015577965952414998
0.003236683066570206	8.212870326714397e-05	0.15766036816649293	0.14338327165416465	0.25	0.9999108760695169	0.014874767081191639	0.35091953633340345	0.161707082779587	0.0008088619162266471	0.9961428196044056	0.007362584691069108	0.2461694116649368	8.912393048321476e-05	0.004046714613094082	0.09233963183350709	0.20753626467923883	0.9991911380837735	0.0038571803955944617	0.41614526060202234	0.7505939052684931	0.2538305883350632	0.014874767081191639
0.010872395523830998	3.694383548623307e-05	0.1751804994426385	0.08641587614758613	0.25	0.9997737520425862	0.014783726776353886	0.2793922956336539	0.18063052429070225	0.0004182471234304853	0.9957480643197538	0.007323928514428382	0.3998013323455917	0.00022624795741388315	0.005450024848063757	0.07481950055736152	0.1929764194860678	0.9995817528765696	0.004251935680246289	0.46052059012461755	0.5893262721305773	0.10019866765440834	0.014783726776353884
0.07947311241159837	1.7037192482831018e-05	0.19095868477236988	0.05097063642659229	0.25	0.9983710990091906	0.014781469514556094	0.2242699218151515	0.1983741106144352	0.0002171374862033583	0.994286448877612	0.007323724640074882	0.48707840737349306	0.001628900990809479	0.0074154258420653105	0.05904131522763013	0.17329928538855927	0.9997828625137968	0.005713551122388139	0.5126876120859315	0.43344848021490867	0.012921592626506996	0.014781469514556092
0.22257189480436892	8.044115519285909e-06	0.20476554040308723	0.030015979615280495	0.25	0.995028377938922	0.014817255438729755	0.18187337178570184	0.21500309610964766	0.00011410689934502682	0.9925734554534251	0.007341485844664742	0.4954925222512257	0.004971622061078041	0.01023755570656046	0.0452344595969128	0.15185739217042132	0.9998858931006551	0.007426544546574877	0.5725180380134036	0.28193558294440546	0.004507477748774358	0.014817255438729754
0.35494627939342277	3.959495887957991e-06	0.21626944827952427	0.01806406183364227	0.25	0.991233759907158	0.014868812751464225	0.14928767929540218	0.23058117295511082	6.193863767929484e-05	0.9909634861210277	0.007366863258494403	0.49717749763384333	0.008766240092842104	0.014311724675586559	0.03373055172047576	0.1312236174617599	0.9999380613623207	0.009036513878972419	0.6374382358093974	0.147876222972734	0.002822502366156721	0.014868812751464223
0.44621232293695373	2.09200415371931e-06	0.2251732748384037	0.011362111531509303	0.25	0.987296669435693	0.01492566122775492	0.12423544524104854	0.24517074607051287	3.5635483081675845e-05	0.9894758082468638	0.007394806673246187	0.49775587777207136	0.012703330564307058	0.019997471232109182	0.02482672516159634	0.11287333370953924	0.9999643645169184	0.010524191753136238	0.7013894087014723	0.05603179929097497	0.0022441222279286355	0.014925661227754919
0.485930209845802	1.2184541023626517e-06	0.23150814563409383	0.007600025103411889	0.25	0.9833661207018302	0.014984090364330979	0.10496587581329861	0.2588315381518402	2.2213573196455506e-05	0.9881068095291318	0.0074235150639057985	0.49793983393454755	0.01663387929816995	0.02732339251774632	0.018491854365906196	0.09736585070988672	0.9999777864268037	0.011893190470868344	0.7570124347866986	0.016129956219650576	0.002060166065452507	0.014984090364330977
0.4966080109488835	7.896323620631629e-07	0.2357559090188911	0.005451294279352865	0.25	0.9795060237770595	0.015042411175513705	0.09013672331100805	0.27162019028288487	1.51338235024342e-05	0.9868489405025386	0.007452164624163521	0.4979842800037075	0.020493976222940472	0.035864281263993776	0.014244090981108905	0.08468542903165518	0.9999848661764975	0.013151059497461537	0.8004535251846329	0.005407709047409004	0.0020157199962925203	0.015042411175513705
0.49880574850653536	5.642011165285042e-07	0.2385693020103653	0.004185144858392154	0.25	0.9757123641529273	0.015100180759217922	0.07872030664987746	0.28359017577421447	1.1204883886867293e-05	0.9856928427066861	0.007480540658158209	0.497993165018379	0.024287635847072834	0.04502087376384917	0.011430697989634699	0.07453516179148532	0.9999887951161132	0.014307157293314	0.832532780395771	0.0032010864750856576	0.0020068349816210196	0.01510018075921792
0.49924580811048563	4.3647200334387913e-07	0.24047595252345993	0.0034074912888820965	0.25	0.9719605459290067	0.015157593002514815	0.06992978262188548	0.29479177450241334	8.891668953143867e-06	0.9846289841677476	0.007508739784042758	0.49799490378125016	0.0280394540709934	0.054315821978953405	0.009524047476540065	0.06652229133300337	0.9999911083310469	0.015371015832252534	0.8559969778220415	0.002759288108264313	0.002005096218749891	0.015157593002514815
0.4993585082337626	3.5876979303189547e-07	0.24181627095743485	0.002907219898145092	0.25	0.9682285241723615	0.015214975898169301	0.06316207925575028	0.30527216332039664	7.446431828367085e-06	0.9836485189323413	0.007536923468214004	0.4979953196913015	0.03177147582763862	0.06345589236296173	0.008183729042565148	0.060254859357605196	0.9999925535681717	0.016351481067658713	0.8734120988890143	0.0026461720749359485	0.0020046803086985476	0.0152149758981693
0.49940459812431875	3.084800242230411e-07	0.24279424083095197	0.0025705967710172857	0.25	0.9645000015923207	0.015272613270098193	0.057954382299214284	0.31507558164874755	6.4935285518044014e-06	0.9827434593758256	0.007565231063117247	0.49799546677505896	0.03549999840767937	0.07228134081779555	0.00720575916904806	0.055383785528197	0.9999935064714484	0.017256540624174477	0.8866340846385945	0.002599935100622397	0.0020045332249410967	0.015272613270098191
0.4994311601749095	2.7425657132625615e-07	0.2435318758858399	0.0023352600676614975	0.25	0.9607630370351223	0.015330724397681144	0.05395108885974006	0.32424351342747143	5.83667232497923e-06	0.9819066303538746	0.007593770120711757	0.49799553493912785	0.039236962964877664	0.08071163754163155	0.0064681241141601176	0.051615828792078565	0.9999941633276751	0.018093369646125512	0.8969097735392217	0.0025733048859626906	0.002004465060872207	0.015330724397681142
0.49944839699481663	2.5007112682681636e-07	0.2441041143331125	0.0021659714472786564	0.25	0.9570085903594125	0.015389479716707802	0.05087867629462455	0.33281486162161544	5.36855109591987e-06	0.981131584017817	0.007622624201445363	0.4979955652004346	0.04299140964058756	0.08871074728850299	0.005895885666887535	0.04871270484734589	0.9999946314489042	0.01886841598218303	0.9050681989042676	0.002556037804748779	0.0020044347995654688	0.015389479716707802
0.49945969369149296	2.3252732421658978e-07	0.24455860999547674	0.0020419643528196254	0.25	0.9532295519754177	0.01544901681429195	0.04852654869030608	0.34082611056321455	5.027419875253335e-06	0.9804125166330291	0.007651860744971517	0.49799557109034454	0.04677044802458241	0.09626750056773782	0.005441390004523261	0.046484584337486444	0.9999949725801248	0.019587483366970918	0.9116679613611531	0.0025447352181626193	0.00200442890965552	0.01544901681429195
0.4994667582625901	2.1959437989898674e-07	0.24492674921019883	0.0019503615773842223	0.25	0.9494201308209302	0.015509451513053722	0.0467324109429982	0.34831147665000545	4.775725420801174e-06	0.9797441944759889	0.0076815365098967395	0.49799555939677415	0.050579869179069765	0.10338472743980665	0.005073250789801198	0.04478204936561398	0.9999952242745793	0.020255805524011183	0.9170935863537837	0.0025376823406358944	0.00200444060322591	0.01550945151305372
0.49947065118523337	2.099860171274987e-07	0.24522988863857595	0.0018827350351834666	0.25	0.9455754611008396	0.015570885089903947	0.04537108271774748	0.35530304862744555	4.589315634012813e-06	0.9791218890026362	0.007711701113572336	0.49799553431205257	0.05442453889916055	0.11007315998886964	0.0047701113614240795	0.043488347682564016	0.999995410684366	0.02087811099736392	0.9216160033535115	0.002533814502714116	0.002004465687947488	0.015570885089903945
0.4994720860477177	2.028440465033423e-07	0.24548299176449742	0.0018332836333181293	0.25	0.9416913409712283	0.015633409037414458	0.04434593189082093	0.36183091851883775	4.451841261958829e-06	0.9785413202854704	0.007742399366457072	0.49799549864062626	0.05830865902877181	0.11634792675434036	0.0045170082355026064	0.04251264825750279	0.9999955481587381	0.021458679714529638	0.9254304749374539	0.0025324153116561554	0.0020045013593738004	0.015633409037414454
0.49947156215171035	1.9757049078912662e-07	0.24569681821280678	0.0017978441767548179	0.25	0.9377640530040767	0.015697108308822143	0.04358230573406061	0.3679233041248546	4.351752521997566e-06	0.9779986075995541	0.007773672863063113	0.4979954543303526	0.06223594699592339	0.12222648591204781	0.0043031817871932165	0.041784461557305794	0.9999956482474781	0.02200139240044585	0.9286807240199825	0.002532983517937182	0.002004545669647473	0.015697108308822143
0.49946943814093603	1.9373438951802572e-07	0.24587928419138594	0.001773334142491662	0.25	0.9337902371200792	0.01576206361070889	0.043022490194067065	0.37360666357012046	4.28061946286183e-06	0.9774902261960703	0.0078055611060013535	0.49799540276696785	0.06620976287992075	0.12772737937873452	0.004120715808614089	0.041249156051575406	0.9999957193805372	0.022509773803929822	0.9314745902314472	0.002535159092096284	0.0020045972330322015	0.015762063610708886
0.49946597697791983	1.91017366766268e-07	0.24603633308287107	0.0017574216504662211	0.25	0.9297667981688698	0.015828353082397863	0.04262183602610487	0.3789058027500697	4.232144254825325e-06	0.9770129693375236	0.007838102329282764	0.4979953449536999	0.07023320183113037	0.13286946966719865	0.003963666917128961	0.04086441437563866	0.9999957678557453	0.02298703066247654	0.9338944065662866	0.0025386780683804293	0.0020046550463001527	0.01582835308239786
0.4994613747178543	1.8918009680921495e-07	0.24617250802281335	0.0017483184147329765	0.25	0.925690837087136	0.015896053569362127	0.04234578042810043	0.38384397596049147	4.201547493526825e-06	0.9765639148962618	0.00787133412246918	0.497995281626002	0.07430916291286416	0.1376714679376781	0.0038274919771866815	0.04059746201336745	0.9999957984525066	0.023436085103738295	0.9360040259552131	0.002543343656143782	0.002004718373998016	0.015896053569362127
0.4994557794999337	1.8804053583116793e-07	0.24629133773161488	0.0017446419392937	0.25	0.9215595984202931	0.015965241623151768	0.04216755395964465	0.3884429802790627	4.185165409539454e-06	0.976140395856793	0.007905293920624513	0.4979952133271782	0.078440401579707	0.14215164254744783	0.003708662268385121	0.040422912020350955	0.9999958148345905	0.023859604143207095	0.937853673866099	0.0025490071728881403	0.002004786672821835	0.015965241623151768
0.4994493043976837	1.874591269863518e-07	0.2463956024128512	0.00174531899777948	0.25	0.9173704294887678	0.01603599431347715	0.04206641519018771	0.39272324400211306	4.18017227734985e-06	0.975739974215348	0.007940019402048974	0.49799514045942156	0.08262957051123232	0.14632764158926184	0.0036043975871488114	0.040321096192408236	0.9999958198277227	0.024260025784652143	0.9394833637826081	0.00255555514289485	0.002004859540578497	0.01603599431347715
0.49944203632286066	1.8732834144637026e-07	0.2464875208606398	0.0017495151075926413	0.25	0.9131207478949132	0.016108389912046744	0.04202628820079061	0.39670390965060787	4.184381313677294e-06	0.9753604177803614	0.00797554882301445	0.497995063319117	0.08687925210508696	0.15021638878996807	0.003512479139360231	0.04027677309319796	0.9999958156186864	0.02463958221963869	0.9409253453350284	0.002562900358022313	0.0020049366808829743	0.01610838991204674
0.49943404229573196	1.875650837519645e-07	0.24656888419812661	0.0017565816319054255	0.25	0.908808015185943	0.016182508487170823	0.04203471275597046	0.4004029117155066	4.196097914148154e-06	0.9749996795369101	0.008011921308628527	0.49799498212161514	0.0911919848140571	0.15383402751737996	0.003431115801873386	0.040278131124065045	0.999995803902086	0.02500032046308998	0.9422058818098317	0.0025709755826529568	0.0020050178783849186	0.016182508487170823
0.4994253739571306	1.8810504473578687e-07	0.24664115360137942	0.0017660152558343512	0.25	0.9044297150148389	0.01625843243939035	0.04208203264144267	0.4038370496076372	4.214009014061127e-06	0.974655879203103	0.00804917711465887	0.49799489701898425	0.0955702849851612	0.15719589600625777	0.0033588463986205797	0.04031601738560832	0.999995785990986	0.025344120796896966	0.9433465683239233	0.0025797290238851467	0.0020051029810157495	0.016258432439390347
0.4994160708508864	1.8889845098864245e-07	0.2467055323047182	0.0017774266634634325	0.25	0.8999833346797789	0.016336246998441592	0.042160769010707026	0.40702205599529556	4.237098765585629e-06	0.9743272867269209	0.008087357870273136	0.49799480811285474	0.10001666532022126	0.1603165236905774	0.003294467695281828	0.04038334234724359	0.9999957629012345	0.025672713273079076	0.9443653149383808	0.002589121036258968	0.0020051918871453194	0.01633624699844159
0.4994061628514121	1.8990682684391114e-07	0.24676301968560455	0.0017905161220745337	0.25	0.8954663491517486	0.016416040698765483	0.04226513509280996	0.4099726609390026	4.26458359678872e-06	0.9740123074485297	0.008126506810122839	0.49799471546384205	0.10453365084825152	0.16320964125339807	0.0032369803143954827	0.040474618970735426	0.9999957354164032	0.02598769255147038	0.9452770937466534	0.002599121684745853	0.0020052845361580034	0.01641604069876548
