NTF2_Nucleus	NTF2_RanGDP_Nucleus	FRanGDP_Cytosol	Carrier_Cytosol	FRanGTP_Nucleus	RanGTP_Nucleus	RanGDP_Cytosol	RanBP1_Cytosol	FNTF2_RanGDP_Nucleus	FRanGTP_Cytosol	Carrier_RanGTP_Cytosol	NTF2_Cytosol	Carrier_Nucleus	FCarrier_RanGTP_Cytosol	RanGTP_Cytosol	FRanGDP_Nucleus	NTF2_RanGDP_Cytosol	FRanBP1_Carrier_RanGTP_Cytosol	RanGDP_Nucleus	FCarrier_RanGTP_Nucleus	Carrier_RanGTP_Nucleus	FNTF2_RanGDP_Cytosol	RanBP1_Carrier_RanGTP_Cytosol	Values[Vmax_RanGTP_dephosphorylation_FRanGTP_dephosphorylation]	Values[Vmax_dephosphorylation_dephosphorylationF]	Values[Vmax_RanGTP_dephosphorylation_RanGTP_dephosphorylation]	Values[Vmax_dephosphorylation_dephosphorylation]	Values[ar_for_Microinj]
0.560888580955963	0.9391114190440372	1.0	11.8952664327711	0.0	0.011803237327464803	1.75546095870568	2.91577340630959	0.0	0.0	0.00182967434742422	0.023821798862085	10.821132858063601	0.0	0.0	0.0	1.47617820113791	0.0	0.046684973342411104	0.0	11.569421908921202	0.0	0.08422659369040042	3.0	3.0	3.0	3.0	0.0
0.6067852478848734	0.7438165129990484	0.5590966937614524	11.883120250569691	0.00045748776717940406	0.011683785095269435	2.1636217212307605	2.915343584607981	0.1493982391160749	0.0	0.001818077106340915	0.015614783975383588	10.741632935101187	2.827582263135672e-05	0.0	0.007592810981249162	1.1841748548270474	0.0008798977602793984	0.03548340908238406	0.18478314398112136	11.492782736736771	0.3002103611975655	0.08377651763173463	3.0	3.0	3.0	3.0	0.0
0.6188913147757105	0.736141766719816	0.4763732123764262	11.851198566382646	0.0007102139508485549	0.011611470656867856	2.1960895631610993	2.9148232123935816	0.1449669185044697	0.0	0.001796087371999411	0.015945950434988435	10.68256739096743	7.130512374143666e-05	0.0	0.007262756127655626	1.213395306513247	0.002580927908587166	0.0343709419351794	0.4599022707033517	11.353556717624773	0.2706587430517609	0.08259585969782555	3.0	3.0	3.0	3.0	0.0
0.6149565908194297	0.7564143635886144	0.4198318363524123	11.819808748425663	0.0008933605385335261	0.011553859950927413	2.2066255410798568	2.914441551949921	0.1286290455919524	0.0	0.0017776820766468204	0.0162083519829099	10.650551114890725	0.00010634596103415782	0.0	0.0065022041589441444	1.2423791169403342	0.004010294282285435	0.035480361452250815	0.6832639571331107	11.238087102443057	0.2414125310767521	0.08154815376778625	3.0	3.0	3.0	3.0	0.0
0.6101485030073338	0.7746385404192807	0.37651642685307124	11.793606615496058	0.0010352140012794173	0.011509050249731348	2.2125702119045503	2.9141232738287077	0.11521295657338157	0.0	0.0017635665912573535	0.01642265200515177	10.628056611745842	0.0001337333687645143	0.0	0.0058812378561313335	1.265568004754548	0.005136115383221271	0.03657018646677151	0.8576813178443785	11.14950256849425	0.21800934324029606	0.08074061078806509	3.0	3.0	3.0	3.0	0.0
0.6060647563251575	0.7892210915212257	0.34316269557795176	11.772504076359558	0.0011452560909813022	0.011475528932160335	2.216090315057437	2.9138559712448164	0.10471415215361293	0.0	0.001752875012536934	0.016597305580292668	10.610819541097731	0.00015500987207418406	0.0	0.005389217540878654	1.2838043830927326	0.006015081327080412	0.037468583225185585	0.9930924788562696	11.082312970047363	0.1995983113269709	0.08012894742809755	3.0	3.0	3.0	3.0	0.0
0.6027472905305965	0.8006997044619873	0.31750575700780115	11.755685730442883	0.001230415621342026	0.011450964702430831	2.2180380129180937	2.9136336029561765	0.09655300500741223	0.0	0.001744822207480444	0.016738746316284345	10.59731494904901	0.00017148496066815105	0.0	0.005002071177023933	1.2980533928453293	0.006698271619238944	0.03819017377428086	1.0978896949441375	11.03163125736888	0.18520786083838287	0.07966812542457917	3.0	3.0	3.0	3.0	0.0
0.6000949117722405	0.8096729071509734	0.29778878490281974	11.742331801875377	0.0012961798074491218	0.011433266086830467	2.2189483445506215	2.913449895758748	0.09023218107678253	0.0	0.0017387901279322705	0.016852738125801667	10.586656701236855	0.00018421036281332593	0.0	0.004699162737499855	1.3091334937189103	0.007227506341350158	0.038763216408195064	1.1787996090292696	10.993607539074215	0.17401376815528435	0.07932259789989615	3.0	3.0	3.0	3.0	0.0
0.5979969259797242	0.8166524280241337	0.2826463602109503	11.73174038930925	0.001346885242228584	0.011420758784512446	2.2191794561885407	2.91329866869486	0.08535064599613869	0.0	0.0017342997010535261	0.016944340945408445	10.57820771595365	0.00019402058265153055	0.0	0.004463291705464831	1.3177163205501752	0.007636409282846127	0.03921449529506542	1.241151413978889	10.96525214924776	0.16533933850441287	0.07906492202228857	3.0	3.0	3.0	3.0	0.0
0.5963510633023612	0.8220596742017133	0.2710212422292416	11.72333645660432	0.0013859362875006198	0.011412143543262502	2.218972810929294	2.913174290983173	0.08158926249592181	0.0	0.0017309813344000553	0.017017864765782858	10.571481798555642	0.00020157246322347842	0.0	0.004280342280404279	1.324344214561352	0.007951710883552827	0.03956751019606683	1.2891346767406409	10.944255073712698	0.15863792067286187	0.07887399813326842	3.0	3.0	3.0	3.0	0.0
