Mp	M	Mpp
0.0	500.0	0.0
0.8767907213787799	499.1108683017771	0.012340976843936119
1.695581408937875	498.25956762768743	0.04485096337434758
2.4646714968087116	497.4432920048635	0.09203649832740173
3.1906291021658513	496.6596046637139	0.14976623411999573
3.878694965240914	495.906371031946	0.21493400281283606
4.533089553092835	495.1817052485878	0.28520519831910085
5.1572464637372555	494.48392751291084	0.35882602335162483
5.753989613664569	493.8115300781412	0.4344803081938417
6.325667908980602	493.1631500626011	0.5111820284178917
6.874257997151447	492.5375476002388	0.5881944026093239
7.401442410242483	491.9335882574792	0.6649693322778687
7.908670080404682	491.3502286595993	0.7411012599955196
8.397202399994606	490.78650481959573	0.8162927804091039
8.868148981465353	490.24152249851824	0.8903285200158738
9.322495553669842	489.71444917782486	0.963055268504768
9.761125586135392	489.2045073728296	1.0343670410344437
10.184837453184446	488.7109689556643	1.1041935911506071
10.594357662751941	488.2331503924443	1.1724919448031763
10.990352093026292	487.7704085115549	1.2392393954183396
11.373434268871904	487.3221370070696	1.3044287240580126
11.744172261999974	486.88776334256585	1.3680643954338132
12.103094538914174	486.46674598637236	1.4301594747130615
12.450694568581717	486.0585720307218	1.4907334006961075
12.787434767279349	485.6627549771883	1.549810255531957
13.113749786516774	485.27883288482735	1.6074173286554594
13.430048717075621	484.9063668010568	1.6635844818671879
13.73671805135523	484.54493896409446	1.7183429845498588
14.034123272330403	484.1941516600766	1.7717250675924832
14.32261173943315	483.8536249265069	1.8237633340594859
14.602510376918639	483.52299895565045	1.8744906674303707
14.874132672538053	483.2019275185388	1.923939808922582
15.137776488435733	482.89008029501133	1.9721432165523773
15.393725295222453	482.58714179613327	2.019132908643666
15.642248077058015	482.29281156950935	2.0649403534319797
15.883606311280962	482.00679702999213	2.109596658726329
16.11804430291892	481.7288237663417	2.153131930738805
16.345798707442054	481.45862559093956	2.195575701617776
16.567093287997498	481.1959499590522	2.236956752949772
16.782145305667594	480.94055137303053	2.2773033213012823
16.991159101957223	480.6921980907054	2.316642807336861
17.194333656095946	480.4506646387254	2.355001705178119
17.391859786988295	480.21573454155754	2.3924056714535986
17.583920026338216	479.9872001755847	2.428879798076573
17.770689558369583	479.7648618348371	2.4644486067928217
17.95233708281631	479.5485269204086	2.499135996774451
18.12902201842578	479.33801299952796	2.5329649820456597
18.300901241700707	479.1331404902011	2.565958268097567
18.46812321988189	478.93373932410407	2.5981374560133954
18.630833422370312	478.7396426684372	2.6295239091918114
18.78916876463547	478.5506931868124	2.6601380485515507
18.94326476576396	478.3667350750226	2.690000159212871
19.09324787688109	478.1876225648457	2.7191295582726083
19.239243279865775	478.0132113594243	2.747545360709334
19.381369568664116	477.8433645493394	2.775265881995866
19.519743601885683	477.67794718182455	2.802309216289155
19.654475704201733	477.51683164759964	2.828692648198006
19.785671467007248	477.3598956435749	2.8544328894172706
19.913434811122094	477.20701870863473	2.8795464802425252
20.037865903732612	477.05808457452065	2.9040495217461073
20.15905949952526	476.91298306743425	2.927957433039843
20.277109814483616	476.77160484809406	2.951285337421685
20.39210720037299	476.63384494949133	2.974047850135028
20.504138538081406	476.4996022993526	2.996259162565367
20.6132882464336	476.36877850109585	3.0179332524698954
20.71963744471835	476.24127892067236	3.0390836346086143
20.8232647393847	476.11701176043863	3.059723500176029
20.924246423277268	475.9958878305922	3.0798657461298786
21.022655826403078	475.877821287172	3.099522886424228
21.11856443854863	475.7627285084704	3.1187070529803003
21.212041443171298	475.6505285432613	3.137430013566735
21.3031535536771	475.54114324556696	3.1557032007553425
21.391965776290427	475.43449639787053	3.1735378258384093
21.478540828505132	475.3305144106633	3.1909447608309573
21.562940576856462	475.22912466792917	3.2079347552137523
21.645220698806593	475.13026159372174	3.2245177074710556
21.72544146163588	475.0338543858658	3.2407041524977123
21.8036569871268	474.93983931144516	3.256503701427403
21.879921337029543	474.84815275395835	3.2719259090115163
21.9542863900171	474.7587335908573	3.286980019124989
22.02680315255092	474.6715217042286	3.3016751432198976
22.09752022125566	474.5864597473228	3.31602003142097
22.1664856697864	474.5034909802138	3.3300233499991503
22.233745202128762	474.42256141403954	3.343693383831112
22.299343709696913	474.34361800764907	3.3570382826534244
22.363323644144927	474.26661055966787	3.370065796186599
22.425728990022435	474.19148708485767	3.3827839251193192
22.48660130487685	474.11819840800035	3.3952002871222233
22.545978440674816	474.04669964476665	3.407321914557973
22.603900670695502	473.9769431070609	3.419156222243052
22.660405779124417	473.90888400177346	3.4307102191014947
22.715528717973253	473.84248082955185	3.4419904524742493
22.769306496457787	473.7776896985596	3.453003804982044
22.821772915639297	473.71447047528926	3.4637566090708307
22.872962107682834	473.65278263835864	3.4742552539579328
22.9229063875174	473.59258779521474	3.484505817267269
22.97163825521235	473.53384734145396	3.494514403333154
23.019188156455822	473.4765250819215	3.504286761622079
23.06558635423207	473.42058503341906	3.513828612348312
23.110861777327845	473.365992776523	3.5231454461486136
23.155042020332367	473.31271545558485	3.5322425240822417
