PTH_in_PTG	PTH_in_Plasma	Ca_in_Plasma	Values[k]	Values[lambda_Ca]	Values[m_Ca]	Values[A]	Values[B]	Values[S]
0.0	0.0	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
9.731216414776389	0.04300756631253298	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
19.240934219482423	0.14504641927108855	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
28.534195089510874	0.27905821809994513	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
37.6159259433605	0.4296193952089089	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
46.490941554701216	0.5879546809648205	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
55.163947104976195	0.749087380458898	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
63.63954067790257	0.9102107918226058	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
71.92221569719317	1.0697575003453497	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
80.01636330879147	1.226867504315631	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
87.92627470888331	1.3810842706934763	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
95.65614341891892	1.5321810511050908	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
103.21006750885164	1.6800616403240987	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
110.59205176977233	1.824703678128934	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
117.80600983709068	1.9661262638202397	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
124.85576626538969	2.1043714649987524	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
131.74505855605275	2.2394937664480876	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
138.47753913873893	2.3715540563131148	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
145.0567773077561	2.5006162051746017	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
151.48626111435945	2.626745126193334	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
157.76939921597793	2.7500056817187684	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
163.90952268334945	2.870462073056664	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
169.90988676652174	2.9881775061644595	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
175.77367262063598	3.103214014665753	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
181.50398899248515	3.2156323723078057	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
187.1038738686916	3.3254920565422705	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
192.57629608770114	3.432851240774087	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
197.92415691543349	3.537766802702367	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
203.1502915681529	3.6402943415052342	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
208.25747074016155	3.7404882001892	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
213.24840205205317	3.8384014900795784	1.2200000000000002	9.8436755	0.010524702733434562	15.0	0.04943742616216412	0.000494637774200846	1.1145698868684382
