Cyclin	Active CDC-2 Kinase	Active Cyclin Protease	Inactive CDC-2 Kinase	Inactive Cyclin Protease	Values[V1]	Values[V3]
0.010000000000000002	0.010000000000000002	0.010000000000000002	0.9900000000000001	0.9900000000000001	0.0588235294117647	0.01
0.03475821389193072	0.0007403441342149927	7.320978645247537e-06	0.9992596558657855	0.9999926790213548	0.19499399722519273	0.0007403441342149927
0.059285987413506845	0.0013334019124593573	1.3240448657360682e-05	0.9986665980875411	0.9999867595513428	0.3180089725885116	0.001333401912459357
0.08356829468321099	0.0019882905817871707	1.9793000980628852e-05	0.9980117094182132	0.9999802069990195	0.4296067595408479	0.0019882905817871703
0.10760738043072328	0.0027151241743888907	2.708505536166569e-05	0.9972848758256114	0.9999729149446385	0.5313005596859707	0.0027151241743888907
0.13140545688263305	0.003526331665809731	3.524811668897623e-05	0.9964736683341906	0.9999647518833111	0.6243474242275624	0.0035263316658097304
0.15496468625344204	0.004437357869533653	4.4446611777762456e-05	0.9955626421304666	0.9999555533882224	0.7098001900218982	0.004437357869533653
0.1782871683171767	0.005467623316946068	5.488873895584147e-05	0.9945323766830543	0.9999451112610444	0.7885472848889591	0.005467623316946068
0.20137492717239838	0.0066418666417696025	6.684181597889385e-05	0.9933581333582308	0.9999331581840214	0.8613435669175281	0.006641866641769602
0.2242298947868701	0.007992078661094878	8.065467120299479e-05	0.9920079213389055	0.9999193453287973	0.92883446154701	0.007992078661094878
0.24685388804846695	0.009560284410571593	9.679036489682395e-05	0.9904397155894288	0.9999032096351036	0.991575026917905	0.009560284410571591
0.269248577099312	0.011402693697314841	0.0001158759366102458	0.9885973063026856	0.99988412406339	1.0500451419017105	0.01140269369731484
0.2914154385936852	0.013596075578525853	0.00013878033958396365	0.9864039244214747	0.9998612196604163	1.1046616898636168	0.013596075578525853
0.313355686159175	0.016247483221925624	0.00016673694634732004	0.9837525167780748	0.9998332630536529	1.1557883893536245	0.016247483221925624
0.33507016328012174	0.01950992360665551	0.0002015474834835599	0.980490076393345	0.9997984525165168	1.203743749976576	0.01950992360665551
0.3565591735416211	0.023607404646574844	0.0002459240087778929	0.9763925953534256	0.9997540759912226	1.2488075005980732	0.023607404646574844
0.3778222024525318	0.02887612418652737	0.00030408746762097615	0.971123875813473	0.9996959125323794	1.291225722237172	0.02887612418652737
0.39885744911821064	0.03583065766753762	0.00038282728814244846	0.964169342332463	0.9996171727118579	1.3312148088982108	0.03583065766753762
0.4196610162305065	0.045266118939003536	0.000493404774022357	0.9547338810609971	0.9995065952259778	1.3689642449473627	0.045266118939003536
0.440225486731149	0.05839762773630933	0.0006549626396973538	0.9416023722636914	0.9993450373603028	1.4046380137864578	0.05839762773630932
0.46053740538318755	0.07700114410421063	0.0009005900287744359	0.92299885589579	0.9990994099712256	1.43837419386952	0.07700114410421063
0.48057278487388233	0.10345125173239308	0.0012884751989841535	0.8965487482676076	0.9987115248010158	1.4702818361485275	0.10345125173239307
0.5002887517220188	0.14051302758640982	0.0019251063074541476	0.859486972413591	0.9980748936925455	1.5004330025527959	0.14051302758640982
0.519606180568373	0.1908627485927926	0.0030244877490865595	0.8091372514072082	0.996975512250913	1.5288437549840719	0.1908627485927926
0.5383662594010306	0.25651571059910433	0.005094274196652548	0.7434842894008964	0.994905725803347	1.5554230153190287	0.25651571059910433
0.5561932812378544	0.33833574049914633	0.009669094072138047	0.6616642595008543	0.9903309059278618	1.5798053948591626	0.33833574049914633
0.5719315842876618	0.4354022513857607	0.022862004877837676	0.5645977486142396	0.977137995122162	1.6006569617063708	0.43540225138576066
0.5812492106177968	0.5428875755921861	0.06772427150349997	0.4571124244078145	0.9322757284964994	1.6127157501988458	0.542887575592186
0.5719414507420312	0.645307562907196	0.1818911972250603	0.3546924370928044	0.8181088027749391	1.6006698416581864	0.6453075629071959
0.5261528777965208	0.7067752903974133	0.36824773784981296	0.29322470960258706	0.6317522621501865	1.5382295051191779	0.7067752903974132
0.433421022474307	0.6672155939824941	0.5655564004985087	0.33278440601750586	0.4344435995014908	1.3930081240040975	0.667215593982494
0.30785396236180385	0.4414424699257691	0.6360328816596869	0.5585575300742308	0.36396711834031287	1.143228764250075	0.441442469925769
0.2057297663872609	0.008494585437562003	0.36468609728936713	0.9915054145624378	0.6353139027106322	0.874540551578644	0.008494585437562003
0.19737860104459737	0.006426137921903197	6.46416879670145e-05	0.993573862078097	0.9999353583120325	0.8490880021939833	0.006426137921903196
0.2202738986415767	0.0077430693938097366	7.810173262579135e-05	0.9922569306061905	0.9999218982673732	0.917458896082487	0.007743069393809736
0.24293791509037954	0.009269806415996527	9.379399531786517e-05	0.9907301935840037	0.999906206004681	0.9809887616012668	0.009269806415996527
0.26537234937011994	0.011059728087701127	0.00011231257981607012	0.9889402719122993	0.9998876874201829	1.040169596883846	0.011059728087701125
0.2875787159484265	0.01318542225114361	0.0001344767708926086	0.9868145777488566	0.9998655232291063	1.095428470037241	0.01318542225114361
0.3095582806036299	0.01574779139489467	0.00016144543963717023	0.9842522086051056	0.999838554560362	1.1471377219666545	0.015747791394894666
0.3313119608749877	0.018890318915031783	0.0001949009417308942	0.9811096810849683	0.9998050990582683	1.1956232189644034	0.018890318915031783
0.3528401709412151	0.022822309158341405	0.00023736382944868742	0.9771776908416586	0.9997626361705506	1.2411710293330067	0.022822309158341405
0.3741425648331477	0.027856659221775326	0.0002927347103690436	0.9721433407782246	0.99970726528963	1.2840327649685914	0.027856659221775326
0.39521761138907546	0.034470541777448786	0.00036724781864661893	0.9655294582225513	0.9996327521813523	1.3244297465590442	0.03447054177744878
0.4160618577863207	0.04340128260475212	0.00047119693813829964	0.956598717395248	0.9995288030618604	1.3625559919886023	0.04340128260475212
0.43666864069946565	0.05577998485248111	0.0006220134757081313	0.9442200151475191	0.9993779865242906	1.398579887461737	0.05577998485248111
0.45702580576335655	0.07327774074946748	0.0008497558465573756	0.926722259250533	0.9991502441534413	1.4326441450515028	0.07327774074946748
0.4771116496578531	0.09817150751344172	0.0012070743887760689	0.9018284924865585	0.9987929256112226	1.4648632522954335	0.09817150751344172
0.49688746563576247	0.1331866416884105	0.0017893824616084482	0.8668133583115896	0.9982106175383904	1.4953166212764257	0.1331866416884105
0.5162824204670465	0.18105651208490894	0.002784371188532294	0.8189434879150908	0.9972156288114661	1.5240323262596094	0.18105651208490892
0.5351570958195999	0.24394930820518362	0.00462232323289971	0.756050691794816	0.9953776767670988	1.550944580240399	0.2439493082051836
0.5531932317242094	0.32296259117027565	0.008543640110820738	0.6770374088297242	0.9914563598891777	1.5757599319696423	0.32296259117027565
0.5694601780112922	0.41756441396261723	0.01928909484580078	0.582435586037383	0.9807109051541976	1.597423231981096	0.41756441396261723
0.5805021834079196	0.5239198060529225	0.055869133892977284	0.47608019394707796	0.9441308661070209	1.6117566229538025	0.5239198060529225
0.5756831550149282	0.629126038966559	0.15618378260746574	0.3708739610334415	0.8438162173925322	1.6055373341054289	0.629126038966559
0.5374005261625593	0.701348653663793	0.33244946931010316	0.2986513463362075	0.6675505306898948	1.5540782348080742	0.701348653663793
0.45274253364888944	0.684745642135481	0.5354025044467392	0.3152543578645198	0.46459749555325874	1.4255977380844118	0.6847456421354808
0.33021583661379583	0.49823135818138514	0.641598509870351	0.5017686418186151	0.358401490129647	1.1932409213993616	0.49823135818138514
0.21785923183176753	0.06969283781648314	0.44485203324084127	0.9303071621835176	0.5551479667591569	0.9104538418034448	0.06969283781648314
0.19337900533441008	0.00621588358859798	0.00013174041389492602	0.9937841164114025	0.9998682595861038	0.8366809660229555	0.0062158835885979796
0.21631448970404188	0.007500583350523928	7.561808685368025e-05	0.9924994166494763	0.999924381913145	0.9059477065447162	0.0075005833505239275
0.2390185445793959	0.008987489973662303	9.08851174257633e-05	0.9910125100263377	0.999909114882573	0.970280974676071	0.008987489973662301
0.2614927341841866	0.010727129625507982	0.00010886154284466546	0.9892728703744921	0.9998911384571539	1.0301847507356698	0.01072712962550798
0.28373860872259943	0.012788219391265105	0.00013032100098322305	0.9872117806087349	0.9998696789990151	1.0860965846191737	0.012788219391265104
0.30575748313020346	0.01526589077721889	0.00015635234380189435	0.984734109222781	0.9998436476561965	1.1383976799411082	0.015265890777218889
0.32755034483138085	0.01829489295736488	0.00018852946521243715	0.9817051070426349	0.9998114705347861	1.1874214549380249	0.01829489295736488
0.349117709742607	0.0220709022158622	0.00022919670607592422	0.9779290977841375	0.9997708032939225	1.2334604698626588	0.022070902215862196
0.3704593887497617	0.026885107385102528	0.00028195973193693963	0.9731148926148971	0.9997180402680615	1.27677199029992	0.026885107385102528
0.39157409822739747	0.033180618628271596	0.00035255404217696476	0.966819381371728	0.9996474459578216	1.317582349036095	0.033180618628271596
0.4124587918752507	0.04164087228560474	0.00045039439262590283	0.9583591277143954	0.9995496056073728	1.3560901452686351	0.04164087228560473
0.43310749191869036	0.053317703209772235	0.0005913639608488081	0.9466822967902279	0.9994086360391501	1.3924681636457077	0.053317703209772235
0.4535092252958741	0.06977968873986011	0.0008027806482442957	0.93022031126014	0.9991972193517549	1.426863673464145	0.0697796887398601
0.4736443546171444	0.0932018714556409	0.0011323362459604368	0.9067981285443591	0.9988676637540387	1.4593963977844573	0.09320187145564089
0.4934779040235973	0.12625613614664813	0.0016657221202551762	0.8737438638533521	0.9983342778797438	1.4901526305467063	0.12625613614664813
0.5129463251878951	0.1717150418599554	0.0025683648471729855	0.828284958140045	0.9974316351528258	1.519171290026883	0.17171504185995537
0.5319266696759474	0.2318843680064846	0.004207527185603491	0.7681156319935155	0.9957924728143954	1.5464083407486306	0.2318843680064846
0.550147250344799	0.3080804220960255	0.007595046378982933	0.6919195779039745	0.9924049536210158	1.571628883942229	0.30808042209602543
0.5668519697579528	0.40011702200118415	0.016421158337230995	0.5998829779988162	0.9835788416627678	1.5939942536354692	0.4001170220011841
0.5792993282897954	0.5049827017371895	0.04602639753760742	0.49501729826281093	0.9539736024623915	1.6102094565584266	0.5049827017371894
0.5784013170017092	0.6120245217056863	0.1329459757057885	0.38797547829431406	0.8670540242942104	1.6090521438062904	0.6120245217056863
0.5471886912794575	0.6933061691435151	0.2976654368969872	0.30669383085648505	0.7023345631030116	1.567593393156971	0.693306169143515
0.4708077592499707	0.6971946927766431	0.5025760819747324	0.3028053072233569	0.49742391802526625	1.4548949205361996	0.697194692776643
0.35273838124467416	0.5470532643186758	0.6381290164077639	0.45294673568132393	0.36187098359223463	1.2409610813921972	0.5470532643186758
0.2330211656448677	0.15778359874701847	0.5112459018241456	0.8422164012529814	0.48875409817585297	0.9536743680785932	0.15778359874701847
0.19011969804292458	0.006059304162844282	0.05235840754506855	0.9939406958371555	0.9476415924549297	0.8264640116000546	0.006059304162844281
0.21234769709452211	0.0072641357773403515	7.319857392382459e-05	0.9927358642226597	0.9999268014260749	0.8942867280709921	0.007264135777340351
0.23509184659672097	0.008712726740969163	8.805718422459932e-05	0.9912872732590308	0.9999119428157742	0.9594386647810073	0.008712726740969162
0.25760584241719686	0.010404133001264677	0.00010551450572963163	0.9895958669987351	0.9998944854942694	1.0200786266191662	0.010404133001264675
0.27989126876135034	0.012403440622251656	0.00012630142017436746	0.9875965593777483	0.9998736985798246	1.0766549645024868	0.012403440622251655
0.3019494870106576	0.014800414675911087	0.0001514421840169392	0.9851995853240889	0.999848557815982	1.1295580029717436	0.014800414675911085
0.32378154996086866	0.01772168802005393	0.00018241018538439415	0.9822783119799461	0.9998175898146145	1.1791289206813953	0.017721688020053927
0.34538806904096064	0.021350310096687242	0.00022138786501072117	0.9786496899033128	0.999778612134988	1.2256669393244985	0.02135031009668724
0.36676899996346296	0.025957575552184847	0.00027171308885614665	0.9740424244478154	0.9997282869111425	1.2694351089353337	0.025957575552184843
0.3879232871766811	0.0319549695879993	0.0003386654683761248	0.9680450304120007	0.9996613345316225	1.3106648719963951	0.031954969587999295
0.4088482565585828	0.039976013556021206	0.00043086370935478864	0.9600239864439789	0.9995691362906436	1.34955946806802	0.039976013556021206
0.42953855552732434	0.05099794648203877	0.0005627895556801548	0.9490020535179617	0.999437210444318	1.3862960916677038	0.050997946482038765
0.4499842843158704	0.06648990240963047	0.0007592777000838382	0.93351009759037	0.9992407222999142	1.4210265108962066	0.06648990240963047
0.4701676786948502	0.08852196961747699	0.0010635641964801034	0.9114780303825234	0.9989364358035178	1.453875517665231	0.08852196961747699
0.4900571156884394	0.1197002519417729	0.0015527742787603686	0.8802997480582275	0.9984472257212377	1.48493589285809	0.11970025194177289
0.509595479456455	0.1628187894916148	0.002373307628945629	0.8371812105083859	0.9976266923710526	1.5142564219804462	0.16281878949161477
0.5286739232206302	0.220305146097567	0.0038406943818277083	0.779694853902434	0.9961593056181707	1.5418119715684875	0.22030514609756696
0.5470588960017574	0.2936804729558162	0.0067875768685249005	0.7063195270441847	0.9932124231314735	1.5674158294936231	0.2936804729558161
