ADP	GAP	G6P	NAD	F6P	AcAld	Ru5P	DHAP	R5P	NADPH	E4P	P2G	UTP	T6P	GLC	X5P	PYR	G3P	G6L	BPG	G1P	P6G	PEP	UDP	F16bP	S7P	P3G	ATP	AMP	NADH	UDG	NADP
1.29	0.315891028770503	0.772483203645216	1.50329030201531	0.235441221891221	0.178140579850657	0.033	1.1613768527467	0.118	0.16	0.029	0.0677379081099344	0.6491	0.02	6.28000179338242	0.04100000000000001	2.10847140717419	0.274002929191284	0.1	0.000736873499865602	0.539248506344921	0.25	0.610005413358042	0.2815	4.583218590069311	0.08200000000000002	0.4698250111344441	4.29	0.4399999999999995	0.08670969798468997	0.46724619487425	0.17
2.1135693227206356	0.08915807734901017	1.55119477755801	1.212592412641279	0.4219690803529228	0.6021076071133595	0.034379092540847415	2.0616976501162707	0.09296839600124648	0.2456134706708056	0.02013184927451508	0.049550381562853435	0.5049880175110647	0.01218341616588827	4.168937236642672	0.05051608507731753	2.6083836777129474	0.2737967664116586	0.3494146097139632	0.0010168652045997356	0.2584039457286958	0.22639915359245588	0.24439981855993106	0.2541558572008652	4.10404832078387	0.0688018933995905	0.27695108563442405	3.36477492607528	0.5416557512040838	0.37740758735872104	0.6387023201623201	0.08438652932919441
2.2918394246888507	0.08713487441537379	1.8735059293232332	1.2203557956705235	0.5117421283609194	0.641903097430119	0.03295297130653132	2.01795709113529	0.08640654376906584	0.2418453604272036	0.0220801861638442	0.04810848086537143	0.45012411254668694	0.015256172462815007	2.665949318251684	0.04854451286580063	2.642397543537149	0.2804532437377201	0.5166750613281856	0.0010021771795996968	0.17170882186774425	0.22270553489200703	0.23462079417569495	0.26090512669587285	3.9997613837701067	0.06129117919150702	0.26959852427370584	2.9602377719320985	0.7679228033790504	0.36964420432947653	0.6868169556316902	0.08815463957279643
2.3393183024960065	0.08559740762228932	1.982242733177483	1.2280278768480186	0.5422706140634352	0.6668681299435034	0.03216764711795657	1.9840166187816777	0.0828560183684433	0.23674279194234235	0.023994883004618682	0.048359424565596304	0.4234484945709204	0.01634872552315009	1.6809573994606732	0.0473418002975813	2.672398372750131	0.28816136195078323	0.6671067516537028	0.0010030603659996896	0.14301871783486828	0.2250478364020126	0.23545723305637195	0.27669400069018446	3.894766743236995	0.05743877059713198	0.27106365134451366	2.8169193734060007	0.8637623240979924	0.36197212315198146	0.6977036996131453	0.09325720805765766
2.3385946131761437	0.08423293161312215	1.9595637521107145	1.2365819469749202	0.5363167965759005	0.6905754789243747	0.03177917434815678	1.953750963509643	0.08095744360198892	0.2312003159137003	0.02458978800515841	0.04939527140702397	0.40924766551918923	0.016380245410504153	1.1719178229265945	0.046641438504942026	2.693318151194478	0.29484450161525927	0.8026393289003323	0.0010125041385294477	0.13283006040552942	0.23065141152255253	0.240981654002026	0.2917533306307464	3.7940837374656815	0.05555961232966879	0.2766651147431297	2.8009081978562502	0.8804971889676058	0.3534180530250799	0.6968451987243144	0.09879968408629972
2.320893590003594	0.08291621071637395	1.8740827701871905	1.2454367125092058	0.512798210782393	0.7140642013715919	0.03162207386964146	1.9244719559523427	0.07995831178309135	0.2254506498910448	0.02415559384958564	0.05082599900287832	0.40225014511906393	0.015907701335940473	0.9732883916342467	0.04624259258237615	2.708341022081328	0.2996862563660749	0.9243379553961296	0.0010253333639269773	0.12787933690253456	0.23766465660401162	0.2488516545488249	0.3021135803815231	3.6926463252483726	0.054766069673465874	0.28434915912593967	2.839518906176236	0.8595875038201704	0.34456328749079423	0.693482469373663	0.10454935010895522
2.3013156313936802	0.08156768953710386	1.7800169182657628	1.2542787930548371	0.4867495895472006	0.7377264689295101	0.03160912180517708	1.89442066186547	0.0794676717642252	0.21998266960015384	0.023227102266922584	0.05241043005766954	0.3999646281876587	0.01531549873534454	0.9030940270321628	0.046053784696423995	2.719940940039681	0.3027108545050531	1.0337018680416514	0.001038435784847497	0.12404134788738841	0.24495881743987705	0.25764749466968967	0.30725398476019206	3.5874112925345756	0.05466734543759664	0.2928404244177917	2.8877065282468464	0.830977840359473	0.33572120694516294	0.6906275819263993	0.11001733039984618
2.2848657253489724	0.08017700760761994	1.6976591694688712	1.2629539519556998	0.4638711160128097	0.7618401352766618	0.03169020539499493	1.8633697309205777	0.07930456195449624	0.2151018273726992	0.022179716534094934	0.0540310146663435	0.40067868937259693	0.014775669280527301	0.8736816228835892	0.04601853384022459	2.7294315693436477	0.30428754980149886	1.1324267600377436	0.0010506167146966782	0.12040370802195775	0.2519900559322184	0.2666806910750429	0.308257659201759	3.479658758879719	0.055089415830186506	0.30151694685939556	2.9285781503241366	0.8065561243268906	0.3270460480443005	0.6889098462998942	0.11489817262730083
2.2722899237395353	0.07876616979425055	1.6286782662354204	1.2713729599668262	0.4446716287770651	0.7865116841813954	0.03183197547773489	1.831823353068145	0.07937073438952134	0.21084283807367957	0.021171378864418517	0.055645115580576325	0.4031357037015401	0.014320549362984523	0.8575336471119188	0.046090347612666775	2.7374252387432096	0.3048042999264005	1.2220079959701815	0.0010616546867482084	0.1169313936282636	0.258541592058211	0.27570035495408474	0.3064397961543058	3.3718610344274973	0.05591154109802302	0.31015352554644726	2.959465447023716	0.7882446292367482	0.3186270400331739	0.6882706950184041	0.11915716192632045
2.263093432006499	0.07735823557855735	1.5702163097523456	1.2794882357547652	0.42838045202278136	0.8117497708549838	0.032011159572809665	1.800309089481779	0.07959600216026949	0.20712461060765397	0.020241947563257007	0.0572402161637368	0.40645931169379745	0.013937820892047906	0.8469279489167276	0.046232806497286144	2.7442196204664917	0.3045694205140145	1.303656341666939	0.001071626220969055	0.11371511972059274	0.2645372953138249	0.2846322941448977	0.30285706841199217	3.265913247119337	0.05703110609065601	0.31868427838811547	2.981770379691431	0.7751361883020693	0.31051176424523486	0.6885298147684604	0.12287538939234603
