pRBp	CycD/cdk4,6(i)	CycE/cdk2(i)	pRB	AP1	E2F1	pRBpp	CycD/cdk4,6(a)	CycEa/cdk2(a)
0.11072360588606156	0.1460967035262472	0.07038250812190605	1.6361523482296045	0.15265432558179234	0.4630254500696911	0.05262498591702652	0.07017408093611892	0.09277582113683766
0.11470551831119283	0.1501561064870902	0.06979105884916333	1.723961286735182	0.15635759153005385	0.48213896624686703	0.05255139349697065	0.06851283102025617	0.09188953186164142
0.11838516035731891	0.1542783794788395	0.06927098811184115	1.8090916359556926	0.16002106950450734	0.500440813573596	0.05265116042123003	0.06692542452494543	0.091016918128369
0.1217785373161287	0.1584609449693524	0.0688100719446183	1.89171668319879	0.1636453952196393	0.5179795317612667	0.05288104745663082	0.06540904971445392	0.09016140443896031
0.1249037554336104	0.16270125439592337	0.06839814058255687	1.9719904907734702	0.16723115767796906	0.5347985287367575	0.05320531585082422	0.06396101018963816	0.08932550062033827
0.12777971392673212	0.1669967907182653	0.06802671503393803	2.0500505729113887	0.17077890832850423	0.5509367944167667	0.05359472720521921	0.06257872186671248	0.08851097462216695
0.13042532622797168	0.1713450699952356	0.06768871420354969	2.126020105736147	0.1742891678941245	0.5664294971408126	0.05402561475122418	0.06125970993554459	0.08771899429700618
0.13285906703995004	0.17574364231642098	0.06737821711649573	2.2000097771716165	0.1777624315550516	0.5813084852473213	0.05447904554495756	0.0600016058042315	0.08695024396759514
0.13509871914547125	0.18019009230339386	0.06709026864538407	2.272119352516787	0.18119917294831542	0.5956027113600644	0.054940079089964886	0.05880214403848734	0.08620502039410034
0.13716124204632707	0.18468203932239385	0.06682071991469195	2.342439010611091	0.18459984729847717	0.6093385932374371	0.055397120071024736	0.05765915930511823	0.08548331183827224
0.13906271432234876	0.18921713750316685	0.06656609657895424	2.4110504915358995	0.18796489390042848	0.622540322203647	0.055841358808920154	0.056570583328962074	0.08478486320990314
0.1408183201313569	0.1937930756277111	0.06632348967493704	2.478028087190573	0.1912947381117455	0.6352301279904031	0.05626629119379852	0.05553444187237237	0.08410922972015814
0.14244236165452145	0.19840757693214356	0.06609046486494542	2.5434394994208813	0.19458979296921813	0.6474285071352277	0.0566673092855131	0.05454885174580223	0.08345582102671882
0.1439482864528573	0.20305839885069696	0.06586498676088488	2.607346585452891	0.19785046051362262	0.6591544207241884	0.05704135395868695	0.05361201785733865	0.08282393749353356
0.1453487229649682	0.2077433327214119	0.06564535566275392	2.669806006909327	0.20107713288588855	0.6704254662375617	0.05738662149359157	0.05272223030830856	0.08221279990911141
0.14665552010811111	0.21246020346640365	0.06543015456876111	2.7308697958815857	0.20427019324221432	0.6812580274010224	0.0577023167650573	0.05187786154126711	0.0816215737693812
0.14787978854276954	0.21720686925504132	0.06521820471059415	2.790585849443016	0.20743001652457912	0.6916674052798866	0.05798844645291737	0.05107736354589795	0.08104938904513767
0.14903194217451968	0.22198122115521626	0.06500852819448558	2.8489983622130284	0.21055697011466737	0.7016679332964286	0.05824564650596924	0.050319265127554864	0.08049535619397495
0.15012173904436224	0.22678118277577705	0.06480031655899499	2.9061482053448544	0.2136514143934387	0.7112730784518468	0.05847503872022369	0.049602169242503893	0.07995857906223969
0.15115832114219416	0.23160470990166981	0.0645929043108414	2.9620732588540597	0.21671370322312228	0.7204955305964162	0.05867811215746188	0.048924750403078275	0.07943816519083942
0.15215025287504255	0.2364497901224262	0.06438574661911908	3.0168087034956153	0.2197441843655245	0.7293472813661809	0.058856625528767734	0.04828575215541637	0.07893323397862916
0.1531055580451198	0.2413144424540715	0.06417840050343919	3.0703872774769656	0.22274319984760008	0.7378396941405218	0.05901252728635015	0.04768398463179899	0.0784429230710975
0.15403175527554575	0.24619671695409856	0.06397050896801153	3.1228395025164444	0.22571108628286532	0.7459835661514594	0.059147890658442843	0.04711832217898652	0.07796639327918506
0.15493589186487947	0.251094694329037	0.06376178761396781	3.1741938832165917	0.22864817515578503	0.7537891837288164	0.05926486122024043	0.04658770106346978	0.07750283228818529
0.15582457605536004	0.25600648553408	0.06355201334055213	3.2244770831916942	0.23155479307488464	0.7612663715192821	0.05936561496337306	0.04609111725405414	0.07705145737244966
0.15670400775730195	0.26093023136427207	0.06334101481205438	3.2737140808763416	0.23443126199922007	0.7684245363917966	0.05945232514133869	0.04562762428172963	0.07661151729395202
0.1575800077273264	0.2658641020368598	0.06312866441065014	3.321928307643672	0.2372778994421525	0.7752727066576129	0.05952713639895028	0.04519633117643046	0.07618229353802057
0.1584580452400683	0.2708062967645406	0.06291487144784355	3.3691417704388	0.24009501865555627	0.7818195671342946	0.05959214495539121	0.04479640047987503	0.07576310100913558
0.15934326430132958	0.27575504331950323	0.06269957643725485	3.4153751608718994	0.24288292879713516	0.7880734905208433	0.05964938377321029	0.044427046333380224	0.07535328829260071
0.1602405084074446	0.280708597588322	0.062482746264655636	3.460647952478812	0.24564193508305232	0.7940425654871416	0.05970081183102975	0.04408753263923947	0.07495223756860259
0.16115434392523492	0.28566524311795255	0.06226437011596534	3.5049784875915746	0.24837233892772823	0.7997346218303216	0.05974830674364586	0.043777171293992716	0.07455936425086762
0.1620890821177693	0.29062329065323667	0.062044456044099784	3.5483840551189076	0.2510744380723873	0.8051572530091289	0.05979366009379834	0.04349532049169609	0.07417411641061827
0.16304879983661946	0.29558107766652736	0.061823028077478914	3.5908809603449936	0.2537485267036498	0.8103178363229705	0.0598385749641538	0.0432413830950546	0.0737959740338228
0.16403735897018448	0.3005369678801891	0.061600123783899674	3.632484587697832	0.2563948955633137	0.8152235509774765	0.059884665208249116	0.043014805072132456	0.0734244481537685
0.16505842467795537	0.30548935078289596	0.06137579221790864	3.673209457347508	0.25901383205029627	0.8198813942483425	0.059933456091131015	0.042815073996179655	0.07305907989276313
0.16611548240489413	0.31043664114082153	0.06115009219316126	3.7130692763944597	0.2616056203155425	0.8242981959270755	0.05998638601235685	0.042641717605945983	0.07269943943916986
0.1672118537777678	0.3153772785049407	0.06092309082698767	3.752076985265152	0.2641705413506285	0.8284806312175581	0.060044809038604256	0.042494302423751705	0.07234512498302821
0.16835071147799377	0.32030972671582936	0.0606948623140369	3.790244799841489	0.26670887307066693	0.8324352322302678	0.060109998027994674	0.042372432428447356	0.07199576162837987
0.1695350929484107	0.32523247340744826	0.060465486893184865	3.8275842499504025	0.269220890392057	0.8361683982062574	0.060183148210504835	0.042275747780301895	0.07165100029604754
0.17076791317280432	0.33014402951155114	0.0602350499753918	3.8641062145166765	0.2717068653055461	0.8396864045908667	0.06026538104225238	0.04220392359476733	0.07131051662941366
0.1720519765325965	0.3350429287644818	0.06000364140764961	3.8998209537789235	0.27416706694500653	0.8429954110621062	0.06035774823339618	0.042156668761971675	0.070974009911387
0.17338998764158478	0.3399277272181744	0.05977135484935934	3.9347381390227927	0.27660176165230654	0.8461014686128584	0.06046123587131956	0.04213372480875696	0.07064120200052051
0.17478456137361342	0.3447970027573775	0.05953828724399307	3.968866879988826	0.2790112130385765	0.8490105257712205	0.060576768544290074	0.042134864799960696	0.0703118362907888
0.17623823202353717	0.34964935462514884	0.05930453836923713	4.002215750300399	0.2813956820421656	0.8517284340400064	0.06070521341649085	0.04215989227563859	0.06998567669966671
0.1777534616457155	0.354483402958773	0.059070210452981546	4.03479281113221	0.283755426983533	0.8542609526250974	0.060847384209364974	0.042208640220918095	0.06966250668715446
0.17933264764670237	0.3592977883382676	0.05883540784300491	4.0666056333329745	0.2860907036173415	0.8566137525284652	0.06100404504811449	0.04228097006461149	0.06934212830737096
0.1809781295844281	0.3640911713500199	0.058600236722771225	4.097661318188799	0.2884017651818827	0.8587924200479577	0.06117591415425253	0.042376770703957005	0.06902436129463539
0.18269219528359987	0.3688622321678424	0.058364804864126776	4.127966516979143	0.2906888624460669	0.8608024597515205	0.06136366735482177	0.0424959575514375	0.0687090421842766
0.18447708624181866	0.373609670153846	0.05812922141056583	4.157527449522311	0.2929522437541547	0.8626492969778914	0.061567941403598	0.042638471600097524	0.06839602346803608
0.18633500237041334	0.3783322034817928	0.057893596685981555	4.1863499218165074	0.2951921550683548	0.864338279904894	0.06178933709986749	0.042804278504096696	0.06808517278418731
0.18826810608619685	0.38302856878541525	0.05765804202416402	4.214439342921582	0.29740884000944484	0.8658746812324307	0.06202842220189347	0.04299336767078558	0.06777637214157338
0.19027852576914067	0.38769752083456005	0.057422669615544424	4.241800741188042	0.2996025398955216	0.8672636995159482	0.062285734130723934	0.043205751360912856	0.06746951717714808
0.19236835861712795	0.3923378322416609	0.057187592367831316	4.268438779945081	0.30177349377901785	0.8685104601917565	0.06256178246534984	0.04344146379325283	0.06716451644578006
0.1945396729127456	0.39694829320066577	0.05695292377800461	4.294357772755907	0.3039219384821117	0.8696200163311282	0.06285705123542353	0.043700560250252755	0.0668612907408446
0.19679450968216333	0.4015277112629949	0.05671877781420818	4.319561698314188	0.30604810863054477	0.8705973491410747	0.06317200100334233	0.04398311618117027	0.0665597724461573
0.1991348838182599	0.4060749111510415	0.05648526880497303	4.344054215080929	0.308152236686048	0.871447368260159	0.06350707075322959	0.044289226299172695	0.06625990491597548
0.20156278463970123	0.410588734613221	0.056252511335054683	4.367838675736537	0.3102345529773979	0.87217491186535	0.06386267958431516	0.044619003669073294	0.06596164188313937
0.2040801758944463	0.4150680403230564	0.056020620146659095	4.390918141532876	0.31229528573019466	0.8727847466185151	0.06423922821791721	0.04497257878227565	0.0656649468938644
0.20668899524606205	0.4195117038246391	0.05578971004514728	4.413295396596613	0.3143346610954488	0.8732815674772534	0.06463710032207028	0.04535009861578101	0.06536979276785952
0.20939115322227234	0.4239186175270353	0.05555989580863537	4.434972962271523	0.3163529031770424	0.8736699973920538	0.0650566636635822	0.04575172567210963	0.06507616108260532
0.21218853164254758	0.4282876907513483	0.05533129210103348	4.455953111544045	0.31835023405810237	0.8739545869072249	0.0654982710875648	0.04617763699665731	0.06478404168128842
0.21508298155927544	0.43261784983080864	0.05510401338796287	4.476237883609132	0.3203268738263991	0.8741398136905825	0.06596226133822133	0.04662802317027957	0.06449343220220356
0.21807632067587507	0.43690803826767477	0.05487817385546147	4.495829098648764	0.3222830405987884	0.8742300820048665	0.06644895972483675	0.04710308727385093	0.0642043376294172
0.22117033028314428	0.4411572169484533	0.05465388733117376	4.514728372854198	0.324218950544768	0.8742297221391926	0.06695867863901742	0.04760304382244213	0.06391676986335125
0.22436675171696333	0.4453643644194887	0.05443126720791337	4.532937133740894	0.32613481790919496	0.8741429898151539	0.0674917179296326	0.04812811766673059	0.06363074731040537
0.2276672823360033	0.4495284772246002	0.05421042636950741	4.550456635806213	0.32803085503421403	0.8739740655814218	0.06804836514386385	0.04867854285955226	0.06334629449069325
0.23107357104465356	0.4536485703062224	0.0539914771188597	4.567287976556852	0.3299072723804417	0.8737270542095262	0.06862889563880337	0.04925456148576505	0.06306344166303415
0.23458721336705102	0.4577236774712225	0.05377453110820452	4.5834321129437985	0.3317642785474493	0.8734059841022972	0.06923357257105738	0.04985642245389393	0.06278222446638301
0.2382097460847867	0.46175285192225685	0.05355969927153464	4.5988898782341465	0.3336020802935842	0.8730148067253679	0.0698626467710929	0.05048438024835774	0.06250268357692981
0.24194264146012423	0.46573516685518107	0.053347091759196746	4.613661999338927	0.33542088255516794	0.8725573960711307	0.07051635650796172	0.05113869364143865	0.06222486438014158
0.24578730105896857	0.4696697161226507	0.05313681787465183	4.627749114617991	0.3372208884651056	0.8720375481634847	0.07119492715157369	0.05181962436454672	0.06194881665706118
0.24974504919537807	0.47355561496363147	0.052928986013396025	4.641151792173742	0.33900229937093923	0.8714589806107684	0.07189857073900485	0.052527435738754326	0.061674594284216344
0.25381712602530815	0.47739200079773847	0.05272370360402046	4.653870548636087	0.3407653148523792	0.8708253322130621	0.0726274854517739	0.05326239126524877	0.06140225494645705
0.2580046803108646	0.4811780340836328	0.052521077051406614	4.6659058684438195	0.3425101327383385	0.8701401626296258	0.07338185501057698	0.05402475317633613	0.06113185986223981
0.26230876186358215	0.48491289924297487	0.05232121168213339	4.677258223645412	0.3442369491234699	0.8694069521143387	0.07416184799110233	0.05481478094643827	0.06086347352143239
0.2667303137805714	0.4885958056381029	0.05212421169173878	4.687928094110038	0.345945958384308	0.8686291013143949	0.0749676170779207	0.05563272977092989	0.06059716343319325
0.2712701644153672	0.49222598861041605	0.051930180094112086	4.697915988234414	0.3476373531949583	0.8678099311439956	0.07579929825449348	0.05647884900928529	0.060332999885469946
0.2759290191401437	0.4958027105731055	0.05173921867283905	4.707222464095722	0.34931132454237795	0.8669526827326809	0.07665700994209425	0.057353380597414315	0.0600710557149962
0.28070745200077113	0.49932526215306716	0.05155142793438285	4.715848150968272	0.3509680617412768	0.8660605174491188	0.07754085209122634	0.05825655743355568	0.05981140608708049
0.28560589728958113	0.5027929633779605	0.05136690706302966	4.723793771180064	0.3526077524486495	0.8651365170020934	0.07845090523534087	0.059188601741654065	0.059554128284915755
0.290624641023279	0.5062051649029697	0.05118575387746922	4.731060162303471	0.3542305826779548	0.8641836836179599	0.07938722952368817	0.06014972341709987	0.05929930150794499
0.2957638124706381	0.5095612492725687	0.05100806478893879	4.737648299561785	0.3558367368129465	0.8632049402968863	0.08034986373007343	0.06114011835973499	0.05904700667911536
0.301023375762609	0.5128606322086217	0.050833934760694074	4.743559318388923	0.3574263976211865	0.8622031311425211	0.08133882425130814	0.06215996680104346	0.05879732626012744
0.3064031215937987	0.5161027639206806	0.05066345726879195	4.748794537126331	0.35899974626722264	0.8611810217698592	0.08235410411112262	0.0632094316309478	0.058550344075015304
0.31190265915319804	0.51928713042913	0.05049672426395128	4.753355479707563	0.3605569623254565	0.8601412997856412	0.0833956719696757	0.06428865673187921	0.05830614514122826
0.317521408317603	0.5224132548929387	0.050333826134329206	4.757243898265484	0.36209822379270773	0.8590865753393276	0.08446347115440737	0.06539776532785734	0.05806481550788002
0.32325859216533515	0.5254806989340963	0.05017485166906063	4.760461795577476	0.3636237071004762	0.8580193817427941	0.08555741872289808	0.06653685835611532	0.057826442100928625
0.32911322991786995	0.5284890639492605	0.05001988802240953	4.763011447218306	0.36513358712689886	0.8569421761574413	0.08667740456579803	0.06770601287050805	0.0575911125750824
